Febre de Chikungunya - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2019
"Município de residência";"Todos_os_casos"
"251450 SAO JOSE DE PIRANHAS";1
"251455 SAO JOSE DE PRINCESA";1
"251465 SAO JOSE DO BREJO DO CRUZ";2
"251480 SAO JOSE DOS CORDEIROS";1
"251500 SAO MIGUEL DE TAIPU";2
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";14
"251520 SAO SEBASTIAO DO UMBUZEIRO";5
"251530 SAPE";11
"251580 SERRA REDONDA";3
"251593 SERTAOZINHO";31
"251597 SOBRADO";1
"251600 SOLANEA";4
"251610 SOLEDADE";3
"251615 SOSSEGO";2
"251620 SOUSA";3
"251630 SUME";8
"251640 TACIMA";10
"251650 TAPEROA";14
"251670 TEIXEIRA";1
"251690 UIRAUNA";3
"251700 UMBUZEIRO";2
"251740 ZABELE";2
"260005 ABREU E LIMA";68
"260010 AFOGADOS DA INGAZEIRA";6
"260020 AFRANIO";3
"260030 AGRESTINA";3
"260040 AGUA PRETA";65
"260050 AGUAS BELAS";11
"260060 ALAGOINHA";1
"260070 ALIANCA";3
"260080 ALTINHO";5
"260090 AMARAJI";7
"260100 ANGELIM";3
"260105 ARACOIABA";2
"260110 ARARIPINA";18
"260120 ARCOVERDE";12
"260130 BARRA DE GUABIRABA";7
"260140 BARREIROS";8
"260160 BELEM DE SAO FRANCISCO";33
"260170 BELO JARDIM";3
"260180 BETANIA";62
"260190 BEZERROS";3
"260200 BODOCO";14
"260210 BOM CONSELHO";10
"260220 BOM JARDIM";1
"260230 BONITO";10
"260240 BREJAO";1
"260260 BREJO DA MADRE DE DEUS";11
"260270 BUENOS AIRES";1
"260280 BUIQUE";39
"260290 CABO DE SANTO AGOSTINHO";623
"260300 CABROBO";62
"260330 CALCADO";11
"260340 CALUMBI";3
"260345 CAMARAGIBE";64
"260350 CAMOCIM DE SAO FELIX";1
"260360 CAMUTANGA";2
"260380 CAPOEIRAS";1
"260390 CARNAIBA";2
"260392 CARNAUBEIRA DA PENHA";14
"260400 CARPINA";32
"260410 CARUARU";81
"260420 CATENDE";92
"260430 CEDRO";6
"260440 CHA DE ALEGRIA";1
"260460 CONDADO";4
"260480 CORTES";2
"260500 CUPIRA";4
"260510 CUSTODIA";71
"260515 DORMENTES";3
"260520 ESCADA";20
"260530 EXU";2
"260540 FEIRA NOVA";9
"260545 FERNANDO DE NORONHA";44
"260550 FERREIROS";3
"260570 FLORESTA";6
"260590 GAMELEIRA";11
"260600 GARANHUNS";55
"260610 GLORIA DO GOITA";5
"260620 GOIANA";28
"260630 GRANITO";1
"260640 GRAVATA";4
"260660 IBIMIRIM";139
"260680 IGARASSU";71
"260690 IGUARACY";3
"260700 INAJA";5
"260710 INGAZEIRA";3
"260720 IPOJUCA";2562
"260740 ITACURUBA";11
"260750 ITAIBA";1
"260760 ILHA DE ITAMARACA";2
"260765 ITAMBE";3
"260770 ITAPETIM";8
"260775 ITAPISSUMA";12
"260780 ITAQUITINGA";1
"260790 JABOATAO DOS GUARARAPES";237
"260795 JAQUEIRA";1
"260800 JATAUBA";3
"260805 JATOBA";1
"260810 JOAO ALFREDO";5
"260820 JOAQUIM NABUCO";47
"260825 JUCATI";3
"260850 LAGOA DE ITAENGA";4
"260860 LAGOA DO OURO";5
"260870 LAGOA DOS GATOS";1
"260875 LAGOA GRANDE";4
"260880 LAJEDO";12
"260890 LIMOEIRO";13
"260900 MACAPARANA";15
"260915 MANARI";2
"260920 MARAIAL";14
"260930 MIRANDIBA";12
"260940 MORENO";9
"260950 NAZARE DA MATA";7
"260960 OLINDA";191
"260970 OROBO";27
"260980 OROCO";4
"261000 PALMARES";357
"261020 PANELAS";1
"261030 PARANATAMA";5
"261040 PARNAMIRIM";1
"261050 PASSIRA";14
"261060 PAUDALHO";24
"261070 PAULISTA";154
"261080 PEDRA";57
"261090 PESQUEIRA";3
"261100 PETROLANDIA";2
"261110 PETROLINA";343
"261120 POCAO";4
"261130 POMBOS";1
"261140 PRIMAVERA";1
"261150 QUIPAPA";20
"261153 QUIXABA";1
"261160 RECIFE";1425
"261180 RIBEIRAO";25
"261190 RIO FORMOSO";4
"261220 SALGUEIRO";141
"261240 SANHARO";3
"261245 SANTA CRUZ";2
"261250 SANTA CRUZ DO CAPIBARIBE";233
"261255 SANTA FILOMENA";1
"261260 SANTA MARIA DA BOA VISTA";6
"261270 SANTA MARIA DO CAMBUCA";7
"261290 SAO BENEDITO DO SUL";5
"261300 SAO BENTO DO UNA";16
"261310 SAO CAITANO";1
"261320 SAO JOAO";12
"261330 SAO JOAQUIM DO MONTE";95
"261340 SAO JOSE DA COROA GRANDE";67
"261350 SAO JOSE DO BELMONTE";2
"261370 SAO LOURENCO DA MATA";42
"261380 SAO VICENTE FERRER";41
"261390 SERRA TALHADA";13
"261400 SERRITA";4
"261410 SERTANIA";150
"261420 SIRINHAEM";16
"261440 SOLIDAO";4
"261450 SURUBIM";3
"261460 TABIRA";10
"261470 TACAIMBO";3
"261480 TACARATU";2
"261485 TAMANDARE";6
"261500 TAQUARITINGA DO NORTE";6
"261520 TERRA NOVA";179
"261530 TIMBAUBA";164
"261540 TORITAMA";1
"261560 TRINDADE";14
"261580 TUPANATINGA";5
"261600 VENTUROSA";15
"261610 VERDEJANTE";9
"261630 VICENCIA";5
"261640 VITORIA DE SANTO ANTAO";30
"261650 XEXEU";46
"270020 ANADIA";1
"270030 ARAPIRACA";404
"270040 ATALAIA";6
"270050 BARRA DE SANTO ANTONIO";2
"270060 BARRA DE SAO MIGUEL";7
"270070 BATALHA";2
"270080 BELEM";6
"270100 BOCA DA MATA";1
"270120 CACIMBINHAS";1
"270130 CAJUEIRO";3
"270135 CAMPESTRE";8
"270140 CAMPO ALEGRE";39
"270150 CAMPO GRANDE";14
"270170 CAPELA";3
"270200 COITE DO NOIA";8
"270210 COLONIA LEOPOLDINA";10
"270220 COQUEIRO SECO";7
"270230 CORURIPE";109
"270240 DELMIRO GOUVEIA";2
"270250 DOIS RIACHOS";3
"270255 ESTRELA DE ALAGOAS";2
"270260 FEIRA GRANDE";50
"270270 FELIZ DESERTO";28
"270280 FLEXEIRAS";7
"270290 GIRAU DO PONCIANO";42
"270310 IGACI";53
"270320 IGREJA NOVA";3
"270330 INHAPI";2
"270340 JACARE DOS HOMENS";2
"270350 JACUIPE";2
"270360 JAPARATINGA";3
"270370 JARAMATAIA";9
"270375 JEQUIA DA PRAIA";1
"270380 JOAQUIM GOMES";4
"270390 JUNDIA";2
"270400 JUNQUEIRO";8
"270410 LAGOA DA CANOA";418
"270420 LIMOEIRO DE ANADIA";164
"270430 MACEIO";446
"270450 MARAGOGI";17
"270470 MARECHAL DEODORO";7
"270500 MATA GRANDE";27
"270510 MATRIZ DE CAMARAGIBE";2
"270520 MESSIAS";8
"270540 MONTEIROPOLIS";4
"270550 MURICI";2
"270560 NOVO LINO";14
"270570 OLHO D'AGUA DAS FLORES";8
"270590 OLHO D'AGUA GRANDE";6
"270600 OLIVENCA";1
"270620 PALESTINA";6
"270630 PALMEIRA DOS INDIOS";43
"270640 PAO DE ACUCAR";3
"270642 PARICONHA";6
"270660 PAULO JACINTO";1
"270670 PENEDO";140
"270680 PIACABUCU";88
"270690 PILAR";6
"270710 PIRANHAS";1
"270720 POCO DAS TRINCHEIRAS";2
"270730 PORTO CALVO";2
"270750 PORTO REAL DO COLEGIO";35
"270760 QUEBRANGULO";9
"270770 RIO LARGO";29
"270800 SANTANA DO IPANEMA";3
"270830 SAO JOSE DA LAJE";1
"270850 SAO LUIS DO QUITUNDE";2
"270860 SAO MIGUEL DOS CAMPOS";8
"270880 SAO SEBASTIAO";13
"270890 SATUBA";2
"270900 TANQUE D'ARCA";15
"270910 TAQUARANA";54
"270915 TEOTONIO VILELA";52
"270920 TRAIPU";6
"270930 UNIAO DOS PALMARES";3
"270940 VICOSA";4
"280030 ARACAJU";202
"280040 ARAUA";43
"280060 BARRA DOS COQUEIROS";18
"280067 BOQUIM";12
"280120 CANINDE DE SAO FRANCISCO";9
"280130 CAPELA";5
"280140 CARIRA";1
"280150 CARMOPOLIS";10
"280160 CEDRO DE SAO JOAO";3
"280170 CRISTINAPOLIS";28
"280210 ESTANCIA";17
"280220 FEIRA NOVA";1
"280240 GARARU";5
"280250 GENERAL MAYNARD";4
"280290 ITABAIANA";3
"280300 ITABAIANINHA";1
"280320 ITAPORANGA D'AJUDA";3
"280330 JAPARATUBA";1
"280350 LAGARTO";7
"280360 LARANJEIRAS";1
"280390 MALHADOR";1
"280400 MARUIM";2
"280420 MONTE ALEGRE DE SERGIPE";1
"280440 NEOPOLIS";127
"280450 NOSSA SENHORA DA GLORIA";3
"280480 NOSSA SENHORA DO SOCORRO";46
"280490 PACATUBA";1
"280510 PEDRINHAS";1
"280540 POCO REDONDO";1
"280550 POCO VERDE";1
"280560 PORTO DA FOLHA";9
"280570 PROPRIA";8
"280580 RIACHAO DO DANTAS";2
"280590 RIACHUELO";2
"280600 RIBEIROPOLIS";1
"280620 SALGADO";3
"280630 SANTA LUZIA DO ITANHY";7
"280660 SANTO AMARO DAS BROTAS";1
"280670 SAO CRISTOVAO";8
"280710 SIMAO DIAS";93
"280740 TOBIAS BARRETO";11
"280750 TOMAR DO GERU";2
"280760 UMBAUBA";6
"290020 ABARE";1
"290030 ACAJUTIBA";20
"290035 ADUSTINA";1
"290040 AGUA FRIA";2
"290070 ALAGOINHAS";95
"290080 ALCOBACA";11
"290110 AMELIA RODRIGUES";2
"290115 AMERICA DOURADA";31
"290135 ANDORINHA";1
"290140 ANGICAL";1
"290150 ANGUERA";5
"290160 ANTAS";2
"290190 APORA";1
"290205 ARACAS";2
"290210 ARACI";6
"290250 BAIANOPOLIS";8
"290265 BANZAE";10
"290270 BARRA";1
"290290 BARRA DO CHOCA";1
"290300 BARRA DO MENDES";4
"290320 BARREIRAS";11
"290323 BARRO ALTO";13
"290360 BIRITINGA";2
"290370 BOA NOVA";1
"290380 BOA VISTA DO TUPIM";1
"290390 BOM JESUS DA LAPA";3
"290400 BONINAL";3
"290410 BOQUIRA";5
"290420 BOTUPORA";1
"290430 BREJOES";2
"290450 BROTAS DE MACAUBAS";18
"290460 BRUMADO";16
"290470 BUERAREMA";2
"290485 CABACEIRAS DO PARAGUACU";1
"290490 CACHOEIRA";6
"290520 CAETITE";3
"290530 CAFARNAUM";8
"290540 CAIRU";2
"290560 CAMACAN";1
"290570 CAMACARI";825
"290600 CAMPO FORMOSO";6
"290620 CANARANA";8
"290630 CANAVIEIRAS";2
"290640 CANDEAL";4
"290650 CANDEIAS";2928
"290660 CANDIBA";1
"290670 CANDIDO SALES";2
"290680 CANSANCAO";1
"290685 CAPELA DO ALTO ALEGRE";3
"290687 CAPIM GROSSO";45
"290690 CARAVELAS";20
"290700 CARDEAL DA SILVA";8
"290720 CASA NOVA";1
"290730 CASTRO ALVES";1
"290750 CATU";105
"290770 CHORROCHO";1
"290790 CIPO";14
"290800 COARACI";1
"290820 CONCEICAO DA FEIRA";5
"290830 CONCEICAO DO ALMEIDA";7
"290850 CONCEICAO DO JACUIPE";19
"290860 CONDE";140
"290870 CONDEUBA";1
"290890 CORACAO DE MARIA";8
"290910 CORIBE";1
"290930 CORRENTINA";1
"290940 COTEGIPE";20
"290960 CRISOPOLIS";6
"290980 CRUZ DAS ALMAS";22
"290990 CURACA";3
"291005 DIAS D'AVILA";41
"291050 ENTRE RIOS";328
"291060 ESPLANADA";351
"291070 EUCLIDES DA CUNHA";5
"291072 EUNAPOLIS";23
"291080 FEIRA DE SANTANA";439
"291085 FILADELFIA";10
"291100 FLORESTA AZUL";1
"291120 GANDU";3
"291125 GAVIAO";16
"291130 GENTIO DO OURO";1
"291140 GLORIA";2
"291160 GOVERNADOR MANGABEIRA";2
"291170 GUANAMBI";9
"291190 IACU";8
"291210 IBICARAI";1
"291220 IBICOARA";6
"291240 IBIPEBA";2
"291250 IBIPITANGA";12
"291260 IBIQUERA";1
"291270 IBIRAPITANGA";1
"291280 IBIRAPUA";1
"291300 IBITIARA";1
"291310 IBITITA";3
"291320 IBOTIRAMA";1
"291360 ILHEUS";18
"291370 INHAMBUPE";45
"291390 IPIAU";1
"291400 IPIRA";3
"291450 IRARA";13
"291460 IRECE";2
"291465 ITABELA";3
"291470 ITABERABA";1
"291480 ITABUNA";15
"291490 ITACARE";2
"291510 ITAGI";1
"291520 ITAGIBA";1
"291540 ITAJU DO COLONIA";3
"291550 ITAJUIPE";8
"291560 ITAMARAJU";18
"291600 ITANHEM";6
"291610 ITAPARICA";3
"291630 ITAPEBI";1
"291640 ITAPETINGA";2
"291650 ITAPICURU";5
"291690 ITIRUCU";2
"291700 ITIUBA";2
"291730 ITUBERA";2
"291735 JABORANDI";2
"291740 JACARACI";9
"291750 JACOBINA";8
"291760 JAGUAQUARA";6
"291770 JAGUARARI";2
"291790 JANDAIRA";5
"291800 JEQUIE";6
"291810 JEREMOABO";1
"291840 JUAZEIRO";18
"291910 LAMARAO";16
"291915 LAPAO";1
"291920 LAURO DE FREITAS";100
"291955 LUIS EDUARDO MAGALHAES";4
"291960 MACAJUBA";1
"291980 MACAUBAS";11
"291992 MADRE DE DEUS";430
"292010 MAIRI";7
"292040 MANOEL VITORINO";1
"292050 MARACAS";2
"292060 MARAGOGIPE";2
"292080 MARCIONILIO SOUZA";2
"292090 MASCOTE";2
"292100 MATA DE SAO JOAO";17
"292110 MEDEIROS NETO";3
"292120 MIGUEL CALMON";13
"292140 MIRANGABA";2
"292160 MORPARA";1
"292170 MORRO DO CHAPEU";6
"292190 MUCUGE";1
"292200 MUCURI";46
"292225 MUQUEM DE SAO FRANCISCO";3
"292230 MURITIBA";26
"292250 NAZARE";1
"292285 NOVA REDENCAO";3
"292300 NOVA VICOSA";110
"292303 NOVO HORIZONTE";2
"292305 NOVO TRIUNFO";1
"292310 OLINDINA";48
"292320 OLIVEIRA DOS BREJINHOS";2
"292360 PARAMIRIM";2
"292370 PARATINGA";4
"292380 PARIPIRANGA";3
"292400 PAULO AFONSO";1
"292405 PE DE SERRA";5
"292410 PEDRAO";74
"292420 PEDRO ALEXANDRE";8
"292460 PINDOBACU";1
"292470 PIRIPA";1
"292520 POJUCA";10
"292525 PONTO NOVO";3
"292530 PORTO SEGURO";51
"292550 PRADO";7
"292575 PRESIDENTE TANCREDO NEVES";2
"292580 QUEIMADAS";2
"292590 QUIJINGUE";2
"292593 QUIXABEIRA";1
"292595 RAFAEL JAMBEIRO";6
"292600 REMANSO";1
"292630 RIACHAO DO JACUIPE";151
"292640 RIACHO DE SANTANA";1
"292650 RIBEIRA DO AMPARO";1
"292660 RIBEIRA DO POMBAL";28
"292700 RIO REAL";425
"292710 RODELAS";2
"292720 RUY BARBOSA";3
"292730 SALINAS DA MARGARIDA";1
"292740 SALVADOR";4202
"292750 SANTA BARBARA";40
"292800 SANTALUZ";1
"292805 SANTA LUZIA";1
"292810 SANTA MARIA DA VITORIA";6
"292820 SANTANA";1
"292830 SANTANOPOLIS";23
"292840 SANTA RITA DE CASSIA";3
"292860 SANTO AMARO";89
"292870 SANTO ANTONIO DE JESUS";4
"292880 SANTO ESTEVAO";12
"292890 SAO DESIDERIO";99
"292895 SAO DOMINGOS";1
"292910 SAO FELIPE";1
"292920 SAO FRANCISCO DO CONDE";426
"292930 SAO GONCALO DOS CAMPOS";27
"292937 SAO JOSE DO JACUIPE";1
"292940 SAO MIGUEL DAS MATAS";2
"292950 SAO SEBASTIAO DO PASSE";73
"292960 SAPEACU";2
"292970 SATIRO DIAS";37
"293000 SEBASTIAO LARANJEIRAS";7
"293010 SENHOR DO BONFIM";4
"293030 SERRA DOURADA";3
"293050 SERRINHA";5
"293060 SERROLANDIA";13
"293070 SIMOES FILHO";62
"293076 SITIO DO QUINTO";3
"293077 SOBRADINHO";1
"293080 SOUTO SOARES";1
"293100 TANHACU";1
"293120 TAPEROA";6
"293130 TAPIRAMUTA";2
"293135 TEIXEIRA DE FREITAS";119
"293140 TEODORO SAMPAIO";2
"293160 TEOLANDIA";2
"293170 TERRA NOVA";92
"293190 TUCANO";11
"293200 UAUA";3
"293210 UBAIRA";16
"293220 UBAITABA";1
"293240 UIBAI";3
"293270 URUCUCA";5
"293280 UTINGA";2
"293290 VALENCA";29
"293300 VALENTE";3
"293315 VARZEA NOVA";3
"293320 VERA CRUZ";15
"293330 VITORIA DA CONQUISTA";54
"293345 WANDERLEY";1
"293350 WENCESLAU GUIMARAES";1
"310020 ABAETE";7
"310030 ABRE CAMPO";1
"310050 ACUCENA";5
"310060 AGUA BOA";1
"310080 AGUANIL";1
"310090 AGUAS FORMOSAS";4
"310110 AIMORES";48
"310150 ALEM PARAIBA";47
"310180 ALPERCATA";1
"310220 ALVARENGA";2
"310230 ALVINOPOLIS";2
"310280 ANDRELANDIA";2
"310285 ANGELANDIA";1
"310300 ANTONIO DIAS";11
"310310 ANTONIO PRADO DE MINAS";1
"310340 ARACUAI";5
"310350 ARAGUARI";478
"310370 ARAPONGA";1
"310390 ARAUJOS";2
"310400 ARAXA";16
"310420 ARCOS";4
"310460 ASTOLFO DUTRA";10
"310470 ATALEIA";3
"310490 BAEPENDI";5
"310510 BAMBUI";1
"310550 BARAO DE MONTE ALTO";2
"310560 BARBACENA";11
"310590 BARROSO";9
"310600 BELA VISTA DE MINAS";6
"310610 BELMIRO BRAGA";1
"310620 BELO HORIZONTE";365
"310630 BELO ORIENTE";14
"310640 BELO VALE";1
"310660 BERTOPOLIS";1
"310670 BETIM";70
"310690 BICAS";1
"310710 BOA ESPERANCA";4
"310720 BOCAINA DE MINAS";1
"310730 BOCAIUVA";16
"310740 BOM DESPACHO";2
"310780 BOM JESUS DO GALHO";2
"310800 BOM SUCESSO";1
"310820 BONFINOPOLIS DE MINAS";1
"310840 BOTELHOS";3
"310850 BOTUMIRIM";2
"310860 BRASILIA DE MINAS";4
"310870 BRAS PIRES";1
"310880 BRAUNAS";2
"310900 BRUMADINHO";7
"310920 BUENOPOLIS";1
"310940 BURITIZEIRO";2
"310950 CABO VERDE";3
"310970 CACHOEIRA DE MINAS";1
"310990 CAETANOPOLIS";10
"311000 CAETE";1
"311030 CALDAS";1
"311050 CAMANDUCAIA";1
"311060 CAMBUI";2
"311070 CAMBUQUIRA";1
"311090 CAMPANHA";1
"311110 CAMPINA VERDE";1
"311120 CAMPO BELO";7
"311130 CAMPO DO MEIO";2
"311140 CAMPO FLORIDO";4
"311150 CAMPOS ALTOS";1
"311180 CANAPOLIS";1
"311200 CANDEIAS";4
"311205 CANTAGALO";1
"311230 CAPELINHA";4
"311250 CAPIM BRANCO";2
"311260 CAPINOPOLIS";5
"311270 CAPITAO ENEAS";5
"311280 CAPITOLIO";3
"311300 CARAI";2
"311320 CARANDAI";1
"311330 CARANGOLA";5
"311340 CARATINGA";15
"311370 CARLOS CHAGAS";1
"311420 CARMO DO CAJURU";2
"311450 CARMOPOLIS DE MINAS";6
"311460 CARRANCAS";2
"311470 CARVALHOPOLIS";2
"311530 CATAGUASES";33
"311550 CAXAMBU";31
"311610 CHAPADA DO NORTE";1
"311620 CHIADOR";2
"311640 CLARAVAL";1
"311650 CLARO DOS POCOES";11
"311680 COLUNA";1
"311710 CONCEICAO DA APARECIDA";1
"311730 CONCEICAO DAS ALAGOAS";1
"311750 CONCEICAO DO MATO DENTRO";42
"311760 CONCEICAO DO PARA";3
"311783 CONEGO MARINHO";1
"311790 CONGONHAL";2
"311800 CONGONHAS";1
"311810 CONGONHAS DO NORTE";1
"311820 CONQUISTA";3
"311830 CONSELHEIRO LAFAIETE";11
"311840 CONSELHEIRO PENA";14
"311860 CONTAGEM";113
"311870 COQUEIRAL";1
"311880 CORACAO DE JESUS";2
"311910 CORINTO";3
"311920 COROACI";2
"311930 COROMANDEL";1
"311940 CORONEL FABRICIANO";368
"311950 CORONEL MURTA";1
"311995 CORREGO FUNDO";2
"312015 CRISOLITA";2
"312040 CRISTIANO OTONI";1
"312060 CRUCILANDIA";3
"312070 CRUZEIRO DA FORTALEZA";2
"312080 CRUZILIA";1
"312090 CURVELO";11
"312120 DELFINOPOLIS";1
"312125 DELTA";1
"312160 DIAMANTINA";2
"312180 DIONISIO";2
"312190 DIVINESIA";1
"312200 DIVINO";3
"312230 DIVINOPOLIS";7
"312245 DIVISOPOLIS";1
"312247 DOM BOSCO";1
"312290 DONA EUSEBIA";3
"312300 DORES DE CAMPOS";9
"312320 DORES DO INDAIA";3
"312340 DORESOPOLIS";1
"312350 DOURADOQUARA";1
"312370 ENGENHEIRO CALDAS";2
"312380 ENGENHEIRO NAVARRO";1
"312390 ENTRE RIOS DE MINAS";1
"312410 ESMERALDAS";4
"312420 ESPERA FELIZ";5
"312430 ESPINOSA";1
"312440 ESPIRITO SANTO DO DOURADO";1
"312460 ESTRELA DALVA";2
"312480 ESTRELA DO SUL";1
"312490 EUGENOPOLIS";2
"312570 FELIXLANDIA";18
"312580 FERNANDES TOURINHO";4
"312610 FORMIGA";3
"312620 FORMOSO";1
"312640 FORTUNA DE MINAS";1
"312670 FRANCISCO SA";6
"312680 FREI GASPAR";2
"312695 FREI LAGONEGRO";1
"312710 FRUTAL";9
"312733 GAMELEIRAS";14
"312735 GLAUCILANDIA";1
"312750 GONZAGA";1
"312760 GOUVEIA";1
"312770 GOVERNADOR VALADARES";103
"312790 GRUPIARA";1
"312800 GUANHAES";6
"312830 GUARANESIA";3
"312840 GUARANI";1
"312850 GUARARA";1
"312860 GUARDA-MOR";6
"312870 GUAXUPE";2
"312890 GUIMARANIA";1
"312910 GURINHATA";1
"312930 IAPU";1
"312970 IBIRACI";1
"312980 IBIRITE";9
"313010 IGARAPE";3
"313055 IMBE DE MINAS";1
"313065 INDAIABIRA";1
"313090 INHAPIM";1
"313110 INIMUTABA";1
"313115 IPABA";12
"313120 IPANEMA";2
"313130 IPATINGA";301
"313160 IRAI DE MINAS";3
"313170 ITABIRA";4
"313180 ITABIRINHA";1
"313190 ITABIRITO";1
"313210 ITACARAMBI";3
"313220 ITAGUARA";7
"313240 ITAJUBA";6
"313250 ITAMARANDIBA";6
"313260 ITAMARATI DE MINAS";15
"313270 ITAMBACURI";12
"313290 ITAMOGI";1
"313300 ITAMONTE";3
"313340 ITAPAGIPE";9
"313370 ITATIAIUCU";9
"313375 ITAU DE MINAS";2
"313380 ITAUNA";24
"313410 ITUETA";2
"313420 ITUIUTABA";4
"313440 ITURAMA";4
"313460 JABOTICATUBAS";4
"313480 JACUI";1
"313500 JAGUARACU";3
"313505 JAIBA";1
"313507 JAMPRUCA";2
"313510 JANAUBA";18
"313520 JANUARIA";5
"313530 JAPARAIBA";1
"313535 JAPONVAR";4
"313560 JEQUITAI";18
"313580 JEQUITINHONHA";1
"313610 JOANESIA";1
"313620 JOAO MONLEVADE";21
"313630 JOAO PINHEIRO";2
"313657 JOSENOPOLIS";1
"313660 NOVA UNIAO";2
"313665 JUATUBA";2
"313670 JUIZ DE FORA";403
"313680 JURAMENTO";4
"313710 LAGAMAR";2
"313720 LAGOA DA PRATA";4
"313750 LAGOA FORMOSA";1
"313760 LAGOA SANTA";13
"313790 LAMIM";1
"313800 LARANJAL";6
"313810 LASSANCE";9
"313820 LAVRAS";2
"313840 LEOPOLDINA";48
"313860 LIMA DUARTE";2
"313862 LIMEIRA DO OESTE";1
"313865 LONTRA";2
"313868 LUISLANDIA";6
"313880 LUZ";9
"313890 MACHACALIS";1
"313910 MADRE DE DEUS DE MINAS";1
"313940 MANHUACU";7
"313950 MANHUMIRIM";2
"313970 MARAVILHAS";5
"313980 MAR DE ESPANHA";10
"313990 MARIA DA FE";1
"314000 MARIANA";3
"314010 MARILAC";1
"314015 MARIO CAMPOS";5
"314050 MARTINHO CAMPOS";1
"314053 MARTINS SOARES";1
"314070 MATEUS LEME";6
"314080 MATIAS BARBOSA";4
"314085 MATIAS CARDOSO";1
"314090 MATIPO";1
"314110 MATOZINHOS";2
"314170 MESQUITA";3
"314180 MINAS NOVAS";1
"314210 MIRADOURO";3
"314220 MIRAI";6
"314225 MIRAVANIA";1
"314230 MOEDA";1
"314270 MONTALVANIA";9
"314310 MONTE CARMELO";4
"314330 MONTES CLAROS";43
"314340 MONTE SIAO";1
"314350 MORADA NOVA DE MINAS";1
"314370 MORRO DO PILAR";21
"314390 MURIAE";58
"314430 NANUQUE";3
"314435 NAQUE";5
"314470 NOVA ERA";5
"314480 NOVA LIMA";12
"314520 NOVA SERRANA";19
"314537 NOVORIZONTE";2
"314545 OLHOS-D'AGUA";1
"314560 OLIVEIRA";2
"314587 ORIZANIA";2
"314590 OURO BRANCO";4
"314610 OURO PRETO";1
"314630 PADRE PARAISO";5
"314640 PAINEIRAS";1
"314650 PAINS";1
"314670 PALMA";1
"314690 PAPAGAIOS";12
"314700 PARACATU";1
"314710 PARA DE MINAS";16
"314720 PARAGUACU";3
"314740 PARAOPEBA";21
"314770 PASSA TEMPO";1
"314790 PASSOS";9
"314800 PATOS DE MINAS";51
"314810 PATROCINIO";2
"314820 PATROCINIO DO MURIAE";2
"314860 PECANHA";1
"314870 PEDRA AZUL";2
"314875 PEDRA BONITA";2
"314900 PEDRA DOURADA";1
"314930 PEDRO LEOPOLDO";5
"314940 PEDRO TEIXEIRA";1
"314970 PERDIGAO";6
"314995 PERIQUITO";1
"315010 PIAU";3
"315015 PIEDADE DE CARATINGA";1
"315053 PINGO-D'AGUA";1
"315057 PINTOPOLIS";1
"315070 PIRAJUBA";2
"315080 PIRANGA";1
"315110 PIRAPETINGA";175
"315120 PIRAPORA";150
"315130 PIRAUBA";4
"315140 PITANGUI";2
"315150 PIUMHI";17
"315160 PLANURA";3
"315180 POCOS DE CALDAS";22
"315200 POMPEU";3
"315210 PONTE NOVA";8
"315230 PORTO FIRME";1
"315240 POTE";1
"315250 POUSO ALEGRE";13
"315270 PRADOS";8
"315280 PRATA";2
"315290 PRATAPOLIS";1
"315310 PRESIDENTE BERNARDES";2
"315340 PRESIDENTE OLEGARIO";7
"315350 ALTO JEQUITIBA";3
"315390 RAPOSOS";1
"315410 RECREIO";53
"315420 RESENDE COSTA";1
"315430 RESPLENDOR";17
"315445 RIACHINHO";7
"315460 RIBEIRAO DAS NEVES";46
"315470 RIBEIRAO VERMELHO";1
"315480 RIO ACIMA";1
"315490 RIO CASCA";1
"315510 RIO DO PRADO";4
"315530 RIO MANSO";1
"315540 RIO NOVO";2
"315560 RIO PARDO DE MINAS";3
"315570 RIO PIRACICABA";2
"315580 RIO POMBA";2
"315630 RODEIRO";3
"315640 ROMARIA";1
"315670 SABARA";9
"315680 SABINOPOLIS";1
"315690 SACRAMENTO";7
"315700 SALINAS";1
"315710 SALTO DA DIVISA";1
"315720 SANTA BARBARA";25
"315733 SANTA CRUZ DE MINAS";6
"315765 SANTA HELENA DE MINAS";3
"315780 SANTA LUZIA";35
"315790 SANTA MARGARIDA";1
"315840 SANTANA DE CATAGUASES";2
"315850 SANTANA DE PIRAPAMA";1
"315860 SANTANA DO DESERTO";89
"315890 SANTANA DO MANHUACU";1
"315895 SANTANA DO PARAISO";26
"315900 SANTANA DO RIACHO";1
"315960 SANTA RITA DO SAPUCAI";3
"315980 SANTA VITORIA";1
"316000 SANTO ANTONIO DO AVENTUREIRO";2
"316040 SANTO ANTONIO DO MONTE";4
"316060 SANTO HIPOLITO";2
"316090 SAO BRAS DO SUACUI";1
"316100 SAO DOMINGOS DO PRATA";4
"316110 SAO FRANCISCO";3
"316130 SAO FRANCISCO DE SALES";1
"316140 SAO FRANCISCO DO GLORIA";1
"316150 SAO GERALDO";2
"316180 SAO GONCALO DO PARA";3
"316190 SAO GONCALO DO RIO ABAIXO";1
"316210 SAO GOTARDO";2
