DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2020
"Município de residência";"Casos_Prováveis"
"240485 ITAJA";2
"240490 ITAU";24
"240500 JACANA";41
"240510 JANDAIRA";10
"240520 JANDUIS";6
"240530 JANUARIO CICCO";10
"240540 JAPI";119
"240550 JARDIM DE ANGICOS";4
"240560 JARDIM DE PIRANHAS";6
"240570 JARDIM DO SERIDO";21
"240580 JOAO CAMARA";7
"240590 JOAO DIAS";17
"240600 JOSE DA PENHA";3
"240610 JUCURUTU";2
"240620 LAGOA D'ANTA";3
"240630 LAGOA DE PEDRAS";5
"240640 LAGOA DE VELHOS";3
"240650 LAGOA NOVA";16
"240670 LAJES";5
"240680 LAJES PINTADAS";6
"240690 LUCRECIA";6
"240700 LUIS GOMES";2
"240710 MACAIBA";104
"240720 MACAU";17
"240730 MARCELINO VIEIRA";6
"240740 MARTINS";2
"240750 MAXARANGUAPE";13
"240760 MESSIAS TARGINO";6
"240770 MONTANHAS";6
"240790 MONTE DAS GAMELEIRAS";3
"240800 MOSSORO";1213
"240810 NATAL";1030
"240820 NISIA FLORESTA";23
"240830 NOVA CRUZ";231
"240840 OLHO-D'AGUA DO BORGES";12
"240850 OURO BRANCO";6
"240860 PARANA";4
"240870 PARAU";6
"240880 PARAZINHO";11
"240890 PARELHAS";122
"240895 RIO DO FOGO";10
"240910 PASSA E FICA";25
"240920 PASSAGEM";8
"240930 PATU";8
"240933 SANTA MARIA";1
"240940 PAU DOS FERROS";24
"240950 PEDRA GRANDE";4
"240960 PEDRA PRETA";3
"240970 PEDRO AVELINO";2
"240980 PEDRO VELHO";5
"240990 PENDENCIAS";7
"241000 PILOES";13
"241010 POCO BRANCO";2
"241020 PORTALEGRE";42
"241025 PORTO DO MANGUE";4
"241030 SERRA CAIADA";2
"241040 PUREZA";17
"241050 RAFAEL FERNANDES";9
"241070 RIACHO DA CRUZ";5
"241090 RIACHUELO";10
"241100 RODOLFO FERNANDES";1
"241105 TIBAU";200
"241110 RUY BARBOSA";6
"241120 SANTA CRUZ";43
"241140 SANTANA DO MATOS";11
"241142 SANTANA DO SERIDO";4
"241160 SAO BENTO DO NORTE";17
"241170 SAO BENTO DO TRAIRI";2
"241180 SAO FERNANDO";12
"241200 SAO GONCALO DO AMARANTE";57
"241210 SAO JOAO DO SABUGI";4
"241220 SAO JOSE DE MIPIBU";23
"241230 SAO JOSE DO CAMPESTRE";8
"241240 SAO JOSE DO SERIDO";2
"241250 SAO MIGUEL";45
"241255 SAO MIGUEL DO GOSTOSO";1
"241260 SAO PAULO DO POTENGI";10
"241270 SAO PEDRO";5
"241280 SAO RAFAEL";17
"241290 SAO TOME";21
"241300 SAO VICENTE";1
"241310 SENADOR ELOI DE SOUZA";7
"241320 SENADOR GEORGINO AVELINO";5
"241330 SERRA DE SAO BENTO";19
"241335 SERRA DO MEL";62
"241340 SERRA NEGRA DO NORTE";2
"241350 SERRINHA";8
"241355 SERRINHA DOS PINTOS";3
"241360 SEVERIANO MELO";6
"241370 SITIO NOVO";7
"241380 TABOLEIRO GRANDE";7
"241390 TAIPU";4
"241400 TANGARA";18
"241410 TENENTE ANANIAS";55
"241415 TENENTE LAURENTINO CRUZ";7
"241420 TIBAU DO SUL";30
"241430 TIMBAUBA DOS BATISTAS";1
"241440 TOUROS";7
"241460 UPANEMA";198
"241470 VARZEA";12
"241475 VENHA-VER";37
"241480 VERA CRUZ";4
"250010 AGUA BRANCA";8
"250020 AGUIAR";3
"250030 ALAGOA GRANDE";41
"250040 ALAGOA NOVA";45
"250050 ALAGOINHA";1
"250057 ALGODAO DE JANDAIRA";7
"250070 SAO JOAO DO RIO DO PEIXE";12
"250073 AMPARO";1
"250077 APARECIDA";7
"250080 ARACAGI";37
"250090 ARARA";3
"250100 ARARUNA";47
"250110 AREIA";22
"250120 AREIAL";15
"250130 AROEIRAS";6
"250140 BAIA DA TRAICAO";1
"250150 BANANEIRAS";47
"250153 BARAUNA";81
"250157 BARRA DE SANTANA";22
"250160 BARRA DE SANTA ROSA";47
"250180 BAYEUX";79
"250190 BELEM";1
"250205 BERNARDINO BATISTA";22
"250210 BOA VENTURA";8
"250215 BOA VISTA";18
"250220 BOM JESUS";11
"250250 BOQUEIRAO";136
"250270 BORBOREMA";19
"250280 BREJO DO CRUZ";13
"250290 BREJO DOS SANTOS";1
"250300 CAAPORA";5
"250310 CABACEIRAS";8
"250320 CABEDELO";22
"250330 CACHOEIRA DOS INDIOS";21
"250350 CACIMBA DE DENTRO";14
"250370 CAJAZEIRAS";87
"250380 CALDAS BRANDAO";37
"250390 CAMALAU";7
"250400 CAMPINA GRANDE";342
"250407 CARAUBAS";13
"250420 CATINGUEIRA";2
"250430 CATOLE DO ROCHA";13
"250435 CATURITE";52
"250440 CONCEICAO";2
"250450 CONDADO";3
"250460 CONDE";35
"250470 CONGO";48
"250480 COREMAS";12
"250485 COXIXOLA";2
"250490 CRUZ DO ESPIRITO SANTO";9
"250500 CUBATI";12
"250510 CUITE";38
"250523 CUITE DE MAMANGUAPE";1
"250527 CURRAL DE CIMA";1
"250550 VISTA SERRANA";91
"250560 DIAMANTE";14
"250570 DONA INES";8
"250600 ESPERANCA";94
"250610 FAGUNDES";2
"250625 GADO BRAVO";1
"250630 GUARABIRA";20
"250640 GURINHEM";19
"250650 GURJAO";3
"250680 INGA";7
"250690 ITABAIANA";20
"250700 ITAPORANGA";26
"250710 ITAPOROROCA";2
"250740 JERICO";4
"250750 JOAO PESSOA";2710
"250760 JUAREZ TAVORA";9
"250770 JUAZEIRINHO";11
"250780 JUNCO DO SERIDO";16
"250790 JURIPIRANGA";2
"250800 JURU";20
"250810 LAGOA";2
"250820 LAGOA DE DENTRO";1
"250830 LAGOA SECA";27
"250840 LASTRO";41
"250855 LOGRADOURO";1
"250860 LUCENA";13
"250870 MAE D'AGUA";2
"250880 MALTA";2
"250890 MAMANGUAPE";31
"250900 MANAIRA";4
"250910 MARI";71
"250915 MARIZOPOLIS";4
"250920 MASSARANDUBA";4
"250930 MATARACA";2
"250933 MATINHAS";1
"250937 MATO GROSSO";3
"250940 MOGEIRO";10
"250950 MONTADAS";48
"250970 MONTEIRO";78
"250980 MULUNGU";8
"250990 NATUBA";18
"251000 NAZAREZINHO";9
"251010 NOVA FLORESTA";57
"251020 NOVA OLINDA";63
"251030 NOVA PALMEIRA";2
"251040 OLHO D'AGUA";4
"251050 OLIVEDOS";6
"251065 PARARI";4
"251070 PASSAGEM";7
"251080 PATOS";31
"251090 PAULISTA";2
"251100 PEDRA BRANCA";87
"251110 PEDRA LAVRADA";20
"251130 PIANCO";8
"251140 PICUI";155
"251150 PILAR";3
"251160 PILOES";34
"251170 PILOEZINHOS";2
"251190 PITIMBU";5
"251200 POCINHOS";33
"251203 POCO DANTAS";50
"251207 POCO DE JOSE DE MOURA";32
"251210 POMBAL";312
"251220 PRATA";9
"251230 PRINCESA ISABEL";12
"251240 PUXINANA";4
"251250 QUEIMADAS";61
"251270 REMIGIO";191
"251272 PEDRO REGIS";22
"251275 RIACHAO DO BACAMARTE";1
"251276 RIACHAO DO POCO";37
"251278 RIACHO DE SANTO ANTONIO";13
"251280 RIACHO DOS CAVALOS";3
"251290 RIO TINTO";3
"251300 SALGADINHO";6
"251310 SALGADO DE SAO FELIX";3
"251315 SANTA CECILIA";26
"251340 SANTA LUZIA";31
"251360 SANTANA DOS GARROTES";3
"251365 JOCA CLAUDINO";26
"251370 SANTA RITA";152
"251380 SANTA TERESINHA";1
"251390 SAO BENTO";1
"251394 SAO DOMINGOS DO CARIRI";1
"251396 SAO DOMINGOS";2
"251398 SAO FRANCISCO";2
"251410 SAO JOAO DO TIGRE";12
"251420 SAO JOSE DA LAGOA TAPADA";3
"251440 SAO JOSE DE ESPINHARAS";1
"251445 SAO JOSE DOS RAMOS";6
"251450 SAO JOSE DE PIRANHAS";8
"251455 SAO JOSE DE PRINCESA";1
"251460 SAO JOSE DO BONFIM";3
"251470 SAO JOSE DO SABUGI";30
"251480 SAO JOSE DOS CORDEIROS";3
"251490 SAO MAMEDE";1
"251500 SAO MIGUEL DE TAIPU";2
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";2
"251530 SAPE";69
"251540 SAO VICENTE DO SERIDO";64
"251550 SERRA BRANCA";2
"251570 SERRA GRANDE";2
"251590 SERRARIA";9
"251593 SERTAOZINHO";2
"251597 SOBRADO";4
"251600 SOLANEA";5
"251610 SOLEDADE";2
"251615 SOSSEGO";5
"251620 SOUSA";26
"251630 SUME";2
"251650 TAPEROA";4
"251660 TAVARES";1
"251670 TEIXEIRA";2
"251675 TENORIO";2
"251680 TRIUNFO";26
"251690 UIRAUNA";56
"251700 UMBUZEIRO";21
"251710 VARZEA";3
"251720 VIEIROPOLIS";2
"251740 ZABELE";9
"260005 ABREU E LIMA";423
"260010 AFOGADOS DA INGAZEIRA";201
"260020 AFRANIO";519
"260030 AGRESTINA";19
"260040 AGUA PRETA";11
"260050 AGUAS BELAS";25
"260060 ALAGOINHA";2
"260070 ALIANCA";16
"260080 ALTINHO";46
"260090 AMARAJI";39
"260100 ANGELIM";9
"260105 ARACOIABA";9
"260110 ARARIPINA";108
"260120 ARCOVERDE";32
"260130 BARRA DE GUABIRABA";10
"260140 BARREIROS";8
"260160 BELEM DE SAO FRANCISCO";74
"260170 BELO JARDIM";111
"260180 BETANIA";2
"260190 BEZERROS";2
"260200 BODOCO";27
"260210 BOM CONSELHO";6
"260220 BOM JARDIM";6
"260230 BONITO";42
"260240 BREJAO";2
"260250 BREJINHO";11
"260260 BREJO DA MADRE DE DEUS";33
"260270 BUENOS AIRES";4
"260280 BUIQUE";69
"260290 CABO DE SANTO AGOSTINHO";2200
"260300 CABROBO";31
"260310 CACHOEIRINHA";2
"260320 CAETES";15
"260330 CALCADO";1
"260340 CALUMBI";1
"260345 CAMARAGIBE";137
"260350 CAMOCIM DE SAO FELIX";1
"260360 CAMUTANGA";4
"260370 CANHOTINHO";8
"260380 CAPOEIRAS";21
"260390 CARNAIBA";15
"260392 CARNAUBEIRA DA PENHA";13
"260400 CARPINA";7
"260410 CARUARU";75
"260415 CASINHAS";125
"260420 CATENDE";2
"260430 CEDRO";156
"260440 CHA DE ALEGRIA";5
"260450 CHA GRANDE";14
"260460 CONDADO";6
"260470 CORRENTES";2
"260480 CORTES";1
"260490 CUMARU";16
"260500 CUPIRA";9
"260510 CUSTODIA";61
"260515 DORMENTES";283
"260520 ESCADA";161
"260530 EXU";43
"260540 FEIRA NOVA";10
"260545 FERNANDO DE NORONHA";9
"260550 FERREIROS";1
"260560 FLORES";4
"260570 FLORESTA";1
"260580 FREI MIGUELINHO";19
"260590 GAMELEIRA";26
"260600 GARANHUNS";979
"260610 GLORIA DO GOITA";3
"260620 GOIANA";43
"260630 GRANITO";5
"260640 GRAVATA";198
"260650 IATI";11
"260670 IBIRAJUBA";1
"260680 IGARASSU";584
"260690 IGUARACY";4
"260700 INAJA";2
"260710 INGAZEIRA";5
"260720 IPOJUCA";30
"260730 IPUBI";9
"260740 ITACURUBA";4
"260750 ITAIBA";2
"260760 ILHA DE ITAMARACA";12
"260765 ITAMBE";4
"260770 ITAPETIM";37
"260775 ITAPISSUMA";21
"260780 ITAQUITINGA";4
"260790 JABOATAO DOS GUARARAPES";3454
"260795 JAQUEIRA";7
"260800 JATAUBA";30
"260805 JATOBA";2
"260810 JOAO ALFREDO";23
"260820 JOAQUIM NABUCO";5
"260825 JUCATI";29
"260830 JUPI";62
"260840 JUREMA";17
"260845 LAGOA DO CARRO";2
"260850 LAGOA DE ITAENGA";4
"260860 LAGOA DO OURO";25
"260870 LAGOA DOS GATOS";4
"260875 LAGOA GRANDE";85
"260880 LAJEDO";4
"260890 LIMOEIRO";7
"260900 MACAPARANA";3
"260910 MACHADOS";7
"260920 MARAIAL";16
"260930 MIRANDIBA";15
"260940 MORENO";89
"260950 NAZARE DA MATA";50
"260960 OLINDA";645
"260970 OROBO";10
"260980 OROCO";18
"260990 OURICURI";34
"261000 PALMARES";20
"261010 PALMEIRINA";36
"261020 PANELAS";65
"261030 PARANATAMA";8
"261040 PARNAMIRIM";39
"261050 PASSIRA";15
"261060 PAUDALHO";17
"261070 PAULISTA";1457
"261080 PEDRA";46
"261090 PESQUEIRA";141
"261100 PETROLANDIA";5
"261110 PETROLINA";2593
"261120 POCAO";1
"261130 POMBOS";5
"261140 PRIMAVERA";4
"261150 QUIPAPA";55
"261153 QUIXABA";19
"261160 RECIFE";1660
"261170 RIACHO DAS ALMAS";7
"261180 RIBEIRAO";12
"261190 RIO FORMOSO";57
"261200 SAIRE";5
"261210 SALGADINHO";5
"261220 SALGUEIRO";900
"261230 SALOA";3
"261240 SANHARO";27
"261245 SANTA CRUZ";14
"261247 SANTA CRUZ DA BAIXA VERDE";1
"261250 SANTA CRUZ DO CAPIBARIBE";57
"261255 SANTA FILOMENA";2
"261260 SANTA MARIA DA BOA VISTA";52
"261270 SANTA MARIA DO CAMBUCA";1
"261280 SANTA TEREZINHA";12
"261290 SAO BENEDITO DO SUL";4
"261300 SAO BENTO DO UNA";12
"261310 SAO CAITANO";17
"261320 SAO JOAO";39
"261330 SAO JOAQUIM DO MONTE";4
"261350 SAO JOSE DO BELMONTE";7
"261360 SAO JOSE DO EGITO";28
"261370 SAO LOURENCO DA MATA";206
"261380 SAO VICENTE FERRER";4
"261390 SERRA TALHADA";15
"261400 SERRITA";54
"261410 SERTANIA";16
"261420 SIRINHAEM";36
"261430 MOREILANDIA";11
"261440 SOLIDAO";1
"261450 SURUBIM";101
"261460 TABIRA";13
"261470 TACAIMBO";2
"261480 TACARATU";1
"261485 TAMANDARE";2
"261500 TAQUARITINGA DO NORTE";8
"261510 TEREZINHA";10
"261520 TERRA NOVA";21
"261530 TIMBAUBA";20
"261540 TORITAMA";20
"261550 TRACUNHAEM";1
"261560 TRINDADE";47
"261570 TRIUNFO";61
"261580 TUPANATINGA";53
"261590 TUPARETAMA";6
"261600 VENTUROSA";4
"261610 VERDEJANTE";15
"261618 VERTENTE DO LERIO";22
"261620 VERTENTES";13
"261640 VITORIA DE SANTO ANTAO";79
"261650 XEXEU";1
"270010 AGUA BRANCA";8
"270020 ANADIA";3
"270030 ARAPIRACA";105
"270040 ATALAIA";4
"270050 BARRA DE SANTO ANTONIO";5
"270060 BARRA DE SAO MIGUEL";1
"270080 BELEM";7
"270100 BOCA DA MATA";2
"270110 BRANQUINHA";2
"270130 CAJUEIRO";6
"270140 CAMPO ALEGRE";11
"270150 CAMPO GRANDE";3
"270160 CANAPI";26
"270170 CAPELA";2
"270190 CHA PRETA";56
"270200 COITE DO NOIA";5
"270220 COQUEIRO SECO";2
"270230 CORURIPE";3
"270235 CRAIBAS";22
"270240 DELMIRO GOUVEIA";219
"270255 ESTRELA DE ALAGOAS";4
"270260 FEIRA GRANDE";50
"270270 FELIZ DESERTO";1
"270280 FLEXEIRAS";2
"270290 GIRAU DO PONCIANO";11
"270300 IBATEGUARA";65
"270310 IGACI";11
"270320 IGREJA NOVA";8
"270330 INHAPI";7
"270340 JACARE DOS HOMENS";5
"270350 JACUIPE";4
"270360 JAPARATINGA";4
"270370 JARAMATAIA";11
"270375 JEQUIA DA PRAIA";1
"270380 JOAQUIM GOMES";6
"270400 JUNQUEIRO";15
"270410 LAGOA DA CANOA";12
"270420 LIMOEIRO DE ANADIA";3
"270430 MACEIO";903
"270440 MAJOR ISIDORO";18
"270450 MARAGOGI";96
"270460 MARAVILHA";12
"270470 MARECHAL DEODORO";6
"270490 MAR VERMELHO";16
"270500 MATA GRANDE";6
"270520 MESSIAS";61
"270560 NOVO LINO";8
"270570 OLHO D'AGUA DAS FLORES";4
"270580 OLHO D'AGUA DO CASADO";2
"270590 OLHO D'AGUA GRANDE";2
"270610 OURO BRANCO";8
"270630 PALMEIRA DOS INDIOS";58
"270640 PAO DE ACUCAR";9
"270642 PARICONHA";1
"270644 PARIPUEIRA";9
"270660 PAULO JACINTO";51
"270670 PENEDO";10
"270680 PIACABUCU";16
"270690 PILAR";61
"270700 PINDOBA";5
"270710 PIRANHAS";1
"270720 POCO DAS TRINCHEIRAS";24
"270730 PORTO CALVO";39
"270740 PORTO DE PEDRAS";2
"270760 QUEBRANGULO";33
"270770 RIO LARGO";40
"270790 SANTA LUZIA DO NORTE";5
"270800 SANTANA DO IPANEMA";3
"270810 SANTANA DO MUNDAU";1
"270830 SAO JOSE DA LAJE";5
"270840 SAO JOSE DA TAPERA";8
"270850 SAO LUIS DO QUITUNDE";6
"270860 SAO MIGUEL DOS CAMPOS";24
"270880 SAO SEBASTIAO";28
"270890 SATUBA";11
"270895 SENADOR RUI PALMEIRA";12
"270900 TANQUE D'ARCA";4
"270910 TAQUARANA";2
"270915 TEOTONIO VILELA";3
"270920 TRAIPU";8
"270930 UNIAO DOS PALMARES";7
"270940 VICOSA";90
"280020 AQUIDABA";6
"280030 ARACAJU";913
"280040 ARAUA";3
"280050 AREIA BRANCA";1
"280060 BARRA DOS COQUEIROS";25
"280100 CAMPO DO BRITO";2
"280110 CANHOBA";1
"280120 CANINDE DE SAO FRANCISCO";3
"280130 CAPELA";3
"280140 CARIRA";32
"280150 CARMOPOLIS";15
"280160 CEDRO DE SAO JOAO";2
"280170 CRISTINAPOLIS";7
"280190 CUMBE";1
"280210 ESTANCIA";63
"280220 FEIRA NOVA";2
"280240 GARARU";4
"280260 GRACHO CARDOSO";1
"280280 INDIAROBA";2
"280290 ITABAIANA";7
"280300 ITABAIANINHA";23
"280320 ITAPORANGA D'AJUDA";6
"280330 JAPARATUBA";15
"280340 JAPOATA";3
"280350 LAGARTO";66
"280360 LARANJEIRAS";15
"280390 MALHADOR";11
"280400 MARUIM";3
"280410 MOITA BONITA";1
"280420 MONTE ALEGRE DE SERGIPE";11
"280430 MURIBECA";2
"280440 NEOPOLIS";5
"280445 NOSSA SENHORA APARECIDA";3
"280450 NOSSA SENHORA DA GLORIA";4
"280460 NOSSA SENHORA DAS DORES";9
"280480 NOSSA SENHORA DO SOCORRO";285
"280520 PINHAO";9
"280530 PIRAMBU";4
"280540 POCO REDONDO";3
"280550 POCO VERDE";1
"280560 PORTO DA FOLHA";15
"280570 PROPRIA";2
"280600 RIBEIROPOLIS";6
"280610 ROSARIO DO CATETE";2
"280620 SALGADO";3
"280630 SANTA LUZIA DO ITANHY";13
"280650 SANTA ROSA DE LIMA";12
"280660 SANTO AMARO DAS BROTAS";3
"280670 SAO CRISTOVAO";112
"280690 SAO FRANCISCO";1
"280710 SIMAO DIAS";38
"280720 SIRIRI";1
"280740 TOBIAS BARRETO";74
"280750 TOMAR DO GERU";1
"280760 UMBAUBA";5
"290010 ABAIRA";2
"290020 ABARE";308
"290030 ACAJUTIBA";42
"290035 ADUSTINA";25
"290040 AGUA FRIA";100
"290050 ERICO CARDOSO";58
"290060 AIQUARA";16
"290070 ALAGOINHAS";1262
"290080 ALCOBACA";44
"290090 ALMADINA";47
"290100 AMARGOSA";632
"290110 AMELIA RODRIGUES";41
"290115 AMERICA DOURADA";34
"290120 ANAGE";26
"290130 ANDARAI";106
"290135 ANDORINHA";50
"290140 ANGICAL";12
"290150 ANGUERA";72
"290160 ANTAS";43
"290170 ANTONIO CARDOSO";28
"290180 ANTONIO GONCALVES";42
"290190 APORA";14
"290195 APUAREMA";63
"290200 ARACATU";56
"290205 ARACAS";13
"290210 ARACI";236
"290220 ARAMARI";2
"290225 ARATACA";2
"290230 ARATUIPE";2
"290240 AURELINO LEAL";21
"290250 BAIANOPOLIS";17
"290260 BAIXA GRANDE";83
"290265 BANZAE";1
"290270 BARRA";28
"290280 BARRA DA ESTIVA";37
"290290 BARRA DO CHOCA";35
"290300 BARRA DO MENDES";95
"290310 BARRA DO ROCHA";417
"290320 BARREIRAS";723
"290323 BARRO ALTO";126
"290327 BARROCAS";456
"290330 BARRO PRETO";56
"290340 BELMONTE";11
"290350 BELO CAMPO";11
"290360 BIRITINGA";450
"290370 BOA NOVA";173
"290380 BOA VISTA DO TUPIM";116
"290390 BOM JESUS DA LAPA";165
"290395 BOM JESUS DA SERRA";21
"290400 BONINAL";12
"290405 BONITO";26
"290410 BOQUIRA";397
"290420 BOTUPORA";34
"290430 BREJOES";228
"290440 BREJOLANDIA";43
"290450 BROTAS DE MACAUBAS";28
"290460 BRUMADO";1156
"290470 BUERAREMA";45
"290480 CAATIBA";64
"290485 CABACEIRAS DO PARAGUACU";101
"290490 CACHOEIRA";127
"290500 CACULE";280
"290510 CAEM";10
"290515 CAETANOS";88
"290520 CAETITE";380
"290530 CAFARNAUM";17
"290540 CAIRU";85
"290550 CALDEIRAO GRANDE";35
"290560 CAMACAN";131
"290570 CAMACARI";715
"290580 CAMAMU";69
"290590 CAMPO ALEGRE DE LOURDES";3
"290600 CAMPO FORMOSO";274
"290610 CANAPOLIS";55
"290620 CANARANA";184
"290630 CANAVIEIRAS";108
"290640 CANDEAL";17
"290650 CANDEIAS";231
"290660 CANDIBA";19
"290670 CANDIDO SALES";380
"290680 CANSANCAO";125
"290685 CAPELA DO ALTO ALEGRE";11
"290687 CAPIM GROSSO";342
"290689 CARAIBAS";3
"290690 CARAVELAS";105
"290700 CARDEAL DA SILVA";13
"290710 CARINHANHA";94
"290720 CASA NOVA";300
"290730 CASTRO ALVES";43
"290750 CATU";166
"290755 CATURAMA";17
"290760 CENTRAL";89
"290770 CHORROCHO";15
"290780 CICERO DANTAS";73
"290790 CIPO";48
"290800 COARACI";53
"290810 COCOS";1
"290820 CONCEICAO DA FEIRA";566
"290830 CONCEICAO DO ALMEIDA";102
"290840 CONCEICAO DO COITE";667
"290850 CONCEICAO DO JACUIPE";604
"290860 CONDE";37
"290870 CONDEUBA";238
"290880 CONTENDAS DO SINCORA";119
"290890 CORACAO DE MARIA";298
"290900 CORDEIROS";4
"290910 CORIBE";151
"290920 CORONEL JOAO SA";87
"290930 CORRENTINA";323
"290940 COTEGIPE";45
"290950 CRAVOLANDIA";46
"290960 CRISOPOLIS";12
"290970 CRISTOPOLIS";5
"290980 CRUZ DAS ALMAS";209
"290990 CURACA";154
"291000 DARIO MEIRA";70
"291005 DIAS D'AVILA";58
"291010 DOM BASILIO";40
"291020 DOM MACEDO COSTA";30
"291030 ELISIO MEDRADO";23
"291040 ENCRUZILHADA";127
"291050 ENTRE RIOS";204
"291060 ESPLANADA";203
"291070 EUCLIDES DA CUNHA";398
"291072 EUNAPOLIS";667
"291075 FATIMA";97
"291077 FEIRA DA MATA";11
"291080 FEIRA DE SANTANA";3260
"291085 FILADELFIA";45
"291090 FIRMINO ALVES";85
"291100 FLORESTA AZUL";10
"291110 FORMOSA DO RIO PRETO";1
"291120 GANDU";102
"291125 GAVIAO";37
"291130 GENTIO DO OURO";12
"291140 GLORIA";27
"291150 GONGOGI";18
"291160 GOVERNADOR MANGABEIRA";155
"291165 GUAJERU";13
"291170 GUANAMBI";238
"291180 GUARATINGA";17
"291185 HELIOPOLIS";25
"291190 IACU";266
"291200 IBIASSUCE";237
"291210 IBICARAI";128
"291220 IBICOARA";8
"291230 IBICUI";161
"291240 IBIPEBA";103
"291250 IBIPITANGA";86
"291260 IBIQUERA";79
"291270 IBIRAPITANGA";43
"291280 IBIRAPUA";38
"291290 IBIRATAIA";312
"291300 IBITIARA";55
"291310 IBITITA";112
"291320 IBOTIRAMA";35
"291330 ICHU";78
"291340 IGAPORA";6
"291345 IGRAPIUNA";7
"291350 IGUAI";358
"291360 ILHEUS";512
"291370 INHAMBUPE";161
"291380 IPECAETA";31
"291390 IPIAU";864
"291400 IPIRA";48
"291410 IPUPIARA";71
"291420 IRAJUBA";205
"291430 IRAMAIA";127
"291440 IRAQUARA";724
"291450 IRARA";496
"291460 IRECE";683
"291465 ITABELA";4
"291470 ITABERABA";2956
"291480 ITABUNA";451
"291490 ITACARE";345
"291500 ITAETE";281
"291510 ITAGI";3
"291520 ITAGIBA";206
"291530 ITAGIMIRIM";40
"291535 ITAGUACU DA BAHIA";27
"291540 ITAJU DO COLONIA";8
"291550 ITAJUIPE";44
"291560 ITAMARAJU";71
"291570 ITAMARI";28
"291580 ITAMBE";103
"291590 ITANAGRA";3
"291600 ITANHEM";557
"291610 ITAPARICA";76
"291620 ITAPE";12
"291630 ITAPEBI";14
"291640 ITAPETINGA";408
"291650 ITAPICURU";115
"291670 ITAQUARA";156
"291680 ITARANTIM";25
"291685 ITATIM";23
"291690 ITIRUCU";98
"291700 ITIUBA";57
"291710 ITORORO";66
"291720 ITUACU";42
"291730 ITUBERA";9
"291733 IUIU";3
"291735 JABORANDI";326
"291740 JACARACI";567
"291750 JACOBINA";760
"291760 JAGUAQUARA";1755
"291770 JAGUARARI";210
"291780 JAGUARIPE";5
"291790 JANDAIRA";6
"291800 JEQUIE";2585
"291810 JEREMOABO";81
"291820 JIQUIRICA";12
"291830 JITAUNA";13
"291835 JOAO DOURADO";27
"291840 JUAZEIRO";1696
"291850 JUSSARA";48
"291855 JUSSARI";26
"291860 JUSSIAPE";66
"291870 LAFAIETE COUTINHO";86
"291875 LAGOA REAL";78
"291880 LAJE";121
"291890 LAJEDAO";4
"291900 LAJEDINHO";8
"291905 LAJEDO DO TABOCAL";13
"291910 LAMARAO";136
"291915 LAPAO";109
"291920 LAURO DE FREITAS";150
"291930 LENCOIS";160
"291940 LICINIO DE ALMEIDA";80
"291950 LIVRAMENTO DE NOSSA SENHORA";443
"291955 LUIS EDUARDO MAGALHAES";127
"291960 MACAJUBA";45
"291970 MACARANI";150
"291980 MACAUBAS";131
"291992 MADRE DE DEUS";40
"292000 MAIQUINIQUE";73
"292010 MAIRI";39
"292020 MALHADA";16
"292030 MALHADA DE PEDRAS";50
"292040 MANOEL VITORINO";283
"292050 MARACAS";114
"292060 MARAGOGIPE";250
"292070 MARAU";136
"292080 MARCIONILIO SOUZA";471
"292090 MASCOTE";36
"292100 MATA DE SAO JOAO";42
"292110 MEDEIROS NETO";236
"292120 MIGUEL CALMON";33
"292130 MILAGRES";109
"292140 MIRANGABA";61
"292145 MIRANTE";23
"292150 MONTE SANTO";6
"292160 MORPARA";199
"292170 MORRO DO CHAPEU";272
"292180 MORTUGABA";14
"292200 MUCURI";147
"292205 MULUNGU DO MORRO";54
"292210 MUNDO NOVO";12
"292220 MUNIZ FERREIRA";5
"292230 MURITIBA";31
"292240 MUTUIPE";36
"292250 NAZARE";13
"292260 NILO PECANHA";62
"292265 NORDESTINA";21
"292270 NOVA CANAA";79
"292273 NOVA FATIMA";210
"292275 NOVA IBIA";107
"292280 NOVA ITARANA";87
"292285 NOVA REDENCAO";222
"292290 NOVA SOURE";76
"292300 NOVA VICOSA";154
"292303 NOVO HORIZONTE";13
"292305 NOVO TRIUNFO";9
"292310 OLINDINA";47
"292320 OLIVEIRA DOS BREJINHOS";158
"292330 OURICANGAS";138
"292335 OUROLANDIA";208
"292340 PALMAS DE MONTE ALTO";69
"292350 PALMEIRAS";174
"292360 PARAMIRIM";45
"292370 PARATINGA";545
"292380 PARIPIRANGA";57
"292390 PAU BRASIL";6
"292400 PAULO AFONSO";322
"292405 PE DE SERRA";110
"292410 PEDRAO";24
"292420 PEDRO ALEXANDRE";1
"292430 PIATA";1
"292440 PILAO ARCADO";3
"292450 PINDAI";6
"292460 PINDOBACU";17
"292465 PINTADAS";6
"292467 PIRAI DO NORTE";11
"292470 PIRIPA";160
"292480 PIRITIBA";50
"292490 PLANALTINO";6
"292500 PLANALTO";75
"292510 POCOES";33
"292520 POJUCA";294
"292525 PONTO NOVO";4
"292530 PORTO SEGURO";124
"292540 POTIRAGUA";4
"292550 PRADO";81
"292560 PRESIDENTE DUTRA";416
"292570 PRESIDENTE JANIO QUADROS";28
