DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Evolução: Óbito pelo agravo notificado
Período:2022
"Município de residência";"Casos_Prováveis"
"315690 SACRAMENTO";1
"316190 SAO GONCALO DO RIO ABAIXO";1
"316220 SAO JOAO BATISTA DO GLORIA";1
"316430 SAO ROQUE DE MINAS";1
"316510 SAO TOMAS DE AQUINO";1
"316695 SERRANOPOLIS DE MINAS";1
"317010 UBERABA";1
"317020 UBERLANDIA";6
"317040 UNAI";6
"317052 URUCUIA";1
"317100 VAZANTE";1
"330010 ANGRA DOS REIS";1
"330040 BARRA MANSA";2
"330170 DUQUE DE CAXIAS";1
"330190 ITABORAI";1
"330240 MACAE";3
"330270 MARICA";1
"330370 PARAIBA DO SUL";1
"330380 PARATY";1
"330455 RIO DE JANEIRO";4
"330470 SANTO ANTONIO DE PADUA";1
"330510 SAO JOAO DE MERITI";1
"350010 ADAMANTINA";2
"350020 ADOLFO";2
"350130 ALVARES MACHADO";2
"350160 AMERICANA";8
"350170 AMERICO BRASILIENSE";6
"350240 ANHUMAS";1
"350280 ARACATUBA";5
"350320 ARARAQUARA";17
"350330 ARARAS";4
"350335 ARCO-IRIS";1
"350410 ATIBAIA";1
"350530 BARRA BONITA";1
"350550 BARRETOS";1
"350580 BASTOS";4
"350590 BATATAIS";1
"350600 BAURU";4
"350610 BEBEDOURO";2
"350640 BILAC";1
"350650 BIRIGUI";6
"350740 BORBOREMA";1
"350770 BRAUNA";1
"350810 BURITAMA";2
"350930 CAJOBI";1
"350950 CAMPINAS";4
"351000 CANDIDO MOTA";1
"351070 CARDOSO";1
"351100 CASTILHO";1
"351110 CATANDUVA";6
"351130 CEDRAL";1
"351170 CHARQUEADA";1
"351190 CLEMENTINA";1
"351220 CONCHAL";1
"351250 COROADOS";1
"351440 DRACENA";1
"351518 ESPIRITO SANTO DO PINHAL";2
"351519 ESPIRITO SANTO DO TURVO";1
"351550 FERNANDOPOLIS";1
"351570 FERRAZ DE VASCONCELOS";1
"351620 FRANCA";14
"351650 GABRIEL MONTEIRO";1
"351670 GARCA";6
"351690 GENERAL SALGADO";4
"351750 GUAPIACU";1
"351780 GUARACAI";1
"351790 GUARACI";1
"351860 GUARIBA";1
"351880 GUARULHOS";3
"351907 HORTOLANDIA";1
"351940 IBIRA";2
"352080 INUBIA PAULISTA";1
"352190 ITAJOBI";2
"352270 ITAPOLIS";2
"352340 ITATIBA";1
"352410 ITUVERAVA";1
"352480 JALES";3
"352570 JOSE BONIFACIO";7
"352600 JUNQUEIROPOLIS";1
"352700 LINDOIA";1
"352710 LINS";2
"352760 LUIS ANTONIO";1
"352770 LUIZIANIA";1
"352840 MAIRINQUE";1
"352900 MARILIA";1
"352930 MATAO";1
"353030 MIRASSOL";5
"353070 MOGI GUACU";2
"353080 MOGI MIRIM";1
"353130 MONTE ALTO";5
"353140 MONTE APRAZIVEL";3
"353210 MURUTINGA DO SUL";1
"353250 NEVES PAULISTA";1
"353260 NHANDEARA";1
"353280 NOVA ALIANCA";1
"353300 NOVA GRANADA";2
"353325 NOVAIS";1
"353350 NOVO HORIZONTE";1
"353390 OLIMPIA";3
"353460 OSVALDO CRUZ";1
"353470 OURINHOS";3
"353500 PALESTINA";2
"353510 PALMARES PAULISTA";1
"353520 PALMEIRA D'OESTE";1
"353570 PARAISO";2
"353590 PARANAPUA";1
"353640 PAULICEIA";2
"353650 PAULINIA";6
"353730 PENAPOLIS";4
"353740 PEREIRA BARRETO";1
"353810 PINDORAMA";1
"353870 PIRACICABA";1
"353920 PIRAPOZINHO";1
"353950 PITANGUEIRAS";1
"354060 PORTO FELIZ";1
"354130 PRESIDENTE EPITACIO";2
"354140 PRESIDENTE PRUDENTE";7
"354150 PRESIDENTE VENCESLAU";4
"354170 QUATA";1
"354180 QUEIROZ";1
"354200 QUINTANA";1
"354340 RIBEIRAO PRETO";1
"354580 SANTA BARBARA D'OESTE";13
"354610 SANTA CLARA D'OESTE";1
"354630 SANTA CRUZ DAS PALMEIRAS";1
"354640 SANTA CRUZ DO RIO PARDO";1
"354750 SANTA RITA DO PASSA QUATRO";1
"354765 SANTA SALETE";1
"354770 SANTO ANASTACIO";1
"354780 SANTO ANDRE";1
"354890 SAO CARLOS";3
"354980 SAO JOSE DO RIO PRETO";7
"355030 SAO PAULO";2
"355070 SAO SEBASTIAO";1
"355170 SERTAOZINHO";1
"355190 SEVERINIA";1
"355220 SOROCABA";1
"355250 SUZANO";1
"355255 SUZANAPOLIS";2
"355270 TABATINGA";1
"355395 TARUMA";1
"355410 TAUBATE";2
"355430 TEODORO SAMPAIO";2
"355500 TUPA";2
"355510 TUPI PAULISTA";1
"355580 URANIA";2
"355660 VERA CRUZ";3
"355680 VIRADOURO";1
"355710 VOTUPORANGA";4
"355715 ZACARIAS";1
"410150 ARAPONGAS";5
"410200 ASSIS CHATEAUBRIAND";1
"410280 BELA VISTA DO PARAISO";1
"410345 CAFELANDIA";2
"410370 CAMBE";1
"410430 CAMPO MOURAO";1
"410480 CASCAVEL";15
"410500 CATANDUVAS";1
"410510 CENTENARIO DO SUL";1
"410550 CIANORTE";2
"410640 CORNELIO PROCOPIO";1
"410750 ENGENHEIRO BELTRAO";1
"410820 FORMOSA DO OESTE";1
"410830 FOZ DO IGUACU";5
"410840 FRANCISCO BELTRAO";6
"410980 IBIPORA";2
"411160 IVATUBA";1
"411240 JAPURA";1
"411270 JATAIZINHO";1
"411350 LOANDA";1
"411370 LONDRINA";2
"411410 MANDAGUACU";1
"411420 MANDAGUARI";1
"411460 MARECHAL CANDIDO RONDON";4
"411500 MARILENA";1
"411520 MARINGA";8
"411535 MARIPA";1
"411560 MATELANDIA";4
"411570 MATINHOS";1
"411580 MEDIANEIRA";4
"411605 MISSAL";1
"411690 NOVA ESPERANCA";1
"411710 NOVA LONDRINA";1
"411790 PALOTINA";3
"411810 PARANACITY";2
"411850 PATO BRANCO";4
"411960 PITANGA";1
"411995 PONTAL DO PARANA";1
"412050 PRIMEIRO DE MAIO";1
"412070 QUATIGUA";1
"412140 REALEZA";1
"412190 RIBEIRAO DO PINHAL";1
"412240 ROLANDIA";2
"412300 SALTO DO LONTRA";1
"412350 SANTA HELENA";1
"412530 SAO JORGE DO IVAI";2
"412667 TAMARANA";1
"412690 TAPIRA";1
"412710 TELEMACO BORBA";1
"412720 TERRA BOA";1
"412750 TIBAGI";2
"412770 TOLEDO";2
"412810 UMUARAMA";2
"412860 VERE";2
"420010 ABELARDO LUZ";2
"420080 ANCHIETA";2
"420127 ARABUTA";2
"420170 ASCURRA";1
"420210 BARRA VELHA";1
"420240 BLUMENAU";7
"420290 BRUSQUE";10
"420310 CAIBI";2
"420420 CHAPECO";10
"420430 CONCORDIA";3
"420440 CORONEL FREITAS";1
"420540 FLORIANOPOLIS";3
"420640 GUARACIABA";1
"420665 GUATAMBU";1
"420765 IPORA DO OESTE";1
"420780 IRANI";1
"420800 ITA";2
"420820 ITAJAI";1
"420910 JOINVILLE";19
"421050 MARAVILHA";2
"421100 MONDAI";3
"421140 NOVA ERECHIM";1
"421210 PALMITOS";6
"421520 ROMELANDIA";1
"421555 SANTA HELENA";1
"421620 SAO FRANCISCO DO SUL";1
"421750 SEARA";1
"421950 XANXERE";1
"421970 XAXIM";1
"430064 AMETISTA DO SUL";1
"430220 BOA VISTA DO BURICA";2
"430300 CACHOEIRA DO SUL";3
"430530 CHAPADA";1
"430570 CONDOR";1
"430607 CRISTAL DO SUL";1
"430640 DOIS IRMAOS";1
"430700 ERECHIM";1
"430760 ESTANCIA VELHA";2
"430780 ESTRELA";1
"430960 HORIZONTINA";5
"431010 IGREJINHA";6
"431040 INDEPENDENCIA";1
"431085 JABOTICABA";3
"431140 LAJEADO";5
"431301 NOVA CANDELARIA";1
"431306 NOVA HARTZ";1
"431340 NOVO HAMBURGO";9
"431342 NOVO MACHADO";1
"431405 PAROBE";2
"431490 PORTO ALEGRE";4
"431520 PUTINGA";1
"431620 RONDINHA";4
"431720 SANTA ROSA";1
"431870 SAO LEOPOLDO";4
"432000 SAPUCAIA DO SUL";1
"432020 SEBERI";1
"432170 TRES COROAS";1
"432240 URUGUAIANA";1
"500100 APARECIDA DO TABOADO";1
"500190 BATAGUASSU";1
"500270 CAMPO GRANDE";7
"500295 CHAPADAO DO SUL";2
"500325 COSTA RICA";1
"500350 DOURADINA";1
"500370 DOURADOS";1
"500410 GUIA LOPES DA LAGUNA";1
"500450 ITAPORA";1
"500470 IVINHEMA";1
"500560 MIRANDA";1
"500580 NIOAQUE";1
"500690 PORTO MURTINHO";3
"500769 SAO GABRIEL DO OESTE";2
"510130 ARENAPOLIS";1
"510263 CAMPO NOVO DO PARECIS";1
"510270 CANARANA";1
"510300 CHAPADA DOS GUIMARAES";1
"510340 CUIABA";1
"510510 JUARA";2
"510525 LUCAS DO RIO VERDE";2
"510622 NOVA MUTUM";1
"510642 PEIXOTO DE AZEVEDO";1
"510675 PONTES E LACERDA";2
"510706 QUERENCIA";1
"510790 SINOP";2
"510792 SORRISO";1
"510795 TANGARA DA SERRA";1
"520013 ACREUNA";1
"520025 AGUAS LINDAS DE GOIAS";2
"520030 ALEXANIA";2
"520110 ANAPOLIS";11
"520120 ANHANGUERA";1
"520140 APARECIDA DE GOIANIA";13
"520320 BARRO ALTO";1
"520350 BOM JESUS DE GOIAS";2
"520390 BURITI ALEGRE";1
"520430 CACU";1
"520440 CAIAPONIA";1
"520450 CALDAS NOVAS";2
"520505 CASTELANDIA";1
"520510 CATALAO";9
"520580 CORUMBA DE GOIAS";2
"520590 CORUMBAIBA";1
"520660 CUMARI";1
"520800 FORMOSA";3
"520810 FORMOSO";1
"520860 GOIANESIA";2
"520870 GOIANIA";57
"520880 GOIANIRA";1
"520920 GUAPO";1
"520970 HIDROLANDIA";1
"521000 INHUMAS";7
"521040 ITABERAI";2
"521060 ITAGUARU";1
"521090 ITAPACI";1
"521150 ITUMBIARA";1
"521170 JANDAIA";1
"521180 JARAGUA";1
"521190 JATAI";8
"521250 LUZIANIA";2
"521310 MINEIROS";3
"521370 MONTES CLAROS DE GOIAS";1
"521380 MORRINHOS";3
"521460 NIQUELANDIA";1
"521483 NOVA CRIXAS";1
"521530 ORIZONA";1
"521550 OUVIDOR";1
"521630 PARANAIGUARA";1
"521680 PETROLINA DE GOIAS";1
"521710 PIRACANJUBA";1
"521760 PLANALTINA";1
"521800 PORANGATU";1
"521850 QUIRINOPOLIS";1
"521880 RIO VERDE";1
"521930 SANTA HELENA DE GOIAS";5
"522040 SAO SIMAO";1
"522045 SENADOR CANEDO";4
"522140 TRINDADE";3
"522150 TURVANIA";1
"522160 URUACU";1
"522185 VALPARAISO DE GOIAS";1
"522200 VIANOPOLIS";2
"530010 BRASILIA";13
"Total";1051
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Para os casos prováveis foram incluídas todas notificações, exceto casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB
 (Coordenação Geral de Vigilância de Arboviroses - CGARB) em sua série histórica, que para tal, realiza análise ano a ano, com a base congelada para cada ano analisado.
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de
 alarme e dengue grave) é necessário considerar também o critério de confirmação (laboratorial e clínico-epidemiológico).
 A partir de 2020 o estado do Espírito Santo passou a utilizar o sistema e-SUS Vigilância em Saúde. Portanto, para os casos de Arboviroses urbanas do Espírito Santo
 foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e chikungunya) e Sinan Net (zika).
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos e semana epidemiológica, em cada período pode apresentar notificações com data de
 notificação do ano anterior (semana epidemiológica 52 ou 53) e posterior (semana epidemiológica 01).
 Para cálculo da incidência recomenda-se utilizar locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 23/07/2021.
 Dados de 2021 atualizados em 12/07/2022.
 Dados de 2022 atualizados em 18/07/2023.
 Dados de 2023 atualizados em 04/06/2024 às 07 horas.
 Dados de 2024 atualizados em 26/05/2025 às 10:00 horas, sujeitos à revisão.
 Dados de 2025 atualizados em 02/06/2025 às 03:00 horas, sujeitos à revisão.
 * Dados disponibilizados no TABNET em junho de 2025.
 
