DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Evolução: Óbito pelo agravo notificado
Período:2016
"Município de residência";"Casos_Prováveis"
"311860 CONTAGEM";16
"312090 CURVELO";1
"312230 DIVINOPOLIS";6
"312290 DONA EUSEBIA";1
"312410 ESMERALDAS";1
"312420 ESPERA FELIZ";1
"312460 ESTRELA DALVA";1
"312470 ESTRELA DO INDAIA";1
"312570 FELIXLANDIA";1
"312980 IBIRITE";4
"313130 IPATINGA";3
"313220 ITAGUARA";2
"313380 ITAUNA";7
"313620 JOAO MONLEVADE";1
"313670 JUIZ DE FORA";49
"313720 LAGOA DA PRATA";2
"313980 MAR DE ESPANHA";1
"314000 MARIANA";1
"314310 MONTE CARMELO";5
"314330 MONTES CLAROS";1
"314350 MORADA NOVA DE MINAS";1
"314400 MUTUM";2
"314430 NANUQUE";1
"314480 NOVA LIMA";4
"314620 OURO VERDE DE MINAS";1
"314710 PARA DE MINAS";5
"314740 PARAOPEBA";1
"314810 PATROCINIO";1
"315200 POMPEU";2
"315340 PRESIDENTE OLEGARIO";1
"315390 RAPOSOS";2
"315410 RECREIO";1
"315460 RIBEIRAO DAS NEVES";5
"315670 SABARA";1
"315690 SACRAMENTO";3
"315720 SANTA BARBARA";1
"315780 SANTA LUZIA";1
"315840 SANTANA DE CATAGUASES";1
"316000 SANTO ANTONIO DO AVENTUREIRO";1
"316040 SANTO ANTONIO DO MONTE";1
"316070 SANTOS DUMONT";1
"316170 SAO GONCALO DO ABAETE";1
"316250 SAO JOAO DEL REI";2
"316290 SAO JOAO NEPOMUCENO";3
"316670 SERRA DOS AIMORES";1
"316720 SETE LAGOAS";3
"316930 TRES CORACOES";1
"316990 UBA";2
"317010 UBERABA";11
"317020 UBERLANDIA";2
"317070 VARGINHA";1
"317100 VAZANTE";1
"317130 VICOSA";2
"320120 CACHOEIRO DE ITAPEMIRIM";7
"320130 CARIACICA";2
"320140 CASTELO";1
"320150 COLATINA";1
"320230 GUACUI";1
"320240 GUARAPARI";1
"320280 ITAPEMIRIM";2
"320490 SAO MATEUS";1
"320503 VARGEM ALTA";1
"320520 VILA VELHA";1
"320530 VITORIA";2
"330020 ARARUAMA";1
"330100 CAMPOS DOS GOYTACAZES";3
"330150 CORDEIRO";1
"330170 DUQUE DE CAXIAS";3
"330340 NOVA FRIBURGO";1
"330380 PARATY";2
"330390 PETROPOLIS";2
"330395 PINHEIRAL";1
"330455 RIO DE JANEIRO";4
"330470 SANTO ANTONIO DE PADUA";1
"330510 SAO JOAO DE MERITI";1
"330630 VOLTA REDONDA";1
"350130 ALVARES MACHADO";1
"350160 AMERICANA";1
"350210 ANDRADINA";1
"350410 ATIBAIA";1
"350590 BATATAIS";1
"350600 BAURU";1
"350650 BIRIGUI";2
"350890 CAIABU";1
"351000 CANDIDO MOTA";1
"351060 CARAPICUIBA";2
"351110 CATANDUVA";1
"351620 FRANCA";1
"351740 GUAIRA";1
"351870 GUARUJA";2
"351880 GUARULHOS";1
"351885 GUATAPARA";1
"351910 IACANGA";1
"351960 IBITINGA";2
"352010 IGARAPAVA";1
"352270 ITAPOLIS";1
"352480 JALES";1
"352920 MARTINOPOLIS";1
"352930 MATAO";2
"353440 OSASCO";4
"353460 OSVALDO CRUZ";1
"353740 PEREIRA BARRETO";1
"353870 PIRACICABA";4
"353920 PIRAPOZINHO";1
"354100 PRAIA GRANDE";2
"354140 PRESIDENTE PRUDENTE";29
"354340 RIBEIRAO PRETO";9
"354630 SANTA CRUZ DAS PALMEIRAS";1
"354770 SANTO ANASTACIO";3
"354890 SAO CARLOS";1
"354940 SAO JOAQUIM DA BARRA";1
"354980 SAO JOSE DO RIO PRETO";2
"354990 SAO JOSE DOS CAMPOS";1
"355030 SAO PAULO";17
"355100 SAO VICENTE";1
"355170 SERTAOZINHO";3
"355220 SOROCABA";3
"355270 TABATINGA";1
"355410 TAUBATE";3
"355430 TEODORO SAMPAIO";1
"355480 TREMEMBE";1
"410120 ANTONINA";1
"410190 ASSAI";1
"410280 BELA VISTA DO PARAISO";1
"410480 CASCAVEL";1
"410690 CURITIBA";2
"410830 FOZ DO IGUACU";14
"410840 FRANCISCO BELTRAO";1
"410980 IBIPORA";1
"411150 IVAIPORA";1
"411370 LONDRINA";2
"411520 MARINGA";3
"411580 MEDIANEIRA";3
"411820 PARANAGUA";29
"411900 PEROLA D'OESTE";1
"412350 SANTA HELENA";1
"412405 SANTA TEREZINHA DE ITAIPU";1
"420420 CHAPECO";1
"421290 PINHALZINHO";1
"430805 FAXINALZINHO";1
"500270 CAMPO GRANDE";4
"500330 COXIM";1
"500370 DOURADOS";3
"500540 MARACAJU";1
"500660 PONTA PORA";6
"500690 PORTO MURTINHO";1
"500795 TACURU";1
"500840 VICENTINA";1
"510190 BRASNORTE";1
"510515 JUINA";1
"510600 NORTELANDIA";1
"510790 SINOP";1
"510795 TANGARA DA SERRA";1
"520025 AGUAS LINDAS DE GOIAS";1
"520110 ANAPOLIS";7
"520140 APARECIDA DE GOIANIA";6
"520160 ARACU";1
"520485 CAMPO LIMPO DE GOIAS";1
"520549 CIDADE OCIDENTAL";4
"520620 CRISTALINA";2
"520800 FORMOSA";1
"520870 GOIANIA";20
"521020 IPORA";1
"521250 LUZIANIA";7
"521280 MARA ROSA";1
"521310 MINEIROS";1
"521460 NIQUELANDIA";1
"521523 NOVO GAMA";1
"521560 PADRE BERNARDO";1
"521850 QUIRINOPOLIS";1
"521910 SANTA BARBARA DE GOIAS";1
"522068 SIMOLANDIA";1
"522200 VIANOPOLIS";1
"530010 BRASILIA";24
"Total";724
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Para os casos prováveis foram incluídas todas notificações, exceto casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB
 (Coordenação Geral de Vigilância de Arboviroses - CGARB) em sua série histórica, que para tal, realiza análise ano a ano, com a base congelada para cada ano analisado.
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de
 alarme e dengue grave) é necessário considerar também o critério de confirmação (laboratorial e clínico-epidemiológico).
 A partir de 2020 o estado do Espírito Santo passou a utilizar o sistema e-SUS Vigilância em Saúde. Portanto, para os casos de Arboviroses urbanas do Espírito Santo
 foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e chikungunya) e Sinan Net (zika).
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos e semana epidemiológica, em cada período pode apresentar notificações com data de
 notificação do ano anterior (semana epidemiológica 52 ou 53) e posterior (semana epidemiológica 01).
 Para cálculo da incidência recomenda-se utilizar locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 23/07/2021.
 Dados de 2021 atualizados em 12/07/2022.
 Dados de 2022 atualizados em 18/07/2023.
 Dados de 2023 atualizados em 04/06/2024 às 07 horas.
 Dados de 2024 atualizados em 26/05/2025 às 10:00 horas, sujeitos à revisão.
 Dados de 2025 atualizados em 02/06/2025 às 03:00 horas, sujeitos à revisão.
 * Dados disponibilizados no TABNET em junho de 2025.
 
