DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Evolução: Óbito pelo agravo notificado
Período:2020
"Município de residência";"Casos_Prováveis"
"410590 COLORADO";2
"410600 CONGONHINHAS";1
"410710 DIAMANTE DO NORTE";1
"410725 DOURADINA";2
"410800 FLORESTOPOLIS";2
"410830 FOZ DO IGUACU";10
"410832 FRANCISCO ALVES";1
"410880 GUAIRA";1
"410980 IBIPORA";6
"411090 ITAGUAJE";1
"411095 ITAIPULANDIA";1
"411100 ITAMBARACA";1
"411110 ITAMBE";1
"411130 ITAUNA DO SUL";1
"411150 IVAIPORA";1
"411160 IVATUBA";1
"411180 JACAREZINHO";1
"411270 JATAIZINHO";1
"411275 JESUITAS";1
"411295 JURANDA";1
"411370 LONDRINA";32
"411380 LUPIONOPOLIS";1
"411460 MARECHAL CANDIDO RONDON";7
"411480 MARIALVA";3
"411500 MARILENA";1
"411520 MARINGA";12
"411535 MARIPA";1
"411580 MEDIANEIRA";6
"411670 NOVA AURORA";1
"411690 NOVA ESPERANCA";2
"411700 NOVA FATIMA";1
"411710 NOVA LONDRINA";2
"411720 NOVA OLIMPIA";1
"411750 PAICANDU";2
"411790 PALOTINA";1
"411840 PARANAVAI";7
"411880 PEABIRU";1
"411885 PEROBAL";1
"412033 PRADO FERREIRA";1
"412050 PRIMEIRO DE MAIO";2
"412085 QUATRO PONTES";1
"412100 QUERENCIA DO NORTE";3
"412240 ROLANDIA";3
"412260 RONDON";2
"412330 SANTA CRUZ DE MONTE CASTELO";2
"412395 SANTA MONICA";1
"412410 SANTO ANTONIO DA PLATINA";1
"412575 SAO PEDRO DO IGUACU";1
"412625 SARANDI";6
"412650 SERTANOPOLIS";2
"412730 TERRA RICA";1
"412770 TOLEDO";4
"412795 TUPASSI";1
"412800 UBIRATA";3
"412810 UMUARAMA";1
"412880 XAMBRE";1
"431750 SANTO ANGELO";2
"431790 SANTO CRISTO";3
"432260 VENANCIO AIRES";1
"500070 ANASTACIO";1
"500110 AQUIDAUANA";1
"500215 BODOQUENA";1
"500240 CAARAPO";3
"500270 CAMPO GRANDE";7
"500290 CASSILANDIA";1
"500295 CHAPADAO DO SUL";2
"500320 CORUMBA";5
"500325 COSTA RICA";1
"500370 DOURADOS";3
"500450 ITAPORA";2
"500460 ITAQUIRAI";1
"500470 IVINHEMA";1
"500525 LAGUNA CARAPA";1
"500560 MIRANDA";1
"500568 MUNDO NOVO";2
"500570 NAVIRAI";3
"500620 NOVA ANDRADINA";1
"500630 PARANAIBA";1
"500640 PEDRO GOMES";1
"500660 PONTA PORA";1
"500769 SAO GABRIEL DO OESTE";1
"500790 SIDROLANDIA";1
"510190 BRASNORTE";1
"510250 CACERES";1
"510263 CAMPO NOVO DO PARECIS";1
"510300 CHAPADA DOS GUIMARAES";2
"510525 LUCAS DO RIO VERDE";1
"510626 NOVO MUNDO";2
"510642 PEIXOTO DE AZEVEDO";1
"510704 PRIMAVERA DO LESTE";1
"510760 RONDONOPOLIS";2
"510790 SINOP";4
"510792 SORRISO";1
"510830 UNIAO DO SUL";1
"510850 VERA";1
"520010 ABADIANIA";1
"520025 AGUAS LINDAS DE GOIAS";1
"520110 ANAPOLIS";1
"520215 ARAGUAPAZ";1
"520430 CACU";1
"520450 CALDAS NOVAS";1
"520510 CATALAO";3
"520540 CERES";2
"520590 CORUMBAIBA";1
"520740 EDEIA";1
"520860 GOIANESIA";3
"520870 GOIANIA";4
"520910 GOIATUBA";1
"521020 IPORA";1
"521190 JATAI";3
"521250 LUZIANIA";4
"521310 MINEIROS";1
"521370 MONTES CLAROS DE GOIAS";1
"521380 MORRINHOS";2
"521760 PLANALTINA";1
"521880 RIO VERDE";1
"521945 SANTA RITA DO NOVO DESTINO";1
"521975 SANTO ANTONIO DO DESCOBERTO";1
"522020 SAO MIGUEL DO ARAGUAIA";1
"522045 SENADOR CANEDO";2
"522160 URUACU";1
"522185 VALPARAISO DE GOIAS";5
"530010 BRASILIA";43
"Total";582
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Para os casos prováveis foram incluídas todas notificações, exceto casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB
 (Coordenação Geral de Vigilância de Arboviroses - CGARB) em sua série histórica, que para tal, realiza análise ano a ano, com a base congelada para cada ano analisado.
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de
 alarme e dengue grave) é necessário considerar também o critério de confirmação (laboratorial e clínico-epidemiológico).
 A partir de 2020 o estado do Espírito Santo passou a utilizar o sistema e-SUS Vigilância em Saúde. Portanto, para os casos de Arboviroses urbanas do Espírito Santo
 foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e chikungunya) e Sinan Net (zika).
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos e semana epidemiológica, em cada período pode apresentar notificações com data de
 notificação do ano anterior (semana epidemiológica 52 ou 53) e posterior (semana epidemiológica 01).
 Para cálculo da incidência recomenda-se utilizar locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 23/07/2021.
 Dados de 2021 atualizados em 12/07/2022.
 Dados de 2022 atualizados em 18/07/2023.
 Dados de 2023 atualizados em 04/06/2024 às 07 horas.
 Dados de 2024 atualizados em 26/05/2025 às 10:00 horas, sujeitos à revisão.
 Dados de 2025 atualizados em 02/06/2025 às 03:00 horas, sujeitos à revisão.
 * Dados disponibilizados no TABNET em junho de 2025.
 
