Febre de Chikungunya - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2020
"Município de residência";"Todos_os_casos"
"211027 SANTO AMARO DO MARANHAO";1
"211040 SAO BENEDITO DO RIO PRETO";1
"211050 SAO BENTO";1
"211100 SAO JOAO BATISTA";1
"211102 SAO JOAO DO CARU";2
"211105 SAO JOAO DO PARAISO";3
"211110 SAO JOAO DOS PATOS";1
"211120 SAO JOSE DE RIBAMAR";13
"211130 SAO LUIS";49
"211140 SAO LUIS GONZAGA DO MARANHAO";1
"211180 SITIO NOVO";2
"211190 SUCUPIRA DO NORTE";1
"211200 TASSO FRAGOSO";3
"211210 TIMBIRAS";1
"211240 TURIACU";1
"211260 URBANO SANTOS";1
"211280 VIANA";1
"211400 ZE DOCA";4
"220020 AGUA BRANCA";1
"220025 ALAGOINHA DO PIAUI";3
"220027 ALEGRETE DO PIAUI";1
"220040 ALTOS";1
"220120 BARRAS";2
"220191 BOM PRINCIPIO DO PIAUI";1
"220200 BURITI DOS LOPES";1
"220202 BURITI DOS MONTES";1
"220213 CAMPO GRANDE DO PIAUI";2
"220217 CAMPO LARGO DO PIAUI";1
"220220 CAMPO MAIOR";5
"220327 CURRAL NOVO DO PIAUI";1
"220330 DEMERVAL LOBAO";2
"220370 ESPERANTINA";2
"220390 FLORIANO";1
"220550 JOSE DE FREITAS";2
"220556 LAGOA DO BARRO DO PIAUI";1
"220640 MONSENHOR GIL";2
"220660 MONTE ALEGRE DO PIAUI";1
"220667 MORRO DO CHAPEU DO PIAUI";1
"220695 NOVO SANTO ANTONIO";1
"220700 OEIRAS";1
"220770 PARNAIBA";22
"220800 PICOS";57
"220830 PIRACURUCA";1
"220840 PIRIPIRI";3
"220997 SAO JOAO DO ARRAIAL";1
"221030 SAO JULIAO";3
"221050 SAO PEDRO DO PIAUI";9
"221100 TERESINA";164
"230020 ACARAU";13
"230030 ACOPIARA";20
"230050 ALCANTARAS";33
"230070 ALTO SANTO";2
"230075 AMONTADA";2
"230080 ANTONINA DO NORTE";2
"230090 APUIARES";2
"230100 AQUIRAZ";14
"230110 ARACATI";131
"230120 ARACOIABA";6
"230125 ARARENDA";18
"230130 ARARIPE";36
"230140 ARATUBA";9
"230180 BAIXIO";5
"230185 BANABUIU";14
"230190 BARBALHA";34
"230195 BARREIRA";1
"230205 BARROQUINHA";4
"230210 BATURITE";31
"230220 BEBERIBE";5
"230240 BOA VIAGEM";4
"230250 BREJO SANTO";49
"230260 CAMOCIM";14
"230270 CAMPOS SALES";89
"230280 CANINDE";6
"230290 CAPISTRANO";35
"230310 CARIRE";16
"230330 CARIUS";1
"230340 CARNAUBAL";1
"230350 CASCAVEL";36
"230360 CATARINA";12
"230365 CATUNDA";6
"230370 CAUCAIA";64
"230380 CEDRO";9
"230390 CHAVAL";2
"230393 CHORO";4
"230395 CHOROZINHO";1
"230400 COREAU";20
"230410 CRATEUS";5
"230420 CRATO";6
"230423 CROATA";3
"230425 CRUZ";2
"230428 EUSEBIO";8
"230430 FARIAS BRITO";4
"230435 FORQUILHA";4
"230440 FORTALEZA";858
"230445 FORTIM";43
"230450 FRECHEIRINHA";6
"230465 GRACA";1
"230470 GRANJA";6
"230480 GRANJEIRO";1
"230490 GROAIRAS";4
"230495 GUAIUBA";3
"230510 GUARAMIRANGA";3
"230520 HIDROLANDIA";6
"230523 HORIZONTE";6
"230526 IBARETAMA";2
"230533 IBICUITINGA";27
"230535 ICAPUI";92
"230540 ICO";155
"230550 IGUATU";2
"230560 INDEPENDENCIA";1
"230565 IPAPORANGA";2
"230570 IPAUMIRIM";1
"230580 IPU";46
"230590 IPUEIRAS";1
"230600 IRACEMA";6
"230610 IRAUCUBA";58
"230625 ITAITINGA";19
"230630 ITAPAGE";2
"230640 ITAPIPOCA";15
"230650 ITAPIUNA";11
"230655 ITAREMA";1
"230660 ITATIRA";5
"230670 JAGUARETAMA";10
"230680 JAGUARIBARA";21
"230690 JAGUARIBE";3
"230700 JAGUARUANA";14
"230710 JARDIM";2
"230725 JIJOCA DE JERICOACOARA";27
"230730 JUAZEIRO DO NORTE";8
"230760 LIMOEIRO DO NORTE";66
"230763 MADALENA";2
"230765 MARACANAU";24
"230770 MARANGUAPE";81
"230780 MARCO";32
"230800 MASSAPE";48
"230810 MAURITI";3
"230820 MERUOCA";54
"230830 MILAGRES";86
"230837 MIRAIMA";1
"230840 MISSAO VELHA";2
"230850 MOMBACA";2
"230870 MORADA NOVA";18
"230890 MORRINHOS";2
"230900 MUCAMBO";5
"230920 NOVA OLINDA";2
"230930 NOVA RUSSAS";3
"230945 OCARA";54
"230960 PACAJUS";4
"230970 PACATUBA";31
"230980 PACOTI";12
"230990 PACUJA";7
"231000 PALHANO";29
"231010 PALMACIA";3
"231020 PARACURU";32
"231025 PARAIPABA";2
"231050 PEDRA BRANCA";57
"231060 PENAFORTE";5
"231070 PENTECOSTE";4
"231080 PEREIRO";13
"231085 PINDORETAMA";12
"231090 PIQUET CARNEIRO";12
"231100 PORANGA";1
"231120 POTENGI";2
"231123 POTIRETAMA";1
"231130 QUIXADA";25
"231135 QUIXELO";7
"231140 QUIXERAMOBIM";82
"231150 QUIXERE";218
"231160 REDENCAO";2
"231170 RERIUTABA";106
"231180 RUSSAS";41
"231195 SALITRE";5
"231200 SANTANA DO ACARAU";10
"231220 SANTA QUITERIA";8
"231230 SAO BENEDITO";3
"231240 SAO GONCALO DO AMARANTE";16
"231250 SAO JOAO DO JAGUARIBE";2
"231260 SAO LUIS DO CURU";1
"231270 SENADOR POMPEU";7
"231280 SENADOR SA";1
"231290 SOBRAL";100
"231310 TABULEIRO DO NORTE";4
"231320 TAMBORIL";3
"231330 TAUA";6
"231335 TEJUCUOCA";7
"231340 TIANGUA";1
"231350 TRAIRI";5
"231360 UBAJARA";1
"231370 UMARI";1
"231375 UMIRIM";1
"231380 URUBURETAMA";9
"231390 URUOCA";3
"231395 VARJOTA";33
"231400 VARZEA ALEGRE";39
"231410 VICOSA DO CEARA";71
"240010 ACARI";2
"240020 ACU";483
"240030 AFONSO BEZERRA";46
"240050 ALEXANDRIA";6
"240070 ALTO DO RODRIGUES";55
"240080 ANGICOS";2
"240100 APODI";44
"240110 AREIA BRANCA";169
"240120 ARES";5
"240140 BAIA FORMOSA";2
"240145 BARAUNA";37
"240170 BOM JESUS";3
"240180 BREJINHO";15
"240185 CAICARA DO NORTE";6
"240190 CAICARA DO RIO DO VENTO";4
"240200 CAICO";49
"240220 CANGUARETAMA";8
"240230 CARAUBAS";14
"240240 CARNAUBA DOS DANTAS";12
"240250 CARNAUBAIS";49
"240260 CEARA-MIRIM";10
"240270 CERRO CORA";1
"240280 CORONEL EZEQUIEL";2
"240290 CORONEL JOAO PESSOA";1
"240300 CRUZETA";2
"240310 CURRAIS NOVOS";1
"240320 DOUTOR SEVERIANO";18
"240325 PARNAMIRIM";244
"240350 ESPIRITO SANTO";2
"240360 EXTREMOZ";12
"240375 FERNANDO PEDROZA";16
"240380 FLORANIA";2
"240390 FRANCISCO DANTAS";2
"240410 GALINHOS";11
"240420 GOIANINHA";5
"240430 GOVERNADOR DIX-SEPT ROSADO";24
"240440 GROSSOS";45
"240450 GUAMARE";225
"240460 IELMO MARINHO";2
"240485 ITAJA";3
"240490 ITAU";17
"240500 JACANA";2
"240510 JANDAIRA";14
"240520 JANDUIS";8
"240530 JANUARIO CICCO";4
"240540 JAPI";22
"240560 JARDIM DE PIRANHAS";2
"240570 JARDIM DO SERIDO";28
"240580 JOAO CAMARA";26
"240590 JOAO DIAS";2
"240610 JUCURUTU";6
"240615 JUNDIA";3
"240620 LAGOA D'ANTA";2
"240630 LAGOA DE PEDRAS";3
"240640 LAGOA DE VELHOS";3
"240650 LAGOA NOVA";3
"240660 LAGOA SALGADA";2
"240670 LAJES";3
"240680 LAJES PINTADAS";1
"240690 LUCRECIA";8
"240700 LUIS GOMES";1
"240710 MACAIBA";82
"240720 MACAU";4
"240730 MARCELINO VIEIRA";4
"240750 MAXARANGUAPE";2
"240760 MESSIAS TARGINO";12
"240770 MONTANHAS";2
"240780 MONTE ALEGRE";1
"240790 MONTE DAS GAMELEIRAS";2
"240800 MOSSORO";4004
"240810 NATAL";565
"240820 NISIA FLORESTA";9
"240830 NOVA CRUZ";7
"240840 OLHO-D'AGUA DO BORGES";1
"240860 PARANA";1
"240870 PARAU";1
"240880 PARAZINHO";3
"240890 PARELHAS";29
"240895 RIO DO FOGO";1
"240910 PASSA E FICA";114
"240933 SANTA MARIA";2
"240940 PAU DOS FERROS";21
"240970 PEDRO AVELINO";1
"240980 PEDRO VELHO";2
"240990 PENDENCIAS";2
"241000 PILOES";5
"241010 POCO BRANCO";3
"241020 PORTALEGRE";19
"241025 PORTO DO MANGUE";14
"241030 SERRA CAIADA";1
"241050 RAFAEL FERNANDES";4
"241070 RIACHO DA CRUZ";9
"241100 RODOLFO FERNANDES";1
"241105 TIBAU";219
"241110 RUY BARBOSA";3
"241120 SANTA CRUZ";70
"241140 SANTANA DO MATOS";9
"241142 SANTANA DO SERIDO";3
"241150 SANTO ANTONIO";2
"241160 SAO BENTO DO NORTE";5
"241170 SAO BENTO DO TRAIRI";1
"241180 SAO FERNANDO";2
"241200 SAO GONCALO DO AMARANTE";21
"241220 SAO JOSE DE MIPIBU";18
"241230 SAO JOSE DO CAMPESTRE";4
"241250 SAO MIGUEL";25
"241255 SAO MIGUEL DO GOSTOSO";1
"241260 SAO PAULO DO POTENGI";18
"241270 SAO PEDRO";4
"241280 SAO RAFAEL";21
"241290 SAO TOME";5
"241300 SAO VICENTE";1
"241310 SENADOR ELOI DE SOUZA";3
"241330 SERRA DE SAO BENTO";9
"241335 SERRA DO MEL";245
"241340 SERRA NEGRA DO NORTE";3
"241355 SERRINHA DOS PINTOS";4
"241360 SEVERIANO MELO";4
"241370 SITIO NOVO";2
"241380 TABOLEIRO GRANDE";1
"241390 TAIPU";5
"241400 TANGARA";14
"241420 TIBAU DO SUL";8
"241430 TIMBAUBA DOS BATISTAS";1
"241440 TOUROS";5
"241450 UMARIZAL";1
"241460 UPANEMA";122
"241470 VARZEA";3
"241475 VENHA-VER";32
"241480 VERA CRUZ";1
"241490 VICOSA";169
"241500 VILA FLOR";2
"250010 AGUA BRANCA";1
"250020 AGUIAR";1
"250030 ALAGOA GRANDE";44
"250040 ALAGOA NOVA";28
"250060 ALHANDRA";2
"250080 ARACAGI";214
"250090 ARARA";1
"250100 ARARUNA";210
"250110 AREIA";8
"250120 AREIAL";2
"250130 AROEIRAS";1
"250140 BAIA DA TRAICAO";1
"250150 BANANEIRAS";9
"250153 BARAUNA";4
"250157 BARRA DE SANTANA";13
"250160 BARRA DE SANTA ROSA";3
"250180 BAYEUX";12
"250215 BOA VISTA";5
"250220 BOM JESUS";2
"250230 BOM SUCESSO";1
"250250 BOQUEIRAO";7
"250270 BORBOREMA";16
"250280 BREJO DO CRUZ";8
"250300 CAAPORA";1
"250310 CABACEIRAS";8
"250320 CABEDELO";8
"250330 CACHOEIRA DOS INDIOS";5
"250350 CACIMBA DE DENTRO";5
"250380 CALDAS BRANDAO";4
"250400 CAMPINA GRANDE";289
"250415 CASSERENGUE";2
"250430 CATOLE DO ROCHA";11
"250435 CATURITE";27
"250440 CONCEICAO";1
"250450 CONDADO";1
"250460 CONDE";5
"250480 COREMAS";5
"250490 CRUZ DO ESPIRITO SANTO";9
"250500 CUBATI";1
"250510 CUITE";10
"250535 DAMIAO";1
"250550 VISTA SERRANA";36
"250570 DONA INES";2
"250600 ESPERANCA";3
"250610 FAGUNDES";2
"250630 GUARABIRA";7
"250640 GURINHEM";10
"250680 INGA";3
"250690 ITABAIANA";1
"250710 ITAPOROROCA";13
"250750 JOAO PESSOA";871
"250760 JUAREZ TAVORA";25
"250770 JUAZEIRINHO";5
"250850 LIVRAMENTO";1
"250855 LOGRADOURO";1
"250860 LUCENA";10
"250880 MALTA";1
"250890 MAMANGUAPE";18
"250900 MANAIRA";1
"250910 MARI";86
"250920 MASSARANDUBA";4
"250940 MOGEIRO";5
"250970 MONTEIRO";31
"250980 MULUNGU";3
"250990 NATUBA";1
"251010 NOVA FLORESTA";4
"251050 OLIVEDOS";2
"251060 OURO VELHO";1
"251070 PASSAGEM";2
"251080 PATOS";1
"251100 PEDRA BRANCA";3
"251110 PEDRA LAVRADA";5
"251130 PIANCO";5
"251140 PICUI";3
"251160 PILOES";1
"251170 PILOEZINHOS";1
"251190 PITIMBU";2
"251200 POCINHOS";1
"251203 POCO DANTAS";1
"251210 POMBAL";1
"251220 PRATA";9
"251240 PUXINANA";2
"251250 QUEIMADAS";80
"251270 REMIGIO";3
"251272 PEDRO REGIS";20
"251275 RIACHAO DO BACAMARTE";2
"251276 RIACHAO DO POCO";1
"251278 RIACHO DE SANTO ANTONIO";21
"251290 RIO TINTO";1
"251300 SALGADINHO";1
"251310 SALGADO DE SAO FELIX";1
"251315 SANTA CECILIA";15
"251370 SANTA RITA";16
"251380 SANTA TERESINHA";1
"251390 SAO BENTO";1
"251410 SAO JOAO DO TIGRE";2
"251445 SAO JOSE DOS RAMOS";2
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";5
"251520 SAO SEBASTIAO DO UMBUZEIRO";1
"251530 SAPE";64
"251540 SAO VICENTE DO SERIDO";1
"251593 SERTAOZINHO";1
"251597 SOBRADO";1
"251600 SOLANEA";1
"251610 SOLEDADE";2
"251615 SOSSEGO";2
"251620 SOUSA";2
"251630 SUME";2
"251650 TAPEROA";5
"251690 UIRAUNA";1
"251700 UMBUZEIRO";5
"260005 ABREU E LIMA";68
"260010 AFOGADOS DA INGAZEIRA";1
"260020 AFRANIO";14
"260030 AGRESTINA";3
"260040 AGUA PRETA";7
"260050 AGUAS BELAS";5
"260060 ALAGOINHA";1
"260070 ALIANCA";2
"260080 ALTINHO";6
"260090 AMARAJI";97
"260105 ARACOIABA";1
"260110 ARARIPINA";71
"260120 ARCOVERDE";32
"260130 BARRA DE GUABIRABA";1
"260150 BELEM DE MARIA";2
"260160 BELEM DE SAO FRANCISCO";2
"260180 BETANIA";3
"260190 BEZERROS";9
"260200 BODOCO";15
"260220 BOM JARDIM";3
"260230 BONITO";3
"260260 BREJO DA MADRE DE DEUS";6
"260270 BUENOS AIRES";1
"260280 BUIQUE";9
"260290 CABO DE SANTO AGOSTINHO";820
"260300 CABROBO";21
"260310 CACHOEIRINHA";1
"260320 CAETES";4
"260345 CAMARAGIBE";224
"260370 CANHOTINHO";4
"260390 CARNAIBA";1
"260392 CARNAUBEIRA DA PENHA";8
"260400 CARPINA";2
"260410 CARUARU";101
"260415 CASINHAS";5
"260420 CATENDE";5
"260430 CEDRO";1
"260440 CHA DE ALEGRIA";1
"260450 CHA GRANDE";1
"260460 CONDADO";2
"260480 CORTES";1
"260500 CUPIRA";20
"260510 CUSTODIA";186
"260515 DORMENTES";4
"260520 ESCADA";43
"260530 EXU";117
"260540 FEIRA NOVA";4
"260545 FERNANDO DE NORONHA";2
"260590 GAMELEIRA";5
"260600 GARANHUNS";68
"260610 GLORIA DO GOITA";2
"260620 GOIANA";9
"260640 GRAVATA";56
"260650 IATI";6
"260660 IBIMIRIM";23
"260670 IBIRAJUBA";2
"260680 IGARASSU";22
"260690 IGUARACY";2
"260720 IPOJUCA";771
"260730 IPUBI";11
"260740 ITACURUBA";1
"260750 ITAIBA";2
"260760 ILHA DE ITAMARACA";2
"260775 ITAPISSUMA";2
"260780 ITAQUITINGA";1
"260790 JABOATAO DOS GUARARAPES";480
"260795 JAQUEIRA";1
"260800 JATAUBA";3
"260810 JOAO ALFREDO";107
"260820 JOAQUIM NABUCO";4
"260825 JUCATI";2
"260830 JUPI";1
"260840 JUREMA";2
"260860 LAGOA DO OURO";2
"260870 LAGOA DOS GATOS";1
"260875 LAGOA GRANDE";107
"260880 LAJEDO";8
"260890 LIMOEIRO";8
"260900 MACAPARANA";1
"260910 MACHADOS";9
"260915 MANARI";6
"260920 MARAIAL";4
"260930 MIRANDIBA";9
"260940 MORENO";128
"260960 OLINDA";367
"260970 OROBO";4
"260980 OROCO";2
"260990 OURICURI";1
"261000 PALMARES";48
"261020 PANELAS";7
"261040 PARNAMIRIM";5
"261050 PASSIRA";42
"261060 PAUDALHO";21
"261070 PAULISTA";262
"261080 PEDRA";38
"261090 PESQUEIRA";4
"261100 PETROLANDIA";3
"261110 PETROLINA";501
"261140 PRIMAVERA";4
"261150 QUIPAPA";155
"261160 RECIFE";2850
"261170 RIACHO DAS ALMAS";1
"261180 RIBEIRAO";7
"261190 RIO FORMOSO";11
"261200 SAIRE";1
"261210 SALGADINHO";3
"261220 SALGUEIRO";43
"261240 SANHARO";1
"261245 SANTA CRUZ";2
"261250 SANTA CRUZ DO CAPIBARIBE";230
"261260 SANTA MARIA DA BOA VISTA";3
"261270 SANTA MARIA DO CAMBUCA";3
"261290 SAO BENEDITO DO SUL";1
"261300 SAO BENTO DO UNA";1
"261310 SAO CAITANO";1
"261320 SAO JOAO";16
"261330 SAO JOAQUIM DO MONTE";2
"261340 SAO JOSE DA COROA GRANDE";3
"261350 SAO JOSE DO BELMONTE";1
"261360 SAO JOSE DO EGITO";3
"261370 SAO LOURENCO DA MATA";40
"261380 SAO VICENTE FERRER";2
"261390 SERRA TALHADA";4
"261400 SERRITA";4
"261410 SERTANIA";26
"261420 SIRINHAEM";6
"261450 SURUBIM";6
"261460 TABIRA";1
"261480 TACARATU";3
"261500 TAQUARITINGA DO NORTE";3
"261520 TERRA NOVA";35
"261530 TIMBAUBA";10
"261540 TORITAMA";5
"261550 TRACUNHAEM";1
"261560 TRINDADE";2
"261570 TRIUNFO";1
"261580 TUPANATINGA";15
"261610 VERDEJANTE";3
"261618 VERTENTE DO LERIO";2
"261620 VERTENTES";2
"261630 VICENCIA";2
"261640 VITORIA DE SANTO ANTAO";28
"261650 XEXEU";4
"270010 AGUA BRANCA";1
"270020 ANADIA";2
"270030 ARAPIRACA";5
"270040 ATALAIA";1
"270060 BARRA DE SAO MIGUEL";2
"270080 BELEM";1
"270100 BOCA DA MATA";1
"270135 CAMPESTRE";2
"270140 CAMPO ALEGRE";3
"270210 COLONIA LEOPOLDINA";1
"270230 CORURIPE";1
"270235 CRAIBAS";3
"270240 DELMIRO GOUVEIA";30
"270260 FEIRA GRANDE";3
"270330 INHAPI";1
"270350 JACUIPE";3
"270400 JUNQUEIRO";1
"270410 LAGOA DA CANOA";2
"270430 MACEIO";91
"270450 MARAGOGI";7
"270460 MARAVILHA";10
