Febre de Chikungunya - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2024
"Município de residência";"Todos_os_casos"
"241360 SEVERIANO MELO";10
"241370 SITIO NOVO";43
"241380 TABOLEIRO GRANDE";4
"241390 TAIPU";206
"241400 TANGARA";12
"241410 TENENTE ANANIAS";4
"241415 TENENTE LAURENTINO CRUZ";1
"241420 TIBAU DO SUL";116
"241430 TIMBAUBA DOS BATISTAS";5
"241440 TOUROS";92
"241445 TRIUNFO POTIGUAR";11
"241450 UMARIZAL";8
"241460 UPANEMA";6
"241470 VARZEA";1
"241475 VENHA-VER";3
"241480 VERA CRUZ";15
"241500 VILA FLOR";6
"250010 AGUA BRANCA";38
"250030 ALAGOA GRANDE";171
"250040 ALAGOA NOVA";106
"250050 ALAGOINHA";41
"250053 ALCANTIL";1
"250057 ALGODAO DE JANDAIRA";18
"250060 ALHANDRA";17
"250070 SAO JOAO DO RIO DO PEIXE";14
"250080 ARACAGI";2
"250090 ARARA";2
"250100 ARARUNA";4
"250110 AREIA";69
"250130 AROEIRAS";42
"250135 ASSUNCAO";11
"250140 BAIA DA TRAICAO";3
"250150 BANANEIRAS";3
"250153 BARAUNA";2
"250157 BARRA DE SANTANA";8
"250160 BARRA DE SANTA ROSA";4
"250170 BARRA DE SAO MIGUEL";28
"250180 BAYEUX";23
"250190 BELEM";1
"250200 BELEM DO BREJO DO CRUZ";1
"250205 BERNARDINO BATISTA";4
"250210 BOA VENTURA";2
"250215 BOA VISTA";11
"250220 BOM JESUS";3
"250230 BOM SUCESSO";3
"250240 BONITO DE SANTA FE";6
"250250 BOQUEIRAO";9
"250260 IGARACY";1
"250270 BORBOREMA";1
"250280 BREJO DO CRUZ";1
"250290 BREJO DOS SANTOS";2
"250300 CAAPORA";30
"250310 CABACEIRAS";12
"250320 CABEDELO";36
"250330 CACHOEIRA DOS INDIOS";15
"250340 CACIMBA DE AREIA";8
"250370 CAJAZEIRAS";16
"250380 CALDAS BRANDAO";1
"250390 CAMALAU";22
"250400 CAMPINA GRANDE";2711
"250407 CARAUBAS";2
"250420 CATINGUEIRA";3
"250430 CATOLE DO ROCHA";15
"250435 CATURITE";9
"250450 CONDADO";8
"250460 CONDE";23
"250480 COREMAS";4
"250485 COXIXOLA";6
"250490 CRUZ DO ESPIRITO SANTO";6
"250500 CUBATI";24
"250510 CUITE";11
"250527 CURRAL DE CIMA";5
"250535 DAMIAO";1
"250550 VISTA SERRANA";4
"250570 DONA INES";3
"250600 ESPERANCA";16
"250610 FAGUNDES";22
"250620 FREI MARTINHO";2
"250630 GUARABIRA";17
"250650 GURJAO";8
"250680 INGA";1
"250690 ITABAIANA";28
"250700 ITAPORANGA";1
"250710 ITAPOROROCA";5
"250720 ITATUBA";2
"250730 JACARAU";1
"250740 JERICO";4
"250750 JOAO PESSOA";706
"250760 JUAREZ TAVORA";3
"250770 JUAZEIRINHO";6
"250780 JUNCO DO SERIDO";1
"250790 JURIPIRANGA";10
"250800 JURU";8
"250820 LAGOA DE DENTRO";6
"250830 LAGOA SECA";7
"250850 LIVRAMENTO";7
"250855 LOGRADOURO";4
"250860 LUCENA";41
"250870 MAE D'AGUA";2
"250890 MAMANGUAPE";3
"250900 MANAIRA";1
"250905 MARCACAO";2
"250910 MARI";1
"250920 MASSARANDUBA";11
"250930 MATARACA";1
"250933 MATINHAS";2
"250940 MOGEIRO";2
"250950 MONTADAS";1
"250960 MONTE HOREBE";1
"250970 MONTEIRO";94
"250990 NATUBA";45
"251000 NAZAREZINHO";7
"251010 NOVA FLORESTA";32
"251030 NOVA PALMEIRA";2
"251040 OLHO D'AGUA";1
"251050 OLIVEDOS";16
"251060 OURO VELHO";3
"251065 PARARI";3
"251080 PATOS";28
"251100 PEDRA BRANCA";1
"251110 PEDRA LAVRADA";28
"251120 PEDRAS DE FOGO";5
"251130 PIANCO";1
"251140 PICUI";14
"251150 PILAR";8
"251160 PILOES";1
"251180 PIRPIRITUBA";1
"251190 PITIMBU";7
"251200 POCINHOS";35
"251203 POCO DANTAS";3
"251207 POCO DE JOSE DE MOURA";1
"251210 POMBAL";15
"251220 PRATA";4
"251230 PRINCESA ISABEL";4
"251240 PUXINANA";8
"251250 QUEIMADAS";354
"251260 QUIXABA";1
"251270 REMIGIO";5
"251272 PEDRO REGIS";9
"251274 RIACHAO";1
"251275 RIACHAO DO BACAMARTE";2
"251278 RIACHO DE SANTO ANTONIO";34
"251280 RIACHO DOS CAVALOS";1
"251290 RIO TINTO";5
"251310 SALGADO DE SAO FELIX";1
"251315 SANTA CECILIA";35
"251320 SANTA CRUZ";2
"251335 SANTA INES";1
"251340 SANTA LUZIA";1
"251350 SANTANA DE MANGUEIRA";1
"251370 SANTA RITA";69
"251385 SANTO ANDRE";3
"251390 SAO BENTO";3
"251392 SAO BENTINHO";3
"251420 SAO JOSE DA LAGOA TAPADA";1
"251440 SAO JOSE DE ESPINHARAS";1
"251445 SAO JOSE DOS RAMOS";11
"251450 SAO JOSE DE PIRANHAS";3
"251465 SAO JOSE DO BREJO DO CRUZ";1
"251490 SAO MAMEDE";2
"251500 SAO MIGUEL DE TAIPU";1
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";26
"251520 SAO SEBASTIAO DO UMBUZEIRO";7
"251530 SAPE";13
"251540 SAO VICENTE DO SERIDO";10
"251550 SERRA BRANCA";1
"251560 SERRA DA RAIZ";4
"251580 SERRA REDONDA";1
"251600 SOLANEA";3
"251610 SOLEDADE";19
"251615 SOSSEGO";7
"251620 SOUSA";3
"251630 SUME";29
"251640 TACIMA";2
"251650 TAPEROA";4
"251660 TAVARES";39
"251670 TEIXEIRA";8
"251675 TENORIO";1
"251680 TRIUNFO";3
"251690 UIRAUNA";10
"251700 UMBUZEIRO";8
"251710 VARZEA";15
"251740 ZABELE";21
"260005 ABREU E LIMA";93
"260010 AFOGADOS DA INGAZEIRA";7
"260020 AFRANIO";19
"260030 AGRESTINA";29
"260040 AGUA PRETA";7
"260050 AGUAS BELAS";1
"260060 ALAGOINHA";9
"260070 ALIANCA";178
"260080 ALTINHO";3
"260090 AMARAJI";80
"260105 ARACOIABA";7
"260110 ARARIPINA";329
"260120 ARCOVERDE";7
"260130 BARRA DE GUABIRABA";36
"260140 BARREIROS";18
"260150 BELEM DE MARIA";8
"260160 BELEM DE SAO FRANCISCO";180
"260170 BELO JARDIM";3
"260190 BEZERROS";96
"260200 BODOCO";2
"260210 BOM CONSELHO";3
"260220 BOM JARDIM";12
"260230 BONITO";9
"260250 BREJINHO";1
"260260 BREJO DA MADRE DE DEUS";27
"260280 BUIQUE";54
"260290 CABO DE SANTO AGOSTINHO";395
"260300 CABROBO";73
"260310 CACHOEIRINHA";19
"260330 CALCADO";3
"260340 CALUMBI";1
"260345 CAMARAGIBE";117
"260350 CAMOCIM DE SAO FELIX";3
"260360 CAMUTANGA";47
"260370 CANHOTINHO";19
"260380 CAPOEIRAS";1
"260390 CARNAIBA";4
"260392 CARNAUBEIRA DA PENHA";5
"260400 CARPINA";11
"260410 CARUARU";1284
"260415 CASINHAS";2
"260420 CATENDE";15
"260430 CEDRO";20
"260440 CHA DE ALEGRIA";70
"260450 CHA GRANDE";7
"260460 CONDADO";258
"260470 CORRENTES";1
"260480 CORTES";1
"260490 CUMARU";6
"260500 CUPIRA";13
"260510 CUSTODIA";26
"260515 DORMENTES";21
"260520 ESCADA";12
"260530 EXU";36
"260540 FEIRA NOVA";4
"260545 FERNANDO DE NORONHA";16
"260550 FERREIROS";77
"260560 FLORES";3
"260570 FLORESTA";10
"260580 FREI MIGUELINHO";3
"260590 GAMELEIRA";443
"260600 GARANHUNS";310
"260610 GLORIA DO GOITA";4
"260620 GOIANA";601
"260630 GRANITO";39
"260640 GRAVATA";516
"260650 IATI";5
"260680 IGARASSU";58
"260690 IGUARACY";3
"260700 INAJA";11
"260720 IPOJUCA";530
"260730 IPUBI";3
"260740 ITACURUBA";22
"260760 ILHA DE ITAMARACA";30
"260765 ITAMBE";22
"260770 ITAPETIM";2
"260775 ITAPISSUMA";9
"260780 ITAQUITINGA";337
"260790 JABOATAO DOS GUARARAPES";279
"260795 JAQUEIRA";3
"260800 JATAUBA";52
"260805 JATOBA";15
"260810 JOAO ALFREDO";15
"260820 JOAQUIM NABUCO";16
"260825 JUCATI";9
"260830 JUPI";2
"260840 JUREMA";17
"260850 LAGOA DE ITAENGA";1
"260860 LAGOA DO OURO";22
"260870 LAGOA DOS GATOS";2
"260875 LAGOA GRANDE";41
"260880 LAJEDO";8
"260890 LIMOEIRO";87
"260900 MACAPARANA";96
"260910 MACHADOS";26
"260915 MANARI";4
"260920 MARAIAL";2
"260930 MIRANDIBA";132
"260940 MORENO";191
"260950 NAZARE DA MATA";9
"260960 OLINDA";251
"260970 OROBO";6
"260980 OROCO";6
"260990 OURICURI";21
"261000 PALMARES";57
"261020 PANELAS";9
"261030 PARANATAMA";1
"261040 PARNAMIRIM";200
"261050 PASSIRA";31
"261060 PAUDALHO";28
"261070 PAULISTA";1134
"261080 PEDRA";16
"261090 PESQUEIRA";10
"261100 PETROLANDIA";3
"261110 PETROLINA";310
"261130 POMBOS";5
"261140 PRIMAVERA";2
"261150 QUIPAPA";236
"261153 QUIXABA";1
"261160 RECIFE";2490
"261170 RIACHO DAS ALMAS";19
"261180 RIBEIRAO";4
"261190 RIO FORMOSO";250
"261200 SAIRE";1
"261210 SALGADINHO";5
"261220 SALGUEIRO";423
"261230 SALOA";3
"261240 SANHARO";15
"261245 SANTA CRUZ";12
"261250 SANTA CRUZ DO CAPIBARIBE";161
"261255 SANTA FILOMENA";9
"261260 SANTA MARIA DA BOA VISTA";6
"261270 SANTA MARIA DO CAMBUCA";1
"261280 SANTA TEREZINHA";1
"261290 SAO BENEDITO DO SUL";26
"261300 SAO BENTO DO UNA";34
"261310 SAO CAITANO";88
"261320 SAO JOAO";83
"261330 SAO JOAQUIM DO MONTE";9
"261340 SAO JOSE DA COROA GRANDE";16
"261350 SAO JOSE DO BELMONTE";8
"261360 SAO JOSE DO EGITO";1
"261370 SAO LOURENCO DA MATA";72
"261380 SAO VICENTE FERRER";322
"261390 SERRA TALHADA";21
"261400 SERRITA";161
"261410 SERTANIA";10
"261420 SIRINHAEM";44
"261430 MOREILANDIA";5
"261450 SURUBIM";3
"261460 TABIRA";8
"261480 TACARATU";8
"261485 TAMANDARE";4
"261500 TAQUARITINGA DO NORTE";4
"261510 TEREZINHA";2
"261520 TERRA NOVA";267
"261530 TIMBAUBA";665
"261540 TORITAMA";5
"261560 TRINDADE";2
"261570 TRIUNFO";2
"261580 TUPANATINGA";7
"261590 TUPARETAMA";1
"261600 VENTUROSA";1
"261610 VERDEJANTE";19
"261630 VICENCIA";4
"261640 VITORIA DE SANTO ANTAO";83
"261650 XEXEU";3
"270010 AGUA BRANCA";2
"270020 ANADIA";3
"270030 ARAPIRACA";15
"270040 ATALAIA";16
"270050 BARRA DE SANTO ANTONIO";2
"270060 BARRA DE SAO MIGUEL";6
"270100 BOCA DA MATA";16
"270110 BRANQUINHA";4
"270130 CAJUEIRO";1
"270140 CAMPO ALEGRE";2
"270150 CAMPO GRANDE";1
"270170 CAPELA";8
"270180 CARNEIROS";1
"270200 COITE DO NOIA";1
"270220 COQUEIRO SECO";2
"270230 CORURIPE";14
"270235 CRAIBAS";1
"270240 DELMIRO GOUVEIA";3
"270250 DOIS RIACHOS";1
"270260 FEIRA GRANDE";2
"270280 FLEXEIRAS";1
"270290 GIRAU DO PONCIANO";1
"270300 IBATEGUARA";4
"270310 IGACI";2
"270320 IGREJA NOVA";2
"270340 JACARE DOS HOMENS";1
"270360 JAPARATINGA";12
"270375 JEQUIA DA PRAIA";1
"270380 JOAQUIM GOMES";5
"270400 JUNQUEIRO";1
"270420 LIMOEIRO DE ANADIA";2
"270430 MACEIO";259
"270450 MARAGOGI";9
"270460 MARAVILHA";1
"270470 MARECHAL DEODORO";11
"270510 MATRIZ DE CAMARAGIBE";4
"270530 MINADOR DO NEGRAO";1
"270540 MONTEIROPOLIS";1
"270550 MURICI";3
"270560 NOVO LINO";1
"270570 OLHO D'AGUA DAS FLORES";3
"270590 OLHO D'AGUA GRANDE";1
"270630 PALMEIRA DOS INDIOS";3
"270640 PAO DE ACUCAR";21
"270642 PARICONHA";3
"270660 PAULO JACINTO";1
"270670 PENEDO";13
"270680 PIACABUCU";2
"270690 PILAR";19
"270700 PINDOBA";1
"270710 PIRANHAS";1
"270720 POCO DAS TRINCHEIRAS";2
"270730 PORTO CALVO";2
"270750 PORTO REAL DO COLEGIO";1
"270760 QUEBRANGULO";1
"270770 RIO LARGO";8
"270780 ROTEIRO";1
"270790 SANTA LUZIA DO NORTE";3
"270800 SANTANA DO IPANEMA";10
"270820 SAO BRAS";2
"270830 SAO JOSE DA LAJE";4
"270840 SAO JOSE DA TAPERA";5
"270850 SAO LUIS DO QUITUNDE";4
"270860 SAO MIGUEL DOS CAMPOS";39
"270870 SAO MIGUEL DOS MILAGRES";2
"270880 SAO SEBASTIAO";29
"270890 SATUBA";6
"270895 SENADOR RUI PALMEIRA";3
"270915 TEOTONIO VILELA";5
"270920 TRAIPU";2
"270930 UNIAO DOS PALMARES";19
"270940 VICOSA";46
"280010 AMPARO DE SAO FRANCISCO";1
"280020 AQUIDABA";1
"280030 ARACAJU";229
"280040 ARAUA";19
"280050 AREIA BRANCA";4
"280060 BARRA DOS COQUEIROS";163
"280067 BOQUIM";17
"280100 CAMPO DO BRITO";4
"280120 CANINDE DE SAO FRANCISCO";12
"280130 CAPELA";13
"280140 CARIRA";3
"280160 CEDRO DE SAO JOAO";6
"280170 CRISTINAPOLIS";22
"280190 CUMBE";3
"280200 DIVINA PASTORA";10
"280210 ESTANCIA";89
"280220 FEIRA NOVA";1
"280230 FREI PAULO";1
"280240 GARARU";23
"280250 GENERAL MAYNARD";7
"280280 INDIAROBA";37
"280290 ITABAIANA";59
"280300 ITABAIANINHA";19
"280310 ITABI";1
"280320 ITAPORANGA D'AJUDA";21
"280330 JAPARATUBA";4
"280340 JAPOATA";30
"280350 LAGARTO";40
"280360 LARANJEIRAS";10
"280380 MALHADA DOS BOIS";7
"280390 MALHADOR";4
"280400 MARUIM";1
"280410 MOITA BONITA";42
"280420 MONTE ALEGRE DE SERGIPE";132
"280430 MURIBECA";3
"280440 NEOPOLIS";52
"280445 NOSSA SENHORA APARECIDA";3
"280450 NOSSA SENHORA DA GLORIA";9
"280460 NOSSA SENHORA DAS DORES";3
"280470 NOSSA SENHORA DE LOURDES";7
"280480 NOSSA SENHORA DO SOCORRO";92
"280490 PACATUBA";4
"280520 PINHAO";20
"280530 PIRAMBU";1
"280540 POCO REDONDO";2
"280550 POCO VERDE";1
"280560 PORTO DA FOLHA";8
"280570 PROPRIA";26
"280580 RIACHAO DO DANTAS";3
"280600 RIBEIROPOLIS";2
"280610 ROSARIO DO CATETE";71
"280620 SALGADO";5
"280630 SANTA LUZIA DO ITANHY";15
"280640 SANTANA DO SAO FRANCISCO";6
"280660 SANTO AMARO DAS BROTAS";2
"280670 SAO CRISTOVAO";923
"280690 SAO FRANCISCO";1
"280700 SAO MIGUEL DO ALEIXO";1
"280710 SIMAO DIAS";83
"280720 SIRIRI";6
"280730 TELHA";1
"280740 TOBIAS BARRETO";122
"280750 TOMAR DO GERU";2
"280760 UMBAUBA";13
"290010 ABAIRA";1
"290020 ABARE";13
"290030 ACAJUTIBA";3
"290040 AGUA FRIA";1
"290050 ERICO CARDOSO";4
"290060 AIQUARA";7
"290070 ALAGOINHAS";58
"290080 ALCOBACA";145
"290090 ALMADINA";2
"290100 AMARGOSA";11
"290110 AMELIA RODRIGUES";1
"290115 AMERICA DOURADA";31
"290120 ANAGE";64
"290135 ANDORINHA";7
"290140 ANGICAL";2
"290150 ANGUERA";3
"290170 ANTONIO CARDOSO";2
"290180 ANTONIO GONCALVES";11
"290200 ARACATU";2
"290205 ARACAS";37
"290210 ARACI";8
"290225 ARATACA";2
"290230 ARATUIPE";10
"290240 AURELINO LEAL";6
"290260 BAIXA GRANDE";5
"290265 BANZAE";1
"290270 BARRA";41
"290280 BARRA DA ESTIVA";1
"290290 BARRA DO CHOCA";42
"290300 BARRA DO MENDES";2
"290310 BARRA DO ROCHA";34
"290320 BARREIRAS";145
"290323 BARRO ALTO";4
"290327 BARROCAS";3
"290330 BARRO PRETO";7
"290340 BELMONTE";42
"290350 BELO CAMPO";1
"290370 BOA NOVA";20
"290380 BOA VISTA DO TUPIM";4
"290390 BOM JESUS DA LAPA";33
"290395 BOM JESUS DA SERRA";5
"290405 BONITO";16
"290410 BOQUIRA";6
"290420 BOTUPORA";3
"290430 BREJOES";4
"290450 BROTAS DE MACAUBAS";336
"290460 BRUMADO";63
"290470 BUERAREMA";8
"290475 BURITIRAMA";25
"290480 CAATIBA";1
"290485 CABACEIRAS DO PARAGUACU";2
"290490 CACHOEIRA";9
"290500 CACULE";30
"290515 CAETANOS";20
"290520 CAETITE";15
"290530 CAFARNAUM";7
"290540 CAIRU";8
"290550 CALDEIRAO GRANDE";7
"290560 CAMACAN";43
"290570 CAMACARI";245
"290580 CAMAMU";5
"290590 CAMPO ALEGRE DE LOURDES";23
"290600 CAMPO FORMOSO";5
"290620 CANARANA";6
"290630 CANAVIEIRAS";21
"290650 CANDEIAS";10
"290660 CANDIBA";1
"290670 CANDIDO SALES";108
"290685 CAPELA DO ALTO ALEGRE";1
"290687 CAPIM GROSSO";12
"290689 CARAIBAS";4
"290690 CARAVELAS";58
"290710 CARINHANHA";28
"290720 CASA NOVA";3
"290730 CASTRO ALVES";428
"290740 CATOLANDIA";3
"290750 CATU";14
"290755 CATURAMA";10
"290760 CENTRAL";7
"290770 CHORROCHO";2
"290800 COARACI";16
"290810 COCOS";1
"290830 CONCEICAO DO ALMEIDA";22
"290840 CONCEICAO DO COITE";1
"290850 CONCEICAO DO JACUIPE";1
"290860 CONDE";3
"290870 CONDEUBA";78
"290880 CONTENDAS DO SINCORA";1
"290900 CORDEIROS";9
"290930 CORRENTINA";2
"290940 COTEGIPE";1
"290960 CRISOPOLIS";1
"290970 CRISTOPOLIS";1
"290980 CRUZ DAS ALMAS";9
"290990 CURACA";12
"291000 DARIO MEIRA";28
"291005 DIAS D'AVILA";25
"291020 DOM MACEDO COSTA";5
"291030 ELISIO MEDRADO";7
"291040 ENCRUZILHADA";139
"291060 ESPLANADA";18
"291070 EUCLIDES DA CUNHA";8
"291072 EUNAPOLIS";40
"291077 FEIRA DA MATA";1
"291080 FEIRA DE SANTANA";139
"291085 FILADELFIA";6
"291090 FIRMINO ALVES";1
"291100 FLORESTA AZUL";12
"291110 FORMOSA DO RIO PRETO";7
"291120 GANDU";55
"291130 GENTIO DO OURO";1
"291140 GLORIA";4
"291150 GONGOGI";10
"291160 GOVERNADOR MANGABEIRA";2
"291165 GUAJERU";2
"291170 GUANAMBI";511
"291180 GUARATINGA";3
"291185 HELIOPOLIS";1
"291190 IACU";7
"291200 IBIASSUCE";1
"291210 IBICARAI";23
"291230 IBICUI";22
"291240 IBIPEBA";4
"291250 IBIPITANGA";3
"291260 IBIQUERA";1
"291270 IBIRAPITANGA";13
"291280 IBIRAPUA";1413
"291290 IBIRATAIA";25
"291300 IBITIARA";109
"291310 IBITITA";1
"291320 IBOTIRAMA";289
"291340 IGAPORA";6
"291350 IGUAI";119
"291360 ILHEUS";1510
"291370 INHAMBUPE";3
"291380 IPECAETA";1
"291390 IPIAU";905
"291400 IPIRA";2
"291410 IPUPIARA";1
"291440 IRAQUARA";6
"291450 IRARA";1
"291460 IRECE";17
"291465 ITABELA";63
"291470 ITABERABA";8
"291480 ITABUNA";273
"291490 ITACARE";51
"291510 ITAGI";1
"291520 ITAGIBA";74
"291530 ITAGIMIRIM";1
"291535 ITAGUACU DA BAHIA";4
"291540 ITAJU DO COLONIA";1
"291550 ITAJUIPE";5
"291560 ITAMARAJU";192
"291570 ITAMARI";14
"291580 ITAMBE";10
"291590 ITANAGRA";1
"291600 ITANHEM";61
"291610 ITAPARICA";62
"291620 ITAPE";4
"291630 ITAPEBI";12
"291640 ITAPETINGA";30
"291650 ITAPICURU";4
"291660 ITAPITANGA";59
"291670 ITAQUARA";3
"291680 ITARANTIM";1
"291685 ITATIM";85
"291690 ITIRUCU";2
"291710 ITORORO";1
"291720 ITUACU";5
"291730 ITUBERA";33
"291733 IUIU";1
"291735 JABORANDI";1
"291740 JACARACI";12
"291750 JACOBINA";9
"291760 JAGUAQUARA";31
"291770 JAGUARARI";18
"291780 JAGUARIPE";7
"291790 JANDAIRA";2
"291800 JEQUIE";155
"291810 JEREMOABO";1
"291820 JIQUIRICA";36
"291830 JITAUNA";2
"291835 JOAO DOURADO";36
"291840 JUAZEIRO";26
"291845 JUCURUCU";3
"291855 JUSSARI";1
"291860 JUSSIAPE";1
"291870 LAFAIETE COUTINHO";1
"291880 LAJE";17
"291890 LAJEDAO";25
"291905 LAJEDO DO TABOCAL";2
"291910 LAMARAO";1
"291915 LAPAO";44
"291920 LAURO DE FREITAS";24
"291930 LENCOIS";2
"291940 LICINIO DE ALMEIDA";1
"291955 LUIS EDUARDO MAGALHAES";13
"291960 MACAJUBA";84
"291970 MACARANI";21
"291980 MACAUBAS";17
"291990 MACURURE";10
"291992 MADRE DE DEUS";8
"291995 MAETINGA";5
"292000 MAIQUINIQUE";3
"292010 MAIRI";12
"292020 MALHADA";1
"292030 MALHADA DE PEDRAS";18
"292040 MANOEL VITORINO";3
"292050 MARACAS";13
"292060 MARAGOGIPE";2
"292070 MARAU";4
"292080 MARCIONILIO SOUZA";2
"292090 MASCOTE";33
"292100 MATA DE SAO JOAO";9
"292105 MATINA";10
"292110 MEDEIROS NETO";223
"292120 MIGUEL CALMON";10
"292130 MILAGRES";52
"292140 MIRANGABA";1
"292145 MIRANTE";2
"292150 MONTE SANTO";1
"292160 MORPARA";12
"292170 MORRO DO CHAPEU";7
"292180 MORTUGABA";10
"292190 MUCUGE";1
"292200 MUCURI";205
"292205 MULUNGU DO MORRO";50
"292220 MUNIZ FERREIRA";27
"292225 MUQUEM DE SAO FRANCISCO";33
"292230 MURITIBA";12
"292240 MUTUIPE";67
"292250 NAZARE";336
"292260 NILO PECANHA";2
"292265 NORDESTINA";3
"292270 NOVA CANAA";6
"292273 NOVA FATIMA";1
"292275 NOVA IBIA";2
"292280 NOVA ITARANA";27
"292290 NOVA SOURE";1
"292300 NOVA VICOSA";14
"292303 NOVO HORIZONTE";3
"292305 NOVO TRIUNFO";1
"292310 OLINDINA";3
"292320 OLIVEIRA DOS BREJINHOS";15
"292330 OURICANGAS";10
"292335 OUROLANDIA";37
"292340 PALMAS DE MONTE ALTO";5
"292360 PARAMIRIM";3
"292370 PARATINGA";90
"292380 PARIPIRANGA";19
"292390 PAU BRASIL";1
"292400 PAULO AFONSO";503
"292405 PE DE SERRA";2
"292420 PEDRO ALEXANDRE";2
"292430 PIATA";5
"292450 PINDAI";18
"292460 PINDOBACU";24
"292465 PINTADAS";2
"292467 PIRAI DO NORTE";5
"292470 PIRIPA";152
"292480 PIRITIBA";9
"292500 PLANALTO";69
"292510 POCOES";1
"292520 POJUCA";8
"292525 PONTO NOVO";2
"292530 PORTO SEGURO";167
"292540 POTIRAGUA";5
"292550 PRADO";82
"292560 PRESIDENTE DUTRA";13
"292570 PRESIDENTE JANIO QUADROS";13
"292575 PRESIDENTE TANCREDO NEVES";14
"292590 QUIJINGUE";3
"292593 QUIXABEIRA";1
"292600 REMANSO";17
"292620 RIACHAO DAS NEVES";3
"292630 RIACHAO DO JACUIPE";87
"292640 RIACHO DE SANTANA";3
"292650 RIBEIRA DO AMPARO";1
"292660 RIBEIRA DO POMBAL";13
"292665 RIBEIRAO DO LARGO";11
"292670 RIO DE CONTAS";6
"292680 RIO DO ANTONIO";4
"292700 RIO REAL";2
"292710 RODELAS";2
"292720 RUY BARBOSA";33
"292730 SALINAS DA MARGARIDA";60
"292740 SALVADOR";945
"292750 SANTA BARBARA";1
"292760 SANTA BRIGIDA";4
"292770 SANTA CRUZ CABRALIA";99
"292780 SANTA CRUZ DA VITORIA";2
"292800 SANTALUZ";2
"292805 SANTA LUZIA";1
"292810 SANTA MARIA DA VITORIA";2
"292840 SANTA RITA DE CASSIA";4
"292850 SANTA TERESINHA";2
"292860 SANTO AMARO";3
"292870 SANTO ANTONIO DE JESUS";1473
"292880 SANTO ESTEVAO";19
"292890 SAO DESIDERIO";665
"292895 SAO DOMINGOS";3
"292900 SAO FELIX";1
"292905 SAO FELIX DO CORIBE";1
"292910 SAO FELIPE";56
"292920 SAO FRANCISCO DO CONDE";3
"292925 SAO GABRIEL";7
"292930 SAO GONCALO DOS CAMPOS";1
"292935 SAO JOSE DA VITORIA";5
"292937 SAO JOSE DO JACUIPE";1
"292940 SAO MIGUEL DAS MATAS";23
"292950 SAO SEBASTIAO DO PASSE";4
"292960 SAPEACU";16
"292970 SATIRO DIAS";2
"292980 SAUDE";1
"292990 SEABRA";262
"293000 SEBASTIAO LARANJEIRAS";8
"293010 SENHOR DO BONFIM";12
"293015 SERRA DO RAMALHO";2
"293020 SENTO SE";17
"293030 SERRA DOURADA";2
"293040 SERRA PRETA";1
"293050 SERRINHA";20
"293060 SERROLANDIA";12
"293070 SIMOES FILHO";57
"293076 SITIO DO QUINTO";1
"293077 SOBRADINHO";11
"293080 SOUTO SOARES";5
"293090 TABOCAS DO BREJO VELHO";2
"293100 TANHACU";28
"293105 TANQUE NOVO";4
"293110 TANQUINHO";10
"293120 TAPEROA";6
"293130 TAPIRAMUTA";1
"293135 TEIXEIRA DE FREITAS";8203
"293140 TEODORO SAMPAIO";1
"293150 TEOFILANDIA";1
"293160 TEOLANDIA";48
"293170 TERRA NOVA";1
"293180 TREMEDAL";8
"293190 TUCANO";4
"293200 UAUA";4
"293220 UBAITABA";9
"293230 UBATA";30
"293240 UIBAI";2
"293245 UMBURANAS";2
"293250 UNA";7
"293260 URANDI";8
"293270 URUCUCA";26
"293290 VALENCA";23
"293300 VALENTE";5
"293305 VARZEA DA ROCA";2
"293310 VARZEA DO POCO";11
"293315 VARZEA NOVA";12
"293317 VARZEDO";82
"293320 VERA CRUZ";100
"293325 VEREDA";16
"293330 VITORIA DA CONQUISTA";3051
"293345 WANDERLEY";2
"293350 WENCESLAU GUIMARAES";24
"293360 XIQUE-XIQUE";2
"310010 ABADIA DOS DOURADOS";2
"310020 ABAETE";2237
"310030 ABRE CAMPO";6
"310040 ACAIACA";7
"310050 ACUCENA";164
"310060 AGUA BOA";11
"310070 AGUA COMPRIDA";3
"310080 AGUANIL";3
"310090 AGUAS FORMOSAS";7
"310110 AIMORES";419
"310120 AIURUOCA";1
"310130 ALAGOA";1
"310150 ALEM PARAIBA";11
"310160 ALFENAS";11
"310163 ALFREDO VASCONCELOS";2
"310170 ALMENARA";5
"310180 ALPERCATA";242
"310200 ALTEROSA";3
"310205 ALTO CAPARAO";1
"310220 ALVARENGA";86
"310230 ALVINOPOLIS";280
"310240 ALVORADA DE MINAS";1
"310250 AMPARO DO SERRA";2
"310260 ANDRADAS";2
"310270 CACHOEIRA DE PAJEU";1
"310285 ANGELANDIA";10
"310290 ANTONIO CARLOS";1
"310300 ANTONIO DIAS";42
"310320 ARACAI";74
"310330 ARACITABA";4
"310340 ARACUAI";80
"310350 ARAGUARI";4398
"310370 ARAPONGA";2
"310375 ARAPORA";2
"310380 ARAPUA";2
"310390 ARAUJOS";7
"310400 ARAXA";21
"310410 ARCEBURGO";6
"310420 ARCOS";91
"310430 AREADO";2
"310440 ARGIRITA";1
"310445 ARICANDUVA";2
"310450 ARINOS";4
"310460 ASTOLFO DUTRA";2
"310470 ATALEIA";6
"310480 AUGUSTO DE LIMA";35
