DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2017
"Município de residência";"Casos_Prováveis"
"231325 TARRAFAS";7
"231330 TAUA";80
"231335 TEJUCUOCA";182
"231340 TIANGUA";7
"231350 TRAIRI";8
"231355 TURURU";8
"231360 UBAJARA";2
"231370 UMARI";36
"231375 UMIRIM";13
"231380 URUBURETAMA";2
"231390 URUOCA";7
"231395 VARJOTA";4
"231400 VARZEA ALEGRE";205
"231410 VICOSA DO CEARA";2
"240010 ACARI";102
"240020 ACU";48
"240030 AFONSO BEZERRA";49
"240040 AGUA NOVA";8
"240050 ALEXANDRIA";21
"240070 ALTO DO RODRIGUES";18
"240080 ANGICOS";16
"240090 ANTONIO MARTINS";10
"240100 APODI";2
"240110 AREIA BRANCA";14
"240120 ARES";2
"240130 AUGUSTO SEVERO";1
"240140 BAIA FORMOSA";6
"240145 BARAUNA";14
"240160 BENTO FERNANDES";21
"240165 BODO";2
"240170 BOM JESUS";1
"240180 BREJINHO";3
"240185 CAICARA DO NORTE";3
"240190 CAICARA DO RIO DO VENTO";25
"240200 CAICO";291
"240210 CAMPO REDONDO";76
"240220 CANGUARETAMA";5
"240230 CARAUBAS";42
"240240 CARNAUBA DOS DANTAS";2
"240250 CARNAUBAIS";1
"240260 CEARA-MIRIM";25
"240280 CORONEL EZEQUIEL";1
"240300 CRUZETA";141
"240310 CURRAIS NOVOS";310
"240320 DOUTOR SEVERIANO";5
"240325 PARNAMIRIM";142
"240330 ENCANTO";5
"240340 EQUADOR";2
"240350 ESPIRITO SANTO";2
"240360 EXTREMOZ";29
"240370 FELIPE GUERRA";5
"240380 FLORANIA";4
"240390 FRANCISCO DANTAS";3
"240400 FRUTUOSO GOMES";2
"240410 GALINHOS";2
"240420 GOIANINHA";8
"240430 GOVERNADOR DIX-SEPT ROSADO";1
"240440 GROSSOS";4
"240450 GUAMARE";17
"240460 IELMO MARINHO";9
"240470 IPANGUACU";2
"240485 ITAJA";1
"240490 ITAU";2
"240500 JACANA";6
"240510 JANDAIRA";2
"240540 JAPI";2
"240550 JARDIM DE ANGICOS";2
"240560 JARDIM DE PIRANHAS";3
"240570 JARDIM DO SERIDO";11
"240580 JOAO CAMARA";41
"240590 JOAO DIAS";1
"240600 JOSE DA PENHA";43
"240610 JUCURUTU";2
"240615 JUNDIA";1
"240620 LAGOA D'ANTA";1
"240640 LAGOA DE VELHOS";15
"240650 LAGOA NOVA";8
"240660 LAGOA SALGADA";3
"240670 LAJES";1
"240680 LAJES PINTADAS";6
"240690 LUCRECIA";1
"240710 MACAIBA";124
"240720 MACAU";5
"240725 MAJOR SALES";1
"240730 MARCELINO VIEIRA";70
"240740 MARTINS";1
"240750 MAXARANGUAPE";4
"240770 MONTANHAS";1
"240790 MONTE DAS GAMELEIRAS";1
"240800 MOSSORO";1144
"240810 NATAL";3895
"240820 NISIA FLORESTA";15
"240830 NOVA CRUZ";24
"240850 OURO BRANCO";2
"240860 PARANA";3
"240880 PARAZINHO";8
"240890 PARELHAS";12
"240895 RIO DO FOGO";1
"240910 PASSA E FICA";2
"240920 PASSAGEM";3
"240930 PATU";2
"240933 SANTA MARIA";2
"240940 PAU DOS FERROS";75
"240950 PEDRA GRANDE";5
"240960 PEDRA PRETA";2
"240970 PEDRO AVELINO";2
"240980 PEDRO VELHO";2
"240990 PENDENCIAS";6
"241010 POCO BRANCO";16
"241020 PORTALEGRE";2
"241025 PORTO DO MANGUE";4
"241030 SERRA CAIADA";7
"241040 PUREZA";9
"241050 RAFAEL FERNANDES";20
"241080 RIACHO DE SANTANA";5
"241090 RIACHUELO";18
"241100 RODOLFO FERNANDES";5
"241105 TIBAU";8
"241110 RUY BARBOSA";2
"241120 SANTA CRUZ";22
"241140 SANTANA DO MATOS";7
"241142 SANTANA DO SERIDO";3
"241150 SANTO ANTONIO";22
"241170 SAO BENTO DO TRAIRI";23
"241180 SAO FERNANDO";6
"241190 SAO FRANCISCO DO OESTE";12
"241200 SAO GONCALO DO AMARANTE";44
"241210 SAO JOAO DO SABUGI";4
"241220 SAO JOSE DE MIPIBU";29
"241230 SAO JOSE DO CAMPESTRE";14
"241240 SAO JOSE DO SERIDO";2
"241255 SAO MIGUEL DO GOSTOSO";1
"241260 SAO PAULO DO POTENGI";12
"241270 SAO PEDRO";1
"241290 SAO TOME";11
"241300 SAO VICENTE";5
"241320 SENADOR GEORGINO AVELINO";4
"241330 SERRA DE SAO BENTO";7
"241335 SERRA DO MEL";11
"241340 SERRA NEGRA DO NORTE";5
"241350 SERRINHA";13
"241355 SERRINHA DOS PINTOS";1
"241370 SITIO NOVO";4
"241380 TABOLEIRO GRANDE";5
"241390 TAIPU";3
"241400 TANGARA";3
"241410 TENENTE ANANIAS";6
"241420 TIBAU DO SUL";6
"241430 TIMBAUBA DOS BATISTAS";5
"241440 TOUROS";3
"241460 UPANEMA";2
"241470 VARZEA";4
"241480 VERA CRUZ";4
"241490 VICOSA";1
"250030 ALAGOA GRANDE";8
"250040 ALAGOA NOVA";3
"250050 ALAGOINHA";5
"250060 ALHANDRA";41
"250070 SAO JOAO DO RIO DO PEIXE";6
"250077 APARECIDA";11
"250100 ARARUNA";7
"250110 AREIA";26
"250115 AREIA DE BARAUNAS";2
"250120 AREIAL";3
"250130 AROEIRAS";1
"250140 BAIA DA TRAICAO";5
"250150 BANANEIRAS";5
"250153 BARAUNA";2
"250157 BARRA DE SANTANA";4
"250160 BARRA DE SANTA ROSA";5
"250180 BAYEUX";87
"250190 BELEM";5
"250200 BELEM DO BREJO DO CRUZ";50
"250215 BOA VISTA";6
"250220 BOM JESUS";7
"250240 BONITO DE SANTA FE";3
"250250 BOQUEIRAO";16
"250260 IGARACY";1
"250270 BORBOREMA";2
"250290 BREJO DOS SANTOS";3
"250300 CAAPORA";39
"250310 CABACEIRAS";12
"250320 CABEDELO";28
"250330 CACHOEIRA DOS INDIOS";26
"250355 CACIMBAS";5
"250370 CAJAZEIRAS";13
"250380 CALDAS BRANDAO";5
"250390 CAMALAU";1
"250400 CAMPINA GRANDE";118
"250407 CARAUBAS";2
"250420 CATINGUEIRA";19
"250430 CATOLE DO ROCHA";14
"250435 CATURITE";10
"250440 CONCEICAO";1
"250460 CONDE";18
"250480 COREMAS";4
"250485 COXIXOLA";19
"250490 CRUZ DO ESPIRITO SANTO";10
"250510 CUITE";11
"250520 CUITEGI";3
"250523 CUITE DE MAMANGUAPE";1
"250550 VISTA SERRANA";2
"250560 DIAMANTE";1
"250570 DONA INES";28
"250600 ESPERANCA";17
"250610 FAGUNDES";43
"250620 FREI MARTINHO";2
"250625 GADO BRAVO";2
"250630 GUARABIRA";22
"250640 GURINHEM";5
"250650 GURJAO";1
"250660 IBIARA";12
"250670 IMACULADA";2
"250680 INGA";1
"250690 ITABAIANA";8
"250700 ITAPORANGA";5
"250710 ITAPOROROCA";3
"250720 ITATUBA";2
"250730 JACARAU";2
"250740 JERICO";1
"250750 JOAO PESSOA";2338
"250760 JUAREZ TAVORA";1
"250770 JUAZEIRINHO";20
"250780 JUNCO DO SERIDO";2
"250800 JURU";8
"250830 LAGOA SECA";12
"250840 LASTRO";6
"250855 LOGRADOURO";1
"250860 LUCENA";13
"250870 MAE D'AGUA";1
"250880 MALTA";2
"250890 MAMANGUAPE";7
"250900 MANAIRA";4
"250905 MARCACAO";1
"250915 MARIZOPOLIS";4
"250920 MASSARANDUBA";1
"250937 MATO GROSSO";1
"250939 MATUREIA";2
"250940 MOGEIRO";2
"250970 MONTEIRO";8
"251000 NAZAREZINHO";2
"251010 NOVA FLORESTA";6
"251020 NOVA OLINDA";4
"251050 OLIVEDOS";2
"251065 PARARI";1
"251070 PASSAGEM";6
"251080 PATOS";5
"251100 PEDRA BRANCA";1
"251110 PEDRA LAVRADA";8
"251120 PEDRAS DE FOGO";1
"251130 PIANCO";7
"251140 PICUI";2
"251150 PILAR";4
"251160 PILOES";2
"251180 PIRPIRITUBA";5
"251190 PITIMBU";2
"251200 POCINHOS";10
"251207 POCO DE JOSE DE MOURA";1
"251210 POMBAL";5
"251230 PRINCESA ISABEL";5
"251250 QUEIMADAS";89
"251270 REMIGIO";1
"251272 PEDRO REGIS";1
"251278 RIACHO DE SANTO ANTONIO";4
"251280 RIACHO DOS CAVALOS";1
"251290 RIO TINTO";2
"251300 SALGADINHO";1
"251315 SANTA CECILIA";39
"251320 SANTA CRUZ";1
"251330 SANTA HELENA";2
"251340 SANTA LUZIA";33
"251350 SANTANA DE MANGUEIRA";1
"251360 SANTANA DOS GARROTES";1
"251365 JOCA CLAUDINO";2
"251370 SANTA RITA";148
"251380 SANTA TERESINHA";13
"251390 SAO BENTO";1
"251392 SAO BENTINHO";1
"251398 SAO FRANCISCO";42
"251420 SAO JOSE DA LAGOA TAPADA";3
"251430 SAO JOSE DE CAIANA";1
"251450 SAO JOSE DE PIRANHAS";5
"251465 SAO JOSE DO BREJO DO CRUZ";1
"251470 SAO JOSE DO SABUGI";1
"251500 SAO MIGUEL DE TAIPU";1
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";2
"251530 SAPE";2
"251560 SERRA DA RAIZ";1
"251570 SERRA GRANDE";1
"251590 SERRARIA";1
"251593 SERTAOZINHO";2
"251600 SOLANEA";1
"251610 SOLEDADE";1
"251615 SOSSEGO";1
"251620 SOUSA";55
"251630 SUME";2
"251670 TEIXEIRA";2
"251680 TRIUNFO";16
"251690 UIRAUNA";16
"251700 UMBUZEIRO";8
"251720 VIEIROPOLIS";10
"260005 ABREU E LIMA";55
"260010 AFOGADOS DA INGAZEIRA";34
"260020 AFRANIO";1
"260030 AGRESTINA";3
"260040 AGUA PRETA";2
"260050 AGUAS BELAS";12
"260070 ALIANCA";9
"260080 ALTINHO";100
"260090 AMARAJI";2
"260100 ANGELIM";45
"260105 ARACOIABA";4
"260110 ARARIPINA";1
"260120 ARCOVERDE";4
"260130 BARRA DE GUABIRABA";15
"260140 BARREIROS";9
"260170 BELO JARDIM";580
"260180 BETANIA";1
"260190 BEZERROS";21
"260200 BODOCO";4
"260210 BOM CONSELHO";48
"260220 BOM JARDIM";29
"260230 BONITO";13
"260240 BREJAO";12
"260250 BREJINHO";2
"260260 BREJO DA MADRE DE DEUS";236
"260270 BUENOS AIRES";6
"260280 BUIQUE";3
"260290 CABO DE SANTO AGOSTINHO";628
"260310 CACHOEIRINHA";18
"260320 CAETES";146
"260330 CALCADO";36
"260340 CALUMBI";1
"260345 CAMARAGIBE";118
"260350 CAMOCIM DE SAO FELIX";2
"260370 CANHOTINHO";8
"260380 CAPOEIRAS";6
"260390 CARNAIBA";2
"260400 CARPINA";53
"260410 CARUARU";149
"260415 CASINHAS";32
"260420 CATENDE";4
"260430 CEDRO";1
"260440 CHA DE ALEGRIA";3
"260450 CHA GRANDE";17
"260460 CONDADO";26
"260470 CORRENTES";3
"260490 CUMARU";12
"260500 CUPIRA";3
"260510 CUSTODIA";6
"260520 ESCADA";40
"260530 EXU";3
"260540 FEIRA NOVA";34
"260545 FERNANDO DE NORONHA";2
"260550 FERREIROS";4
"260560 FLORES";2
"260570 FLORESTA";1
"260580 FREI MIGUELINHO";9
"260590 GAMELEIRA";3
"260600 GARANHUNS";314
"260610 GLORIA DO GOITA";6
"260620 GOIANA";93
"260640 GRAVATA";99
"260650 IATI";42
"260660 IBIMIRIM";4
"260670 IBIRAJUBA";3
"260680 IGARASSU";54
"260690 IGUARACY";1
"260710 INGAZEIRA";5
"260720 IPOJUCA";5
"260740 ITACURUBA";1
"260750 ITAIBA";33
"260760 ILHA DE ITAMARACA";17
"260765 ITAMBE";1
"260770 ITAPETIM";2
"260775 ITAPISSUMA";1
"260780 ITAQUITINGA";6
"260790 JABOATAO DOS GUARARAPES";189
"260795 JAQUEIRA";48
"260800 JATAUBA";133
"260805 JATOBA";2
"260810 JOAO ALFREDO";17
"260820 JOAQUIM NABUCO";2
"260830 JUPI";3
"260840 JUREMA";3
"260845 LAGOA DO CARRO";11
"260850 LAGOA DE ITAENGA";6
"260860 LAGOA DO OURO";3
"260870 LAGOA DOS GATOS";4
"260875 LAGOA GRANDE";7
"260880 LAJEDO";693
"260890 LIMOEIRO";2
"260900 MACAPARANA";1
"260910 MACHADOS";22
"260915 MANARI";3
"260920 MARAIAL";1
"260940 MORENO";10
"260950 NAZARE DA MATA";3
"260960 OLINDA";594
"260970 OROBO";23
"260980 OROCO";1
"260990 OURICURI";1
"261000 PALMARES";28
"261010 PALMEIRINA";4
"261020 PANELAS";18
"261030 PARANATAMA";16
"261050 PASSIRA";20
"261060 PAUDALHO";27
"261070 PAULISTA";237
"261080 PEDRA";32
"261090 PESQUEIRA";101
"261100 PETROLANDIA";3
"261110 PETROLINA";37
"261120 POCAO";25
"261130 POMBOS";2
"261140 PRIMAVERA";2
"261150 QUIPAPA";6
"261160 RECIFE";979
"261170 RIACHO DAS ALMAS";3
"261180 RIBEIRAO";14
"261190 RIO FORMOSO";21
"261210 SALGADINHO";1
"261220 SALGUEIRO";5
"261230 SALOA";11
"261240 SANHARO";21
"261245 SANTA CRUZ";1
"261247 SANTA CRUZ DA BAIXA VERDE";4
"261250 SANTA CRUZ DO CAPIBARIBE";76
"261255 SANTA FILOMENA";2
"261260 SANTA MARIA DA BOA VISTA";2
"261270 SANTA MARIA DO CAMBUCA";14
"261280 SANTA TEREZINHA";27
"261290 SAO BENEDITO DO SUL";1
"261300 SAO BENTO DO UNA";38
"261310 SAO CAITANO";9
"261320 SAO JOAO";225
"261330 SAO JOAQUIM DO MONTE";11
"261340 SAO JOSE DA COROA GRANDE";2
"261350 SAO JOSE DO BELMONTE";6
"261360 SAO JOSE DO EGITO";1
"261370 SAO LOURENCO DA MATA";53
"261380 SAO VICENTE FERRER";28
"261390 SERRA TALHADA";3
"261410 SERTANIA";5
"261420 SIRINHAEM";51
"261430 MOREILANDIA";3
"261440 SOLIDAO";3
"261450 SURUBIM";216
"261460 TABIRA";3
"261470 TACAIMBO";53
"261480 TACARATU";3
"261485 TAMANDARE";2
"261500 TAQUARITINGA DO NORTE";4
"261530 TIMBAUBA";17
"261540 TORITAMA";118
"261550 TRACUNHAEM";2
"261560 TRINDADE";1
"261570 TRIUNFO";2
"261580 TUPANATINGA";10
"261600 VENTUROSA";29
"261618 VERTENTE DO LERIO";6
"261620 VERTENTES";95
"261630 VICENCIA";8
"261640 VITORIA DE SANTO ANTAO";60
"261650 XEXEU";10
"270010 AGUA BRANCA";1
"270030 ARAPIRACA";1544
"270040 ATALAIA";3
"270050 BARRA DE SANTO ANTONIO";5
"270060 BARRA DE SAO MIGUEL";2
"270070 BATALHA";1
"270080 BELEM";2
"270090 BELO MONTE";2
"270120 CACIMBINHAS";2
"270130 CAJUEIRO";1
"270135 CAMPESTRE";1
"270140 CAMPO ALEGRE";1
"270150 CAMPO GRANDE";14
"270160 CANAPI";1
"270180 CARNEIROS";3
"270200 COITE DO NOIA";39
"270235 CRAIBAS";41
"270240 DELMIRO GOUVEIA";12
"270250 DOIS RIACHOS";3
"270255 ESTRELA DE ALAGOAS";4
"270260 FEIRA GRANDE";30
"270290 GIRAU DO PONCIANO";35
"270300 IBATEGUARA";2
"270310 IGACI";10
"270320 IGREJA NOVA";4
"270330 INHAPI";3
"270340 JACARE DOS HOMENS";1
"270350 JACUIPE";1
"270360 JAPARATINGA";22
"270370 JARAMATAIA";3
"270380 JOAQUIM GOMES";2
"270400 JUNQUEIRO";7
"270410 LAGOA DA CANOA";9
"270420 LIMOEIRO DE ANADIA";17
"270430 MACEIO";677
"270440 MAJOR ISIDORO";2
"270450 MARAGOGI";81
"270460 MARAVILHA";4
"270470 MARECHAL DEODORO";13
"270480 MARIBONDO";2
"270500 MATA GRANDE";3
"270520 MESSIAS";4
"270530 MINADOR DO NEGRAO";3
"270540 MONTEIROPOLIS";1
"270550 MURICI";20
"270560 NOVO LINO";2
"270570 OLHO D'AGUA DAS FLORES";1
"270590 OLHO D'AGUA GRANDE";3
"270600 OLIVENCA";1
"270610 OURO BRANCO";11
"270620 PALESTINA";4
"270630 PALMEIRA DOS INDIOS";53
"270640 PAO DE ACUCAR";8
"270642 PARICONHA";1
"270644 PARIPUEIRA";3
"270650 PASSO DE CAMARAGIBE";1
"270670 PENEDO";3
"270680 PIACABUCU";1
"270690 PILAR";20
"270720 POCO DAS TRINCHEIRAS";1
"270730 PORTO CALVO";8
"270740 PORTO DE PEDRAS";2
"270750 PORTO REAL DO COLEGIO";7
"270760 QUEBRANGULO";2
"270770 RIO LARGO";71
"270800 SANTANA DO IPANEMA";13
"270810 SANTANA DO MUNDAU";1
"270820 SAO BRAS";3
"270830 SAO JOSE DA LAJE";7
"270840 SAO JOSE DA TAPERA";1
"270850 SAO LUIS DO QUITUNDE";8
"270860 SAO MIGUEL DOS CAMPOS";5
"270870 SAO MIGUEL DOS MILAGRES";1
"270880 SAO SEBASTIAO";11
"270895 SENADOR RUI PALMEIRA";3
"270900 TANQUE D'ARCA";8
"270910 TAQUARANA";13
"270915 TEOTONIO VILELA";6
"270920 TRAIPU";11
"270930 UNIAO DOS PALMARES";4
"270940 VICOSA";1
"280010 AMPARO DE SAO FRANCISCO";4
"280020 AQUIDABA";1
"280030 ARACAJU";104
"280050 AREIA BRANCA";1
"280060 BARRA DOS COQUEIROS";9
"280070 BREJO GRANDE";2
"280100 CAMPO DO BRITO";1
"280110 CANHOBA";6
"280130 CAPELA";7
"280140 CARIRA";1
"280150 CARMOPOLIS";1
"280160 CEDRO DE SAO JOAO";17
"280190 CUMBE";2
"280210 ESTANCIA";1
"280220 FEIRA NOVA";3
"280240 GARARU";3
"280260 GRACHO CARDOSO";1
"280270 ILHA DAS FLORES";4
"280280 INDIAROBA";7
"280290 ITABAIANA";1
"280300 ITABAIANINHA";12
"280310 ITABI";3
"280320 ITAPORANGA D'AJUDA";12
"280330 JAPARATUBA";1
"280340 JAPOATA";13
"280350 LAGARTO";4
"280360 LARANJEIRAS";4
"280380 MALHADA DOS BOIS";11
"280390 MALHADOR";2
"280400 MARUIM";1
"280430 MURIBECA";17
"280440 NEOPOLIS";11
"280445 NOSSA SENHORA APARECIDA";3
"280450 NOSSA SENHORA DA GLORIA";21
"280470 NOSSA SENHORA DE LOURDES";23
"280480 NOSSA SENHORA DO SOCORRO";89
"280490 PACATUBA";7
"280520 PINHAO";1
"280560 PORTO DA FOLHA";3
"280570 PROPRIA";76
"280600 RIBEIROPOLIS";2
"280620 SALGADO";3
"280630 SANTA LUZIA DO ITANHY";9
"280650 SANTA ROSA DE LIMA";1
"280660 SANTO AMARO DAS BROTAS";2
"280670 SAO CRISTOVAO";53
"280690 SAO FRANCISCO";6
"280700 SAO MIGUEL DO ALEIXO";1
"280710 SIMAO DIAS";7
"280720 SIRIRI";4
"280730 TELHA";9
"280760 UMBAUBA";12
"290010 ABAIRA";2
"290035 ADUSTINA";7
"290040 AGUA FRIA";1
"290050 ERICO CARDOSO";1
"290060 AIQUARA";4
"290070 ALAGOINHAS";21
"290080 ALCOBACA";9
"290100 AMARGOSA";4
"290115 AMERICA DOURADA";5
"290130 ANDARAI";1
"290135 ANDORINHA";5
"290140 ANGICAL";2
"290150 ANGUERA";3
"290160 ANTAS";1
"290170 ANTONIO CARDOSO";1
"290180 ANTONIO GONCALVES";2
"290195 APUAREMA";3
"290200 ARACATU";2
"290210 ARACI";7
"290225 ARATACA";1
"290240 AURELINO LEAL";4
"290250 BAIANOPOLIS";1
"290260 BAIXA GRANDE";66
"290270 BARRA";7
"290280 BARRA DA ESTIVA";1
"290290 BARRA DO CHOCA";6
"290300 BARRA DO MENDES";1
"290310 BARRA DO ROCHA";2
"290320 BARREIRAS";144
"290323 BARRO ALTO";1
"290327 BARROCAS";1
"290330 BARRO PRETO";18
"290340 BELMONTE";48
"290350 BELO CAMPO";30
"290360 BIRITINGA";1
"290370 BOA NOVA";2
"290380 BOA VISTA DO TUPIM";5
"290390 BOM JESUS DA LAPA";23
"290405 BONITO";2
"290410 BOQUIRA";4
"290420 BOTUPORA";25
"290440 BREJOLANDIA";1
"290450 BROTAS DE MACAUBAS";2
"290460 BRUMADO";4
"290470 BUERAREMA";31
"290475 BURITIRAMA";42
"290480 CAATIBA";6
"290500 CACULE";2
"290510 CAEM";1
"290520 CAETITE";9
"290530 CAFARNAUM";1
"290540 CAIRU";1
"290550 CALDEIRAO GRANDE";1
"290560 CAMACAN";8
"290570 CAMACARI";42
"290580 CAMAMU";4
"290590 CAMPO ALEGRE DE LOURDES";1
"290600 CAMPO FORMOSO";49
"290610 CANAPOLIS";6
"290620 CANARANA";3
"290630 CANAVIEIRAS";38
"290640 CANDEAL";5
"290650 CANDEIAS";12
"290670 CANDIDO SALES";368
"290680 CANSANCAO";1
"290687 CAPIM GROSSO";4
"290690 CARAVELAS";14
"290720 CASA NOVA";3
"290730 CASTRO ALVES";3
"290740 CATOLANDIA";2
"290750 CATU";2
"290755 CATURAMA";2
"290770 CHORROCHO";1
"290800 COARACI";74
"290820 CONCEICAO DA FEIRA";1
"290840 CONCEICAO DO COITE";1
"290850 CONCEICAO DO JACUIPE";2
"290860 CONDE";1
"290870 CONDEUBA";2
"290880 CONTENDAS DO SINCORA";1
"290900 CORDEIROS";1
"290930 CORRENTINA";14
"290940 COTEGIPE";4
"290970 CRISTOPOLIS";5
"290980 CRUZ DAS ALMAS";2
"290990 CURACA";1
"291000 DARIO MEIRA";1
"291005 DIAS D'AVILA";59
"291040 ENCRUZILHADA";3
"291060 ESPLANADA";2
"291070 EUCLIDES DA CUNHA";3
"291072 EUNAPOLIS";526
"291075 FATIMA";1
"291080 FEIRA DE SANTANA";150
"291085 FILADELFIA";1
"291090 FIRMINO ALVES";10
"291100 FLORESTA AZUL";4
"291110 FORMOSA DO RIO PRETO";1
"291125 GAVIAO";6
"291140 GLORIA";8
"291150 GONGOGI";61
"291160 GOVERNADOR MANGABEIRA";1
"291170 GUANAMBI";1
"291180 GUARATINGA";12
"291190 IACU";5
"291200 IBIASSUCE";2
"291210 IBICARAI";159
"291230 IBICUI";24
"291240 IBIPEBA";1
"291250 IBIPITANGA";1
"291270 IBIRAPITANGA";2
"291280 IBIRAPUA";526
"291290 IBIRATAIA";29
"291320 IBOTIRAMA";10
"291330 ICHU";2
"291340 IGAPORA";2
"291360 ILHEUS";159
"291370 INHAMBUPE";4
"291380 IPECAETA";15
"291390 IPIAU";34
"291400 IPIRA";5
"291410 IPUPIARA";4
"291440 IRAQUARA";11
"291450 IRARA";2
"291460 IRECE";42
"291465 ITABELA";34
"291470 ITABERABA";91
"291480 ITABUNA";525
"291490 ITACARE";80
"291500 ITAETE";1
"291510 ITAGI";1
"291520 ITAGIBA";5
"291530 ITAGIMIRIM";32
"291535 ITAGUACU DA BAHIA";1
"291540 ITAJU DO COLONIA";4
"291550 ITAJUIPE";23
"291560 ITAMARAJU";17
"291570 ITAMARI";1
"291580 ITAMBE";2
"291600 ITANHEM";12
"291610 ITAPARICA";6
"291620 ITAPE";7
"291630 ITAPEBI";102
"291640 ITAPETINGA";22
"291650 ITAPICURU";2
"291660 ITAPITANGA";4
"291680 ITARANTIM";12
"291700 ITIUBA";10
"291710 ITORORO";5
"291720 ITUACU";11
"291730 ITUBERA";4
"291733 IUIU";1
"291735 JABORANDI";4
"291750 JACOBINA";47
"291760 JAGUAQUARA";3
"291770 JAGUARARI";2
"291790 JANDAIRA";1
"291800 JEQUIE";116
"291810 JEREMOABO";1
"291835 JOAO DOURADO";1
"291840 JUAZEIRO";29
"291855 JUSSARI";5
"291880 LAJE";2
"291890 LAJEDAO";8
"291905 LAJEDO DO TABOCAL";22
"291910 LAMARAO";5
"291915 LAPAO";1
"291920 LAURO DE FREITAS";26
"291955 LUIS EDUARDO MAGALHAES";9
"291960 MACAJUBA";2
"291980 MACAUBAS";5
"291990 MACURURE";1
"291992 MADRE DE DEUS";3
"291995 MAETINGA";1
"292000 MAIQUINIQUE";5
"292010 MAIRI";22
"292020 MALHADA";1
"292030 MALHADA DE PEDRAS";1
"292040 MANOEL VITORINO";9
"292050 MARACAS";4
"292080 MARCIONILIO SOUZA";3
"292100 MATA DE SAO JOAO";1
"292110 MEDEIROS NETO";16
"292120 MIGUEL CALMON";1
"292130 MILAGRES";1
"292145 MIRANTE";1
"292150 MONTE SANTO";1
"292170 MORRO DO CHAPEU";11
"292190 MUCUGE";1
"292200 MUCURI";153
"292210 MUNDO NOVO";44
"292230 MURITIBA";14
"292265 NORDESTINA";2
"292270 NOVA CANAA";2
"292273 NOVA FATIMA";4
"292285 NOVA REDENCAO";1
"292300 NOVA VICOSA";383
"292303 NOVO HORIZONTE";3
"292310 OLINDINA";1
"292320 OLIVEIRA DOS BREJINHOS";4
"292335 OUROLANDIA";4
"292340 PALMAS DE MONTE ALTO";1
"292350 PALMEIRAS";2
"292360 PARAMIRIM";3
"292370 PARATINGA";5
"292390 PAU BRASIL";14
"292400 PAULO AFONSO";6
"292420 PEDRO ALEXANDRE";1
"292440 PILAO ARCADO";4
"292460 PINDOBACU";9
"292465 PINTADAS";1
"292480 PIRITIBA";4
"292510 POCOES";3
"292520 POJUCA";5
"292525 PONTO NOVO";1
"292530 PORTO SEGURO";60
"292550 PRADO";20
"292560 PRESIDENTE DUTRA";6
"292575 PRESIDENTE TANCREDO NEVES";1
"292580 QUEIMADAS";1
"292590 QUIJINGUE";1
"292593 QUIXABEIRA";1
"292600 REMANSO";32
"292610 RETIROLANDIA";2
"292620 RIACHAO DAS NEVES";17
"292630 RIACHAO DO JACUIPE";40
"292640 RIACHO DE SANTANA";2
"292660 RIBEIRA DO POMBAL";31
"292680 RIO DO ANTONIO";1
"292690 RIO DO PIRES";13
"292700 RIO REAL";3
"292710 RODELAS";2
"292720 RUY BARBOSA";8
"292740 SALVADOR";2096
"292750 SANTA BARBARA";6
"292770 SANTA CRUZ CABRALIA";238
"292780 SANTA CRUZ DA VITORIA";4
"292800 SANTALUZ";49
"292805 SANTA LUZIA";4
"292810 SANTA MARIA DA VITORIA";74
"292840 SANTA RITA DE CASSIA";50
"292860 SANTO AMARO";2
"292870 SANTO ANTONIO DE JESUS";14
"292880 SANTO ESTEVAO";14
"292890 SAO DESIDERIO";9
"292895 SAO DOMINGOS";2
"292905 SAO FELIX DO CORIBE";19
"292920 SAO FRANCISCO DO CONDE";18
"292930 SAO GONCALO DOS CAMPOS";1
"292935 SAO JOSE DA VITORIA";6
"292950 SAO SEBASTIAO DO PASSE";5
"292960 SAPEACU";1
"292980 SAUDE";2
"292990 SEABRA";2
"293010 SENHOR DO BONFIM";24
"293040 SERRA PRETA";2
"293050 SERRINHA";41
"293060 SERROLANDIA";2
"293070 SIMOES FILHO";443
"293075 SITIO DO MATO";1
"293076 SITIO DO QUINTO";1
"293100 TANHACU";1
"293105 TANQUE NOVO";5
"293110 TANQUINHO";22
"293120 TAPEROA";1
"293130 TAPIRAMUTA";610
"293135 TEIXEIRA DE FREITAS";300
"293150 TEOFILANDIA";2
"293180 TREMEDAL";12
"293190 TUCANO";6
"293200 UAUA";1
"293220 UBAITABA";3
"293230 UBATA";3
"293240 UIBAI";15
"293250 UNA";7
"293270 URUCUCA";66
"293290 VALENCA";1
"293300 VALENTE";6
"293315 VARZEA NOVA";1
"293320 VERA CRUZ";7
"293325 VEREDA";5
"293330 VITORIA DA CONQUISTA";165
"293345 WANDERLEY";289
"293350 WENCESLAU GUIMARAES";4
"293360 XIQUE-XIQUE";2
"310010 ABADIA DOS DOURADOS";3
"310020 ABAETE";2
"310040 ACAIACA";1
"310050 ACUCENA";10
"310060 AGUA BOA";3
"310070 AGUA COMPRIDA";3
"310080 AGUANIL";2
"310090 AGUAS FORMOSAS";21
"310100 AGUAS VERMELHAS";29
"310110 AIMORES";57
