Febre de Chikungunya - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2025
"Município de residência";"Todos_os_casos"
"261650 XEXEU";1
"270030 ARAPIRACA";4
"270050 BARRA DE SANTO ANTONIO";2
"270060 BARRA DE SAO MIGUEL";1
"270100 BOCA DA MATA";3
"270220 COQUEIRO SECO";1
"270230 CORURIPE";45
"270240 DELMIRO GOUVEIA";1
"270270 FELIZ DESERTO";1
"270300 IBATEGUARA";4
"270360 JAPARATINGA";1
"270380 JOAQUIM GOMES";2
"270400 JUNQUEIRO";2
"270430 MACEIO";31
"270470 MARECHAL DEODORO";115
"270510 MATRIZ DE CAMARAGIBE";4
"270610 OURO BRANCO";1
"270630 PALMEIRA DOS INDIOS";1
"270642 PARICONHA";1
"270644 PARIPUEIRA";3
"270670 PENEDO";1
"270690 PILAR";1
"270730 PORTO CALVO";1
"270740 PORTO DE PEDRAS";3
"270760 QUEBRANGULO";1
"270800 SANTANA DO IPANEMA";1
"270840 SAO JOSE DA TAPERA";2
"270850 SAO LUIS DO QUITUNDE";101
"270860 SAO MIGUEL DOS CAMPOS";8
"270880 SAO SEBASTIAO";1
"270915 TEOTONIO VILELA";4
"270920 TRAIPU";1
"270940 VICOSA";2
"280020 AQUIDABA";1
"280030 ARACAJU";34
"280040 ARAUA";1
"280060 BARRA DOS COQUEIROS";16
"280067 BOQUIM";4
"280070 BREJO GRANDE";1
"280100 CAMPO DO BRITO";1
"280120 CANINDE DE SAO FRANCISCO";2
"280140 CARIRA";1
"280210 ESTANCIA";6
"280260 GRACHO CARDOSO";1
"280280 INDIAROBA";4
"280290 ITABAIANA";10
"280300 ITABAIANINHA";4
"280340 JAPOATA";4
"280350 LAGARTO";8
"280360 LARANJEIRAS";3
"280380 MALHADA DOS BOIS";1
"280410 MOITA BONITA";46
"280420 MONTE ALEGRE DE SERGIPE";1
"280440 NEOPOLIS";12
"280460 NOSSA SENHORA DAS DORES";1
"280470 NOSSA SENHORA DE LOURDES";3
"280480 NOSSA SENHORA DO SOCORRO";6
"280520 PINHAO";1
"280570 PROPRIA";2
"280600 RIBEIROPOLIS";2
"280610 ROSARIO DO CATETE";1
"280670 SAO CRISTOVAO";168
"280680 SAO DOMINGOS";1
"280690 SAO FRANCISCO";2
"280710 SIMAO DIAS";12
"280740 TOBIAS BARRETO";17
"280760 UMBAUBA";2
"290050 ERICO CARDOSO";2
"290070 ALAGOINHAS";8
"290080 ALCOBACA";3
"290100 AMARGOSA";1
"290110 AMELIA RODRIGUES";1
"290115 AMERICA DOURADA";15
"290120 ANAGE";2
"290135 ANDORINHA";3
"290140 ANGICAL";1
"290170 ANTONIO CARDOSO";1
"290180 ANTONIO GONCALVES";7
"290195 APUAREMA";248
"290205 ARACAS";6
"290210 ARACI";1
"290240 AURELINO LEAL";1
"290260 BAIXA GRANDE";1
"290270 BARRA";5
"290290 BARRA DO CHOCA";4
"290320 BARREIRAS";2
"290327 BARROCAS";2
"290330 BARRO PRETO";1
"290340 BELMONTE";15
"290350 BELO CAMPO";2
"290360 BIRITINGA";1
"290370 BOA NOVA";4
"290390 BOM JESUS DA LAPA";1
"290410 BOQUIRA";1
"290420 BOTUPORA";1
"290430 BREJOES";1
"290440 BREJOLANDIA";6
"290450 BROTAS DE MACAUBAS";348
"290460 BRUMADO";8
"290500 CACULE";1
"290510 CAEM";1
"290540 CAIRU";2
"290560 CAMACAN";2
"290570 CAMACARI";52
"290580 CAMAMU";1
"290620 CANARANA";1
"290630 CANAVIEIRAS";5
"290650 CANDEIAS";6
"290660 CANDIBA";2
"290670 CANDIDO SALES";2
"290680 CANSANCAO";2
"290690 CARAVELAS";41
"290730 CASTRO ALVES";1
"290750 CATU";2
"290800 COARACI";2
"290820 CONCEICAO DA FEIRA";1
"290830 CONCEICAO DO ALMEIDA";1
"290870 CONDEUBA";7
"290880 CONTENDAS DO SINCORA";1
"290900 CORDEIROS";4
"290940 COTEGIPE";2
"290990 CURACA";1
"291000 DARIO MEIRA";6
"291005 DIAS D'AVILA";3
"291030 ELISIO MEDRADO";1
"291040 ENCRUZILHADA";4
"291070 EUCLIDES DA CUNHA";1
"291072 EUNAPOLIS";2
"291080 FEIRA DE SANTANA";12
"291085 FILADELFIA";1
"291100 FLORESTA AZUL";12
"291120 GANDU";4
"291165 GUAJERU";1
"291170 GUANAMBI";57
"291210 IBICARAI";1
"291230 IBICUI";2
"291270 IBIRAPITANGA";2
"291280 IBIRAPUA";3
"291320 IBOTIRAMA";10
"291350 IGUAI";8
"291360 ILHEUS";262
"291390 IPIAU";5
"291400 IPIRA";1
"291410 IPUPIARA";1
"291420 IRAJUBA";1
"291440 IRAQUARA";1
"291450 IRARA";1
"291460 IRECE";4
"291465 ITABELA";5
"291480 ITABUNA";206
"291490 ITACARE";5
"291540 ITAJU DO COLONIA";28
"291550 ITAJUIPE";1
"291560 ITAMARAJU";2
"291580 ITAMBE";2
"291610 ITAPARICA";2
"291620 ITAPE";3
"291630 ITAPEBI";6
"291640 ITAPETINGA";12
"291660 ITAPITANGA";8
"291670 ITAQUARA";2
"291680 ITARANTIM";1
"291685 ITATIM";13
"291710 ITORORO";2
"291720 ITUACU";2
"291730 ITUBERA";2
"291733 IUIU";2
"291740 JACARACI";1
"291750 JACOBINA";2
"291760 JAGUAQUARA";12
"291800 JEQUIE";67
"291835 JOAO DOURADO";11
"291840 JUAZEIRO";5
"291850 JUSSARA";2
"291860 JUSSIAPE";1
"291875 LAGOA REAL";1
"291890 LAJEDAO";3
"291905 LAJEDO DO TABOCAL";1
"291915 LAPAO";2
"291920 LAURO DE FREITAS";7
"291950 LIVRAMENTO DE NOSSA SENHORA";2
"291955 LUIS EDUARDO MAGALHAES";3
"291970 MACARANI";3
"291992 MADRE DE DEUS";1
"291995 MAETINGA";2
"292000 MAIQUINIQUE";1
"292020 MALHADA";4
"292030 MALHADA DE PEDRAS";1
"292050 MARACAS";4
"292060 MARAGOGIPE";3
"292070 MARAU";1
"292090 MASCOTE";1
"292100 MATA DE SAO JOAO";1
"292105 MATINA";1
"292120 MIGUEL CALMON";1
"292130 MILAGRES";2
"292150 MONTE SANTO";3
"292160 MORPARA";2
"292180 MORTUGABA";1
"292200 MUCURI";153
"292210 MUNDO NOVO";1
"292230 MURITIBA";1
"292240 MUTUIPE";6
"292250 NAZARE";1
"292273 NOVA FATIMA";1
"292300 NOVA VICOSA";11
"292303 NOVO HORIZONTE";1
"292320 OLIVEIRA DOS BREJINHOS";3
"292335 OUROLANDIA";2
"292340 PALMAS DE MONTE ALTO";4
"292370 PARATINGA";1
"292390 PAU BRASIL";2
"292400 PAULO AFONSO";10
"292405 PE DE SERRA";1
"292410 PEDRAO";1
"292450 PINDAI";1
"292465 PINTADAS";1
"292470 PIRIPA";5
"292500 PLANALTO";1
"292520 POJUCA";10
"292530 PORTO SEGURO";57
"292540 POTIRAGUA";1
"292550 PRADO";4
"292560 PRESIDENTE DUTRA";3
"292575 PRESIDENTE TANCREDO NEVES";1
"292580 QUEIMADAS";1
"292600 REMANSO";4
"292610 RETIROLANDIA";2
"292620 RIACHAO DAS NEVES";1
"292630 RIACHAO DO JACUIPE";5
"292640 RIACHO DE SANTANA";1
"292700 RIO REAL";3
"292740 SALVADOR";175
"292760 SANTA BRIGIDA";1
"292770 SANTA CRUZ CABRALIA";5
"292780 SANTA CRUZ DA VITORIA";2
"292800 SANTALUZ";1
"292805 SANTA LUZIA";1
"292830 SANTANOPOLIS";1
"292840 SANTA RITA DE CASSIA";2
"292870 SANTO ANTONIO DE JESUS";17
"292880 SANTO ESTEVAO";1
"292890 SAO DESIDERIO";50
"292900 SAO FELIX";1
"292910 SAO FELIPE";5
"292920 SAO FRANCISCO DO CONDE";1
"292925 SAO GABRIEL";2
"292935 SAO JOSE DA VITORIA";1
"292940 SAO MIGUEL DAS MATAS";1
"292950 SAO SEBASTIAO DO PASSE";4
"292960 SAPEACU";1
"292990 SEABRA";28
"293010 SENHOR DO BONFIM";2
"293015 SERRA DO RAMALHO";1
"293020 SENTO SE";5
"293030 SERRA DOURADA";1
"293040 SERRA PRETA";1
"293050 SERRINHA";4
"293070 SIMOES FILHO";1
"293077 SOBRADINHO";1
"293080 SOUTO SOARES";4
"293100 TANHACU";3
"293120 TAPEROA";1
"293135 TEIXEIRA DE FREITAS";253
"293150 TEOFILANDIA";1
"293170 TERRA NOVA";1
"293200 UAUA";1
"293210 UBAIRA";2
"293240 UIBAI";2
"293270 URUCUCA";3
"293300 VALENTE";4
"293315 VARZEA NOVA";4
"293320 VERA CRUZ";40
"293325 VEREDA";2
"293330 VITORIA DA CONQUISTA";83
"293345 WANDERLEY";1
"293350 WENCESLAU GUIMARAES";1
"310010 ABADIA DOS DOURADOS";1
"310020 ABAETE";3
"310060 AGUA BOA";2
"310070 AGUA COMPRIDA";1
"310090 AGUAS FORMOSAS";1
"310110 AIMORES";252
"310150 ALEM PARAIBA";24
"310160 ALFENAS";3
"310170 ALMENARA";6
"310200 ALTEROSA";1
"310230 ALVINOPOLIS";12
"310300 ANTONIO DIAS";1
"310340 ARACUAI";4
"310350 ARAGUARI";529
"310375 ARAPORA";2
"310390 ARAUJOS";4
"310400 ARAXA";3
"310410 ARCEBURGO";1
"310420 ARCOS";5
"310430 AREADO";1
"310460 ASTOLFO DUTRA";7
"310490 BAEPENDI";1
"310500 BALDIM";1
"310550 BARAO DE MONTE ALTO";2
"310560 BARBACENA";4
"310570 BARRA LONGA";1
"310600 BELA VISTA DE MINAS";3
"310620 BELO HORIZONTE";406
"310630 BELO ORIENTE";47
"310665 BERIZAL";2
"310670 BETIM";152
"310700 BIQUINHAS";1
"310730 BOCAIUVA";3
"310740 BOM DESPACHO";1
"310750 BOM JARDIM DE MINAS";1
"310770 BOM JESUS DO AMPARO";1
"310790 BOM REPOUSO";1
"310825 BONITO DE MINAS";24
"310830 BORDA DA MATA";1
"310850 BOTUMIRIM";2
"310860 BRASILIA DE MINAS";3
"310870 BRAS PIRES";3
"310880 BRAUNAS";1
"310890 BRAZOPOLIS";3
"310900 BRUMADINHO";7
"310925 BUGRE";4
"310940 BURITIZEIRO";3
"310960 CACHOEIRA DA PRATA";4
"310970 CACHOEIRA DE MINAS";4
"310990 CAETANOPOLIS";6
"311000 CAETE";83
"311070 CAMBUQUIRA";1
"311090 CAMPANHA";1
"311110 CAMPINA VERDE";5
"311115 CAMPO AZUL";1
"311140 CAMPO FLORIDO";1
"311150 CAMPOS ALTOS";4
"311180 CANAPOLIS";27
"311205 CANTAGALO";1
"311230 CAPELINHA";3
"311250 CAPIM BRANCO";3
"311260 CAPINOPOLIS";4
"311270 CAPITAO ENEAS";10
"311310 CARANAIBA";1
"311320 CARANDAI";2
"311330 CARANGOLA";2
"311340 CARATINGA";7
"311350 CARBONITA";1
"311400 CARMO DA MATA";3
"311420 CARMO DO CAJURU";1
"311450 CARMOPOLIS DE MINAS";15
"311455 CARNEIRINHO";4
"311460 CARRANCAS";1
"311500 CASCALHO RICO";2
"311510 CASSIA";2
"311530 CATAGUASES";16
"311545 CATUJI";1
"311550 CAXAMBU";7
"311560 CEDRO DO ABAETE";1
"311570 CENTRAL DE MINAS";1
"311580 CENTRALINA";1
"311610 CHAPADA DO NORTE";1
"311615 CHAPADA GAUCHA";2
"311640 CLARAVAL";1
"311650 CLARO DOS POCOES";4
"311660 CLAUDIO";3
"311670 COIMBRA";40
"311700 COMERCINHO";1
"311740 CONCEICAO DE IPANEMA";2
"311783 CONEGO MARINHO";1
"311800 CONGONHAS";2
"311830 CONSELHEIRO LAFAIETE";4
"311840 CONSELHEIRO PENA";13
"311860 CONTAGEM";122
"311880 CORACAO DE JESUS";2
"311890 CORDISBURGO";2
"311910 CORINTO";11
"311920 COROACI";1
"311930 COROMANDEL";1
"311940 CORONEL FABRICIANO";333
"311960 CORONEL PACHECO";2
"311995 CORREGO FUNDO";3
"312015 CRISOLITA";1
"312050 CRISTINA";1
"312060 CRUCILANDIA";1
"312070 CRUZEIRO DA FORTALEZA";1
"312080 CRUZILIA";1
"312083 CUPARAQUE";4
"312090 CURVELO";18
"312125 DELTA";1
"312160 DIAMANTINA";8
"312190 DIVINESIA";7
"312210 DIVINO DAS LARANJEIRAS";1
"312230 DIVINOPOLIS";56
"312250 DOM CAVATI";1
"312260 DOM JOAQUIM";1
"312270 DOM SILVERIO";2
"312290 DONA EUSEBIA";54
"312300 DORES DE CAMPOS";1
"312320 DORES DO INDAIA";1
"312330 DORES DO TURVO";2
"312340 DORESOPOLIS";1
"312350 DOURADOQUARA";1
"312360 ELOI MENDES";2
"312370 ENGENHEIRO CALDAS";4
"312400 ERVALIA";1
"312410 ESMERALDAS";8
"312430 ESPINOSA";5
"312470 ESTRELA DO INDAIA";1
"312480 ESTRELA DO SUL";3
"312490 EUGENOPOLIS";4
"312570 FELIXLANDIA";44
"312580 FERNANDES TOURINHO";2
"312590 FERROS";1
"312595 FERVEDOURO";2
"312600 FLORESTAL";1
"312610 FORMIGA";59
"312620 FORMOSO";1
"312650 FRANCISCO BADARO";1
"312670 FRANCISCO SA";1
"312675 FRANCISCOPOLIS";1
"312680 FREI GASPAR";3
"312690 FREI INOCENCIO";11
"312710 FRUTAL";21
"312720 FUNILANDIA";4
"312730 GALILEIA";1
"312733 GAMELEIRAS";2
"312740 GONCALVES";1
"312750 GONZAGA";2
"312770 GOVERNADOR VALADARES";155
"312800 GUANHAES";5
"312810 GUAPE";1
"312820 GUARACIABA";8
"312840 GUARANI";16
"312870 GUAXUPE";2
"312880 GUIDOVAL";8
"312900 GUIRICEMA";67
"312930 IAPU";20
"312950 IBIA";1
"312980 IBIRITE";22
"313005 ICARAI DE MINAS";3
"313010 IGARAPE";15
"313030 IGUATAMA";1
"313040 IJACI";1
"313050 ILICINEA";1
"313070 INDIANOPOLIS";8
"313090 INHAPIM";33
"313100 INHAUMA";6
"313110 INIMUTABA";2
"313115 IPABA";13
"313120 IPANEMA";16
"313130 IPATINGA";287
"313140 IPIACU";2
"313160 IRAI DE MINAS";1
"313170 ITABIRA";15
"313200 ITACAMBIRA";1
"313210 ITACARAMBI";1
"313220 ITAGUARA";4
"313240 ITAJUBA";102
"313250 ITAMARANDIBA";2
"313260 ITAMARATI DE MINAS";10
"313290 ITAMOGI";4
"313310 ITANHANDU";1
"313320 ITANHOMI";3
"313340 ITAPAGIPE";6
"313350 ITAPECERICA";1
"313360 ITAPEVA";1
"313380 ITAUNA";3
"313410 ITUETA";3
"313420 ITUIUTABA";82
"313440 ITURAMA";21
"313450 ITUTINGA";1
"313460 JABOTICATUBAS";33
"313490 JACUTINGA";1
"313500 JAGUARACU";2
"313505 JAIBA";1
"313510 JANAUBA";7
"313520 JANUARIA";2
"313535 JAPONVAR";1
"313550 JEQUERI";1
"313580 JEQUITINHONHA";2
"313600 JOAIMA";1
"313610 JOANESIA";5
"313620 JOAO MONLEVADE";14
"313630 JOAO PINHEIRO";4
"313655 JOSE RAYDAN";2
"313665 JUATUBA";21
"313670 JUIZ DE FORA";129
"313700 LADAINHA";1
"313720 LAGOA DA PRATA";11
"313730 LAGOA DOS PATOS";1
"313740 LAGOA DOURADA";2
"313750 LAGOA FORMOSA";1
"313760 LAGOA SANTA";17
"313810 LASSANCE";2
"313820 LAVRAS";1
"313840 LEOPOLDINA";3
"313862 LIMEIRA DO OESTE";368
"313865 LONTRA";12
"313930 MANGA";4
"313940 MANHUACU";13
"313960 MANTENA";7
"313970 MARAVILHAS";1
"313990 MARIA DA FE";1
"314000 MARIANA";6
"314010 MARILAC";13
"314015 MARIO CAMPOS";3
"314020 MARIPA DE MINAS";1
"314030 MARLIERIA";2
"314050 MARTINHO CAMPOS";5
"314060 MATERLANDIA";1
"314070 MATEUS LEME";2
"314080 MATIAS BARBOSA";6
"314090 MATIPO";1
"314110 MATOZINHOS";7
"314160 MERCES";1
"314170 MESQUITA";5
"314200 MIRABELA";2
"314210 MIRADOURO";55
"314220 MIRAI";1
"314225 MIRAVANIA";1
"314280 MONTE ALEGRE DE MINAS";12
"314290 MONTE AZUL";1
"314300 MONTE BELO";1
"314310 MONTE CARMELO";8
"314330 MONTES CLAROS";174
"314390 MURIAE";79
"314400 MUTUM";1
"314420 NACIP RAYDAN";1
"314430 NANUQUE";6
"314435 NAQUE";1
"314470 NOVA ERA";1
"314480 NOVA LIMA";27
"314490 NOVA MODICA";5
"314505 NOVA PORTEIRINHA";2
"314510 NOVA RESENDE";1
"314520 NOVA SERRANA";11
"314580 ONCA DE PITANGUI";1
"314590 OURO BRANCO";19
"314600 OURO FINO";1
"314610 OURO PRETO";4
"314620 OURO VERDE DE MINAS";2
"314640 PAINEIRAS";1
"314650 PAINS";1
"314660 PAIVA";1
"314670 PALMA";2
"314690 PAPAGAIOS";9
"314700 PARACATU";44
"314710 PARA DE MINAS";39
"314740 PARAOPEBA";18
"314760 PASSA QUATRO";1
"314790 PASSOS";3
"314800 PATOS DE MINAS";16
"314810 PATROCINIO";3
"314820 PATROCINIO DO MURIAE";1
"314830 PAULA CANDIDO";5
"314930 PEDRO LEOPOLDO";6
"314950 PEQUERI";1
"314960 PEQUI";1
"314970 PERDIGAO";1
"314980 PERDIZES";2
"314990 PERDOES";1
"314995 PERIQUITO";11
"315090 PIRANGUCU";1
"315110 PIRAPETINGA";2
"315120 PIRAPORA";5
"315130 PIRAUBA";7
"315140 PITANGUI";3
"315160 PLANURA";3
"315180 POCOS DE CALDAS";7
"315210 PONTE NOVA";50
"315230 PORTO FIRME";3
"315240 POTE";34
"315250 POUSO ALEGRE";6
"315270 PRADOS";2
"315280 PRATA";5
"315330 PRESIDENTE KUBITSCHEK";1
"315340 PRESIDENTE OLEGARIO";1
"315350 ALTO JEQUITIBA";2
"315360 PRUDENTE DE MORAIS";2
"315390 RAPOSOS";2
"315400 RAUL SOARES";3
"315410 RECREIO";3
"315420 RESENDE COSTA";1
"315430 RESPLENDOR";4
"315445 RIACHINHO";1
"315460 RIBEIRAO DAS NEVES";217
"315480 RIO ACIMA";2
"315490 RIO CASCA";9
"315500 RIO DOCE";1
"315560 RIO PARDO DE MINAS";1
"315580 RIO POMBA";7
"315620 ROCHEDO DE MINAS";7
"315630 RODEIRO";13
"315650 RUBELITA";1
"315670 SABARA";33
"315680 SABINOPOLIS";2
"315690 SACRAMENTO";1
"315700 SALINAS";1
"315710 SALTO DA DIVISA";23
"315720 SANTA BARBARA";8
"315730 SANTA BARBARA DO TUGURIO";56
"315733 SANTA CRUZ DE MINAS";1
"315737 SANTA CRUZ DE SALINAS";1
"315740 SANTA CRUZ DO ESCALVADO";2
"315760 SANTA FE DE MINAS";1
"315770 SANTA JULIANA";1
"315780 SANTA LUZIA";15
"315810 SANTA MARIA DO SALTO";1
"315820 SANTA MARIA DO SUACUI";33
"315830 SANTANA DA VARGEM";1
"315840 SANTANA DE CATAGUASES";6
"315850 SANTANA DE PIRAPAMA";4
"315880 SANTANA DO JACARE";1
"315890 SANTANA DO MANHUACU";1
"315895 SANTANA DO PARAISO";27
"315950 SANTA RITA DO ITUETO";2
"315960 SANTA RITA DO SAPUCAI";3
"315980 SANTA VITORIA";9
"316010 SANTO ANTONIO DO GRAMA";2
"316040 SANTO ANTONIO DO MONTE";1
"316060 SANTO HIPOLITO";10
"316090 SAO BRAS DO SUACUI";1
"316095 SAO DOMINGOS DAS DORES";2
"316110 SAO FRANCISCO";25
"316120 SAO FRANCISCO DE PAULA";1
"316130 SAO FRANCISCO DE SALES";1
"316140 SAO FRANCISCO DO GLORIA";10
"316150 SAO GERALDO";368
"316160 SAO GERALDO DA PIEDADE";2
"316190 SAO GONCALO DO RIO ABAIXO";8
"316210 SAO GOTARDO";1
"316250 SAO JOAO DEL REI";7
"316257 SAO JOAO DO MANTENINHA";1
"316260 SAO JOAO DO ORIENTE";1
"316270 SAO JOAO DO PARAISO";1
"316290 SAO JOAO NEPOMUCENO";8
"316292 SAO JOAQUIM DE BICAS";2
"316295 SAO JOSE DA LAPA";8
"316300 SAO JOSE DA SAFIRA";1
"316350 SAO JOSE DO JACURI";2
"316400 SAO PEDRO DOS FERROS";1
"316470 SAO SEBASTIAO DO PARAISO";6
"316490 SAO SEBASTIAO DO RIO VERDE";1
"316500 SAO TIAGO";1
"316510 SAO TOMAS DE AQUINO";1
"316553 SARZEDO";8
"316556 SEM-PEIXE";1
"316560 SENADOR CORTES";1
"316570 SENADOR FIRMINO";7
"316580 SENADOR JOSE BENTO";4
"316660 SERRA DA SAUDADE";1
"316670 SERRA DOS AIMORES";3
"316680 SERRA DO SALITRE";1
"316695 SERRANOPOLIS DE MINAS";1
"316710 SERRO";3
"316720 SETE LAGOAS";380
"316730 SILVEIRANIA";3
"316750 SIMAO PEREIRA";1
"316760 SIMONESIA";1
"316770 SOBRALIA";2
"316790 TABULEIRO";1
"316800 TAIOBEIRAS";2
"316805 TAPARUBA";58
"316860 TEOFILO OTONI";43
"316870 TIMOTEO";63
"316890 TIROS";1
"316900 TOCANTINS";22
"316920 TOMBOS";3
"316930 TRES CORACOES";1
"316935 TRES MARIAS";12
"316940 TRES PONTAS";1
"316960 TUPACIGUARA";285
"316970 TURMALINA";10
"316990 UBA";701
"317005 UBAPORANGA";1
"317010 UBERABA";97
"317020 UBERLANDIA";7144
"317040 UNAI";11
"317047 URUANA DE MINAS";1
"317070 VARGINHA";7
"317080 VARZEA DA PALMA";21
"317090 VARZELANDIA";3
"317100 VAZANTE";1
"317107 VEREDINHA";1
"317110 VERISSIMO";1
"317120 VESPASIANO";14
"317130 VICOSA";25
"317140 VIEIRAS";2
"317150 MATHIAS LOBATO";53
"317170 VIRGINIA";1
"317180 VIRGINOPOLIS";2
"317190 VIRGOLANDIA";81
"317200 VISCONDE DO RIO BRANCO";1116
"317210 VOLTA GRANDE";2
"317220 WENCESLAU BRAZ";1
"320080 BAIXO GUANDU";5
"320313 JOAO NEIVA";1
"320320 LINHARES";1
"320500 SERRA";4
"320517 VILA VALERIO";1
"320520 VILA VELHA";1
"330010 ANGRA DOS REIS";17
"330015 APERIBE";57
"330020 ARARUAMA";4
"330023 ARMACAO DOS BUZIOS";11
"330025 ARRAIAL DO CABO";1
"330030 BARRA DO PIRAI";4
"330040 BARRA MANSA";6
"330045 BELFORD ROXO";3
"330050 BOM JARDIM";4
"330060 BOM JESUS DO ITABAPOANA";5
"330070 CABO FRIO";64
"330080 CACHOEIRAS DE MACACU";114
"330090 CAMBUCI";8
"330093 CARAPEBUS";2
"330100 CAMPOS DOS GOYTACAZES";173
"330110 CANTAGALO";4
"330115 CARDOSO MOREIRA";3
"330120 CARMO";3
"330130 CASIMIRO DE ABREU";5
"330140 CONCEICAO DE MACABU";2
"330150 CORDEIRO";3
"330170 DUQUE DE CAXIAS";18
"330180 ENGENHEIRO PAULO DE FRONTIN";3
"330185 GUAPIMIRIM";1
"330187 IGUABA GRANDE";15
"330190 ITABORAI";465
"330200 ITAGUAI";1
"330205 ITALVA";62
"330210 ITAOCARA";285
"330220 ITAPERUNA";151
"330227 JAPERI";2
"330240 MACAE";95
"330245 MACUCO";2
"330250 MAGE";5
"330270 MARICA";204
"330285 MESQUITA";5
"330290 MIGUEL PEREIRA";1
"330310 NATIVIDADE";2
"330320 NILOPOLIS";1
"330330 NITEROI";9
"330340 NOVA FRIBURGO";13
"330350 NOVA IGUACU";55
"330360 PARACAMBI";11
"330370 PARAIBA DO SUL";2
"330380 PARATY";26
"330390 PETROPOLIS";40
"330410 PORCIUNCULA";390
"330412 QUATIS";1
"330414 QUEIMADOS";1
"330415 QUISSAMA";2
"330420 RESENDE";6
"330430 RIO BONITO";2
"330450 RIO DAS FLORES";3
"330452 RIO DAS OSTRAS";16
"330455 RIO DE JANEIRO";304
"330470 SANTO ANTONIO DE PADUA";19
"330480 SAO FIDELIS";1
"330490 SAO GONCALO";38
"330500 SAO JOAO DA BARRA";1
"330510 SAO JOAO DE MERITI";2
"330520 SAO PEDRO DA ALDEIA";36
"330530 SAO SEBASTIAO DO ALTO";15
"330540 SAPUCAIA";16
"330560 SILVA JARDIM";1
"330570 SUMIDOURO";2
"330575 TANGUA";13
"330590 TRAJANO DE MORAES";2
"330600 TRES RIOS";7
"330610 VALENCA";1
"330615 VARRE-SAI";1
"330620 VASSOURAS";6
"330630 VOLTA REDONDA";2
"350010 ADAMANTINA";62
"350020 ADOLFO";8
"350030 AGUAI";9
"350055 AGUAS DE SANTA BARBARA";1
"350080 ALFREDO MARCONDES";2
"350100 ALTINOPOLIS";1
"350110 ALTO ALEGRE";2
"350120 ALVARES FLORENCE";1
"350140 ALVARO DE CARVALHO";3
"350150 ALVINLANDIA";3
"350160 AMERICANA";14
"350170 AMERICO BRASILIENSE";29
"350180 AMERICO DE CAMPOS";4
"350190 AMPARO";3
"350200 ANALANDIA";1
"350210 ANDRADINA";2
"350220 ANGATUBA";1
"350230 ANHEMBI";1
"350240 ANHUMAS";1
"350250 APARECIDA";12
"350260 APARECIDA D'OESTE";1
"350270 APIAI";1
"350280 ARACATUBA";121
"350290 ARACOIABA DA SERRA";1
"350320 ARARAQUARA";23
"350330 ARARAS";18
"350335 ARCO-IRIS";58
"350380 ARTUR NOGUEIRA";9
"350395 ASPASIA";2
"350400 ASSIS";11
"350410 ATIBAIA";12
"350420 AURIFLAMA";3
"350460 BADY BASSITT";203
"350480 BALSAMO";348
"350490 BANANAL";6
"350500 BARAO DE ANTONINA";12
"350530 BARRA BONITA";1
"350550 BARRETOS";574
"350560 BARRINHA";5
"350570 BARUERI";6
"350580 BASTOS";61
"350590 BATATAIS";1
"350600 BAURU";26
"350610 BEBEDOURO";4
"350620 BENTO DE ABREU";1
"350635 BERTIOGA";7
"350640 BILAC";98
"350650 BIRIGUI";150
"350660 BIRITIBA-MIRIM";1
"350670 BOA ESPERANCA DO SUL";2
"350690 BOFETE";2
"350720 BORA";1
"350730 BORACEIA";4
"350740 BORBOREMA";2
"350760 BRAGANCA PAULISTA";1
"350775 BREJO ALEGRE";1
"350780 BRODOWSKI";2
"350790 BROTAS";1
"350810 BURITAMA";3
"350830 CABRALIA PAULISTA";1
"350840 CABREUVA";1
"350850 CACAPAVA";8
"350860 CACHOEIRA PAULISTA";3
"350870 CACONDE";6
"350890 CAIABU";3
"350900 CAIEIRAS";2
"350910 CAIUA";1
"350930 CAJOBI";2
"350940 CAJURU";2
"350950 CAMPINAS";715
"350960 CAMPO LIMPO PAULISTA";1
"350970 CAMPOS DO JORDAO";1
"350980 CAMPOS NOVOS PAULISTA";5
"350990 CANANEIA";1
"351000 CANDIDO MOTA";1
"351020 CAPAO BONITO";2
"351040 CAPIVARI";2
"351050 CARAGUATATUBA";20
"351060 CARAPICUIBA";4
"351070 CARDOSO";7
"351080 CASA BRANCA";4
"351100 CASTILHO";1
"351110 CATANDUVA";10
"351130 CEDRAL";21
"351140 CERQUEIRA CESAR";2
"351200 COLINA";5
"351210 COLOMBIA";2
"351220 CONCHAL";1
"351230 CONCHAS";4
"351240 CORDEIROPOLIS";2
"351250 COROADOS";1
"351280 COSMOPOLIS";7
"351290 COSMORAMA";4
"351300 COTIA";5
"351340 CRUZEIRO";3
"351350 CUBATAO";37
"351370 DESCALVADO";6
"351380 DIADEMA";16
"351390 DIVINOLANDIA";1
"351400 DOBRADA";1
"351410 DOIS CORREGOS";14
"351430 DOURADO";2
"351440 DRACENA";5
"351450 DUARTINA";1
"351460 DUMONT";4
"351470 ECHAPORA";2
"351490 ELIAS FAUSTO";1
"351495 EMBAUBA";1
"351500 EMBU DAS ARTES";5
"351510 EMBU-GUACU";2
"351518 ESPIRITO SANTO DO PINHAL";6
"351519 ESPIRITO SANTO DO TURVO";6
"351520 ESTRELA D'OESTE";1
"351535 EUCLIDES DA CUNHA PAULISTA";1
