Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2020
"Município de residência";"Todos_os_casos"
"230070 ALTO SANTO";1
"230100 AQUIRAZ";2
"230110 ARACATI";33
"230130 ARARIPE";2
"230140 ARATUBA";2
"230185 BANABUIU";2
"230190 BARBALHA";36
"230210 BATURITE";1
"230220 BEBERIBE";3
"230240 BOA VIAGEM";2
"230250 BREJO SANTO";2
"230270 CAMPOS SALES";2
"230280 CANINDE";1
"230310 CARIRE";9
"230320 CARIRIACU";1
"230350 CASCAVEL";10
"230360 CATARINA";17
"230370 CAUCAIA";11
"230380 CEDRO";4
"230410 CRATEUS";1
"230420 CRATO";5
"230425 CRUZ";1
"230428 EUSEBIO";1
"230430 FARIAS BRITO";1
"230440 FORTALEZA";183
"230445 FORTIM";14
"230450 FRECHEIRINHA";1
"230495 GUAIUBA";2
"230510 GUARAMIRANGA";1
"230523 HORIZONTE";2
"230535 ICAPUI";12
"230540 ICO";8
"230560 INDEPENDENCIA";2
"230580 IPU";1
"230625 ITAITINGA";8
"230640 ITAPIPOCA";4
"230650 ITAPIUNA";1
"230660 ITATIRA";1
"230680 JAGUARIBARA";9
"230730 JUAZEIRO DO NORTE";7
"230760 LIMOEIRO DO NORTE";54
"230763 MADALENA";1
"230765 MARACANAU";5
"230770 MARANGUAPE";6
"230830 MILAGRES";27
"230835 MILHA";2
"230840 MISSAO VELHA";3
"230850 MOMBACA";1
"230860 MONSENHOR TABOSA";1
"230870 MORADA NOVA";1
"230900 MUCAMBO";1
"230910 MULUNGU";1
"230960 PACAJUS";1
"230970 PACATUBA";16
"230980 PACOTI";8
"231000 PALHANO";3
"231020 PARACURU";6
"231050 PEDRA BRANCA";1
"231070 PENTECOSTE";2
"231080 PEREIRO";4
"231085 PINDORETAMA";1
"231130 QUIXADA";3
"231140 QUIXERAMOBIM";13
"231150 QUIXERE";89
"231170 RERIUTABA";47
"231210 SANTANA DO CARIRI";2
"231220 SANTA QUITERIA";1
"231240 SAO GONCALO DO AMARANTE";2
"231250 SAO JOAO DO JAGUARIBE";2
"231290 SOBRAL";38
"231330 TAUA";2
"231335 TEJUCUOCA";3
"231340 TIANGUA";1
"231350 TRAIRI";3
"231390 URUOCA";1
"231395 VARJOTA";5
"231400 VARZEA ALEGRE";2
"240020 ACU";59
"240030 AFONSO BEZERRA";1
"240050 ALEXANDRIA";3
"240080 ANGICOS";3
"240100 APODI";1
"240110 AREIA BRANCA";9
"240140 BAIA FORMOSA";10
"240145 BARAUNA";5
"240180 BREJINHO";1
"240200 CAICO";4
"240220 CANGUARETAMA";7
"240260 CEARA-MIRIM";12
"240270 CERRO CORA";1
"240280 CORONEL EZEQUIEL";5
"240300 CRUZETA";1
"240310 CURRAIS NOVOS";1
"240325 PARNAMIRIM";51
"240350 ESPIRITO SANTO";2
"240360 EXTREMOZ";5
"240375 FERNANDO PEDROZA";15
"240380 FLORANIA";1
"240420 GOIANINHA";3
"240460 IELMO MARINHO";1
"240470 IPANGUACU";1
"240500 JACANA";1
"240530 JANUARIO CICCO";6
"240540 JAPI";2
"240550 JARDIM DE ANGICOS";1
"240560 JARDIM DE PIRANHAS";1
"240570 JARDIM DO SERIDO";3
"240580 JOAO CAMARA";21
"240610 JUCURUTU";3
"240630 LAGOA DE PEDRAS";2
"240640 LAGOA DE VELHOS";3
"240650 LAGOA NOVA";3
"240660 LAGOA SALGADA";1
"240680 LAJES PINTADAS";1
"240710 MACAIBA";13
"240750 MAXARANGUAPE";1
"240760 MESSIAS TARGINO";9
"240770 MONTANHAS";2
"240780 MONTE ALEGRE";1
"240790 MONTE DAS GAMELEIRAS";2
"240800 MOSSORO";1054
"240810 NATAL";105
"240820 NISIA FLORESTA";1
"240830 NOVA CRUZ";3
"240870 PARAU";1
"240880 PARAZINHO";1
"240890 PARELHAS";2
"240895 RIO DO FOGO";1
"240910 PASSA E FICA";2
"240933 SANTA MARIA";1
"240940 PAU DOS FERROS";1
"240980 PEDRO VELHO";2
"241010 POCO BRANCO";2
"241025 PORTO DO MANGUE";1
"241110 RUY BARBOSA";2
"241120 SANTA CRUZ";24
"241140 SANTANA DO MATOS";1
"241150 SANTO ANTONIO";1
"241160 SAO BENTO DO NORTE";1
"241170 SAO BENTO DO TRAIRI";1
"241200 SAO GONCALO DO AMARANTE";10
"241210 SAO JOAO DO SABUGI";1
"241220 SAO JOSE DE MIPIBU";4
"241230 SAO JOSE DO CAMPESTRE";6
"241255 SAO MIGUEL DO GOSTOSO";2
"241260 SAO PAULO DO POTENGI";16
"241270 SAO PEDRO";4
"241280 SAO RAFAEL";15
"241290 SAO TOME";2
"241310 SENADOR ELOI DE SOUZA";3
"241330 SERRA DE SAO BENTO";7
"241370 SITIO NOVO";2
"241400 TANGARA";5
"241440 TOUROS";4
"241480 VERA CRUZ";1
"241500 VILA FLOR";1
"250010 AGUA BRANCA";3
"250030 ALAGOA GRANDE";25
"250040 ALAGOA NOVA";18
"250060 ALHANDRA";1
"250100 ARARUNA";8
"250110 AREIA";6
"250120 AREIAL";2
"250130 AROEIRAS";1
"250140 BAIA DA TRAICAO";1
"250150 BANANEIRAS";1
"250153 BARAUNA";4
"250157 BARRA DE SANTANA";2
"250180 BAYEUX";4
"250215 BOA VISTA";3
"250220 BOM JESUS";3
"250250 BOQUEIRAO";4
"250270 BORBOREMA";7
"250280 BREJO DO CRUZ";1
"250310 CABACEIRAS";2
"250320 CABEDELO";4
"250330 CACHOEIRA DOS INDIOS";1
"250370 CAJAZEIRAS";1
"250380 CALDAS BRANDAO";2
"250400 CAMPINA GRANDE";195
"250415 CASSERENGUE";1
"250430 CATOLE DO ROCHA";3
"250435 CATURITE";11
"250440 CONCEICAO";1
"250450 CONDADO";1
"250460 CONDE";1
"250490 CRUZ DO ESPIRITO SANTO";1
"250500 CUBATI";1
"250510 CUITE";9
"250550 VISTA SERRANA";20
"250600 ESPERANCA";4
"250610 FAGUNDES";3
"250630 GUARABIRA";1
"250640 GURINHEM";1
"250680 INGA";3
"250750 JOAO PESSOA";123
"250770 JUAZEIRINHO";3
"250910 MARI";1
"250920 MASSARANDUBA";3
"250950 MONTADAS";1
"250970 MONTEIRO";11
"250990 NATUBA";1
"251050 OLIVEDOS";1
"251080 PATOS";1
"251110 PEDRA LAVRADA";7
"251140 PICUI";3
"251190 PITIMBU";1
"251200 POCINHOS";6
"251203 POCO DANTAS";1
"251210 POMBAL";10
"251240 PUXINANA";2
"251250 QUEIMADAS";32
"251270 REMIGIO";1
"251272 PEDRO REGIS";5
"251275 RIACHAO DO BACAMARTE";1
"251278 RIACHO DE SANTO ANTONIO";1
"251290 RIO TINTO";1
"251315 SANTA CECILIA";15
"251340 SANTA LUZIA";1
"251350 SANTANA DE MANGUEIRA";1
"251370 SANTA RITA";7
"251390 SAO BENTO";2
"251410 SAO JOAO DO TIGRE";2
"251490 SAO MAMEDE";1
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";1
"251530 SAPE";1
"251540 SAO VICENTE DO SERIDO";1
"251597 SOBRADO";1
"251610 SOLEDADE";1
"251620 SOUSA";2
"251650 TAPEROA";1
"251690 UIRAUNA";2
"251700 UMBUZEIRO";8
"251740 ZABELE";1
"260020 AFRANIO";15
"260030 AGRESTINA";2
"260040 AGUA PRETA";1
"260050 AGUAS BELAS";1
"260070 ALIANCA";1
"260090 AMARAJI";56
"260105 ARACOIABA";1
"260110 ARARIPINA";11
"260120 ARCOVERDE";8
"260140 BARREIROS";1
"260190 BEZERROS";2
"260200 BODOCO";1
"260220 BOM JARDIM";2
"260280 BUIQUE";3
"260290 CABO DE SANTO AGOSTINHO";24
"260300 CABROBO";18
"260345 CAMARAGIBE";24
"260390 CARNAIBA";2
"260410 CARUARU";40
"260430 CEDRO";2
"260500 CUPIRA";4
"260510 CUSTODIA";189
"260515 DORMENTES";13
"260520 ESCADA";6
"260540 FEIRA NOVA";2
"260570 FLORESTA";3
"260600 GARANHUNS";53
"260610 GLORIA DO GOITA";1
"260620 GOIANA";7
"260640 GRAVATA";2
"260660 IBIMIRIM";22
"260690 IGUARACY";1
"260720 IPOJUCA";781
"260730 IPUBI";1
"260775 ITAPISSUMA";1
"260780 ITAQUITINGA";1
"260790 JABOATAO DOS GUARARAPES";11
"260800 JATAUBA";1
"260810 JOAO ALFREDO";3
"260875 LAGOA GRANDE";7
"260880 LAJEDO";3
"260890 LIMOEIRO";1
"260915 MANARI";2
"260920 MARAIAL";2
"260930 MIRANDIBA";4
"260940 MORENO";3
"260950 NAZARE DA MATA";2
"260960 OLINDA";53
"261000 PALMARES";2
"261040 PARNAMIRIM";1
"261050 PASSIRA";1
"261060 PAUDALHO";2
"261070 PAULISTA";21
"261090 PESQUEIRA";3
"261110 PETROLINA";359
"261160 RECIFE";250
"261190 RIO FORMOSO";2
"261220 SALGUEIRO";20
"261230 SALOA";1
"261245 SANTA CRUZ";6
"261250 SANTA CRUZ DO CAPIBARIBE";14
"261260 SANTA MARIA DA BOA VISTA";1
"261270 SANTA MARIA DO CAMBUCA";1
"261310 SAO CAITANO";1
"261370 SAO LOURENCO DA MATA";1
"261390 SERRA TALHADA";5
"261400 SERRITA";2
"261410 SERTANIA";11
"261420 SIRINHAEM";2
"261430 MOREILANDIA";1
"261450 SURUBIM";1
"261480 TACARATU";1
"261520 TERRA NOVA";8
"261530 TIMBAUBA";4
"261540 TORITAMA";2
"261570 TRIUNFO";1
"261580 TUPANATINGA";3
"261610 VERDEJANTE";3
"261620 VERTENTES";2
"261630 VICENCIA";1
"261640 VITORIA DE SANTO ANTAO";14
"261650 XEXEU";1
"270020 ANADIA";1
"270030 ARAPIRACA";7
"270040 ATALAIA";1
"270100 BOCA DA MATA";1
"270140 CAMPO ALEGRE";1
"270170 CAPELA";2
"270190 CHA PRETA";5
"270230 CORURIPE";1
"270235 CRAIBAS";2
"270240 DELMIRO GOUVEIA";15
"270260 FEIRA GRANDE";10
"270290 GIRAU DO PONCIANO";1
"270300 IBATEGUARA";1
"270330 INHAPI";4
"270410 LAGOA DA CANOA";1
"270420 LIMOEIRO DE ANADIA";2
"270430 MACEIO";48
"270450 MARAGOGI";6
"270470 MARECHAL DEODORO";1
"270480 MARIBONDO";2
"270500 MATA GRANDE";3
"270510 MATRIZ DE CAMARAGIBE";2
"270520 MESSIAS";1
"270570 OLHO D'AGUA DAS FLORES";3
"270600 OLIVENCA";1
"270660 PAULO JACINTO";1
"270670 PENEDO";3
"270680 PIACABUCU";1
"270690 PILAR";2
"270700 PINDOBA";49
"270730 PORTO CALVO";4
"270760 QUEBRANGULO";21
"270770 RIO LARGO";3
"270800 SANTANA DO IPANEMA";8
"270840 SAO JOSE DA TAPERA";5
"270870 SAO MIGUEL DOS MILAGRES";2
"270880 SAO SEBASTIAO";21
"270890 SATUBA";3
"270895 SENADOR RUI PALMEIRA";2
"270915 TEOTONIO VILELA";15
"270930 UNIAO DOS PALMARES";1
"270940 VICOSA";10
"280020 AQUIDABA";20
"280030 ARACAJU";139
"280060 BARRA DOS COQUEIROS";46
"280067 BOQUIM";1
"280120 CANINDE DE SAO FRANCISCO";8
"280130 CAPELA";2
"280160 CEDRO DE SAO JOAO";1
"280170 CRISTINAPOLIS";13
"280210 ESTANCIA";12
"280290 ITABAIANA";9
"280300 ITABAIANINHA";1
"280320 ITAPORANGA D'AJUDA";2
"280350 LAGARTO";52
"280420 MONTE ALEGRE DE SERGIPE";1
"280440 NEOPOLIS";52
"280480 NOSSA SENHORA DO SOCORRO";41
"280670 SAO CRISTOVAO";5
"280710 SIMAO DIAS";115
"280740 TOBIAS BARRETO";8
"290020 ABARE";3
"290030 ACAJUTIBA";2
"290040 AGUA FRIA";2
"290070 ALAGOINHAS";2
"290100 AMARGOSA";18
"290115 AMERICA DOURADA";6
"290120 ANAGE";6
"290130 ANDARAI";1
"290135 ANDORINHA";2
"290140 ANGICAL";1
"290150 ANGUERA";3
"290180 ANTONIO GONCALVES";1
"290190 APORA";3
"290195 APUAREMA";1
"290200 ARACATU";1
"290210 ARACI";6
"290290 BARRA DO CHOCA";1
"290320 BARREIRAS";10
"290330 BARRO PRETO";16
"290350 BELO CAMPO";1
"290370 BOA NOVA";4
"290390 BOM JESUS DA LAPA";10
"290395 BOM JESUS DA SERRA";1
"290410 BOQUIRA";47
"290450 BROTAS DE MACAUBAS";3
"290460 BRUMADO";31
"290485 CABACEIRAS DO PARAGUACU";3
"290490 CACHOEIRA";52
"290500 CACULE";1
"290515 CAETANOS";1
"290560 CAMACAN";11
"290570 CAMACARI";23
"290600 CAMPO FORMOSO";17
"290630 CANAVIEIRAS";1
"290650 CANDEIAS";1
"290660 CANDIBA";3
"290670 CANDIDO SALES";57
"290680 CANSANCAO";4
"290685 CAPELA DO ALTO ALEGRE";1
"290687 CAPIM GROSSO";10
"290689 CARAIBAS";4
"290710 CARINHANHA";4
"290720 CASA NOVA";60
"290730 CASTRO ALVES";1
"290740 CATOLANDIA";1
"290750 CATU";91
"290755 CATURAMA";4
"290760 CENTRAL";2
"290800 COARACI";20
"290830 CONCEICAO DO ALMEIDA";2
"290840 CONCEICAO DO COITE";1
"290850 CONCEICAO DO JACUIPE";31
"290870 CONDEUBA";44
"290880 CONTENDAS DO SINCORA";9
"290920 CORONEL JOAO SA";4
"290940 COTEGIPE";4
"290950 CRAVOLANDIA";1
"290960 CRISOPOLIS";11
"290980 CRUZ DAS ALMAS";113
"290990 CURACA";27
"291000 DARIO MEIRA";3
"291005 DIAS D'AVILA";13
"291040 ENCRUZILHADA";4
"291050 ENTRE RIOS";1
"291060 ESPLANADA";129
"291070 EUCLIDES DA CUNHA";4
"291072 EUNAPOLIS";7
"291080 FEIRA DE SANTANA";126
"291125 GAVIAO";18
"291140 GLORIA";5
"291150 GONGOGI";1
"291160 GOVERNADOR MANGABEIRA";3
"291170 GUANAMBI";60
"291190 IACU";24
"291250 IBIPITANGA";78
"291300 IBITIARA";5
"291320 IBOTIRAMA";5
"291350 IGUAI";2
"291360 ILHEUS";5
"291370 INHAMBUPE";45
"291390 IPIAU";11
"291440 IRAQUARA";1
"291460 IRECE";2
"291465 ITABELA";1
"291470 ITABERABA";5
"291480 ITABUNA";43
"291510 ITAGI";1
"291550 ITAJUIPE";3
"291580 ITAMBE";5
"291600 ITANHEM";19
"291610 ITAPARICA";1
"291640 ITAPETINGA";13
"291650 ITAPICURU";5
"291685 ITATIM";4
"291710 ITORORO";2
"291720 ITUACU";24
"291735 JABORANDI";20
"291740 JACARACI";83
"291750 JACOBINA";12
"291760 JAGUAQUARA";72
"291790 JANDAIRA";6
"291800 JEQUIE";22
"291835 JOAO DOURADO";11
"291840 JUAZEIRO";54
"291870 LAFAIETE COUTINHO";1
"291920 LAURO DE FREITAS";3
"291930 LENCOIS";5
"291950 LIVRAMENTO DE NOSSA SENHORA";21
"291955 LUIS EDUARDO MAGALHAES";1
"291960 MACAJUBA";1
"291980 MACAUBAS";6
"292000 MAIQUINIQUE";9
"292020 MALHADA";1
"292030 MALHADA DE PEDRAS";2
"292040 MANOEL VITORINO";8
"292050 MARACAS";9
"292060 MARAGOGIPE";1
"292080 MARCIONILIO SOUZA";1
"292090 MASCOTE";10
"292100 MATA DE SAO JOAO";7
"292110 MEDEIROS NETO";29
"292120 MIGUEL CALMON";7
"292160 MORPARA";1
"292170 MORRO DO CHAPEU";10
"292190 MUCUGE";1
"292210 MUNDO NOVO";1
"292230 MURITIBA";23
"292240 MUTUIPE";3
"292250 NAZARE";1
"292273 NOVA FATIMA";9
"292303 NOVO HORIZONTE";1
"292320 OLIVEIRA DOS BREJINHOS";1
"292330 OURICANGAS";4
"292335 OUROLANDIA";1
"292360 PARAMIRIM";32
"292370 PARATINGA";20
"292390 PAU BRASIL";8
"292400 PAULO AFONSO";40
"292405 PE DE SERRA";19
"292410 PEDRAO";45
"292460 PINDOBACU";2
"292470 PIRIPA";43
"292500 PLANALTO";1
"292510 POCOES";3
"292525 PONTO NOVO";1
"292530 PORTO SEGURO";34
"292560 PRESIDENTE DUTRA";3
"292570 PRESIDENTE JANIO QUADROS";7
"292575 PRESIDENTE TANCREDO NEVES";6
"292590 QUIJINGUE";3
"292595 RAFAEL JAMBEIRO";2
"292600 REMANSO";1
"292630 RIACHAO DO JACUIPE";176
"292640 RIACHO DE SANTANA";1
"292660 RIBEIRA DO POMBAL";4
"292690 RIO DO PIRES";111
"292700 RIO REAL";130
"292740 SALVADOR";674
"292750 SANTA BARBARA";13
"292770 SANTA CRUZ CABRALIA";11
"292800 SANTALUZ";2
"292805 SANTA LUZIA";2
"292830 SANTANOPOLIS";1
"292850 SANTA TERESINHA";11
"292870 SANTO ANTONIO DE JESUS";11
"292880 SANTO ESTEVAO";8
"292890 SAO DESIDERIO";95
"292895 SAO DOMINGOS";1
"292900 SAO FELIX";1
"292920 SAO FRANCISCO DO CONDE";4
"292980 SAUDE";1
"292990 SEABRA";234
"293000 SEBASTIAO LARANJEIRAS";2
"293010 SENHOR DO BONFIM";23
"293060 SERROLANDIA";16
"293070 SIMOES FILHO";14
"293076 SITIO DO QUINTO";1
"293077 SOBRADINHO";4
"293110 TANQUINHO";28
"293120 TAPEROA";2
"293135 TEIXEIRA DE FREITAS";56
"293140 TEODORO SAMPAIO";1
"293160 TEOLANDIA";1
"293180 TREMEDAL";34
"293190 TUCANO";26
"293210 UBAIRA";19
"293230 UBATA";2
"293240 UIBAI";1
"293250 UNA";2
"293260 URANDI";2
"293280 UTINGA";1
"293290 VALENCA";36
"293300 VALENTE";10
"293320 VERA CRUZ";29
"293330 VITORIA DA CONQUISTA";1037
"293340 WAGNER";1
"293350 WENCESLAU GUIMARAES";1
"310020 ABAETE";2
"310050 ACUCENA";10
"310070 AGUA COMPRIDA";2
"310080 AGUANIL";2
"310090 AGUAS FORMOSAS";1
"310110 AIMORES";20
"310150 ALEM PARAIBA";2
"310160 ALFENAS";1
"310170 ALMENARA";3
"310180 ALPERCATA";2
"310190 ALPINOPOLIS";2
"310300 ANTONIO DIAS";1
"310350 ARAGUARI";4
"310400 ARAXA";4
"310420 ARCOS";1
"310540 BARAO DE COCAIS";2
"310620 BELO HORIZONTE";53
"310670 BETIM";4
"310730 BOCAIUVA";4
"310740 BOM DESPACHO";1
"310790 BOM REPOUSO";1
"310850 BOTUMIRIM";1
"310870 BRAS PIRES";2
"310930 BURITIS";1
"310950 CABO VERDE";1
"310990 CAETANOPOLIS";1
"311000 CAETE";1
"311070 CAMBUQUIRA";1
"311140 CAMPO FLORIDO";2
"311150 CAMPOS ALTOS";1
"311160 CAMPOS GERAIS";1
"311260 CAPINOPOLIS";2
"311270 CAPITAO ENEAS";1
"311340 CARATINGA";3
"311370 CARLOS CHAGAS";8
"311440 CARMO DO RIO CLARO";1
"311530 CATAGUASES";2
"311550 CAXAMBU";7
"311570 CENTRAL DE MINAS";13
"311650 CLARO DOS POCOES";3
"311730 CONCEICAO DAS ALAGOAS";1
"311750 CONCEICAO DO MATO DENTRO";1
"311840 CONSELHEIRO PENA";2
"311860 CONTAGEM";23
"311890 CORDISBURGO";1
"311920 COROACI";3
"311940 CORONEL FABRICIANO";4
"312015 CRISOLITA";5
"312080 CRUZILIA";5
"312083 CUPARAQUE";1
"312090 CURVELO";5
"312200 DIVINO";1
"312230 DIVINOPOLIS";4
"312420 ESPERA FELIZ";1
"312430 ESPINOSA";3
"312570 FELIXLANDIA";1
"312610 FORMIGA";4
"312620 FORMOSO";1
"312650 FRANCISCO BADARO";1
"312670 FRANCISCO SA";1
"312710 FRUTAL";36
"312733 GAMELEIRAS";8
"312770 GOVERNADOR VALADARES";36
"312800 GUANHAES";2
"312870 GUAXUPE";3
"312980 IBIRITE";1
"313055 IMBE DE MINAS";1
"313100 INHAUMA";1
"313120 IPANEMA";1
"313130 IPATINGA";37
"313170 ITABIRA";12
"313220 ITAGUARA";2
"313240 ITAJUBA";2
"313290 ITAMOGI";2
"313370 ITATIAIUCU";2
"313375 ITAU DE MINAS";3
"313380 ITAUNA";5
"313400 ITINGA";19
"313410 ITUETA";20
"313420 ITUIUTABA";64
"313440 ITURAMA";2
"313460 JABOTICATUBAS";1
"313507 JAMPRUCA";17
"313510 JANAUBA";1
"313580 JEQUITINHONHA";1
"313600 JOAIMA";2
"313620 JOAO MONLEVADE";4
"313665 JUATUBA";1
"313670 JUIZ DE FORA";5
"313720 LAGOA DA PRATA";2
"313760 LAGOA SANTA";2
"313810 LASSANCE";3
"313862 LIMEIRA DO OESTE";1
"313880 LUZ";1
"313930 MANGA";1
"313940 MANHUACU";3
"313960 MANTENA";13
"314070 MATEUS LEME";1
"314140 MEDINA";7
"314160 MERCES";2
"314200 MIRABELA";4
"314250 MONJOLOS";6
