Febre de Chikungunya - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2018
"Município de residência";"Todos_os_casos"
"260190 BEZERROS";14
"260200 BODOCO";8
"260210 BOM CONSELHO";1
"260220 BOM JARDIM";4
"260230 BONITO";12
"260260 BREJO DA MADRE DE DEUS";2
"260280 BUIQUE";68
"260290 CABO DE SANTO AGOSTINHO";361
"260300 CABROBO";2
"260310 CACHOEIRINHA";2
"260320 CAETES";13
"260330 CALCADO";5
"260340 CALUMBI";1
"260345 CAMARAGIBE";127
"260350 CAMOCIM DE SAO FELIX";1
"260360 CAMUTANGA";2
"260370 CANHOTINHO";4
"260380 CAPOEIRAS";1
"260390 CARNAIBA";4
"260400 CARPINA";17
"260410 CARUARU";45
"260415 CASINHAS";1
"260420 CATENDE";7
"260430 CEDRO";3
"260440 CHA DE ALEGRIA";2
"260450 CHA GRANDE";2
"260460 CONDADO";3
"260470 CORRENTES";1
"260480 CORTES";3
"260500 CUPIRA";3
"260510 CUSTODIA";23
"260515 DORMENTES";1
"260520 ESCADA";47
"260530 EXU";4
"260540 FEIRA NOVA";3
"260545 FERNANDO DE NORONHA";13
"260550 FERREIROS";4
"260570 FLORESTA";9
"260580 FREI MIGUELINHO";1
"260590 GAMELEIRA";2
"260600 GARANHUNS";38
"260610 GLORIA DO GOITA";1
"260620 GOIANA";47
"260640 GRAVATA";18
"260660 IBIMIRIM";12
"260680 IGARASSU";17
"260690 IGUARACY";3
"260710 INGAZEIRA";2
"260720 IPOJUCA";280
"260750 ITAIBA";2
"260760 ILHA DE ITAMARACA";1
"260775 ITAPISSUMA";1
"260780 ITAQUITINGA";2
"260790 JABOATAO DOS GUARARAPES";169
"260795 JAQUEIRA";1
"260800 JATAUBA";2
"260810 JOAO ALFREDO";1
"260820 JOAQUIM NABUCO";6
"260825 JUCATI";2
"260830 JUPI";1
"260840 JUREMA";2
"260845 LAGOA DO CARRO";1
"260850 LAGOA DE ITAENGA";2
"260860 LAGOA DO OURO";1
"260875 LAGOA GRANDE";1
"260880 LAJEDO";4
"260890 LIMOEIRO";32
"260900 MACAPARANA";6
"260910 MACHADOS";3
"260920 MARAIAL";1
"260930 MIRANDIBA";7
"260940 MORENO";16
"260950 NAZARE DA MATA";1
"260960 OLINDA";131
"260970 OROBO";40
"260980 OROCO";2
"261000 PALMARES";81
"261020 PANELAS";1
"261030 PARANATAMA";2
"261040 PARNAMIRIM";4
"261050 PASSIRA";76
"261060 PAUDALHO";49
"261070 PAULISTA";46
"261080 PEDRA";98
"261090 PESQUEIRA";10
"261100 PETROLANDIA";8
"261110 PETROLINA";40
"261120 POCAO";2
"261140 PRIMAVERA";3
"261150 QUIPAPA";4
"261160 RECIFE";665
"261170 RIACHO DAS ALMAS";2
"261180 RIBEIRAO";14
"261190 RIO FORMOSO";3
"261200 SAIRE";1
"261220 SALGUEIRO";138
"261230 SALOA";2
"261240 SANHARO";2
"261245 SANTA CRUZ";3
"261250 SANTA CRUZ DO CAPIBARIBE";102
"261260 SANTA MARIA DA BOA VISTA";4
"261270 SANTA MARIA DO CAMBUCA";7
"261290 SAO BENEDITO DO SUL";1
"261300 SAO BENTO DO UNA";191
"261310 SAO CAITANO";3
"261320 SAO JOAO";7
"261330 SAO JOAQUIM DO MONTE";9
"261340 SAO JOSE DA COROA GRANDE";2
"261350 SAO JOSE DO BELMONTE";5
"261360 SAO JOSE DO EGITO";1
"261370 SAO LOURENCO DA MATA";45
"261380 SAO VICENTE FERRER";8
"261390 SERRA TALHADA";10
"261400 SERRITA";2
"261410 SERTANIA";11
"261420 SIRINHAEM";8
"261450 SURUBIM";7
"261460 TABIRA";1
"261470 TACAIMBO";1
"261480 TACARATU";1
"261485 TAMANDARE";3
"261500 TAQUARITINGA DO NORTE";5
"261510 TEREZINHA";1
"261520 TERRA NOVA";3
"261530 TIMBAUBA";85
"261560 TRINDADE";3
"261580 TUPANATINGA";1
"261600 VENTUROSA";3
"261610 VERDEJANTE";4
"261618 VERTENTE DO LERIO";1
"261620 VERTENTES";3
"261630 VICENCIA";1
"261640 VITORIA DE SANTO ANTAO";60
"261650 XEXEU";1
"270010 AGUA BRANCA";1
"270030 ARAPIRACA";16
"270050 BARRA DE SANTO ANTONIO";1
"270100 BOCA DA MATA";2
"270110 BRANQUINHA";3
"270130 CAJUEIRO";1
"270135 CAMPESTRE";1
"270160 CANAPI";1
"270180 CARNEIROS";1
"270200 COITE DO NOIA";13
"270230 CORURIPE";61
"270235 CRAIBAS";1
"270240 DELMIRO GOUVEIA";3
"270310 IGACI";3
"270330 INHAPI";1
"270375 JEQUIA DA PRAIA";3
"270380 JOAQUIM GOMES";2
"270400 JUNQUEIRO";2
"270420 LIMOEIRO DE ANADIA";3
"270430 MACEIO";132
"270450 MARAGOGI";4
"270460 MARAVILHA";1
"270470 MARECHAL DEODORO";11
"270500 MATA GRANDE";12
"270510 MATRIZ DE CAMARAGIBE";1
"270550 MURICI";3
"270560 NOVO LINO";2
"270570 OLHO D'AGUA DAS FLORES";1
"270610 OURO BRANCO";1
"270630 PALMEIRA DOS INDIOS";2
"270640 PAO DE ACUCAR";1
"270642 PARICONHA";2
"270650 PASSO DE CAMARAGIBE";1
"270670 PENEDO";3
"270680 PIACABUCU";46
"270690 PILAR";5
"270720 POCO DAS TRINCHEIRAS";3
"270730 PORTO CALVO";1
"270750 PORTO REAL DO COLEGIO";1
"270760 QUEBRANGULO";1
"270770 RIO LARGO";14
"270800 SANTANA DO IPANEMA";13
"270830 SAO JOSE DA LAJE";10
"270840 SAO JOSE DA TAPERA";7
"270850 SAO LUIS DO QUITUNDE";2
"270860 SAO MIGUEL DOS CAMPOS";6
"270910 TAQUARANA";4
"270915 TEOTONIO VILELA";6
"270930 UNIAO DOS PALMARES";12
"280030 ARACAJU";30
"280060 BARRA DOS COQUEIROS";4
"280067 BOQUIM";1
"280150 CARMOPOLIS";1
"280210 ESTANCIA";2
"280240 GARARU";5
"280280 INDIAROBA";1
"280290 ITABAIANA";1
"280300 ITABAIANINHA";3
"280320 ITAPORANGA D'AJUDA";3
"280350 LAGARTO";5
"280360 LARANJEIRAS";1
"280420 MONTE ALEGRE DE SERGIPE";1
"280430 MURIBECA";1
"280445 NOSSA SENHORA APARECIDA";1
"280480 NOSSA SENHORA DO SOCORRO";13
"280550 POCO VERDE";1
"280560 PORTO DA FOLHA";7
"280580 RIACHAO DO DANTAS";2
"280670 SAO CRISTOVAO";3
"280680 SAO DOMINGOS";1
"280710 SIMAO DIAS";6
"280740 TOBIAS BARRETO";2
"290020 ABARE";1
"290035 ADUSTINA";1
"290070 ALAGOINHAS";2
"290080 ALCOBACA";17
"290100 AMARGOSA";1
"290130 ANDARAI";3
"290140 ANGICAL";1
"290195 APUAREMA";1
"290205 ARACAS";1
"290210 ARACI";1
"290270 BARRA";1
"290320 BARREIRAS";9
"290340 BELMONTE";31
"290390 BOM JESUS DA LAPA";5
"290405 BONITO";1
"290440 BREJOLANDIA";8
"290450 BROTAS DE MACAUBAS";4
"290460 BRUMADO";2
"290475 BURITIRAMA";2
"290490 CACHOEIRA";2
"290510 CAEM";2
"290550 CALDEIRAO GRANDE";1
"290560 CAMACAN";1
"290570 CAMACARI";278
"290580 CAMAMU";3
"290590 CAMPO ALEGRE DE LOURDES";1
"290610 CANAPOLIS";2
"290630 CANAVIEIRAS";1
"290650 CANDEIAS";5
"290690 CARAVELAS";3
"290720 CASA NOVA";15
"290750 CATU";1
"290755 CATURAMA";1
"290780 CICERO DANTAS";1
"290790 CIPO";1
"290800 COARACI";1
"290820 CONCEICAO DA FEIRA";1
"290870 CONDEUBA";1
"290890 CORACAO DE MARIA";148
"290940 COTEGIPE";3
"290970 CRISTOPOLIS";1
"290980 CRUZ DAS ALMAS";2
"290990 CURACA";2
"291005 DIAS D'AVILA";6
"291010 DOM BASILIO";2
"291072 EUNAPOLIS";53
"291080 FEIRA DE SANTANA";239
"291085 FILADELFIA";5
"291120 GANDU";1
"291170 GUANAMBI";2
"291190 IACU";1
"291210 IBICARAI";1
"291250 IBIPITANGA";1
"291340 IGAPORA";1
"291360 ILHEUS";19
"291380 IPECAETA";5
"291390 IPIAU";1
"291400 IPIRA";7
"291450 IRARA";2
"291460 IRECE";4
"291465 ITABELA";6
"291470 ITABERABA";2
"291480 ITABUNA";29
"291490 ITACARE";8
"291530 ITAGIMIRIM";1
"291535 ITAGUACU DA BAHIA";1
"291560 ITAMARAJU";59
"291600 ITANHEM";210
"291630 ITAPEBI";5
"291650 ITAPICURU";1
"291700 ITIUBA";6
"291730 ITUBERA";1
"291735 JABORANDI";11
"291740 JACARACI";2
"291750 JACOBINA";4
"291760 JAGUAQUARA";4
"291770 JAGUARARI";3
"291800 JEQUIE";1
"291840 JUAZEIRO";14
"291910 LAMARAO";1
"291920 LAURO DE FREITAS";7
"291950 LIVRAMENTO DE NOSSA SENHORA";1
"291955 LUIS EDUARDO MAGALHAES";7
"291980 MACAUBAS";4
"292010 MAIRI";2
"292020 MALHADA";3
"292040 MANOEL VITORINO";1
"292050 MARACAS";4
"292080 MARCIONILIO SOUZA";1
"292090 MASCOTE";1
"292100 MATA DE SAO JOAO";2
"292110 MEDEIROS NETO";7
"292120 MIGUEL CALMON";6
"292160 MORPARA";1
"292200 MUCURI";13
"292260 NILO PECANHA";1
"292273 NOVA FATIMA";1
"292300 NOVA VICOSA";4
"292303 NOVO HORIZONTE";2
"292320 OLIVEIRA DOS BREJINHOS";3
"292360 PARAMIRIM";8
"292370 PARATINGA";4
"292380 PARIPIRANGA";4
"292390 PAU BRASIL";2
"292400 PAULO AFONSO";2
"292405 PE DE SERRA";5
"292440 PILAO ARCADO";5
"292460 PINDOBACU";1
"292470 PIRIPA";1
"292520 POJUCA";2
"292530 PORTO SEGURO";42
"292550 PRADO";7
"292560 PRESIDENTE DUTRA";2
"292570 PRESIDENTE JANIO QUADROS";1
"292600 REMANSO";1
"292630 RIACHAO DO JACUIPE";5
"292640 RIACHO DE SANTANA";1
"292660 RIBEIRA DO POMBAL";167
"292670 RIO DE CONTAS";3
"292690 RIO DO PIRES";1
"292700 RIO REAL";4
"292740 SALVADOR";145
"292750 SANTA BARBARA";1
"292770 SANTA CRUZ CABRALIA";24
"292805 SANTA LUZIA";3
"292810 SANTA MARIA DA VITORIA";2
"292860 SANTO AMARO";1
"292870 SANTO ANTONIO DE JESUS";2
"292890 SAO DESIDERIO";9
"292905 SAO FELIX DO CORIBE";7
"292920 SAO FRANCISCO DO CONDE";47
"292930 SAO GONCALO DOS CAMPOS";1
"292935 SAO JOSE DA VITORIA";1
"292990 SEABRA";1
"293010 SENHOR DO BONFIM";1
"293020 SENTO SE";1
"293030 SERRA DOURADA";3
"293060 SERROLANDIA";3
"293070 SIMOES FILHO";4
"293075 SITIO DO MATO";1
"293076 SITIO DO QUINTO";1
"293077 SOBRADINHO";2
"293090 TABOCAS DO BREJO VELHO";1
"293100 TANHACU";2
"293110 TANQUINHO";1
"293120 TAPEROA";4
"293130 TAPIRAMUTA";4
"293135 TEIXEIRA DE FREITAS";2614
"293180 TREMEDAL";1
"293190 TUCANO";4
"293200 UAUA";1
"293245 UMBURANAS";1
"293250 UNA";1
"293280 UTINGA";1
"293290 VALENCA";3
"293300 VALENTE";5
"293305 VARZEA DA ROCA";2
"293320 VERA CRUZ";3
"293330 VITORIA DA CONQUISTA";16
"293350 WENCESLAU GUIMARAES";1
"293360 XIQUE-XIQUE";1
"310020 ABAETE";1
"310050 ACUCENA";110
"310080 AGUANIL";5
"310090 AGUAS FORMOSAS";1
"310110 AIMORES";38
"310150 ALEM PARAIBA";8
"310160 ALFENAS";9
"310180 ALPERCATA";1
"310220 ALVARENGA";2
"310260 ANDRADAS";1
"310300 ANTONIO DIAS";35
"310340 ARACUAI";6
"310350 ARAGUARI";28
"310375 ARAPORA";1
"310390 ARAUJOS";1
"310420 ARCOS";3
"310450 ARINOS";1
"310490 BAEPENDI";1
"310560 BARBACENA";3
"310600 BELA VISTA DE MINAS";3
"310620 BELO HORIZONTE";152
"310630 BELO ORIENTE";328
"310640 BELO VALE";2
"310670 BETIM";10
"310690 BICAS";2
"310710 BOA ESPERANCA";3
"310730 BOCAIUVA";6
"310740 BOM DESPACHO";8
"310750 BOM JARDIM DE MINAS";1
"310880 BRAUNAS";5
"310890 BRAZOPOLIS";1
"310900 BRUMADINHO";1
"310920 BUENOPOLIS";1
"310925 BUGRE";3
"310940 BURITIZEIRO";1
"310950 CABO VERDE";1
"310990 CAETANOPOLIS";10
"311000 CAETE";1
"311050 CAMANDUCAIA";1
"311080 CAMPANARIO";1
"311110 CAMPINA VERDE";2
"311120 CAMPO BELO";6
"311130 CAMPO DO MEIO";2
"311140 CAMPO FLORIDO";1
"311200 CANDEIAS";2
"311230 CAPELINHA";1
"311260 CAPINOPOLIS";2
"311270 CAPITAO ENEAS";1
"311330 CARANGOLA";2
"311340 CARATINGA";37
"311370 CARLOS CHAGAS";3
"311430 CARMO DO PARANAIBA";1
"311500 CASCALHO RICO";1
"311530 CATAGUASES";2
"311550 CAXAMBU";2
"311570 CENTRAL DE MINAS";1
"311680 COLUNA";2
"311750 CONCEICAO DO MATO DENTRO";3
"311760 CONCEICAO DO PARA";1
"311800 CONGONHAS";2
"311830 CONSELHEIRO LAFAIETE";1
"311840 CONSELHEIRO PENA";11
"311860 CONTAGEM";33
"311890 CORDISBURGO";1
"311910 CORINTO";1
"311930 COROMANDEL";3
"311940 CORONEL FABRICIANO";5389
"311995 CORREGO FUNDO";2
"312015 CRISOLITA";1
"312050 CRISTINA";2
"312080 CRUZILIA";1
"312083 CUPARAQUE";6
"312090 CURVELO";10
"312100 DATAS";1
"312125 DELTA";2
"312130 DESCOBERTO";1
"312160 DIAMANTINA";1
"312230 DIVINOPOLIS";8
"312240 DIVISA NOVA";1
"312250 DOM CAVATI";2
"312320 DORES DO INDAIA";3
"312370 ENGENHEIRO CALDAS";5
"312385 ENTRE FOLHAS";3
"312410 ESMERALDAS";2
"312420 ESPERA FELIZ";2
"312480 ESTRELA DO SUL";1
"312560 FELISBURGO";1
"312570 FELIXLANDIA";3
"312580 FERNANDES TOURINHO";3
"312590 FERROS";2
"312600 FLORESTAL";1
"312610 FORMIGA";2
"312640 FORTUNA DE MINAS";5
"312660 FRANCISCO DUMONT";1
"312670 FRANCISCO SA";2
"312690 FREI INOCENCIO";20
"312705 FRONTEIRA DOS VALES";2
"312710 FRUTAL";2
"312733 GAMELEIRAS";4
"312735 GLAUCILANDIA";1
"312737 GOIABEIRA";2
"312750 GONZAGA";1
"312770 GOVERNADOR VALADARES";254
"312800 GUANHAES";2
"312825 GUARACIAMA";3
"312870 GUAXUPE";1
"312880 GUIDOVAL";7
"312910 GURINHATA";2
"312930 IAPU";4
"312950 IBIA";1
"312980 IBIRITE";9
"313055 IMBE DE MINAS";1
"313090 INHAPIM";2
"313115 IPABA";138
"313120 IPANEMA";1
"313130 IPATINGA";3922
"313170 ITABIRA";4
"313190 ITABIRITO";3
"313210 ITACARAMBI";1
"313220 ITAGUARA";2
"313240 ITAJUBA";15
"313270 ITAMBACURI";4
"313290 ITAMOGI";2
"313320 ITANHOMI";5
"313330 ITAOBIM";1
"313350 ITAPECERICA";1
"313375 ITAU DE MINAS";1
"313380 ITAUNA";10
"313400 ITINGA";3
"313410 ITUETA";2
"313420 ITUIUTABA";10
"313440 ITURAMA";2
"313460 JABOTICATUBAS";1
"313490 JACUTINGA";2
"313500 JAGUARACU";11
"313507 JAMPRUCA";14
"313510 JANAUBA";31
"313610 JOANESIA";21
"313620 JOAO MONLEVADE";6
"313630 JOAO PINHEIRO";2
"313650 JORDANIA";1
"313665 JUATUBA";1
"313670 JUIZ DE FORA";45
"313710 LAGAMAR";2
"313720 LAGOA DA PRATA";2
"313760 LAGOA SANTA";1
"313810 LASSANCE";4
"313820 LAVRAS";2
"313840 LEOPOLDINA";1
"313862 LIMEIRA DO OESTE";3
"313865 LONTRA";1
"313870 LUMINARIAS";1
"313880 LUZ";3
"313920 MALACACHETA";1
"313930 MANGA";9
"313940 MANHUACU";6
"313950 MANHUMIRIM";1
"313960 MANTENA";1
"313970 MARAVILHAS";3
"313980 MAR DE ESPANHA";5
"314000 MARIANA";8
"314030 MARLIERIA";51
"314050 MARTINHO CAMPOS";8
"314070 MATEUS LEME";2
"314090 MATIPO";1
"314110 MATOZINHOS";1
"314170 MESQUITA";7
"314200 MIRABELA";2
"314220 MIRAI";3
"314280 MONTE ALEGRE DE MINAS";1
"314330 MONTES CLAROS";17
"314370 MORRO DO PILAR";6
"314390 MURIAE";2
"314400 MUTUM";1
"314430 NANUQUE";6
"314435 NAQUE";13
"314470 NOVA ERA";10
"314480 NOVA LIMA";5
"314500 NOVA PONTE";4
"314505 NOVA PORTEIRINHA";3
"314520 NOVA SERRANA";5
"314560 OLIVEIRA";1
"314590 OURO BRANCO";1
"314610 OURO PRETO";1
"314620 OURO VERDE DE MINAS";1
"314650 PAINS";2
"314690 PAPAGAIOS";1
"314700 PARACATU";1
"314710 PARA DE MINAS";8
"314740 PARAOPEBA";5
"314760 PASSA QUATRO";1
"314800 PATOS DE MINAS";3
"314810 PATROCINIO";4
"314820 PATROCINIO DO MURIAE";3
"314930 PEDRO LEOPOLDO";2
"314960 PEQUI";2
"314970 PERDIGAO";3
"314980 PERDIZES";1
"314995 PERIQUITO";1
"315015 PIEDADE DE CARATINGA";1
"315053 PINGO-D'AGUA";1
"315070 PIRAJUBA";2
"315080 PIRANGA";1
"315090 PIRANGUCU";1
"315100 PIRANGUINHO";2
"315110 PIRAPETINGA";1
"315120 PIRAPORA";6
"315130 PIRAUBA";16
"315140 PITANGUI";1
"315150 PIUMHI";1
"315160 PLANURA";1
"315180 POCOS DE CALDAS";24
"315200 POMPEU";3
"315210 PONTE NOVA";2
"315220 PORTEIRINHA";1
"315250 POUSO ALEGRE";11
"315260 POUSO ALTO";1
"315280 PRATA";4
"315340 PRESIDENTE OLEGARIO";2
"315400 RAUL SOARES";1
"315430 RESPLENDOR";8
"315460 RIBEIRAO DAS NEVES";29
"315480 RIO ACIMA";2
"315540 RIO NOVO";1
"315560 RIO PARDO DE MINAS";1
"315580 RIO POMBA";6
"315630 RODEIRO";3
"315670 SABARA";3
"315690 SACRAMENTO";4
"315710 SALTO DA DIVISA";3
"315720 SANTA BARBARA";3
"315733 SANTA CRUZ DE MINAS";1
"315750 SANTA EFIGENIA DE MINAS";1
"315765 SANTA HELENA DE MINAS";3
"315770 SANTA JULIANA";3
"315780 SANTA LUZIA";22
"315790 SANTA MARGARIDA";1
"315890 SANTANA DO MANHUACU";1
"315895 SANTANA DO PARAISO";415
"315970 SANTA ROSA DA SERRA";2
"316000 SANTO ANTONIO DO AVENTUREIRO";1
"316060 SANTO HIPOLITO";2
"316100 SAO DOMINGOS DO PRATA";3
"316110 SAO FRANCISCO";2
"316140 SAO FRANCISCO DO GLORIA";1
"316180 SAO GONCALO DO PARA";2
"316190 SAO GONCALO DO RIO ABAIXO";8
"316200 SAO GONCALO DO SAPUCAI";1
"316225 SAO JOAO DA LAGOA";1
"316240 SAO JOAO DA PONTE";2
"316250 SAO JOAO DEL REI";2
"316260 SAO JOAO DO ORIENTE";1
"316280 SAO JOAO EVANGELISTA";1
"316294 SAO JOSE DA BARRA";1
"316295 SAO JOSE DA LAPA";1
"316310 SAO JOSE DA VARGINHA";1
"316370 SAO LOURENCO";2
"316380 SAO MIGUEL DO ANTA";1
"316390 SAO PEDRO DA UNIAO";3
"316430 SAO ROQUE DE MINAS";7
"316460 SAO SEBASTIAO DO OESTE";4
"316470 SAO SEBASTIAO DO PARAISO";1
"316500 SAO TIAGO";1
"316540 SAPUCAI-MIRIM";1
"316553 SARZEDO";1
"316570 SENADOR FIRMINO";2
"316580 SENADOR JOSE BENTO";1
"316670 SERRA DOS AIMORES";4
"316680 SERRA DO SALITRE";1
"316695 SERRANOPOLIS DE MINAS";1
"316720 SETE LAGOAS";19
"316760 SIMONESIA";1
"316770 SOBRALIA";6
"316800 TAIOBEIRAS";2
"316840 TARUMIRIM";1
"316860 TEOFILO OTONI";33
"316870 TIMOTEO";1308
"316900 TOCANTINS";9
"316920 TOMBOS";1
"316935 TRES MARIAS";1
"316940 TRES PONTAS";2
"316950 TUMIRITINGA";3
"316960 TUPACIGUARA";2
"316970 TURMALINA";1
"316990 UBA";113
"317010 UBERABA";14
"317020 UBERLANDIA";47
"317040 UNAI";2
"317057 VARGEM ALEGRE";6
"317070 VARGINHA";8
"317080 VARZEA DA PALMA";1
"317110 VERISSIMO";2
"317120 VESPASIANO";1
"317130 VICOSA";2
"317180 VIRGINOPOLIS";1
"317200 VISCONDE DO RIO BRANCO";8
"317210 VOLTA GRANDE";3
"317220 WENCESLAU BRAZ";1
"320010 AFONSO CLAUDIO";175
"320020 ALEGRE";4
"320030 ALFREDO CHAVES";17
"320040 ANCHIETA";10
"320050 APIACA";1
"320060 ARACRUZ";30
"320070 ATILIO VIVACQUA";1
"320080 BAIXO GUANDU";18
"320090 BARRA DE SAO FRANCISCO";15
"320110 BOM JESUS DO NORTE";6
"320120 CACHOEIRO DE ITAPEMIRIM";270
"320130 CARIACICA";87
"320140 CASTELO";5
"320150 COLATINA";16
"320160 CONCEICAO DA BARRA";8
"320170 CONCEICAO DO CASTELO";3
"320190 DOMINGOS MARTINS";17
"320200 DORES DO RIO PRETO";1
"320210 ECOPORANGA";1
"320220 FUNDAO";3
"320230 GUACUI";5
"320240 GUARAPARI";28
"320245 IBATIBA";5
"320250 IBIRACU";23
"320255 IBITIRAMA";1
"320260 ICONHA";11
"320265 IRUPI";1
"320270 ITAGUACU";1
"320280 ITAPEMIRIM";4
"320290 ITARANA";8
"320300 IUNA";4
"320305 JAGUARE";4
"320313 JOAO NEIVA";7
"320316 LARANJA DA TERRA";14
"320320 LINHARES";25
"320332 MARATAIZES";16
"320334 MARECHAL FLORIANO";14
"320335 MARILANDIA";3
"320340 MIMOSO DO SUL";7
"320350 MONTANHA";1
"320360 MUCURICI";1
"320370 MUNIZ FREIRE";5
"320380 MUQUI";1
"320390 NOVA VENECIA";11
"320405 PEDRO CANARIO";7
"320420 PIUMA";2
"320425 PONTO BELO";17
"320430 PRESIDENTE KENNEDY";7
"320435 RIO BANANAL";8
"320440 RIO NOVO DO SUL";1
"320450 SANTA LEOPOLDINA";2
"320455 SANTA MARIA DE JETIBA";10
"320460 SANTA TERESA";4
"320465 SAO DOMINGOS DO NORTE";1
"320470 SAO GABRIEL DA PALHA";4
"320490 SAO MATEUS";30
"320495 SAO ROQUE DO CANAA";1
"320500 SERRA";112
"320501 SOORETAMA";1
"320503 VARGEM ALTA";1
"320506 VENDA NOVA DO IMIGRANTE";7
"320510 VIANA";11
"320515 VILA PAVAO";63
"320517 VILA VALERIO";2
"320520 VILA VELHA";117
"320530 VITORIA";202
"330010 ANGRA DOS REIS";55
"330015 APERIBE";129
"330020 ARARUAMA";316
"330023 ARMACAO DOS BUZIOS";113
"330025 ARRAIAL DO CABO";45
"330030 BARRA DO PIRAI";7
"330040 BARRA MANSA";12
"330045 BELFORD ROXO";366
"330050 BOM JARDIM";4
"330060 BOM JESUS DO ITABAPOANA";29
"330070 CABO FRIO";109
"330080 CACHOEIRAS DE MACACU";46
"330090 CAMBUCI";23
"330093 CARAPEBUS";1
"330100 CAMPOS DOS GOYTACAZES";7590
"330110 CANTAGALO";1
"330115 CARDOSO MOREIRA";34
"330130 CASIMIRO DE ABREU";18
"330140 CONCEICAO DE MACABU";2
"330150 CORDEIRO";9
"330160 DUAS BARRAS";1
"330170 DUQUE DE CAXIAS";440
"330180 ENGENHEIRO PAULO DE FRONTIN";1
"330185 GUAPIMIRIM";54
"330187 IGUABA GRANDE";150
"330190 ITABORAI";6484
"330200 ITAGUAI";15
"330205 ITALVA";58
"330210 ITAOCARA";450
"330220 ITAPERUNA";325
"330225 ITATIAIA";1
"330227 JAPERI";11
"330230 LAJE DO MURIAE";2
"330240 MACAE";206
"330250 MAGE";137
"330260 MANGARATIBA";26
"330270 MARICA";1732
"330280 MENDES";3
"330285 MESQUITA";18
"330290 MIGUEL PEREIRA";2
"330300 MIRACEMA";8
"330310 NATIVIDADE";9
"330320 NILOPOLIS";15
"330330 NITEROI";2953
"330340 NOVA FRIBURGO";122
"330350 NOVA IGUACU";362
"330360 PARACAMBI";2
"330370 PARAIBA DO SUL";6
"330380 PARATY";15
"330385 PATY DO ALFERES";2
"330390 PETROPOLIS";28
"330395 PINHEIRAL";9
"330400 PIRAI";3
"330410 PORCIUNCULA";27
"330411 PORTO REAL";2
"330414 QUEIMADOS";150
"330415 QUISSAMA";35
"330420 RESENDE";14
"330430 RIO BONITO";111
"330452 RIO DAS OSTRAS";119
"330455 RIO DE JANEIRO";10648
"330470 SANTO ANTONIO DE PADUA";933
"330475 SAO FRANCISCO DE ITABAPOANA";8
"330480 SAO FIDELIS";862
"330490 SAO GONCALO";8154
"330500 SAO JOAO DA BARRA";389
"330510 SAO JOAO DE MERITI";105
"330513 SAO JOSE DE UBA";9
"330520 SAO PEDRO DA ALDEIA";51
"330540 SAPUCAIA";3
"330550 SAQUAREMA";769
"330555 SEROPEDICA";19
"330560 SILVA JARDIM";7
"330575 TANGUA";307
"330580 TERESOPOLIS";14
"330600 TRES RIOS";48
"330610 VALENCA";45
"330615 VARRE-SAI";1
"330620 VASSOURAS";10
"330630 VOLTA REDONDA";23
"350010 ADAMANTINA";23
"350020 ADOLFO";5
"350040 AGUAS DA PRATA";2
"350090 ALTAIR";1
"350100 ALTINOPOLIS";1
"350110 ALTO ALEGRE";1
"350115 ALUMINIO";2
"350120 ALVARES FLORENCE";1
"350150 ALVINLANDIA";5
"350160 AMERICANA";5
"350170 AMERICO BRASILIENSE";1
"350180 AMERICO DE CAMPOS";1
"350190 AMPARO";6
"350210 ANDRADINA";16
"350220 ANGATUBA";1
"350280 ARACATUBA";34
"350290 ARACOIABA DA SERRA";1
"350320 ARARAQUARA";17
"350330 ARARAS";32
"350350 AREIAS";4
"350370 ARIRANHA";15
"350380 ARTUR NOGUEIRA";1
"350390 ARUJA";1
"350400 ASSIS";3
"350410 ATIBAIA";24
"350420 AURIFLAMA";1
"350440 AVANHANDAVA";1
"350460 BADY BASSITT";3
"350470 BALBINOS";1
"350480 BALSAMO";1
"350530 BARRA BONITA";1
"350550 BARRETOS";14
"350560 BARRINHA";6
"350570 BARUERI";14
"350580 BASTOS";8
"350590 BATATAIS";2
"350600 BAURU";10
"350610 BEBEDOURO";1
"350630 BERNARDINO DE CAMPOS";3
"350635 BERTIOGA";6
"350640 BILAC";1
"350650 BIRIGUI";7
"350670 BOA ESPERANCA DO SUL";1
"350700 BOITUVA";1
"350710 BOM JESUS DOS PERDOES";1
"350750 BOTUCATU";3
"350760 BRAGANCA PAULISTA";3
"350780 BRODOWSKI";2
"350790 BROTAS";1
"350850 CACAPAVA";2
"350860 CACHOEIRA PAULISTA";5
"350900 CAIEIRAS";1
"350920 CAJAMAR";1
"350925 CAJATI";1
"350940 CAJURU";1
"350950 CAMPINAS";170
"350960 CAMPO LIMPO PAULISTA";2
"350970 CAMPOS DO JORDAO";2
"350980 CAMPOS NOVOS PAULISTA";1
"350990 CANANEIA";1
"351020 CAPAO BONITO";1
"351040 CAPIVARI";1
"351050 CARAGUATATUBA";5
"351060 CARAPICUIBA";10
"351070 CARDOSO";1
"351080 CASA BRANCA";3
"351090 CASSIA DOS COQUEIROS";1
"351110 CATANDUVA";19
"351130 CEDRAL";12
"351140 CERQUEIRA CESAR";1
"351190 CLEMENTINA";1
"351220 CONCHAL";6
"351240 CORDEIROPOLIS";10
"351250 COROADOS";1
"351280 COSMOPOLIS";4
