Febre de Chikungunya - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2023
"Município de residência";"Todos_os_casos"
"130080 BORBA";83
"130083 CAAPIRANGA";2
"130100 CARAUARI";50
"130110 CAREIRO";2
"130115 CAREIRO DA VARZEA";3
"130120 COARI";50
"130130 CODAJAS";1
"130170 HUMAITA";27
"130180 IPIXUNA";49
"130185 IRANDUBA";4
"130190 ITACOATIARA";13
"130195 ITAMARATI";1
"130230 JUTAI";2
"130240 LABREA";3
"130260 MANAUS";164
"130270 MANICORE";1
"130290 MAUES";5
"130300 NHAMUNDA";1
"130310 NOVA OLINDA DO NORTE";3
"130320 NOVO AIRAO";3
"130330 NOVO ARIPUANA";1
"130340 PARINTINS";47
"130350 PAUINI";2
"130353 PRESIDENTE FIGUEIREDO";7
"130356 RIO PRETO DA EVA";5
"130370 SANTO ANTONIO DO ICA";14
"130380 SAO GABRIEL DA CACHOEIRA";2
"130390 SAO PAULO DE OLIVENCA";1
"130406 TABATINGA";4
"130410 TAPAUA";1
"130420 TEFE";1
"130426 UARINI";1
"130430 URUCARA";3
"130440 URUCURITUBA";1
"140002 AMAJARI";1
"140005 ALTO ALEGRE";6
"140010 BOA VISTA";164
"140015 BONFIM";3
"140017 CANTA";138
"140020 CARACARAI";29
"140023 CAROEBE";12
"140028 IRACEMA";11
"140030 MUCAJAI";73
"140040 NORMANDIA";2
"140045 PACARAIMA";5
"140047 RORAINOPOLIS";41
"140050 SAO JOAO DA BALIZA";19
"140070 UIRAMUTA";1
"150010 ABAETETUBA";35
"150013 ABEL FIGUEIREDO";1
"150020 ACARA";10
"150030 AFUA";1
"150060 ALTAMIRA";22
"150070 ANAJAS";1
"150080 ANANINDEUA";82
"150085 ANAPU";1
"150090 AUGUSTO CORREA";3
"150095 AURORA DO PARA";1
"150120 BAIAO";1
"150125 BANNACH";6
"150130 BARCARENA";71
"150140 BELEM";420
"150150 BENEVIDES";39
"150160 BONITO";1
"150170 BRAGANCA";3
"150172 BRASIL NOVO";18
"150178 BREU BRANCO";2
"150180 BREVES";1
"150190 BUJARU";1
"150200 CACHOEIRA DO ARARI";1
"150210 CAMETA";116
"150215 CANAA DOS CARAJAS";1
"150220 CAPANEMA";41
"150230 CAPITAO POCO";22
"150240 CASTANHAL";393
"150260 COLARES";1
"150270 CONCEICAO DO ARAGUAIA";18
"150276 CUMARU DO NORTE";26
"150290 CURUCA";10
"150293 DOM ELISEU";2
"150304 FLORESTA DO ARAGUAIA";11
"150320 IGARAPE-ACU";177
"150330 IGARAPE-MIRI";6
"150340 INHANGAPI";23
"150345 IPIXUNA DO PARA";4
"150350 IRITUIA";5
"150360 ITAITUBA";4
"150380 JACUNDA";2
"150390 JURUTI";3
"150400 LIMOEIRO DO AJURU";4
"150405 MAE DO RIO";3
"150410 MAGALHAES BARATA";12
"150420 MARABA";30
"150430 MARACANA";5
"150440 MARAPANIM";4
"150442 MARITUBA";151
"150460 MOCAJUBA";2
"150470 MOJU";4
"150475 MOJUI DOS CAMPOS";2
"150480 MONTE ALEGRE";2
"150490 MUANA";1
"150495 NOVA ESPERANCA DO PIRIA";2
"150500 NOVA TIMBOTEUA";1
"150510 OBIDOS";17
"150520 OEIRAS DO PARA";3
"150530 ORIXIMINA";4
"150540 OUREM";1
"150550 PARAGOMINAS";16
"150553 PARAUAPEBAS";4
"150555 PAU D'ARCO";1
"150563 PICARRA";1
"150565 PLACAS";1
"150570 PONTA DE PEDRAS";2
"150600 PRAINHA";2
"150613 REDENCAO";56
"150616 RIO MARIA";21
"150618 RONDON DO PARA";2
"150619 RUROPOLIS";10
"150620 SALINOPOLIS";2
"150635 SANTA BARBARA DO PARA";10
"150650 SANTA IZABEL DO PARA";107
"150655 SANTA LUZIA DO PARA";5
"150660 SANTA MARIA DO PARA";10
"150670 SANTANA DO ARAGUAIA";32
"150680 SANTAREM";58
"150715 SAO DOMINGOS DO ARAGUAIA";1
"150720 SAO DOMINGOS DO CAPIM";55
"150730 SAO FELIX DO XINGU";1
"150740 SAO FRANCISCO DO PARA";19
"150747 SAO JOAO DE PIRABAS";32
"150750 SAO JOAO DO ARAGUAIA";1
"150760 SAO MIGUEL DO GUAMA";24
"150790 SOURE";2
"150795 TAILANDIA";4
"150796 TERRA ALTA";4
"150800 TOME-ACU";7
"150808 TUCUMA";1
"150810 TUCURUI";52
"150812 ULIANOPOLIS";1
"150830 VISEU";1
"150840 XINGUARA";6
"160015 PEDRA BRANCA DO AMAPARI";3
"160020 CALCOENE";3
"160027 LARANJAL DO JARI";1
"160030 MACAPA";78
"160040 MAZAGAO";1
"160050 OIAPOQUE";22
"160053 PORTO GRANDE";1
"160060 SANTANA";18
"160070 TARTARUGALZINHO";8
"170025 ABREULANDIA";2
"170030 AGUIARNOPOLIS";63
"170035 ALIANCA DO TOCANTINS";126
"170070 ALVORADA";1
"170100 ANANAS";1
"170105 ANGICO";1
"170110 APARECIDA DO RIO NEGRO";6
"170130 ARAGOMINAS";1
"170190 ARAGUACEMA";2
"170200 ARAGUACU";1
"170210 ARAGUAINA";209
"170220 ARAGUATINS";6
"170230 ARAPOEMA";51
"170240 ARRAIAS";3
"170255 AUGUSTINOPOLIS";4
"170270 AURORA DO TOCANTINS";1
"170290 AXIXA DO TOCANTINS";1
"170300 BABACULANDIA";2
"170305 BANDEIRANTES DO TOCANTINS";2
"170307 BARRA DO OURO";1
"170310 BARROLANDIA";217
"170320 BERNARDO SAYAO";1
"170380 BURITI DO TOCANTINS";3
"170386 CARIRI DO TOCANTINS";52
"170388 CARMOLANDIA";14
"170390 CASEARA";4
"170410 CENTENARIO";9
"170460 CHAPADA DE AREIA";43
"170510 CHAPADA DA NATIVIDADE";1
"170550 COLINAS DO TOCANTINS";90
"170555 COMBINADO";1
"170560 CONCEICAO DO TOCANTINS";3
"170610 CRISTALANDIA";13
"170650 DARCINOPOLIS";3
"170700 DIANOPOLIS";25
"170710 DIVINOPOLIS DO TOCANTINS";149
"170720 DOIS IRMAOS DO TOCANTINS";17
"170740 ESPERANTINA";1
"170755 FATIMA";51
"170765 FIGUEIROPOLIS";2
"170820 FORMOSO DO ARAGUAIA";12
"170825 FORTALEZA DO TABOCAO";1
"170830 GOIANORTE";3
"170900 GOIATINS";4
"170930 GUARAI";40
"170950 GURUPI";827
"170980 IPUEIRAS";1
"171050 ITACAJA";33
"171110 ITAPORA DO TOCANTINS";5
"171190 LAGOA DA CONFUSAO";10
"171195 LAGOA DO TOCANTINS";2
"171200 LAJEADO";1
"171240 LIZARDA";2
"171250 MARIANOPOLIS DO TOCANTINS";5
"171270 MATEIROS";2
"171320 MIRACEMA DO TOCANTINS";12
"171330 MIRANORTE";9
"171360 MONTE DO CARMO";3
"171370 MONTE SANTO DO TOCANTINS";10
"171380 PALMEIRAS DO TOCANTINS";1
"171395 MURICILANDIA";1
"171420 NATIVIDADE";12
"171488 NOVA OLINDA";13
"171500 NOVA ROSALANDIA";25
"171515 NOVO ALEGRE";6
"171525 NOVO JARDIM";1
"171550 OLIVEIRA DE FATIMA";16
"171575 PALMEIROPOLIS";1
"171610 PARAISO DO TOCANTINS";4783
"171620 PARANA";1
"171630 PAU D'ARCO";4
"171650 PEDRO AFONSO";4
"171660 PEIXE";10
"171670 COLMEIA";2
"171750 PIUM";270
"171790 PONTE ALTA DO TOCANTINS";6
"171820 PORTO NACIONAL";272
"171840 PRESIDENTE KENNEDY";4
"171845 PUGMIL";178
"171850 RECURSOLANDIA";1
"171855 RIACHINHO";3
"171870 RIO DOS BOIS";3
"171880 SAMPAIO";9
"171884 SANDOLANDIA";1
"171886 SANTA FE DO ARAGUAIA";2
"171889 SANTA RITA DO TOCANTINS";62
"171890 SANTA ROSA DO TOCANTINS";5
"171900 SANTA TEREZA DO TOCANTINS";3
"172025 SAO SALVADOR DO TOCANTINS";1
"172049 SAO VALERIO";2
"172065 SILVANOPOLIS";9
"172085 SUCUPIRA";1
"172090 TAGUATINGA";6
"172093 TAIPAS DO TOCANTINS";1
"172100 PALMAS";3510
"172110 TOCANTINIA";3
"172120 TOCANTINOPOLIS";20
"172130 TUPIRATINS";2
"172208 WANDERLANDIA";12
"172210 XAMBIOA";4
"210005 ACAILANDIA";19
"210015 AGUA DOCE DO MARANHAO";1
"210020 ALCANTARA";1
"210030 ALDEIAS ALTAS";6
"210047 ALTO ALEGRE DO PINDARE";2
"210070 ANAJATUBA";2
"210083 APICUM-ACU";6
"210090 ARAIOSES";1
"210095 ARAME";1
"210100 ARARI";34
"210110 AXIXA";1
"210120 BACABAL";8
"210125 BACABEIRA";4
"210140 BALSAS";21
"210150 BARAO DE GRAJAU";31
"210160 BARRA DO CORDA";9
"210170 BARREIRINHAS";4
"210173 BELAGUA";1
"210180 BENEDITO LEITE";13
"210190 BEQUIMAO";2
"210203 BOM JESUS DAS SELVAS";5
"210207 BOM LUGAR";1
"210215 BREJO DE AREIA";1
"210232 BURITICUPU";2
"210235 BURITIRANA";7
"210240 CAJAPIO";1
"210255 CAMPESTRE DO MARANHAO";1
"210260 CANDIDO MENDES";1
"210280 CAROLINA";1
"210290 CARUTAPERA";17
"210300 CAXIAS";521
"210317 CENTRO NOVO DO MARANHAO";1
"210320 CHAPADINHA";5
"210325 CIDELANDIA";35
"210330 CODO";11
"210340 COELHO NETO";3
"210350 COLINAS";30
"210355 CONCEICAO DO LAGO-ACU";1
"210360 COROATA";1
"210370 CURURUPU";16
"210375 DAVINOPOLIS";3
"210380 DOM PEDRO";3
"210390 DUQUE BACELAR";1
"210400 ESPERANTINOPOLIS";1
"210405 ESTREITO";1
"210409 FORMOSA DA SERRA NEGRA";1
"210410 FORTALEZA DOS NOGUEIRAS";1
"210420 FORTUNA";1
"210430 GODOFREDO VIANA";1
"210450 GOVERNADOR ARCHER";3
"210462 GOVERNADOR LUIZ ROCHA";3
"210467 GOVERNADOR NUNES FREIRE";1
"210480 GRAJAU";2
"210500 HUMBERTO DE CAMPOS";1
"210510 ICATU";3
"210520 IGARAPE GRANDE";1
"210530 IMPERATRIZ";82
"210540 ITAPECURU MIRIM";5
"210542 ITINGA DO MARANHAO";36
"210545 JATOBA";4
"210550 JOAO LISBOA";2
"210560 JOSELANDIA";13
"210580 LAGO DO JUNCO";1
"210610 LORETO";4
"210620 LUIS DOMINGUES";2
"210660 MATOES";26
"210663 MATOES DO NORTE";2
"210675 MIRANDA DO NORTE";1
"210700 MONTES ALTOS";1
"210720 NINA RODRIGUES";2
"210730 NOVA IORQUE";1
"210740 OLHO D'AGUA DAS CUNHAS";1
"210750 PACO DO LUMIAR";63
"210760 PALMEIRANDIA";1
"210770 PARAIBANO";67
"210780 PARNARAMA";10
"210790 PASSAGEM FRANCA";2
"210805 PAULINO NEVES";1
"210810 PAULO RAMOS";2
"210820 PEDREIRAS";33
"210825 PEDRO DO ROSARIO";1
"210845 PERITORO";1
"210850 PINDARE-MIRIM";1
"210860 PINHEIRO";4
"210870 PIO XII";1
"210880 PIRAPEMAS";1
"210910 PRESIDENTE DUTRA";2
"210920 PRESIDENTE JUSCELINO";3
"210930 PRESIDENTE VARGAS";1
"210945 RAPOSA";8
"210950 RIACHAO";1
"210960 ROSARIO";7
"210990 SANTA INES";110
"211000 SANTA LUZIA";13
"211010 SANTA QUITERIA DO MARANHAO";1
"211020 SANTA RITA";1
"211027 SANTO AMARO DO MARANHAO";1
"211040 SAO BENEDITO DO RIO PRETO";2
"211050 SAO BENTO";1
"211060 SAO BERNARDO";1
"211070 SAO DOMINGOS DO MARANHAO";1
"211085 SAO FRANCISCO DO BREJAO";1
"211090 SAO FRANCISCO DO MARANHAO";4
"211102 SAO JOAO DO CARU";1
"211105 SAO JOAO DO PARAISO";1
"211107 SAO JOAO DO SOTER";1
"211110 SAO JOAO DOS PATOS";2
"211120 SAO JOSE DE RIBAMAR";406
"211130 SAO LUIS";2188
"211150 SAO MATEUS DO MARANHAO";1
"211153 SAO PEDRO DA AGUA BRANCA";7
"211157 SAO PEDRO DOS CRENTES";10
"211170 SAO VICENTE FERRER";1
"211172 SATUBINHA";2
"211180 SITIO NOVO";10
"211220 TIMON";285
"211223 TRIZIDELA DO VALE";25
"211230 TUNTUM";1
"211240 TURIACU";1
"211245 TURILANDIA";2
"211250 TUTOIA";5
"211260 URBANO SANTOS";4
"211270 VARGEM GRANDE";3
"211280 VIANA";2
"211285 VILA NOVA DOS MARTIRIOS";48
"211290 VITORIA DO MEARIM";5
"211300 VITORINO FREIRE";3
"211400 ZE DOCA";1
"220005 ACAUA";1
"220010 AGRICOLANDIA";18
"220020 AGUA BRANCA";91
"220030 ALTO LONGA";3
"220040 ALTOS";86
"220045 ALVORADA DO GURGUEIA";8
"220050 AMARANTE";105
"220060 ANGICAL DO PIAUI";148
"220080 ANTONIO ALMEIDA";9
"220100 ARRAIAL";2
"220105 ASSUNCAO DO PIAUI";1
"220110 AVELINO LOPES";1
"220115 BAIXA GRANDE DO RIBEIRO";1
"220117 BARRA D'ALCANTARA";33
"220120 BARRAS";8
"220140 BARRO DURO";54
"220150 BATALHA";3
"220160 BENEDITINOS";3
"220173 BETANIA DO PIAUI";1
"220190 BOM JESUS";1
"220191 BOM PRINCIPIO DO PIAUI";3
"220200 BURITI DOS LOPES";1
"220208 CAJUEIRO DA PRAIA";3
"220210 CAMPINAS DO PIAUI";1
"220211 CAMPO ALEGRE DO FIDALGO";2
"220213 CAMPO GRANDE DO PIAUI";1
"220217 CAMPO LARGO DO PIAUI";2
"220220 CAMPO MAIOR";5
"220230 CANTO DO BURITI";25
"220245 CAPITAO GERVASIO OLIVEIRA";42
"220260 CASTELO DO PIAUI";1
"220273 COIVARAS";6
"220277 COLONIA DO PIAUI";4
"220285 CORONEL JOSE DIAS";14
"220290 CORRENTE";1
"220325 CURRALINHOS";26
"220330 DEMERVAL LOBAO";31
"220350 ELESBAO VELOSO";8
"220370 ESPERANTINA";441
"220375 FARTURA DO PIAUI";5
"220390 FLORIANO";62
"220400 FRANCINOPOLIS";14
"220410 FRANCISCO AYRES";1
"220450 GUADALUPE";1
"220460 HUGO NAPOLEAO";1
"220465 ILHA GRANDE";8
"220470 INHUMA";18
"220490 ISAIAS COELHO";1
"220520 JAICOS";2
"220525 JARDIM DO MULATO";7
"220527 JATOBA DO PIAUI";2
"220530 JERUMENHA";16
"220540 JOAQUIM PIRES";9
"220550 JOSE DE FREITAS";149
"220554 LAGOINHA DO PIAUI";23
"220555 LAGOA ALEGRE";2
"220556 LAGOA DO BARRO DO PIAUI";1
"220557 LAGOA DE SAO FRANCISCO";1
"220558 LAGOA DO PIAUI";7
"220560 LANDRI SALES";1
"220570 LUIS CORREIA";198
"220580 LUZILANDIA";1
"220620 MIGUEL ALVES";1
"220630 MIGUEL LEAO";9
"220640 MONSENHOR GIL";18
"220665 MORRO CABECA NO TEMPO";15
"220667 MORRO DO CHAPEU DO PIAUI";1
"220669 MURICI DOS PORTELAS";1
"220672 NAZARIA";4
"220680 NOSSA SENHORA DOS REMEDIOS";2
"220690 NOVO ORIENTE DO PIAUI";4
"220700 OEIRAS";11
"220710 OLHO D'AGUA DO PIAUI";1
"220720 PADRE MARCOS";1
"220750 PALMEIRAIS";1
"220760 PARNAGUA";1
"220770 PARNAIBA";493
"220779 PAU D'ARCO DO PIAUI";2
"220800 PICOS";6
"220810 PIMENTEIRAS";1
"220820 PIO IX";2
"220840 PIRIPIRI";17
"220850 PORTO";2
"220860 PRATA DO PIAUI";3
"220880 REGENERACAO";65
"220955 SAO BRAZ DO PIAUI";1
"220960 SAO FELIX DO PIAUI";1
"220980 SAO GONCALO DO PIAUI";1
"220990 SAO JOAO DA SERRA";21
"220997 SAO JOAO DO ARRAIAL";6
"221000 SAO JOAO DO PIAUI";63
"221039 SAO MIGUEL DO FIDALGO";1
"221050 SAO PEDRO DO PIAUI";20
"221060 SAO RAIMUNDO NONATO";56
"221070 SIMOES";4
"221080 SIMPLICIO MENDES";6
"221090 SOCORRO DO PIAUI";2
"221097 TANQUE DO PIAUI";6
"221100 TERESINA";2527
"221110 UNIAO";2
"221120 URUCUI";6
"221130 VALENCA DO PIAUI";17
"230010 ABAIARA";11
"230015 ACARAPE";10
"230020 ACARAU";169
"230030 ACOPIARA";22
"230040 AIUABA";1
"230050 ALCANTARAS";67
"230060 ALTANEIRA";1
"230070 ALTO SANTO";10
"230075 AMONTADA";11
"230080 ANTONINA DO NORTE";2
"230090 APUIARES";13
"230100 AQUIRAZ";33
"230110 ARACATI";53
"230120 ARACOIABA";17
"230125 ARARENDA";16
"230130 ARARIPE";14
"230140 ARATUBA";22
"230150 ARNEIROZ";8
"230160 ASSARE";6
"230170 AURORA";11
"230180 BAIXIO";5
"230185 BANABUIU";51
"230190 BARBALHA";55
"230195 BARREIRA";3
"230200 BARRO";40
"230205 BARROQUINHA";67
"230210 BATURITE";18
"230220 BEBERIBE";6
"230230 BELA CRUZ";7
"230240 BOA VIAGEM";28
"230250 BREJO SANTO";419
"230260 CAMOCIM";55
"230270 CAMPOS SALES";63
"230280 CANINDE";26
"230290 CAPISTRANO";3
"230300 CARIDADE";17
"230320 CARIRIACU";5
"230330 CARIUS";28
"230340 CARNAUBAL";7
"230350 CASCAVEL";199
"230360 CATARINA";8
"230365 CATUNDA";132
"230370 CAUCAIA";113
"230380 CEDRO";15
"230390 CHAVAL";6
"230393 CHORO";6
"230395 CHOROZINHO";1
"230400 COREAU";34
"230410 CRATEUS";14
"230420 CRATO";25
"230423 CROATA";1
"230425 CRUZ";41
"230427 ERERE";3
"230428 EUSEBIO";10
"230430 FARIAS BRITO";7
"230435 FORQUILHA";4
"230440 FORTALEZA";1886
"230445 FORTIM";48
"230450 FRECHEIRINHA";5
"230465 GRACA";3
"230470 GRANJA";44
"230480 GRANJEIRO";1
"230490 GROAIRAS";21
"230495 GUAIUBA";5
"230500 GUARACIABA DO NORTE";9
"230510 GUARAMIRANGA";1
"230520 HIDROLANDIA";1
"230523 HORIZONTE";11
"230526 IBARETAMA";4
"230530 IBIAPINA";5
"230533 IBICUITINGA";3
"230535 ICAPUI";22
"230540 ICO";92
"230550 IGUATU";19
"230560 INDEPENDENCIA";66
"230565 IPAPORANGA";3
"230570 IPAUMIRIM";4
"230580 IPU";35
"230590 IPUEIRAS";2
"230600 IRACEMA";12
"230610 IRAUCUBA";50
"230620 ITAICABA";27
"230625 ITAITINGA";13
"230630 ITAPAGE";9
"230640 ITAPIPOCA";33
"230650 ITAPIUNA";5
"230655 ITAREMA";2
"230660 ITATIRA";2
"230670 JAGUARETAMA";21
"230680 JAGUARIBARA";308
"230690 JAGUARIBE";20
"230700 JAGUARUANA";18
"230710 JARDIM";25
"230720 JATI";83
"230725 JIJOCA DE JERICOACOARA";4
"230730 JUAZEIRO DO NORTE";258
"230740 JUCAS";2
"230750 LAVRAS DA MANGABEIRA";4
"230760 LIMOEIRO DO NORTE";56
"230763 MADALENA";3
"230765 MARACANAU";247
"230770 MARANGUAPE";208
"230780 MARCO";117
"230800 MASSAPE";30
"230810 MAURITI";25
"230820 MERUOCA";97
"230830 MILAGRES";69
"230835 MILHA";15
"230837 MIRAIMA";2
"230840 MISSAO VELHA";2
"230850 MOMBACA";11
"230860 MONSENHOR TABOSA";78
"230870 MORADA NOVA";32
"230880 MORAUJO";1
"230890 MORRINHOS";5
"230900 MUCAMBO";11
"230910 MULUNGU";2
"230920 NOVA OLINDA";2
"230930 NOVA RUSSAS";128
"230940 NOVO ORIENTE";2
"230945 OCARA";77
"230950 OROS";2
"230960 PACAJUS";5
"230970 PACATUBA";157
"230980 PACOTI";13
"230990 PACUJA";1
"231000 PALHANO";46
"231010 PALMACIA";67
"231020 PARACURU";33
"231025 PARAIPABA";6
"231030 PARAMBU";3
"231040 PARAMOTI";10
"231050 PEDRA BRANCA";62
"231060 PENAFORTE";38
"231070 PENTECOSTE";3
"231080 PEREIRO";103
"231085 PINDORETAMA";18
"231090 PIQUET CARNEIRO";8
"231095 PIRES FERREIRA";3
"231110 PORTEIRAS";304
"231120 POTENGI";1
"231123 POTIRETAMA";2
"231126 QUITERIANOPOLIS";4
"231130 QUIXADA";9
"231140 QUIXERAMOBIM";476
"231150 QUIXERE";63
"231160 REDENCAO";16
"231170 RERIUTABA";101
"231180 RUSSAS";29
"231195 SALITRE";14
"231200 SANTANA DO ACARAU";19
"231210 SANTANA DO CARIRI";9
"231220 SANTA QUITERIA";11
"231230 SAO BENEDITO";5
"231240 SAO GONCALO DO AMARANTE";22
"231250 SAO JOAO DO JAGUARIBE";8
"231260 SAO LUIS DO CURU";2
"231270 SENADOR POMPEU";4
"231280 SENADOR SA";9
"231290 SOBRAL";234
"231300 SOLONOPOLE";2
"231310 TABULEIRO DO NORTE";6
"231320 TAMBORIL";646
"231325 TARRAFAS";2
"231330 TAUA";291
"231335 TEJUCUOCA";8
"231340 TIANGUA";14
"231350 TRAIRI";9
"231355 TURURU";4
"231360 UBAJARA";1
"231380 URUBURETAMA";3
"231390 URUOCA";3
"231395 VARJOTA";24
"231400 VARZEA ALEGRE";49
"231410 VICOSA DO CEARA";10
"240010 ACARI";10
"240020 ACU";46
"240030 AFONSO BEZERRA";15
"240040 AGUA NOVA";74
"240050 ALEXANDRIA";1
"240080 ANGICOS";3
"240090 ANTONIO MARTINS";3
"240100 APODI";20
"240110 AREIA BRANCA";14
"240120 ARES";2
"240140 BAIA FORMOSA";20
"240145 BARAUNA";12
"240160 BENTO FERNANDES";1
"240170 BOM JESUS";4
"240180 BREJINHO";9
"240185 CAICARA DO NORTE";1
"240190 CAICARA DO RIO DO VENTO";20
"240200 CAICO";116
"240220 CANGUARETAMA";7
"240230 CARAUBAS";2
"240240 CARNAUBA DOS DANTAS";25
"240250 CARNAUBAIS";1
"240260 CEARA-MIRIM";88
"240270 CERRO CORA";1
"240280 CORONEL EZEQUIEL";6
"240290 CORONEL JOAO PESSOA";74
"240300 CRUZETA";2
"240310 CURRAIS NOVOS";10
"240320 DOUTOR SEVERIANO";4
"240325 PARNAMIRIM";176
"240340 EQUADOR";3
"240350 ESPIRITO SANTO";2
"240360 EXTREMOZ";253
"240370 FELIPE GUERRA";6
"240375 FERNANDO PEDROZA";2
"240380 FLORANIA";4
"240400 FRUTUOSO GOMES";4
"240410 GALINHOS";22
"240420 GOIANINHA";2
"240440 GROSSOS";1
"240450 GUAMARE";12
"240460 IELMO MARINHO";16
"240480 IPUEIRA";14
"240485 ITAJA";1
"240490 ITAU";3
"240500 JACANA";2
"240510 JANDAIRA";29
"240520 JANDUIS";3
"240530 JANUARIO CICCO";7
"240540 JAPI";1
"240560 JARDIM DE PIRANHAS";6
"240570 JARDIM DO SERIDO";17
"240580 JOAO CAMARA";28
"240600 JOSE DA PENHA";4
"240610 JUCURUTU";11
"240615 JUNDIA";3
"240620 LAGOA D'ANTA";1
"240630 LAGOA DE PEDRAS";1
"240640 LAGOA DE VELHOS";7
"240650 LAGOA NOVA";26
"240670 LAJES";9
"240680 LAJES PINTADAS";11
"240690 LUCRECIA";2
"240700 LUIS GOMES";22
"240710 MACAIBA";89
"240720 MACAU";43
"240725 MAJOR SALES";6
"240730 MARCELINO VIEIRA";10
"240750 MAXARANGUAPE";1
"240770 MONTANHAS";5
"240780 MONTE ALEGRE";7
"240800 MOSSORO";494
"240810 NATAL";368
"240820 NISIA FLORESTA";9
"240830 NOVA CRUZ";115
"240840 OLHO-D'AGUA DO BORGES";1
"240850 OURO BRANCO";18
"240860 PARANA";3
"240870 PARAU";4
"240880 PARAZINHO";6
"240890 PARELHAS";14
"240895 RIO DO FOGO";9
"240910 PASSA E FICA";8
"240920 PASSAGEM";4
"240930 PATU";9
"240933 SANTA MARIA";3
"240940 PAU DOS FERROS";8
"240950 PEDRA GRANDE";99
"240960 PEDRA PRETA";19
"240970 PEDRO AVELINO";13
"240980 PEDRO VELHO";10
"240990 PENDENCIAS";7
"241000 PILOES";9
"241010 POCO BRANCO";12
"241020 PORTALEGRE";1
"241030 SERRA CAIADA";27
"241040 PUREZA";4
"241050 RAFAEL FERNANDES";8
"241080 RIACHO DE SANTANA";5
"241090 RIACHUELO";2
"241105 TIBAU";1
"241110 RUY BARBOSA";1
"241120 SANTA CRUZ";28
"241140 SANTANA DO MATOS";4
"241142 SANTANA DO SERIDO";1
"241150 SANTO ANTONIO";11
"241160 SAO BENTO DO NORTE";11
"241180 SAO FERNANDO";3
"241190 SAO FRANCISCO DO OESTE";1
"241200 SAO GONCALO DO AMARANTE";32
"241210 SAO JOAO DO SABUGI";10
"241220 SAO JOSE DE MIPIBU";30
"241230 SAO JOSE DO CAMPESTRE";11
"241240 SAO JOSE DO SERIDO";4
"241250 SAO MIGUEL";397
"241255 SAO MIGUEL DO GOSTOSO";1
"241260 SAO PAULO DO POTENGI";6
"241270 SAO PEDRO";1
"241280 SAO RAFAEL";15
"241290 SAO TOME";41
"241300 SAO VICENTE";23
"241310 SENADOR ELOI DE SOUZA";9
"241330 SERRA DE SAO BENTO";2
"241335 SERRA DO MEL";1
"241340 SERRA NEGRA DO NORTE";2
"241350 SERRINHA";5
"241355 SERRINHA DOS PINTOS";11
"241370 SITIO NOVO";21
"241390 TAIPU";19
"241400 TANGARA";4
"241410 TENENTE ANANIAS";1
"241415 TENENTE LAURENTINO CRUZ";13
"241420 TIBAU DO SUL";4
