Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2018
"Município de residência";"Todos_os_casos"
"170550 COLINAS DO TOCANTINS";19
"170560 CONCEICAO DO TOCANTINS";1
"170600 COUTO MAGALHAES";1
"170700 DIANOPOLIS";1
"170710 DIVINOPOLIS DO TOCANTINS";7
"170720 DOIS IRMAOS DO TOCANTINS";1
"170740 ESPERANTINA";1
"170770 FILADELFIA";8
"170820 FORMOSO DO ARAGUAIA";11
"170825 FORTALEZA DO TABOCAO";1
"170900 GOIATINS";30
"170930 GUARAI";37
"170950 GURUPI";33
"171090 ITAPIRATINS";1
"171110 ITAPORA DO TOCANTINS";2
"171190 LAGOA DA CONFUSAO";3
"171200 LAJEADO";2
"171250 MARIANOPOLIS DO TOCANTINS";2
"171320 MIRACEMA DO TOCANTINS";13
"171330 MIRANORTE";2
"171360 MONTE DO CARMO";7
"171370 MONTE SANTO DO TOCANTINS";2
"171420 NATIVIDADE";6
"171430 NAZARE";1
"171488 NOVA OLINDA";7
"171510 NOVO ACORDO";2
"171550 OLIVEIRA DE FATIMA";1
"171575 PALMEIROPOLIS";3
"171610 PARAISO DO TOCANTINS";91
"171630 PAU D'ARCO";2
"171650 PEDRO AFONSO";3
"171665 PEQUIZEIRO";5
"171700 PINDORAMA DO TOCANTINS";2
"171720 PIRAQUE";1
"171750 PIUM";2
"171790 PONTE ALTA DO TOCANTINS";1
"171800 PORTO ALEGRE DO TOCANTINS";2
"171820 PORTO NACIONAL";58
"171845 PUGMIL";2
"171855 RIACHINHO";1
"171875 RIO SONO";1
"171886 SANTA FE DO ARAGUAIA";1
"171890 SANTA ROSA DO TOCANTINS";2
"171900 SANTA TEREZA DO TOCANTINS";1
"172049 SAO VALERIO";4
"172080 SITIO NOVO DO TOCANTINS";2
"172085 SUCUPIRA";1
"172090 TAGUATINGA";1
"172097 TALISMA";1
"172100 PALMAS";726
"172110 TOCANTINIA";15
"172120 TOCANTINOPOLIS";29
"172208 WANDERLANDIA";13
"172210 XAMBIOA";1
"210005 ACAILANDIA";1
"210050 ALTO PARNAIBA";1
"210130 BACURI";1
"210140 BALSAS";3
"210160 BARRA DO CORDA";6
"210200 BOM JARDIM";1
"210275 CAPINZAL DO NORTE";1
"210280 CAROLINA";1
"210290 CARUTAPERA";1
"210300 CAXIAS";16
"210370 CURURUPU";1
"210380 DOM PEDRO";2
"210400 ESPERANTINOPOLIS";1
"210405 ESTREITO";1
"210440 GONCALVES DIAS";1
"210455 GOVERNADOR EDISON LOBAO";1
"210530 IMPERATRIZ";1
"210540 ITAPECURU MIRIM";2
"210632 MARACACUME";2
"210680 MIRINZAL";1
"210710 MORROS";2
"210750 PACO DO LUMIAR";5
"210780 PARNARAMA";1
"210820 PEDREIRAS";3
"210860 PINHEIRO";1
"210920 PRESIDENTE JUSCELINO";2
"210945 RAPOSA";1
"210960 ROSARIO";1
"210990 SANTA INES";1
"211003 SANTA LUZIA DO PARUA";1
"211020 SANTA RITA";1
"211040 SAO BENEDITO DO RIO PRETO";1
"211120 SAO JOSE DE RIBAMAR";16
"211130 SAO LUIS";120
"211167 SAO ROBERTO";1
"211200 TASSO FRAGOSO";1
"211220 TIMON";2
"211240 TURIACU";2
"211250 TUTOIA";1
"211260 URBANO SANTOS";1
"211270 VARGEM GRANDE";2
"211280 VIANA";2
"211290 VITORIA DO MEARIM";1
"211400 ZE DOCA";1
"220050 AMARANTE";1
"220105 ASSUNCAO DO PIAUI";1
"220160 BENEDITINOS";2
"220210 CAMPINAS DO PIAUI";9
"220330 DEMERVAL LOBAO";1
"220390 FLORIANO";2
"220435 GEMINIANO";1
"220557 LAGOA DE SAO FRANCISCO";1
"220570 LUIS CORREIA";2
"220580 LUZILANDIA";1
"220700 OEIRAS";11
"220730 PAES LANDIM";2
"220770 PARNAIBA";11
"220800 PICOS";1
"220840 PIRIPIRI";1
"220850 PORTO";1
"220870 REDENCAO DO GURGUEIA";1
"220920 SANTA FILOMENA";1
"220970 SAO FRANCISCO DO PIAUI";1
"221050 SAO PEDRO DO PIAUI";1
"221060 SAO RAIMUNDO NONATO";2
"221080 SIMPLICIO MENDES";1
"221100 TERESINA";47
"230015 ACARAPE";2
"230020 ACARAU";1
"230060 ALTANEIRA";1
"230075 AMONTADA";2
"230090 APUIARES";2
"230100 AQUIRAZ";2
"230110 ARACATI";15
"230120 ARACOIABA";1
"230130 ARARIPE";1
"230140 ARATUBA";5
"230190 BARBALHA";4
"230195 BARREIRA";1
"230200 BARRO";1
"230210 BATURITE";1
"230240 BOA VIAGEM";1
"230250 BREJO SANTO";11
"230260 CAMOCIM";1
"230280 CANINDE";2
"230290 CAPISTRANO";1
"230330 CARIUS";1
"230350 CASCAVEL";5
"230360 CATARINA";1
"230370 CAUCAIA";31
"230380 CEDRO";1
"230393 CHORO";1
"230410 CRATEUS";7
"230420 CRATO";6
"230425 CRUZ";2
"230428 EUSEBIO";2
"230440 FORTALEZA";118
"230470 GRANJA";5
"230480 GRANJEIRO";1
"230490 GROAIRAS";1
"230510 GUARAMIRANGA";1
"230523 HORIZONTE";18
"230526 IBARETAMA";1
"230533 IBICUITINGA";1
"230535 ICAPUI";2
"230560 INDEPENDENCIA";3
"230620 ITAICABA";1
"230625 ITAITINGA";1
"230640 ITAPIPOCA";7
"230680 JAGUARIBARA";1
"230710 JARDIM";1
"230730 JUAZEIRO DO NORTE";2
"230760 LIMOEIRO DO NORTE";5
"230763 MADALENA";1
"230765 MARACANAU";10
"230770 MARANGUAPE";123
"230800 MASSAPE";4
"230830 MILAGRES";7
"230870 MORADA NOVA";2
"230900 MUCAMBO";1
"230910 MULUNGU";2
"230945 OCARA";1
"230960 PACAJUS";3
"230970 PACATUBA";2
"230980 PACOTI";119
"230990 PACUJA";1
"231010 PALMACIA";2
"231020 PARACURU";2
"231025 PARAIPABA";1
"231070 PENTECOSTE";3
"231085 PINDORETAMA";2
"231095 PIRES FERREIRA";1
"231100 PORANGA";2
"231130 QUIXADA";4
"231140 QUIXERAMOBIM";3
"231150 QUIXERE";8
"231200 SANTANA DO ACARAU";1
"231240 SAO GONCALO DO AMARANTE";20
"231250 SAO JOAO DO JAGUARIBE";2
"231290 SOBRAL";10
"231320 TAMBORIL";2
"231330 TAUA";2
"231360 UBAJARA";1
"231375 UMIRIM";3
"231390 URUOCA";3
"231395 VARJOTA";1
"240020 ACU";15
"240030 AFONSO BEZERRA";3
"240070 ALTO DO RODRIGUES";2
"240080 ANGICOS";3
"240100 APODI";1
"240120 ARES";2
"240145 BARAUNA";2
"240160 BENTO FERNANDES";1
"240165 BODO";1
"240170 BOM JESUS";2
"240180 BREJINHO";1
"240190 CAICARA DO RIO DO VENTO";1
"240200 CAICO";7
"240210 CAMPO REDONDO";3
"240220 CANGUARETAMA";16
"240230 CARAUBAS";3
"240240 CARNAUBA DOS DANTAS";1
"240260 CEARA-MIRIM";11
"240310 CURRAIS NOVOS";7
"240320 DOUTOR SEVERIANO";1
"240325 PARNAMIRIM";25
"240350 ESPIRITO SANTO";1
"240360 EXTREMOZ";14
"240375 FERNANDO PEDROZA";2
"240420 GOIANINHA";2
"240440 GROSSOS";1
"240470 IPANGUACU";7
"240510 JANDAIRA";1
"240530 JANUARIO CICCO";1
"240560 JARDIM DE PIRANHAS";9
"240570 JARDIM DO SERIDO";1
"240580 JOAO CAMARA";6
"240590 JOAO DIAS";1
"240610 JUCURUTU";67
"240620 LAGOA D'ANTA";2
"240640 LAGOA DE VELHOS";4
"240650 LAGOA NOVA";2
"240660 LAGOA SALGADA";3
"240670 LAJES";2
"240680 LAJES PINTADAS";3
"240710 MACAIBA";22
"240750 MAXARANGUAPE";2
"240760 MESSIAS TARGINO";1
"240770 MONTANHAS";1
"240780 MONTE ALEGRE";1
"240800 MOSSORO";331
"240810 NATAL";466
"240820 NISIA FLORESTA";2
"240830 NOVA CRUZ";2
"240870 PARAU";2
"240880 PARAZINHO";1
"240890 PARELHAS";7
"240895 RIO DO FOGO";2
"240910 PASSA E FICA";5
"240933 SANTA MARIA";2
"240940 PAU DOS FERROS";2
"240980 PEDRO VELHO";3
"240990 PENDENCIAS";3
"241000 PILOES";1
"241010 POCO BRANCO";2
"241030 SERRA CAIADA";1
"241080 RIACHO DE SANTANA";1
"241090 RIACHUELO";1
"241120 SANTA CRUZ";44
"241140 SANTANA DO MATOS";2
"241150 SANTO ANTONIO";10
"241170 SAO BENTO DO TRAIRI";1
"241180 SAO FERNANDO";2
"241200 SAO GONCALO DO AMARANTE";7
"241210 SAO JOAO DO SABUGI";1
"241220 SAO JOSE DE MIPIBU";4
"241230 SAO JOSE DO CAMPESTRE";3
"241240 SAO JOSE DO SERIDO";1
"241250 SAO MIGUEL";2
"241260 SAO PAULO DO POTENGI";1
"241290 SAO TOME";3
"241300 SAO VICENTE";1
"241335 SERRA DO MEL";1
"241350 SERRINHA";1
"241400 TANGARA";6
"241430 TIMBAUBA DOS BATISTAS";3
"241440 TOUROS";6
"241450 UMARIZAL";2
"241470 VARZEA";1
"241480 VERA CRUZ";2
"250030 ALAGOA GRANDE";5
"250040 ALAGOA NOVA";17
"250057 ALGODAO DE JANDAIRA";23
"250070 SAO JOAO DO RIO DO PEIXE";2
"250077 APARECIDA";1
"250090 ARARA";1
"250110 AREIA";5
"250130 AROEIRAS";9
"250153 BARAUNA";7
"250157 BARRA DE SANTANA";1
"250160 BARRA DE SANTA ROSA";2
"250180 BAYEUX";3
"250190 BELEM";2
"250210 BOA VENTURA";1
"250215 BOA VISTA";5
"250250 BOQUEIRAO";2
"250280 BREJO DO CRUZ";1
"250310 CABACEIRAS";4
"250320 CABEDELO";1
"250350 CACIMBA DE DENTRO";1
"250400 CAMPINA GRANDE";238
"250407 CARAUBAS";2
"250415 CASSERENGUE";3
"250430 CATOLE DO ROCHA";6
"250435 CATURITE";14
"250460 CONDE";1
"250500 CUBATI";7
"250510 CUITE";1
"250527 CURRAL DE CIMA";1
"250600 ESPERANCA";2
"250610 FAGUNDES";2
"250680 INGA";1
"250690 ITABAIANA";3
"250740 JERICO";6
"250750 JOAO PESSOA";99
"250760 JUAREZ TAVORA";1
"250770 JUAZEIRINHO";29
"250830 LAGOA SECA";6
"250890 MAMANGUAPE";1
"250920 MASSARANDUBA";1
"250940 MOGEIRO";2
"250970 MONTEIRO";63
"250990 NATUBA";2
"251050 OLIVEDOS";2
"251065 PARARI";1
"251080 PATOS";2
"251110 PEDRA LAVRADA";10
"251120 PEDRAS DE FOGO";1
"251140 PICUI";3
"251190 PITIMBU";2
"251200 POCINHOS";9
"251220 PRATA";3
"251230 PRINCESA ISABEL";1
"251240 PUXINANA";2
"251250 QUEIMADAS";17
"251270 REMIGIO";1
"251278 RIACHO DE SANTO ANTONIO";2
"251310 SALGADO DE SAO FELIX";1
"251315 SANTA CECILIA";1
"251340 SANTA LUZIA";3
"251365 JOCA CLAUDINO";1
"251370 SANTA RITA";6
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";2
"251520 SAO SEBASTIAO DO UMBUZEIRO";9
"251540 SAO VICENTE DO SERIDO";5
"251550 SERRA BRANCA";1
"251600 SOLANEA";1
"251615 SOSSEGO";2
"251620 SOUSA";9
"251670 TEIXEIRA";2
"251700 UMBUZEIRO";1
"251710 VARZEA";1
"251740 ZABELE";1
"260005 ABREU E LIMA";13
"260050 AGUAS BELAS";5
"260090 AMARAJI";3
"260170 BELO JARDIM";1
"260190 BEZERROS";7
"260230 BONITO";7
"260280 BUIQUE";2
"260290 CABO DE SANTO AGOSTINHO";31
"260345 CAMARAGIBE";4
"260370 CANHOTINHO";4
"260392 CARNAUBEIRA DA PENHA";1
"260400 CARPINA";5
"260410 CARUARU";21
"260510 CUSTODIA";9
"260515 DORMENTES";1
"260520 ESCADA";5
"260530 EXU";1
"260540 FEIRA NOVA";4
"260550 FERREIROS";1
"260570 FLORESTA";4
"260600 GARANHUNS";20
"260610 GLORIA DO GOITA";3
"260620 GOIANA";1
"260640 GRAVATA";16
"260660 IBIMIRIM";4
"260710 INGAZEIRA";1
"260720 IPOJUCA";236
"260765 ITAMBE";1
"260770 ITAPETIM";1
"260780 ITAQUITINGA";1
"260790 JABOATAO DOS GUARARAPES";39
"260800 JATAUBA";3
"260810 JOAO ALFREDO";1
"260900 MACAPARANA";2
"260910 MACHADOS";4
"260930 MIRANDIBA";2
"260950 NAZARE DA MATA";1
"260960 OLINDA";6
"261030 PARANATAMA";1
"261060 PAUDALHO";2
"261070 PAULISTA";34
"261080 PEDRA";4
"261090 PESQUEIRA";1
"261110 PETROLINA";22
"261140 PRIMAVERA";1
"261160 RECIFE";140
"261170 RIACHO DAS ALMAS";2
"261180 RIBEIRAO";1
"261190 RIO FORMOSO";2
"261200 SAIRE";1
"261220 SALGUEIRO";26
"261250 SANTA CRUZ DO CAPIBARIBE";1
"261300 SAO BENTO DO UNA";1
"261320 SAO JOAO";4
"261330 SAO JOAQUIM DO MONTE";2
"261350 SAO JOSE DO BELMONTE";4
"261380 SAO VICENTE FERRER";2
"261390 SERRA TALHADA";14
"261410 SERTANIA";2
"261420 SIRINHAEM";4
"261520 TERRA NOVA";1
"261530 TIMBAUBA";7
"261560 TRINDADE";3
"261580 TUPANATINGA";1
"261618 VERTENTE DO LERIO";1
"261640 VITORIA DE SANTO ANTAO";41
"270010 AGUA BRANCA";1
"270030 ARAPIRACA";51
"270040 ATALAIA";4
"270050 BARRA DE SANTO ANTONIO";3
"270060 BARRA DE SAO MIGUEL";1
"270100 BOCA DA MATA";2
"270110 BRANQUINHA";2
"270120 CACIMBINHAS";2
"270130 CAJUEIRO";1
"270140 CAMPO ALEGRE";1
"270160 CANAPI";3
"270170 CAPELA";7
"270200 COITE DO NOIA";2
"270210 COLONIA LEOPOLDINA";1
"270220 COQUEIRO SECO";1
"270230 CORURIPE";16
"270240 DELMIRO GOUVEIA";10
"270255 ESTRELA DE ALAGOAS";1
"270260 FEIRA GRANDE";1
"270290 GIRAU DO PONCIANO";2
"270310 IGACI";2
"270330 INHAPI";3
"270360 JAPARATINGA";1
"270375 JEQUIA DA PRAIA";1
"270380 JOAQUIM GOMES";1
"270400 JUNQUEIRO";7
"270420 LIMOEIRO DE ANADIA";2
"270430 MACEIO";89
"270440 MAJOR ISIDORO";2
"270450 MARAGOGI";1
"270460 MARAVILHA";1
"270470 MARECHAL DEODORO";3
"270480 MARIBONDO";1
"270500 MATA GRANDE";6
"270510 MATRIZ DE CAMARAGIBE";1
"270520 MESSIAS";1
"270550 MURICI";3
"270570 OLHO D'AGUA DAS FLORES";8
"270600 OLIVENCA";2
"270610 OURO BRANCO";1
"270630 PALMEIRA DOS INDIOS";20
"270640 PAO DE ACUCAR";1
"270642 PARICONHA";1
"270650 PASSO DE CAMARAGIBE";1
"270660 PAULO JACINTO";1
"270670 PENEDO";6
"270690 PILAR";2
"270710 PIRANHAS";1
"270730 PORTO CALVO";2
"270760 QUEBRANGULO";1
"270770 RIO LARGO";13
"270800 SANTANA DO IPANEMA";26
"270830 SAO JOSE DA LAJE";10
"270840 SAO JOSE DA TAPERA";7
"270850 SAO LUIS DO QUITUNDE";1
"270860 SAO MIGUEL DOS CAMPOS";15
"270870 SAO MIGUEL DOS MILAGRES";1
"270880 SAO SEBASTIAO";2
"270915 TEOTONIO VILELA";32
"270930 UNIAO DOS PALMARES";54
"280030 ARACAJU";5
"280060 BARRA DOS COQUEIROS";2
"280067 BOQUIM";1
"280240 GARARU";5
"280290 ITABAIANA";1
"280320 ITAPORANGA D'AJUDA";2
"280360 LARANJEIRAS";1
"280420 MONTE ALEGRE DE SERGIPE";3
"280430 MURIBECA";1
"280480 NOSSA SENHORA DO SOCORRO";1
"280670 SAO CRISTOVAO";1
"280710 SIMAO DIAS";5
"290040 AGUA FRIA";1
"290070 ALAGOINHAS";3
"290115 AMERICA DOURADA";18
"290150 ANGUERA";3
"290160 ANTAS";3
"290180 ANTONIO GONCALVES";1
"290225 ARATACA";1
"290260 BAIXA GRANDE";2
"290270 BARRA";8
"290320 BARREIRAS";74
"290327 BARROCAS";1
"290340 BELMONTE";25
"290390 BOM JESUS DA LAPA";17
"290395 BOM JESUS DA SERRA";1
"290400 BONINAL";1
"290405 BONITO";1
"290410 BOQUIRA";5
"290420 BOTUPORA";1
"290430 BREJOES";1
"290450 BROTAS DE MACAUBAS";2
"290460 BRUMADO";4
"290475 BURITIRAMA";4
"290500 CACULE";1
"290520 CAETITE";1
"290530 CAFARNAUM";1
"290570 CAMACARI";38
"290600 CAMPO FORMOSO";1
"290630 CANAVIEIRAS";1
"290650 CANDEIAS";5
"290720 CASA NOVA";37
"290790 CIPO";1
"290800 COARACI";2
"290860 CONDE";2
"290870 CONDEUBA";3
"290940 COTEGIPE";57
"290970 CRISTOPOLIS";1
"290990 CURACA";1
"291005 DIAS D'AVILA";7
"291010 DOM BASILIO";3
"291060 ESPLANADA";1
"291072 EUNAPOLIS";8
"291080 FEIRA DE SANTANA";123
"291160 GOVERNADOR MANGABEIRA";1
"291170 GUANAMBI";8
"291250 IBIPITANGA";1
"291320 IBOTIRAMA";3
"291340 IGAPORA";1
"291360 ILHEUS";6
"291400 IPIRA";17
"291450 IRARA";1
"291460 IRECE";1
"291465 ITABELA";4
"291480 ITABUNA";3
"291550 ITAJUIPE";1
"291560 ITAMARAJU";6
"291600 ITANHEM";1
"291685 ITATIM";1
"291735 JABORANDI";8
"291750 JACOBINA";3
"291760 JAGUAQUARA";1
"291770 JAGUARARI";4
"291840 JUAZEIRO";8
"291860 JUSSIAPE";5
"291920 LAURO DE FREITAS";4
"291950 LIVRAMENTO DE NOSSA SENHORA";1
"291955 LUIS EDUARDO MAGALHAES";1
"291980 MACAUBAS";10
"291992 MADRE DE DEUS";2
"292020 MALHADA";13
"292040 MANOEL VITORINO";4
"292050 MARACAS";4
"292080 MARCIONILIO SOUZA";1
"292100 MATA DE SAO JOAO";1
"292120 MIGUEL CALMON";1
"292145 MIRANTE";1
"292160 MORPARA";2
"292170 MORRO DO CHAPEU";2
"292190 MUCUGE";1
"292200 MUCURI";2
"292230 MURITIBA";1
"292240 MUTUIPE";1
"292273 NOVA FATIMA";11
"292280 NOVA ITARANA";1
"292335 OUROLANDIA";2
"292340 PALMAS DE MONTE ALTO";1
"292360 PARAMIRIM";93
"292370 PARATINGA";100
"292380 PARIPIRANGA";1
"292400 PAULO AFONSO";6
"292405 PE DE SERRA";340
"292410 PEDRAO";1
"292490 PLANALTINO";1
"292510 POCOES";1
"292520 POJUCA";1
"292530 PORTO SEGURO";17
"292550 PRADO";1
"292575 PRESIDENTE TANCREDO NEVES";3
"292580 QUEIMADAS";1
"292600 REMANSO";18
"292620 RIACHAO DAS NEVES";1
"292630 RIACHAO DO JACUIPE";53
"292640 RIACHO DE SANTANA";7
"292660 RIBEIRA DO POMBAL";23
"292700 RIO REAL";2
"292710 RODELAS";1
"292740 SALVADOR";124
"292750 SANTA BARBARA";2
"292770 SANTA CRUZ CABRALIA";3
"292800 SANTALUZ";2
"292805 SANTA LUZIA";1
"292810 SANTA MARIA DA VITORIA";1
"292840 SANTA RITA DE CASSIA";1
"292880 SANTO ESTEVAO";5
"292890 SAO DESIDERIO";2
"292905 SAO FELIX DO CORIBE";1
"292910 SAO FELIPE";8
"292920 SAO FRANCISCO DO CONDE";1
"292950 SAO SEBASTIAO DO PASSE";1
"293010 SENHOR DO BONFIM";2
"293015 SERRA DO RAMALHO";2
"293020 SENTO SE";1
"293030 SERRA DOURADA";4
"293040 SERRA PRETA";2
"293060 SERROLANDIA";4
"293075 SITIO DO MATO";2
"293077 SOBRADINHO";2
"293090 TABOCAS DO BREJO VELHO";1
"293110 TANQUINHO";6
"293120 TAPEROA";3
"293135 TEIXEIRA DE FREITAS";41
"293150 TEOFILANDIA";1
"293190 TUCANO";1
"293200 UAUA";1
"293250 UNA";2
"293280 UTINGA";1
"293290 VALENCA";5
"293315 VARZEA NOVA";1
"293320 VERA CRUZ";5
"293330 VITORIA DA CONQUISTA";15
"310090 AGUAS FORMOSAS";1
"310110 AIMORES";16
"310170 ALMENARA";1
"310180 ALPERCATA";1
"310350 ARAGUARI";1
"310390 ARAUJOS";1
"310400 ARAXA";2
"310420 ARCOS";1
"310460 ASTOLFO DUTRA";1
"310620 BELO HORIZONTE";73
"310640 BELO VALE";1
"310670 BETIM";9
"310710 BOA ESPERANCA";2
"310730 BOCAIUVA";25
"310740 BOM DESPACHO";1
"310770 BOM JESUS DO AMPARO";1
"310850 BOTUMIRIM";1
"310860 BRASILIA DE MINAS";1
"310890 BRAZOPOLIS";1
"310900 BRUMADINHO";1
"310930 BURITIS";1
"310940 BURITIZEIRO";2
"310990 CAETANOPOLIS";2
"311140 CAMPO FLORIDO";1
"311230 CAPELINHA";1
"311260 CAPINOPOLIS";9
"311270 CAPITAO ENEAS";1
"311340 CARATINGA";7
"311360 CAREACU";1
"311430 CARMO DO PARANAIBA";1
"311650 CLARO DOS POCOES";1
"311660 CLAUDIO";1
"311750 CONCEICAO DO MATO DENTRO";4
"311760 CONCEICAO DO PARA";1
"311860 CONTAGEM";8
"311930 COROMANDEL";1
"311940 CORONEL FABRICIANO";44
"311995 CORREGO FUNDO";1
"312080 CRUZILIA";1
"312083 CUPARAQUE";3
"312090 CURVELO";2
"312230 DIVINOPOLIS";2
"312240 DIVISA NOVA";1
"312320 DORES DO INDAIA";8
"312370 ENGENHEIRO CALDAS";1
"312410 ESMERALDAS";1
"312420 ESPERA FELIZ";1
"312430 ESPINOSA";4
"312610 FORMIGA";2
"312660 FRANCISCO DUMONT";1
"312670 FRANCISCO SA";10
"312700 FRONTEIRA";1
"312705 FRONTEIRA DOS VALES";2
"312707 FRUTA DE LEITE";1
"312710 FRUTAL";5
"312733 GAMELEIRAS";4
"312735 GLAUCILANDIA";1
