DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2014
"Município de residência";"Casos_Prováveis"
"120017 CAPIXABA";18
"120020 CRUZEIRO DO SUL";26748
"120025 EPITACIOLANDIA";42
"120030 FEIJO";10
"120033 MANCIO LIMA";262
"120034 MANOEL URBANO";3
"120035 MARECHAL THAUMATURGO";43
"120038 PLACIDO DE CASTRO";25
"120039 PORTO WALTER";52
"120040 RIO BRANCO";603
"120042 RODRIGUES ALVES";312
"120043 SANTA ROSA DO PURUS";4
"120045 SENADOR GUIOMARD";20
"120050 SENA MADUREIRA";38
"120060 TARAUACA";28
"120070 XAPURI";11
"120080 PORTO ACRE";12
"130002 ALVARAES";15
"130006 AMATURA";4
"130010 ANORI";40
"130014 APUI";1
"130020 ATALAIA DO NORTE";6
"130040 BARCELOS";10
"130060 BENJAMIN CONSTANT";3
"130068 BOA VISTA DO RAMOS";1
"130070 BOCA DO ACRE";18
"130080 BORBA";50
"130083 CAAPIRANGA";2
"130090 CANUTAMA";1
"130110 CAREIRO";6
"130120 COARI";508
"130130 CODAJAS";7
"130140 EIRUNEPE";1
"130165 GUAJARA";537
"130170 HUMAITA";65
"130180 IPIXUNA";19
"130185 IRANDUBA";2
"130190 ITACOATIARA";468
"130195 ITAMARATI";1
"130200 ITAPIRANGA";1
"130210 JAPURA";2
"130220 JURUA";1
"130240 LABREA";22
"130250 MANACAPURU";13
"130260 MANAUS";2606
"130270 MANICORE";3
"130280 MARAA";7
"130290 MAUES";2
"130310 NOVA OLINDA DO NORTE";2
"130320 NOVO AIRAO";6
"130330 NOVO ARIPUANA";57
"130340 PARINTINS";13
"130353 PRESIDENTE FIGUEIREDO";31
"130356 RIO PRETO DA EVA";1
"130370 SANTO ANTONIO DO ICA";2
"130380 SAO GABRIEL DA CACHOEIRA";385
"130395 SAO SEBASTIAO DO UATUMA";1
"130400 SILVES";2
"130406 TABATINGA";1097
"130410 TAPAUA";1
"130420 TEFE";689
"130426 UARINI";1
"130430 URUCARA";1
"140002 AMAJARI";13
"140005 ALTO ALEGRE";23
"140010 BOA VISTA";291
"140015 BONFIM";107
"140017 CANTA";13
"140020 CARACARAI";76
"140023 CAROEBE";6
"140028 IRACEMA";115
"140030 MUCAJAI";37
"140040 NORMANDIA";4
"140045 PACARAIMA";18
"140047 RORAINOPOLIS";430
"140050 SAO JOAO DA BALIZA";5
"140060 SAO LUIZ";1
"140070 UIRAMUTA";2
"150010 ABAETETUBA";16
"150013 ABEL FIGUEIREDO";11
"150020 ACARA";65
"150030 AFUA";2
"150034 AGUA AZUL DO NORTE";3
"150040 ALENQUER";4
"150050 ALMEIRIM";150
"150060 ALTAMIRA";250
"150080 ANANINDEUA";35
"150085 ANAPU";252
"150090 AUGUSTO CORREA";4
"150095 AURORA DO PARA";7
"150120 BAIAO";4
"150125 BANNACH";25
"150130 BARCARENA";7
"150140 BELEM";486
"150150 BENEVIDES";7
"150157 BOM JESUS DO TOCANTINS";1
"150170 BRAGANCA";7
"150172 BRASIL NOVO";70
"150175 BREJO GRANDE DO ARAGUAIA";19
"150178 BREU BRANCO";4
"150180 BREVES";6
"150190 BUJARU";3
"150195 CACHOEIRA DO PIRIA";20
"150210 CAMETA";15
"150215 CANAA DOS CARAJAS";16
"150220 CAPANEMA";11
"150230 CAPITAO POCO";8
"150240 CASTANHAL";15
"150250 CHAVES";1
"150260 COLARES";1
"150270 CONCEICAO DO ARAGUAIA";12
"150275 CONCORDIA DO PARA";4
"150276 CUMARU DO NORTE";5
"150277 CURIONOPOLIS";21
"150280 CURRALINHO";2
"150290 CURUCA";11
"150293 DOM ELISEU";22
"150295 ELDORADO DOS CARAJAS";19
"150304 FLORESTA DO ARAGUAIA";1
"150309 GOIANESIA DO PARA";4
"150310 GURUPA";37
"150320 IGARAPE-ACU";7
"150330 IGARAPE-MIRI";1
"150340 INHANGAPI";9
"150345 IPIXUNA DO PARA";19
"150350 IRITUIA";6
"150360 ITAITUBA";70
"150370 ITUPIRANGA";36
"150380 JACUNDA";3
"150390 JURUTI";25
"150400 LIMOEIRO DO AJURU";1
"150405 MAE DO RIO";1
"150410 MAGALHAES BARATA";1
"150420 MARABA";95
"150430 MARACANA";3
"150442 MARITUBA";107
"150445 MEDICILANDIA";15
"150450 MELGACO";1
"150460 MOCAJUBA";2
"150470 MOJU";3
"150475 MOJUI DOS CAMPOS";30
"150480 MONTE ALEGRE";3
"150490 MUANA";12
"150495 NOVA ESPERANCA DO PIRIA";3
"150497 NOVA IPIXUNA";15
"150503 NOVO PROGRESSO";69
"150506 NOVO REPARTIMENTO";11
"150510 OBIDOS";11
"150520 OEIRAS DO PARA";3
"150530 ORIXIMINA";216
"150540 OUREM";1
"150543 OURILANDIA DO NORTE";17
"150548 PACAJA";184
"150550 PARAGOMINAS";9
"150553 PARAUAPEBAS";537
"150563 PICARRA";1
"150565 PLACAS";7
"150570 PONTA DE PEDRAS";15
"150580 PORTEL";14
"150590 PORTO DE MOZ";3
"150613 REDENCAO";10
"150616 RIO MARIA";17
"150618 RONDON DO PARA";10
"150619 RUROPOLIS";3
"150620 SALINOPOLIS";10
"150630 SALVATERRA";8
"150635 SANTA BARBARA DO PARA";8
"150650 SANTA IZABEL DO PARA";18
"150655 SANTA LUZIA DO PARA";4
"150658 SANTA MARIA DAS BARREIRAS";30
"150660 SANTA MARIA DO PARA";1
"150670 SANTANA DO ARAGUAIA";9
"150680 SANTAREM";19
"150690 SANTAREM NOVO";1
"150700 SANTO ANTONIO DO TAUA";1
"150710 SAO CAETANO DE ODIVELAS";1
"150715 SAO DOMINGOS DO ARAGUAIA";33
"150720 SAO DOMINGOS DO CAPIM";16
"150730 SAO FELIX DO XINGU";184
"150740 SAO FRANCISCO DO PARA";16
"150745 SAO GERALDO DO ARAGUAIA";53
"150746 SAO JOAO DA PONTA";33
"150747 SAO JOAO DE PIRABAS";2
"150750 SAO JOAO DO ARAGUAIA";8
"150760 SAO MIGUEL DO GUAMA";3
"150770 SAO SEBASTIAO DA BOA VISTA";4
"150780 SENADOR JOSE PORFIRIO";516
"150790 SOURE";5
"150795 TAILANDIA";33
"150796 TERRA ALTA";2
"150797 TERRA SANTA";5
"150800 TOME-ACU";33
"150803 TRACUATEUA";19
"150808 TUCUMA";27
"150810 TUCURUI";16
"150812 ULIANOPOLIS";1
"150815 URUARA";79
"150820 VIGIA";7
"150830 VISEU";1
"150835 VITORIA DO XINGU";94
"150840 XINGUARA";15
"160005 SERRA DO NAVIO";12
"160010 AMAPA";2
"160015 PEDRA BRANCA DO AMAPARI";139
"160020 CALCOENE";79
"160021 CUTIAS";1
"160023 FERREIRA GOMES";12
"160027 LARANJAL DO JARI";875
"160030 MACAPA";290
"160040 MAZAGAO";27
"160050 OIAPOQUE";622
"160053 PORTO GRANDE";117
"160060 SANTANA";23
"160070 TARTARUGALZINHO";2
"160080 VITORIA DO JARI";3
"170025 ABREULANDIA";17
"170030 AGUIARNOPOLIS";9
"170040 ALMAS";1
"170070 ALVORADA";1
"170100 ANANAS";3
"170105 ANGICO";1
"170110 APARECIDA DO RIO NEGRO";3
"170130 ARAGOMINAS";5
"170190 ARAGUACEMA";6
"170200 ARAGUACU";332
"170210 ARAGUAINA";499
"170215 ARAGUANA";8
"170220 ARAGUATINS";25
"170230 ARAPOEMA";2
"170240 ARRAIAS";24
"170255 AUGUSTINOPOLIS";4
"170290 AXIXA DO TOCANTINS";3
"170300 BABACULANDIA";7
"170305 BANDEIRANTES DO TOCANTINS";7
"170307 BARRA DO OURO";2
"170310 BARROLANDIA";14
"170320 BERNARDO SAYAO";9
"170330 BOM JESUS DO TOCANTINS";5
"170360 BRASILANDIA DO TOCANTINS";3
"170382 CACHOEIRINHA";1
"170384 CAMPOS LINDOS";5
"170386 CARIRI DO TOCANTINS";16
"170388 CARMOLANDIA";2
"170390 CASEARA";2
"170460 CHAPADA DE AREIA";6
"170510 CHAPADA DA NATIVIDADE";2
"170550 COLINAS DO TOCANTINS";41
"170555 COMBINADO";5
"170560 CONCEICAO DO TOCANTINS";1
"170610 CRISTALANDIA";3
"170650 DARCINOPOLIS";7
"170700 DIANOPOLIS";9
"170710 DIVINOPOLIS DO TOCANTINS";29
"170720 DOIS IRMAOS DO TOCANTINS";13
"170740 ESPERANTINA";1
"170755 FATIMA";6
"170770 FILADELFIA";5
"170820 FORMOSO DO ARAGUAIA";154
"170825 FORTALEZA DO TABOCAO";13
"170830 GOIANORTE";9
"170900 GOIATINS";15
"170930 GUARAI";48
"170950 GURUPI";51
"170980 IPUEIRAS";1
"171050 ITACAJA";30
"171070 ITAGUATINS";7
"171090 ITAPIRATINS";1
"171110 ITAPORA DO TOCANTINS";3
"171180 JUARINA";1
"171190 LAGOA DA CONFUSAO";20
"171195 LAGOA DO TOCANTINS";6
"171200 LAJEADO";1
"171215 LAVANDEIRA";11
"171240 LIZARDA";2
"171245 LUZINOPOLIS";1
"171250 MARIANOPOLIS DO TOCANTINS";9
"171280 MAURILANDIA DO TOCANTINS";5
"171320 MIRACEMA DO TOCANTINS";51
"171330 MIRANORTE";95
"171380 PALMEIRAS DO TOCANTINS";2
"171395 MURICILANDIA";6
"171420 NATIVIDADE";1
"171430 NAZARE";3
"171488 NOVA OLINDA";6
"171500 NOVA ROSALANDIA";4
"171510 NOVO ACORDO";2
"171515 NOVO ALEGRE";3
"171525 NOVO JARDIM";16
"171550 OLIVEIRA DE FATIMA";2
"171575 PALMEIROPOLIS";37
"171610 PARAISO DO TOCANTINS";159
"171620 PARANA";25
"171630 PAU D'ARCO";2
"171650 PEDRO AFONSO";10
"171660 PEIXE";19
"171670 COLMEIA";11
"171700 PINDORAMA DO TOCANTINS";2
"171720 PIRAQUE";3
"171750 PIUM";45
"171780 PONTE ALTA DO BOM JESUS";3
"171790 PONTE ALTA DO TOCANTINS";8
"171800 PORTO ALEGRE DO TOCANTINS";1
"171820 PORTO NACIONAL";62
"171840 PRESIDENTE KENNEDY";4
"171845 PUGMIL";9
"171855 RIACHINHO";1
"171865 RIO DA CONCEICAO";2
"171870 RIO DOS BOIS";5
"171875 RIO SONO";6
"171880 SAMPAIO";1
"171884 SANDOLANDIA";46
"171886 SANTA FE DO ARAGUAIA";8
"172000 SANTA TEREZINHA DO TOCANTINS";2
"172010 SAO BENTO DO TOCANTINS";2
"172015 SAO FELIX DO TOCANTINS";1
"172020 SAO MIGUEL DO TOCANTINS";3
"172025 SAO SALVADOR DO TOCANTINS";7
"172049 SAO VALERIO";2
"172065 SILVANOPOLIS";3
"172080 SITIO NOVO DO TOCANTINS";13
"172085 SUCUPIRA";1
"172090 TAGUATINGA";8
"172093 TAIPAS DO TOCANTINS";6
"172097 TALISMA";75
"172100 PALMAS";1269
"172110 TOCANTINIA";41
"172120 TOCANTINOPOLIS";84
"172125 TUPIRAMA";6
"172208 WANDERLANDIA";2
"172210 XAMBIOA";1
"210005 ACAILANDIA";29
"210010 AFONSO CUNHA";1
"210020 ALCANTARA";4
"210030 ALDEIAS ALTAS";9
"210047 ALTO ALEGRE DO PINDARE";7
"210050 ALTO PARNAIBA";10
"210060 AMARANTE DO MARANHAO";10
"210083 APICUM-ACU";21
"210087 ARAGUANA";2
"210095 ARAME";23
"210100 ARARI";2
"210120 BACABAL";4
"210125 BACABEIRA";7
"210140 BALSAS";15
"210150 BARAO DE GRAJAU";4
"210160 BARRA DO CORDA";76
"210170 BARREIRINHAS";3
"210190 BEQUIMAO";9
"210200 BOM JARDIM";43
"210203 BOM JESUS DAS SELVAS";28
"210210 BREJO";3
"210220 BURITI";1
"210230 BURITI BRAVO";4
"210232 BURITICUPU";35
"210235 BURITIRANA";7
"210255 CAMPESTRE DO MARANHAO";3
"210260 CANDIDO MENDES";18
"210270 CANTANHEDE";6
"210275 CAPINZAL DO NORTE";1
"210280 CAROLINA";56
"210290 CARUTAPERA";4
"210300 CAXIAS";93
"210310 CEDRAL";2
"210317 CENTRO NOVO DO MARANHAO";1
"210320 CHAPADINHA";1
"210325 CIDELANDIA";12
"210330 CODO";5
"210340 COELHO NETO";8
"210350 COLINAS";6
"210355 CONCEICAO DO LAGO-ACU";1
"210360 COROATA";2
"210370 CURURUPU";33
"210375 DAVINOPOLIS";6
"210380 DOM PEDRO";2
"210390 DUQUE BACELAR";2
"210400 ESPERANTINOPOLIS";4
"210405 ESTREITO";17
"210409 FORMOSA DA SERRA NEGRA";5
"210410 FORTALEZA DOS NOGUEIRAS";1
"210430 GODOFREDO VIANA";8
"210450 GOVERNADOR ARCHER";18
"210455 GOVERNADOR EDISON LOBAO";13
"210460 GOVERNADOR EUGENIO BARROS";1
"210465 GOVERNADOR NEWTON BELLO";5
"210467 GOVERNADOR NUNES FREIRE";1
"210480 GRAJAU";4
"210500 HUMBERTO DE CAMPOS";4
"210510 ICATU";1
"210515 IGARAPE DO MEIO";1
"210530 IMPERATRIZ";113
"210535 ITAIPAVA DO GRAJAU";8
"210542 ITINGA DO MARANHAO";37
"210545 JATOBA";1
"210550 JOAO LISBOA";4
"210565 JUNCO DO MARANHAO";3
"210570 LAGO DA PEDRA";13
"210590 LAGO VERDE";18
"210592 LAGOA DO MATO";3
"210594 LAGO DOS RODRIGUES";1
"210596 LAGOA GRANDE DO MARANHAO";2
"210598 LAJEADO NOVO";10
"210632 MARACACUME";6
"210650 MATINHA";2
"210660 MATOES";7
"210667 MILAGRES DO MARANHAO";1
"210670 MIRADOR";2
"210675 MIRANDA DO NORTE";5
"210680 MIRINZAL";6
"210690 MONCAO";1
"210700 MONTES ALTOS";5
"210710 MORROS";1
"210735 NOVA OLINDA DO MARANHAO";31
"210745 OLINDA NOVA DO MARANHAO";9
"210750 PACO DO LUMIAR";51
"210760 PALMEIRANDIA";2
"210770 PARAIBANO";3
"210780 PARNARAMA";4
"210805 PAULINO NEVES";3
"210810 PAULO RAMOS";2
"210820 PEDREIRAS";26
"210840 PERI MIRIM";26
"210845 PERITORO";1
"210850 PINDARE-MIRIM";8
"210860 PINHEIRO";151
"210870 PIO XII";5
"210900 PORTO FRANCO";4
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";1
"210920 PRESIDENTE JUSCELINO";4
"210927 PRESIDENTE SARNEY";5
"210930 PRESIDENTE VARGAS";2
"210940 PRIMEIRA CRUZ";3
"210945 RAPOSA";4
"210950 RIACHAO";3
"210955 RIBAMAR FIQUENE";4
"210960 ROSARIO";27
"210980 SANTA HELENA";32
"210990 SANTA INES";12
"211000 SANTA LUZIA";8
"211003 SANTA LUZIA DO PARUA";10
"211020 SANTA RITA";6
"211030 SANTO ANTONIO DOS LOPES";1
"211050 SAO BENTO";2
"211060 SAO BERNARDO";43
"211070 SAO DOMINGOS DO MARANHAO";25
"211085 SAO FRANCISCO DO BREJAO";4
"211090 SAO FRANCISCO DO MARANHAO";2
"211102 SAO JOAO DO CARU";1
"211105 SAO JOAO DO PARAISO";9
"211107 SAO JOAO DO SOTER";5
"211110 SAO JOAO DOS PATOS";2
"211120 SAO JOSE DE RIBAMAR";41
"211125 SAO JOSE DOS BASILIOS";1
"211130 SAO LUIS";930
"211140 SAO LUIS GONZAGA DO MARANHAO";1
"211150 SAO MATEUS DO MARANHAO";1
"211153 SAO PEDRO DA AGUA BRANCA";1
"211170 SAO VICENTE FERRER";3
"211176 SENADOR LA ROCQUE";2
"211178 SERRANO DO MARANHAO";1
"211180 SITIO NOVO";40
"211190 SUCUPIRA DO NORTE";1
"211200 TASSO FRAGOSO";4
"211210 TIMBIRAS";2
"211220 TIMON";12
"211223 TRIZIDELA DO VALE";12
"211230 TUNTUM";14
"211240 TURIACU";3
"211245 TURILANDIA";65
"211250 TUTOIA";6
"211270 VARGEM GRANDE";14
"211280 VIANA";5
"211285 VILA NOVA DOS MARTIRIOS";6
"211300 VITORINO FREIRE";2
"211400 ZE DOCA";25
"220005 ACAUA";6
"220010 AGRICOLANDIA";1
"220020 AGUA BRANCA";21
"220025 ALAGOINHA DO PIAUI";2
"220030 ALTO LONGA";20
"220040 ALTOS";12
"220045 ALVORADA DO GURGUEIA";42
"220050 AMARANTE";6
"220060 ANGICAL DO PIAUI";13
"220070 ANISIO DE ABREU";28
"220080 ANTONIO ALMEIDA";9
"220090 AROAZES";5
"220095 AROEIRAS DO ITAIM";1
"220100 ARRAIAL";1
"220105 ASSUNCAO DO PIAUI";7
"220117 BARRA D'ALCANTARA";1
"220120 BARRAS";260
"220150 BATALHA";33
"220157 BELEM DO PIAUI";9
"220160 BENEDITINOS";14
"220173 BETANIA DO PIAUI";1
"220177 BOA HORA";1
"220180 BOCAINA";2
"220190 BOM JESUS";53
"220191 BOM PRINCIPIO DO PIAUI";1
"220194 BOQUEIRAO DO PIAUI";4
"220196 BRASILEIRA";3
"220200 BURITI DOS LOPES";3
"220202 BURITI DOS MONTES";2
"220205 CABECEIRAS DO PIAUI";1
"220207 CAJAZEIRAS DO PIAUI";1
"220208 CAJUEIRO DA PRAIA";51
"220209 CALDEIRAO GRANDE DO PIAUI";1
"220210 CAMPINAS DO PIAUI";1
"220211 CAMPO ALEGRE DO FIDALGO";17
"220213 CAMPO GRANDE DO PIAUI";5
"220217 CAMPO LARGO DO PIAUI";4
"220220 CAMPO MAIOR";15
"220230 CANTO DO BURITI";55
"220240 CAPITAO DE CAMPOS";55
"220245 CAPITAO GERVASIO OLIVEIRA";62
"220250 CARACOL";12
"220260 CASTELO DO PIAUI";13
"220265 CAXINGO";2
"220270 COCAL";15
"220271 COCAL DE TELHA";73
"220272 COCAL DOS ALVES";47
"220273 COIVARAS";56
"220277 COLONIA DO PIAUI";15
"220280 CONCEICAO DO CANINDE";1
"220290 CORRENTE";2
"220310 CRISTINO CASTRO";117
"220320 CURIMATA";7
"220323 CURRAIS";3
"220325 CURRALINHOS";1
"220327 CURRAL NOVO DO PIAUI";4
"220330 DEMERVAL LOBAO";10
"220335 DIRCEU ARCOVERDE";3
"220340 DOM EXPEDITO LOPES";29
"220342 DOMINGOS MOURAO";5
"220345 DOM INOCENCIO";44
"220370 ESPERANTINA";216
"220375 FARTURA DO PIAUI";21
"220380 FLORES DO PIAUI";3
"220390 FLORIANO";19
"220410 FRANCISCO AYRES";6
"220420 FRANCISCO SANTOS";4
"220430 FRONTEIRAS";17
"220435 GEMINIANO";17
"220450 GUADALUPE";9
"220455 GUARIBAS";19
"220465 ILHA GRANDE";3
"220470 INHUMA";33
"220480 IPIRANGA DO PIAUI";13
"220490 ISAIAS COELHO";2
"220500 ITAINOPOLIS";5
"220510 ITAUEIRA";1
"220515 JACOBINA DO PIAUI";47
"220520 JAICOS";44
"220527 JATOBA DO PIAUI";4
"220530 JERUMENHA";3
"220540 JOAQUIM PIRES";2
"220545 JOCA MARQUES";22
"220550 JOSE DE FREITAS";26
"220551 JUAZEIRO DO PIAUI";1
"220552 JULIO BORGES";30
"220553 JUREMA";66
"220555 LAGOA ALEGRE";2
"220556 LAGOA DO BARRO DO PIAUI";5
"220557 LAGOA DE SAO FRANCISCO";11
"220559 LAGOA DO SITIO";2
"220560 LANDRI SALES";4
"220570 LUIS CORREIA";100
"220580 LUZILANDIA";4
"220590 MANOEL EMIDIO";1
"220595 MARCOLANDIA";2
"220600 MARCOS PARENTE";6
"220605 MASSAPE DO PIAUI";2
"220610 MATIAS OLIMPIO";99
"220620 MIGUEL ALVES";4
"220630 MIGUEL LEAO";3
"220635 MILTON BRANDAO";2
"220640 MONSENHOR GIL";6
"220650 MONSENHOR HIPOLITO";19
"220660 MONTE ALEGRE DO PIAUI";2
"220667 MORRO DO CHAPEU DO PIAUI";35
"220670 NAZARE DO PIAUI";1
"220672 NAZARIA";6
"220680 NOSSA SENHORA DOS REMEDIOS";45
"220690 NOVO ORIENTE DO PIAUI";6
"220695 NOVO SANTO ANTONIO";1
"220700 OEIRAS";101
"220710 OLHO D'AGUA DO PIAUI";3
"220720 PADRE MARCOS";1
"220730 PAES LANDIM";1
"220735 PAJEU DO PIAUI";1
"220740 PALMEIRA DO PIAUI";1
"220755 PAQUETA";16
"220770 PARNAIBA";105
"220777 PATOS DO PIAUI";8
"220780 PAULISTANA";24
"220790 PEDRO II";22
"220800 PICOS";609
"220810 PIMENTEIRAS";66
"220830 PIRACURUCA";29
"220840 PIRIPIRI";39
"220850 PORTO";3
"220855 PORTO ALEGRE DO PIAUI";1
"220860 PRATA DO PIAUI";2
"220865 QUEIMADA NOVA";1
"220870 REDENCAO DO GURGUEIA";16
"220880 REGENERACAO";6
"220890 RIBEIRO GONCALVES";6
"220900 RIO GRANDE DO PIAUI";3
"220910 SANTA CRUZ DO PIAUI";1
"220915 SANTA CRUZ DOS MILAGRES";1
"220930 SANTA LUZ";6
"220935 SANTANA DO PIAUI";4
"220937 SANTA ROSA DO PIAUI";7
"220940 SANTO ANTONIO DE LISBOA";5
"220945 SANTO ANTONIO DOS MILAGRES";3
"220950 SANTO INACIO DO PIAUI";5
"220960 SAO FELIX DO PIAUI";3
"220970 SAO FRANCISCO DO PIAUI";7
"220975 SAO GONCALO DO GURGUEIA";1
"220980 SAO GONCALO DO PIAUI";2
"220985 SAO JOAO DA CANABRAVA";9
"220995 SAO JOAO DA VARJOTA";39
"220997 SAO JOAO DO ARRAIAL";62
"221000 SAO JOAO DO PIAUI";10
"221005 SAO JOSE DO DIVINO";37
"221010 SAO JOSE DO PEIXE";1
"221020 SAO JOSE DO PIAUI";2
"221030 SAO JULIAO";7
"221037 SAO LUIS DO PIAUI";7
"221040 SAO MIGUEL DO TAPUIO";28
"221050 SAO PEDRO DO PIAUI";21
"221060 SAO RAIMUNDO NONATO";34
"221063 SEBASTIAO LEAL";6
"221065 SIGEFREDO PACHECO";11
"221070 SIMOES";1
"221080 SIMPLICIO MENDES";5
"221093 SUSSUAPARA";15
"221095 TAMBORIL DO PIAUI";1
"221097 TANQUE DO PIAUI";12
"221100 TERESINA";3875
"221110 UNIAO";46
"221120 URUCUI";50
"221130 VALENCA DO PIAUI";5
"221140 VARZEA GRANDE";8
"221160 VILA NOVA DO PIAUI";7
"230010 ABAIARA";38
"230015 ACARAPE";13
"230020 ACARAU";99
"230040 AIUABA";154
"230050 ALCANTARAS";4
"230060 ALTANEIRA";5
"230070 ALTO SANTO";331
"230075 AMONTADA";4
"230080 ANTONINA DO NORTE";1
"230090 APUIARES";10
"230100 AQUIRAZ";228
"230110 ARACATI";314
"230120 ARACOIABA";22
"230130 ARARIPE";153
"230140 ARATUBA";10
"230150 ARNEIROZ";374
"230160 ASSARE";49
"230170 AURORA";10
"230185 BANABUIU";12
"230190 BARBALHA";94
"230195 BARREIRA";8
"230200 BARRO";232
"230205 BARROQUINHA";4
"230210 BATURITE";12
"230220 BEBERIBE";170
"230230 BELA CRUZ";42
"230240 BOA VIAGEM";190
"230250 BREJO SANTO";503
"230260 CAMOCIM";36
"230270 CAMPOS SALES";559
"230280 CANINDE";590
"230290 CAPISTRANO";14
"230300 CARIDADE";154
"230310 CARIRE";5
"230320 CARIRIACU";36
"230330 CARIUS";1
"230340 CARNAUBAL";1
"230350 CASCAVEL";23
"230360 CATARINA";51
"230365 CATUNDA";1
"230370 CAUCAIA";832
"230380 CEDRO";3
"230390 CHAVAL";47
"230393 CHORO";9
"230395 CHOROZINHO";41
"230400 COREAU";102
"230410 CRATEUS";130
"230420 CRATO";188
"230423 CROATA";4
"230425 CRUZ";15
"230427 ERERE";23
"230428 EUSEBIO";193
"230430 FARIAS BRITO";29
"230435 FORQUILHA";9
"230440 FORTALEZA";5176
"230445 FORTIM";7
"230450 FRECHEIRINHA";1
"230460 GENERAL SAMPAIO";54
"230465 GRACA";3
"230470 GRANJA";61
"230480 GRANJEIRO";2
"230490 GROAIRAS";8
"230495 GUAIUBA";31
"230500 GUARACIABA DO NORTE";5
"230510 GUARAMIRANGA";10
"230520 HIDROLANDIA";1386
"230523 HORIZONTE";59
"230526 IBARETAMA";34
"230530 IBIAPINA";2
"230533 IBICUITINGA";41
"230535 ICAPUI";26
"230540 ICO";497
"230550 IGUATU";145
"230560 INDEPENDENCIA";46
"230565 IPAPORANGA";14
"230580 IPU";348
"230590 IPUEIRAS";7
"230600 IRACEMA";36
"230610 IRAUCUBA";40
"230620 ITAICABA";14
"230625 ITAITINGA";41
"230630 ITAPAGE";5
"230640 ITAPIPOCA";159
"230650 ITAPIUNA";29
"230655 ITAREMA";24
"230660 ITATIRA";34
"230670 JAGUARETAMA";10
"230680 JAGUARIBARA";252
"230690 JAGUARIBE";191
"230700 JAGUARUANA";33
"230710 JARDIM";111
"230720 JATI";5
"230725 JIJOCA DE JERICOACOARA";148
"230730 JUAZEIRO DO NORTE";208
"230750 LAVRAS DA MANGABEIRA";94
"230760 LIMOEIRO DO NORTE";483
"230763 MADALENA";38
"230765 MARACANAU";187
"230770 MARANGUAPE";26
"230780 MARCO";18
"230790 MARTINOPOLE";6
"230800 MASSAPE";21
"230810 MAURITI";131
"230820 MERUOCA";4
"230830 MILAGRES";81
"230835 MILHA";1
"230837 MIRAIMA";18
"230840 MISSAO VELHA";32
"230850 MOMBACA";18
"230860 MONSENHOR TABOSA";14
"230870 MORADA NOVA";26
"230880 MORAUJO";2
"230890 MORRINHOS";4
"230900 MUCAMBO";10
"230910 MULUNGU";12
"230920 NOVA OLINDA";85
"230930 NOVA RUSSAS";50
"230940 NOVO ORIENTE";28
"230945 OCARA";178
"230950 OROS";32
"230960 PACAJUS";31
"230970 PACATUBA";79
"230980 PACOTI";75
"230990 PACUJA";3
"231000 PALHANO";21
"231010 PALMACIA";1
"231020 PARACURU";128
"231025 PARAIPABA";18
"231030 PARAMBU";255
"231040 PARAMOTI";5
"231060 PENAFORTE";9
