DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Evolução: Óbito pelo agravo notificado
Período:2014
"Município de residência";"Casos_Prováveis"
"311200 CANDEIAS";1
"312090 CURVELO";1
"312230 DIVINOPOLIS";6
"312320 DORES DO INDAIA";1
"312610 FORMIGA";1
"312700 FRONTEIRA";1
"312710 FRUTAL";1
"313170 ITABIRA";1
"313380 ITAUNA";2
"313410 ITUETA";1
"313420 ITUIUTABA";1
"313670 JUIZ DE FORA";4
"314437 NATALANDIA";1
"314520 NOVA SERRANA";1
"314700 PARACATU";3
"314790 PASSOS";8
"315280 PRATA";1
"315670 SABARA";1
"315780 SANTA LUZIA";1
"315790 SANTA MARGARIDA";2
"316070 SANTOS DUMONT";1
"316860 TEOFILO OTONI";1
"316930 TRES CORACOES";1
"317020 UBERLANDIA";3
"317110 VERISSIMO";1
"320120 CACHOEIRO DE ITAPEMIRIM";1
"320130 CARIACICA";2
"320150 COLATINA";1
"320305 JAGUARE";1
"320320 LINHARES";1
"320490 SAO MATEUS";2
"320500 SERRA";2
"320506 VENDA NOVA DO IMIGRANTE";1
"320520 VILA VELHA";4
"320530 VITORIA";3
"330010 ANGRA DOS REIS";1
"330100 CAMPOS DOS GOYTACAZES";4
"330390 PETROPOLIS";1
"330455 RIO DE JANEIRO";2
"330490 SAO GONCALO";1
"330515 SAO JOSE DO VALE DO RIO PRETO";1
"330555 SEROPEDICA";1
"330620 VASSOURAS";1
"350160 AMERICANA";1
"350210 ANDRADINA";1
"350280 ARACATUBA";1
"350320 ARARAQUARA";1
"350520 BARIRI";2
"350570 BARUERI";1
"350650 BIRIGUI";1
"350760 BRAGANCA PAULISTA";1
"350950 CAMPINAS";10
"351050 CARAGUATATUBA";3
"351110 CATANDUVA";1
"351380 DIADEMA";1
"351410 DOIS CORREGOS";1
"351650 GABRIEL MONTEIRO";1
"351880 GUARULHOS";4
"352040 ILHABELA";1
"352050 INDAIATUBA";1
"352260 ITAPIRA";2
"352530 JAU";8
"352670 LEME";1
"352900 MARILIA";1
"352930 MATAO";1
"353080 MOGI MIRIM";1
"353440 OSASCO";4
"353590 PARANAPUA";1
"353710 PEDREIRA";1
"353760 PERUIBE";1
"353800 PINDAMONHANGABA";1
"353870 PIRACICABA";2
"354100 PRAIA GRANDE";1
"354140 PRESIDENTE PRUDENTE";1
"354190 QUELUZ";1
"354425 ROSANA";1
"354520 SALTO";1
"354580 SANTA BARBARA D'OESTE";3
"354640 SANTA CRUZ DO RIO PARDO";1
"354850 SANTOS";5
"354870 SAO BERNARDO DO CAMPO";1
"354980 SAO JOSE DO RIO PRETO";1
"355030 SAO PAULO";14
"355100 SAO VICENTE";2
"355150 SERRANA";1
"355240 SUMARE";3
"355410 TAUBATE";1
"355650 VARZEA PAULISTA";1
"355710 VOTUPORANGA";1
"410560 CIDADE GAUCHA";1
"410810 FLORIDA";1
"410880 GUAIRA";1
"411370 LONDRINA";1
"411520 MARINGA";2
"411605 MISSAL";1
"411690 NOVA ESPERANCA";1
"411750 PAICANDU";1
"412240 ROLANDIA";2
"412260 RONDON";1
"412490 SAO JOAO DO CAIUA";1
"412625 SARANDI";1
"500100 APARECIDA DO TABOADO";1
"500220 BONITO";1
"500320 CORUMBA";1
"500520 LADARIO";1
"510025 ALTA FLORESTA";1
"510050 ALTO PARAGUAI";1
"510340 CUIABA";1
"510760 RONDONOPOLIS";1
"510790 SINOP";2
"520090 AMORINOPOLIS";1
"520110 ANAPOLIS";5
"520140 APARECIDA DE GOIANIA";6
"520260 AURILANDIA";1
"520330 BELA VISTA DE GOIAS";3
"520340 BOM JARDIM DE GOIAS";1
"520440 CAIAPONIA";1
"520450 CALDAS NOVAS";2
"520549 CIDADE OCIDENTAL";2
"520580 CORUMBA DE GOIAS";1
"520630 CRISTIANOPOLIS";1
"520740 EDEIA";1
"520800 FORMOSA";2
"520840 GOIANAPOLIS";1
"520860 GOIANESIA";3
"520870 GOIANIA";24
"520945 GUARINOS";1
"521000 INHUMAS";1
"521020 IPORA";4
"521090 ITAPACI";2
"521190 JATAI";1
"521250 LUZIANIA";3
"521370 MONTES CLAROS DE GOIAS";1
"521380 MORRINHOS";1
"521450 NEROPOLIS";1
"521523 NOVO GAMA";2
"521560 PADRE BERNARDO";1
"521570 PALMEIRAS DE GOIAS";1
"521630 PARANAIGUARA";1
"521720 PIRANHAS";1
"521740 PIRES DO RIO";3
"521800 PORANGATU";1
"521830 POSSE";1
"521870 RIANAPOLIS";1
"521930 SANTA HELENA DE GOIAS";3
"521935 SANTA ISABEL";1
"522010 SAO LUIS DE MONTES BELOS";2
"522026 SAO MIGUEL DO PASSA QUATRO";1
"522045 SENADOR CANEDO";1
"522140 TRINDADE";5
"522160 URUACU";1
"530010 BRASILIA";16
"Total";500
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Para os casos prováveis foram incluídas todas notificações, exceto casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB
 (Coordenação Geral de Vigilância de Arboviroses - CGARB) em sua série histórica, que para tal, realiza análise ano a ano, com a base congelada para cada ano analisado.
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de
 alarme e dengue grave) é necessário considerar também o critério de confirmação (laboratorial e clínico-epidemiológico).
 A partir de 2020 o estado do Espírito Santo passou a utilizar o sistema e-SUS Vigilância em Saúde. Portanto, para os casos de Arboviroses urbanas do Espírito Santo
 foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e chikungunya) e Sinan Net (zika).
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos e semana epidemiológica, em cada período pode apresentar notificações com data de
 notificação do ano anterior (semana epidemiológica 52 ou 53) e posterior (semana epidemiológica 01).
 Para cálculo da incidência recomenda-se utilizar locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 23/07/2021.
 Dados de 2021 atualizados em 12/07/2022.
 Dados de 2022 atualizados em 18/07/2023.
 Dados de 2023 atualizados em 04/06/2024 às 07 horas.
 Dados de 2024 atualizados em 26/05/2025 às 10:00 horas, sujeitos à revisão.
 Dados de 2025 atualizados em 09/06/2025 às 03:00 horas, sujeitos à revisão.
 * Dados disponibilizados no TABNET em junho de 2025.
 
