DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2022
"Município de residência";"Casos_Prováveis"
"150090 AUGUSTO CORREA";1
"150095 AURORA DO PARA";6
"150120 BAIAO";4
"150125 BANNACH";11
"150130 BARCARENA";4
"150140 BELEM";277
"150145 BELTERRA";8
"150150 BENEVIDES";6
"150157 BOM JESUS DO TOCANTINS";11
"150160 BONITO";1
"150170 BRAGANCA";7
"150172 BRASIL NOVO";5
"150175 BREJO GRANDE DO ARAGUAIA";1
"150178 BREU BRANCO";3
"150180 BREVES";1
"150190 BUJARU";2
"150195 CACHOEIRA DO PIRIA";2
"150210 CAMETA";82
"150215 CANAA DOS CARAJAS";273
"150220 CAPANEMA";1
"150230 CAPITAO POCO";3
"150240 CASTANHAL";16
"150260 COLARES";1
"150270 CONCEICAO DO ARAGUAIA";563
"150275 CONCORDIA DO PARA";6
"150276 CUMARU DO NORTE";21
"150277 CURIONOPOLIS";21
"150280 CURRALINHO";1
"150285 CURUA";2
"150290 CURUCA";10
"150293 DOM ELISEU";46
"150295 ELDORADO DOS CARAJAS";28
"150300 FARO";1
"150304 FLORESTA DO ARAGUAIA";173
"150309 GOIANESIA DO PARA";38
"150320 IGARAPE-ACU";19
"150330 IGARAPE-MIRI";34
"150345 IPIXUNA DO PARA";18
"150350 IRITUIA";3
"150360 ITAITUBA";62
"150370 ITUPIRANGA";41
"150375 JACAREACANGA";1
"150380 JACUNDA";83
"150390 JURUTI";10
"150405 MAE DO RIO";6
"150410 MAGALHAES BARATA";1
"150420 MARABA";60
"150430 MARACANA";21
"150440 MARAPANIM";1
"150442 MARITUBA";27
"150445 MEDICILANDIA";15
"150450 MELGACO";1
"150460 MOCAJUBA";4
"150470 MOJU";8
"150475 MOJUI DOS CAMPOS";44
"150480 MONTE ALEGRE";2
"150497 NOVA IPIXUNA";2
"150503 NOVO PROGRESSO";111
"150506 NOVO REPARTIMENTO";48
"150510 OBIDOS";9
"150520 OEIRAS DO PARA";6
"150530 ORIXIMINA";12
"150540 OUREM";1
"150543 OURILANDIA DO NORTE";6
"150548 PACAJA";65
"150549 PALESTINA DO PARA";9
"150550 PARAGOMINAS";25
"150553 PARAUAPEBAS";1209
"150555 PAU D'ARCO";35
"150560 PEIXE-BOI";10
"150563 PICARRA";16
"150565 PLACAS";10
"150570 PONTA DE PEDRAS";10
"150590 PORTO DE MOZ";3
"150600 PRAINHA";166
"150610 PRIMAVERA";13
"150611 QUATIPURU";1
"150613 REDENCAO";59
"150616 RIO MARIA";26
"150618 RONDON DO PARA";17
"150619 RUROPOLIS";70
"150620 SALINOPOLIS";4
"150635 SANTA BARBARA DO PARA";3
"150650 SANTA IZABEL DO PARA";49
"150655 SANTA LUZIA DO PARA";54
"150658 SANTA MARIA DAS BARREIRAS";5
"150660 SANTA MARIA DO PARA";6
"150670 SANTANA DO ARAGUAIA";322
"150680 SANTAREM";326
"150690 SANTAREM NOVO";4
"150700 SANTO ANTONIO DO TAUA";1
"150710 SAO CAETANO DE ODIVELAS";1
"150715 SAO DOMINGOS DO ARAGUAIA";17
"150720 SAO DOMINGOS DO CAPIM";5
"150730 SAO FELIX DO XINGU";63
"150740 SAO FRANCISCO DO PARA";5
"150745 SAO GERALDO DO ARAGUAIA";42
"150747 SAO JOAO DE PIRABAS";8
"150750 SAO JOAO DO ARAGUAIA";72
"150760 SAO MIGUEL DO GUAMA";10
"150775 SAPUCAIA";10
"150780 SENADOR JOSE PORFIRIO";29
"150790 SOURE";13
"150795 TAILANDIA";177
"150797 TERRA SANTA";1
"150800 TOME-ACU";8
"150803 TRACUATEUA";3
"150805 TRAIRAO";26
"150808 TUCUMA";12
"150810 TUCURUI";11
"150812 ULIANOPOLIS";11
"150815 URUARA";28
"150820 VIGIA";1
"150830 VISEU";6
"150835 VITORIA DO XINGU";49
"150840 XINGUARA";159
"160005 SERRA DO NAVIO";1
"160010 AMAPA";1
"160030 MACAPA";232
"160040 MAZAGAO";6
"160050 OIAPOQUE";27
"160053 PORTO GRANDE";6
"160060 SANTANA";19
"160070 TARTARUGALZINHO";1
"170025 ABREULANDIA";91
"170030 AGUIARNOPOLIS";117
"170035 ALIANCA DO TOCANTINS";4
"170040 ALMAS";1
"170070 ALVORADA";66
"170100 ANANAS";31
"170105 ANGICO";4
"170110 APARECIDA DO RIO NEGRO";84
"170130 ARAGOMINAS";25
"170190 ARAGUACEMA";98
"170200 ARAGUACU";11
"170210 ARAGUAINA";1336
"170215 ARAGUANA";8
"170220 ARAGUATINS";35
"170230 ARAPOEMA";47
"170240 ARRAIAS";173
"170255 AUGUSTINOPOLIS";6
"170270 AURORA DO TOCANTINS";55
"170290 AXIXA DO TOCANTINS";4
"170300 BABACULANDIA";4
"170305 BANDEIRANTES DO TOCANTINS";21
"170307 BARRA DO OURO";35
"170310 BARROLANDIA";166
"170320 BERNARDO SAYAO";6
"170330 BOM JESUS DO TOCANTINS";41
"170360 BRASILANDIA DO TOCANTINS";6
"170370 BREJINHO DE NAZARE";40
"170380 BURITI DO TOCANTINS";4
"170382 CACHOEIRINHA";41
"170384 CAMPOS LINDOS";21
"170386 CARIRI DO TOCANTINS";32
"170388 CARMOLANDIA";38
"170389 CARRASCO BONITO";1
"170390 CASEARA";25
"170410 CENTENARIO";4
"170460 CHAPADA DE AREIA";5
"170510 CHAPADA DA NATIVIDADE";63
"170550 COLINAS DO TOCANTINS";185
"170555 COMBINADO";10
"170560 CONCEICAO DO TOCANTINS";77
"170600 COUTO MAGALHAES";12
"170610 CRISTALANDIA";10
"170625 CRIXAS DO TOCANTINS";2
"170650 DARCINOPOLIS";7
"170700 DIANOPOLIS";74
"170710 DIVINOPOLIS DO TOCANTINS";61
"170720 DOIS IRMAOS DO TOCANTINS";28
"170730 DUERE";44
"170755 FATIMA";15
"170765 FIGUEIROPOLIS";6
"170770 FILADELFIA";4
"170820 FORMOSO DO ARAGUAIA";190
"170825 FORTALEZA DO TABOCAO";10
"170830 GOIANORTE";15
"170900 GOIATINS";56
"170930 GUARAI";142
"170950 GURUPI";305
"170980 IPUEIRAS";25
"171050 ITACAJA";8
"171070 ITAGUATINS";14
"171090 ITAPIRATINS";30
"171110 ITAPORA DO TOCANTINS";118
"171150 JAU DO TOCANTINS";6
"171180 JUARINA";22
"171190 LAGOA DA CONFUSAO";226
"171195 LAGOA DO TOCANTINS";11
"171200 LAJEADO";31
"171215 LAVANDEIRA";1
"171240 LIZARDA";3
"171245 LUZINOPOLIS";4
"171250 MARIANOPOLIS DO TOCANTINS";10
"171270 MATEIROS";9
"171280 MAURILANDIA DO TOCANTINS";11
"171320 MIRACEMA DO TOCANTINS";185
"171330 MIRANORTE";290
"171360 MONTE DO CARMO";25
"171370 MONTE SANTO DO TOCANTINS";31
"171380 PALMEIRAS DO TOCANTINS";14
"171420 NATIVIDADE";73
"171430 NAZARE";20
"171488 NOVA OLINDA";26
"171500 NOVA ROSALANDIA";19
"171510 NOVO ACORDO";11
"171515 NOVO ALEGRE";33
"171525 NOVO JARDIM";79
"171550 OLIVEIRA DE FATIMA";45
"171570 PALMEIRANTE";19
"171575 PALMEIROPOLIS";15
"171610 PARAISO DO TOCANTINS";799
"171620 PARANA";7
"171630 PAU D'ARCO";9
"171650 PEDRO AFONSO";176
"171660 PEIXE";49
"171665 PEQUIZEIRO";9
"171670 COLMEIA";65
"171700 PINDORAMA DO TOCANTINS";11
"171720 PIRAQUE";34
"171750 PIUM";59
"171780 PONTE ALTA DO BOM JESUS";20
"171790 PONTE ALTA DO TOCANTINS";123
"171800 PORTO ALEGRE DO TOCANTINS";26
"171820 PORTO NACIONAL";575
"171830 PRAIA NORTE";13
"171840 PRESIDENTE KENNEDY";20
"171845 PUGMIL";87
"171850 RECURSOLANDIA";10
"171855 RIACHINHO";10
"171865 RIO DA CONCEICAO";42
"171870 RIO DOS BOIS";133
"171875 RIO SONO";41
"171880 SAMPAIO";10
"171884 SANDOLANDIA";3
"171886 SANTA FE DO ARAGUAIA";68
"171888 SANTA MARIA DO TOCANTINS";39
"171889 SANTA RITA DO TOCANTINS";35
"171890 SANTA ROSA DO TOCANTINS";52
"171900 SANTA TEREZA DO TOCANTINS";12
"172000 SANTA TEREZINHA DO TOCANTINS";7
"172010 SAO BENTO DO TOCANTINS";25
"172015 SAO FELIX DO TOCANTINS";37
"172020 SAO MIGUEL DO TOCANTINS";20
"172049 SAO VALERIO";21
"172065 SILVANOPOLIS";153
"172080 SITIO NOVO DO TOCANTINS";4
"172085 SUCUPIRA";49
"172090 TAGUATINGA";27
"172093 TAIPAS DO TOCANTINS";42
"172097 TALISMA";59
"172100 PALMAS";11817
"172110 TOCANTINIA";116
"172120 TOCANTINOPOLIS";281
"172125 TUPIRAMA";18
"172130 TUPIRATINS";43
"172208 WANDERLANDIA";8
"172210 XAMBIOA";27
"210005 ACAILANDIA";52
"210010 AFONSO CUNHA";2
"210015 AGUA DOCE DO MARANHAO";4
"210020 ALCANTARA";5
"210030 ALDEIAS ALTAS";56
"210047 ALTO ALEGRE DO PINDARE";18
"210050 ALTO PARNAIBA";141
"210060 AMARANTE DO MARANHAO";7
"210070 ANAJATUBA";4
"210080 ANAPURUS";3
"210083 APICUM-ACU";2
"210087 ARAGUANA";2
"210090 ARAIOSES";19
"210095 ARAME";17
"210100 ARARI";177
"210110 AXIXA";1
"210120 BACABAL";15
"210125 BACABEIRA";14
"210130 BACURI";1
"210140 BALSAS";250
"210150 BARAO DE GRAJAU";27
"210160 BARRA DO CORDA";165
"210170 BARREIRINHAS";5
"210177 BELA VISTA DO MARANHAO";1
"210180 BENEDITO LEITE";6
"210190 BEQUIMAO";18
"210197 BOA VISTA DO GURUPI";2
"210200 BOM JARDIM";4
"210203 BOM JESUS DAS SELVAS";11
"210207 BOM LUGAR";2
"210210 BREJO";5
"210220 BURITI";4
"210230 BURITI BRAVO";4
"210232 BURITICUPU";51
"210235 BURITIRANA";1
"210237 CACHOEIRA GRANDE";3
"210250 CAJARI";2
"210255 CAMPESTRE DO MARANHAO";27
"210270 CANTANHEDE";1
"210275 CAPINZAL DO NORTE";2
"210280 CAROLINA";11
"210290 CARUTAPERA";3
"210300 CAXIAS";182
"210312 CENTRAL DO MARANHAO";2
"210315 CENTRO DO GUILHERME";1
"210317 CENTRO NOVO DO MARANHAO";6
"210320 CHAPADINHA";33
"210325 CIDELANDIA";56
"210330 CODO";46
"210340 COELHO NETO";182
"210350 COLINAS";53
"210355 CONCEICAO DO LAGO-ACU";2
"210360 COROATA";9
"210370 CURURUPU";6
"210375 DAVINOPOLIS";3
"210380 DOM PEDRO";12
"210390 DUQUE BACELAR";12
"210400 ESPERANTINOPOLIS";3
"210405 ESTREITO";32
"210407 FEIRA NOVA DO MARANHAO";5
"210409 FORMOSA DA SERRA NEGRA";31
"210410 FORTALEZA DOS NOGUEIRAS";36
"210420 FORTUNA";1
"210430 GODOFREDO VIANA";2
"210440 GONCALVES DIAS";1
"210450 GOVERNADOR ARCHER";12
"210455 GOVERNADOR EDISON LOBAO";21
"210460 GOVERNADOR EUGENIO BARROS";9
"210465 GOVERNADOR NEWTON BELLO";1
"210467 GOVERNADOR NUNES FREIRE";5
"210470 GRACA ARANHA";1
"210480 GRAJAU";132
"210500 HUMBERTO DE CAMPOS";6
"210510 ICATU";1
"210515 IGARAPE DO MEIO";6
"210520 IGARAPE GRANDE";6
"210530 IMPERATRIZ";257
"210540 ITAPECURU MIRIM";9
"210542 ITINGA DO MARANHAO";33
"210545 JATOBA";1
"210550 JOAO LISBOA";6
"210565 JUNCO DO MARANHAO";2
"210570 LAGO DA PEDRA";10
"210580 LAGO DO JUNCO";2
"210590 LAGO VERDE";2
"210592 LAGOA DO MATO";52
"210594 LAGO DOS RODRIGUES";7
"210598 LAJEADO NOVO";47
"210610 LORETO";18
"210630 MAGALHAES DE ALMEIDA";6
"210632 MARACACUME";1
"210637 MARANHAOZINHO";4
"210640 MATA ROMA";5
"210650 MATINHA";5
"210660 MATOES";27
"210663 MATOES DO NORTE";1
"210667 MILAGRES DO MARANHAO";1
"210670 MIRADOR";3
"210675 MIRANDA DO NORTE";18
"210690 MONCAO";3
"210700 MONTES ALTOS";4
"210710 MORROS";3
"210725 NOVA COLINAS";2
"210730 NOVA IORQUE";1
"210735 NOVA OLINDA DO MARANHAO";4
"210745 OLINDA NOVA DO MARANHAO";3
"210750 PACO DO LUMIAR";48
"210760 PALMEIRANDIA";1
"210770 PARAIBANO";261
"210780 PARNARAMA";84
"210790 PASSAGEM FRANCA";61
"210800 PASTOS BONS";2
"210810 PAULO RAMOS";14
"210820 PEDREIRAS";9
"210825 PEDRO DO ROSARIO";3
"210830 PENALVA";4
"210845 PERITORO";1
"210850 PINDARE-MIRIM";11
"210860 PINHEIRO";26
"210870 PIO XII";14
"210880 PIRAPEMAS";8
"210890 POCAO DE PEDRAS";3
"210900 PORTO FRANCO";80
"210905 PORTO RICO DO MARANHAO";2
"210910 PRESIDENTE DUTRA";7
"210920 PRESIDENTE JUSCELINO";1
"210930 PRESIDENTE VARGAS";3
"210940 PRIMEIRA CRUZ";3
"210945 RAPOSA";8
"210950 RIACHAO";2
"210955 RIBAMAR FIQUENE";12
"210960 ROSARIO";4
"210970 SAMBAIBA";14
"210975 SANTA FILOMENA DO MARANHAO";2
"210980 SANTA HELENA";27
"210990 SANTA INES";23
"211000 SANTA LUZIA";22
"211003 SANTA LUZIA DO PARUA";3
"211010 SANTA QUITERIA DO MARANHAO";4
"211020 SANTA RITA";24
"211023 SANTANA DO MARANHAO";4
"211040 SAO BENEDITO DO RIO PRETO";3
"211050 SAO BENTO";3
"211060 SAO BERNARDO";2
"211065 SAO DOMINGOS DO AZEITAO";6
"211070 SAO DOMINGOS DO MARANHAO";3
"211085 SAO FRANCISCO DO BREJAO";7
"211090 SAO FRANCISCO DO MARANHAO";41
"211100 SAO JOAO BATISTA";2
"211102 SAO JOAO DO CARU";6
"211105 SAO JOAO DO PARAISO";8
"211107 SAO JOAO DO SOTER";1
"211110 SAO JOAO DOS PATOS";15
"211120 SAO JOSE DE RIBAMAR";128
"211125 SAO JOSE DOS BASILIOS";11
"211130 SAO LUIS";2126
"211140 SAO LUIS GONZAGA DO MARANHAO";9
"211150 SAO MATEUS DO MARANHAO";12
"211153 SAO PEDRO DA AGUA BRANCA";10
"211157 SAO PEDRO DOS CRENTES";11
"211160 SAO RAIMUNDO DAS MANGABEIRAS";196
"211163 SAO RAIMUNDO DO DOCA BEZERRA";2
"211170 SAO VICENTE FERRER";1
"211172 SATUBINHA";10
"211174 SENADOR ALEXANDRE COSTA";5
"211176 SENADOR LA ROCQUE";5
"211180 SITIO NOVO";16
"211190 SUCUPIRA DO NORTE";5
"211195 SUCUPIRA DO RIACHAO";26
"211200 TASSO FRAGOSO";80
"211210 TIMBIRAS";2
"211220 TIMON";957
"211223 TRIZIDELA DO VALE";6
"211227 TUFILANDIA";1
"211230 TUNTUM";4
"211240 TURIACU";3
"211245 TURILANDIA";2
"211250 TUTOIA";25
"211260 URBANO SANTOS";1
"211270 VARGEM GRANDE";4
"211280 VIANA";5
"211285 VILA NOVA DOS MARTIRIOS";2
"211290 VITORIA DO MEARIM";15
"211300 VITORINO FREIRE";3
"211400 ZE DOCA";22
"220005 ACAUA";62
"220010 AGRICOLANDIA";20
"220020 AGUA BRANCA";94
"220025 ALAGOINHA DO PIAUI";3
"220027 ALEGRETE DO PIAUI";25
"220030 ALTO LONGA";51
"220040 ALTOS";15
"220045 ALVORADA DO GURGUEIA";3
"220050 AMARANTE";31
"220060 ANGICAL DO PIAUI";74
"220070 ANISIO DE ABREU";46
"220080 ANTONIO ALMEIDA";106
"220090 AROAZES";10
"220095 AROEIRAS DO ITAIM";8
"220100 ARRAIAL";4
"220105 ASSUNCAO DO PIAUI";3
"220110 AVELINO LOPES";72
"220115 BAIXA GRANDE DO RIBEIRO";26
"220117 BARRA D'ALCANTARA";36
"220120 BARRAS";34
"220130 BARREIRAS DO PIAUI";6
"220140 BARRO DURO";28
"220150 BATALHA";15
"220155 BELA VISTA DO PIAUI";23
"220157 BELEM DO PIAUI";39
"220160 BENEDITINOS";38
"220170 BERTOLINIA";32
"220173 BETANIA DO PIAUI";33
"220177 BOA HORA";2
"220180 BOCAINA";10
"220190 BOM JESUS";77
"220191 BOM PRINCIPIO DO PIAUI";13
"220192 BONFIM DO PIAUI";15
"220196 BRASILEIRA";11
"220198 BREJO DO PIAUI";18
"220200 BURITI DOS LOPES";34
"220202 BURITI DOS MONTES";48
"220205 CABECEIRAS DO PIAUI";2
"220207 CAJAZEIRAS DO PIAUI";7
"220208 CAJUEIRO DA PRAIA";120
"220210 CAMPINAS DO PIAUI";17
"220211 CAMPO ALEGRE DO FIDALGO";2
"220213 CAMPO GRANDE DO PIAUI";43
"220220 CAMPO MAIOR";279
"220230 CANTO DO BURITI";247
"220240 CAPITAO DE CAMPOS";6
"220250 CARACOL";4
"220253 CARAUBAS DO PIAUI";6
"220260 CASTELO DO PIAUI";11
"220265 CAXINGO";11
"220270 COCAL";28
"220271 COCAL DE TELHA";21
"220272 COCAL DOS ALVES";9
"220273 COIVARAS";4
"220275 COLONIA DO GURGUEIA";15
"220277 COLONIA DO PIAUI";10
"220280 CONCEICAO DO CANINDE";70
"220285 CORONEL JOSE DIAS";21
"220290 CORRENTE";9
"220310 CRISTINO CASTRO";4
"220320 CURIMATA";181
"220323 CURRAIS";2
"220325 CURRALINHOS";45
"220327 CURRAL NOVO DO PIAUI";19
"220330 DEMERVAL LOBAO";19
"220335 DIRCEU ARCOVERDE";176
"220340 DOM EXPEDITO LOPES";20
"220345 DOM INOCENCIO";126
"220350 ELESBAO VELOSO";3
"220360 ELISEU MARTINS";17
"220370 ESPERANTINA";261
"220375 FARTURA DO PIAUI";11
"220380 FLORES DO PIAUI";12
"220390 FLORIANO";207
"220400 FRANCINOPOLIS";2
"220410 FRANCISCO AYRES";28
"220415 FRANCISCO MACEDO";3
"220420 FRANCISCO SANTOS";12
"220430 FRONTEIRAS";7
"220435 GEMINIANO";102
"220450 GUADALUPE";43
"220455 GUARIBAS";17
"220460 HUGO NAPOLEAO";28
"220465 ILHA GRANDE";40
"220470 INHUMA";329
"220480 IPIRANGA DO PIAUI";63
"220490 ISAIAS COELHO";38
"220500 ITAINOPOLIS";115
"220510 ITAUEIRA";7
"220515 JACOBINA DO PIAUI";56
"220520 JAICOS";389
"220525 JARDIM DO MULATO";15
"220527 JATOBA DO PIAUI";21
"220530 JERUMENHA";36
"220540 JOAQUIM PIRES";11
"220550 JOSE DE FREITAS";109
"220551 JUAZEIRO DO PIAUI";7
"220552 JULIO BORGES";3
"220553 JUREMA";7
"220554 LAGOINHA DO PIAUI";18
"220555 LAGOA ALEGRE";6
"220556 LAGOA DO BARRO DO PIAUI";4
"220557 LAGOA DE SAO FRANCISCO";11
"220558 LAGOA DO PIAUI";7
"220559 LAGOA DO SITIO";3
"220560 LANDRI SALES";9
"220570 LUIS CORREIA";283
"220580 LUZILANDIA";13
"220585 MADEIRO";4
"220590 MANOEL EMIDIO";5
"220595 MARCOLANDIA";2
"220600 MARCOS PARENTE";14
"220605 MASSAPE DO PIAUI";224
"220610 MATIAS OLIMPIO";81
"220620 MIGUEL ALVES";55
"220630 MIGUEL LEAO";20
"220635 MILTON BRANDAO";68
"220640 MONSENHOR GIL";82
"220650 MONSENHOR HIPOLITO";152
"220660 MONTE ALEGRE DO PIAUI";1
"220665 MORRO CABECA NO TEMPO";66
"220667 MORRO DO CHAPEU DO PIAUI";27
"220669 MURICI DOS PORTELAS";6
"220670 NAZARE DO PIAUI";27
"220672 NAZARIA";97
"220675 NOSSA SENHORA DE NAZARE";4
"220680 NOSSA SENHORA DOS REMEDIOS";35
"220690 NOVO ORIENTE DO PIAUI";115
"220695 NOVO SANTO ANTONIO";126
"220700 OEIRAS";417
"220710 OLHO D'AGUA DO PIAUI";18
"220720 PADRE MARCOS";6
"220730 PAES LANDIM";33
"220735 PAJEU DO PIAUI";11
"220740 PALMEIRA DO PIAUI";2
"220750 PALMEIRAIS";10
"220755 PAQUETA";49
"220760 PARNAGUA";25
"220770 PARNAIBA";2075
"220775 PASSAGEM FRANCA DO PIAUI";7
"220777 PATOS DO PIAUI";202
"220779 PAU D'ARCO DO PIAUI";1
"220780 PAULISTANA";282
"220790 PEDRO II";202
"220793 PEDRO LAURENTINO";10
"220795 NOVA SANTA RITA";6
"220800 PICOS";781
"220810 PIMENTEIRAS";41
"220820 PIO IX";23
"220830 PIRACURUCA";246
"220840 PIRIPIRI";56
"220850 PORTO";1
"220855 PORTO ALEGRE DO PIAUI";5
"220860 PRATA DO PIAUI";5
"220865 QUEIMADA NOVA";15
"220870 REDENCAO DO GURGUEIA";3
"220880 REGENERACAO";40
"220887 RIBEIRA DO PIAUI";3
"220890 RIBEIRO GONCALVES";95
"220900 RIO GRANDE DO PIAUI";34
"220910 SANTA CRUZ DO PIAUI";51
"220915 SANTA CRUZ DOS MILAGRES";1
"220920 SANTA FILOMENA";109
"220930 SANTA LUZ";1
"220935 SANTANA DO PIAUI";21
"220937 SANTA ROSA DO PIAUI";4
"220940 SANTO ANTONIO DE LISBOA";16
"220945 SANTO ANTONIO DOS MILAGRES";4
"220950 SANTO INACIO DO PIAUI";26
"220955 SAO BRAZ DO PIAUI";9
"220960 SAO FELIX DO PIAUI";13
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";28
"220970 SAO FRANCISCO DO PIAUI";2
"220975 SAO GONCALO DO GURGUEIA";2
"220980 SAO GONCALO DO PIAUI";24
"220985 SAO JOAO DA CANABRAVA";38
"220987 SAO JOAO DA FRONTEIRA";7
"220990 SAO JOAO DA SERRA";55
"220995 SAO JOAO DA VARJOTA";32
"220997 SAO JOAO DO ARRAIAL";7
"221000 SAO JOAO DO PIAUI";49
"221005 SAO JOSE DO DIVINO";170
"221010 SAO JOSE DO PEIXE";7
"221020 SAO JOSE DO PIAUI";137
"221030 SAO JULIAO";24
"221035 SAO LOURENCO DO PIAUI";57
"221037 SAO LUIS DO PIAUI";3
"221038 SAO MIGUEL DA BAIXA GRANDE";14
"221040 SAO MIGUEL DO TAPUIO";36
"221050 SAO PEDRO DO PIAUI";290
"221060 SAO RAIMUNDO NONATO";275
"221063 SEBASTIAO LEAL";32
"221070 SIMOES";121
"221080 SIMPLICIO MENDES";333
"221090 SOCORRO DO PIAUI";65
"221093 SUSSUAPARA";29
"221095 TAMBORIL DO PIAUI";7
"221097 TANQUE DO PIAUI";68
"221100 TERESINA";17685
"221110 UNIAO";365
"221120 URUCUI";20
"221130 VALENCA DO PIAUI";152
"221135 VARZEA BRANCA";11
"221140 VARZEA GRANDE";21
"221150 VERA MENDES";24
"221160 VILA NOVA DO PIAUI";31
"221170 WALL FERRAZ";158
"230010 ABAIARA";4
"230015 ACARAPE";6
"230020 ACARAU";24
"230030 ACOPIARA";23
"230040 AIUABA";222
"230050 ALCANTARAS";94
"230070 ALTO SANTO";10
"230075 AMONTADA";13
"230080 ANTONINA DO NORTE";2
"230090 APUIARES";5
"230100 AQUIRAZ";37
"230110 ARACATI";340
"230120 ARACOIABA";18
"230125 ARARENDA";26
"230130 ARARIPE";3
"230140 ARATUBA";474
