Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2017
"Município de residência";"Todos_os_casos"
"140045 PACARAIMA";9
"140047 RORAINOPOLIS";18
"140060 SAO LUIZ";10
"150010 ABAETETUBA";4
"150013 ABEL FIGUEIREDO";14
"150020 ACARA";2
"150030 AFUA";77
"150034 AGUA AZUL DO NORTE";26
"150040 ALENQUER";3
"150060 ALTAMIRA";3
"150070 ANAJAS";3
"150080 ANANINDEUA";77
"150090 AUGUSTO CORREA";3
"150110 BAGRE";1
"150130 BARCARENA";16
"150140 BELEM";118
"150150 BENEVIDES";15
"150157 BOM JESUS DO TOCANTINS";2
"150170 BRAGANCA";2
"150210 CAMETA";12
"150215 CANAA DOS CARAJAS";40
"150220 CAPANEMA";7
"150230 CAPITAO POCO";4
"150240 CASTANHAL";18
"150260 COLARES";1
"150270 CONCEICAO DO ARAGUAIA";16
"150275 CONCORDIA DO PARA";2
"150276 CUMARU DO NORTE";1
"150277 CURIONOPOLIS";5
"150280 CURRALINHO";1
"150293 DOM ELISEU";3
"150295 ELDORADO DOS CARAJAS";114
"150304 FLORESTA DO ARAGUAIA";1
"150309 GOIANESIA DO PARA";1
"150310 GURUPA";2
"150320 IGARAPE-ACU";2
"150330 IGARAPE-MIRI";1
"150340 INHANGAPI";1
"150345 IPIXUNA DO PARA";10
"150350 IRITUIA";2
"150360 ITAITUBA";3
"150370 ITUPIRANGA";26
"150380 JACUNDA";10
"150390 JURUTI";5
"150400 LIMOEIRO DO AJURU";2
"150405 MAE DO RIO";2
"150420 MARABA";20
"150430 MARACANA";1
"150442 MARITUBA";19
"150497 NOVA IPIXUNA";16
"150530 ORIXIMINA";5
"150543 OURILANDIA DO NORTE";33
"150548 PACAJA";13
"150550 PARAGOMINAS";22
"150553 PARAUAPEBAS";107
"150555 PAU D'ARCO";1
"150613 REDENCAO";90
"150616 RIO MARIA";15
"150618 RONDON DO PARA";36
"150630 SALVATERRA";1
"150635 SANTA BARBARA DO PARA";1
"150640 SANTA CRUZ DO ARARI";1
"150650 SANTA IZABEL DO PARA";5
"150670 SANTANA DO ARAGUAIA";4
"150680 SANTAREM";5
"150690 SANTAREM NOVO";1
"150700 SANTO ANTONIO DO TAUA";4
"150710 SAO CAETANO DE ODIVELAS";1
"150715 SAO DOMINGOS DO ARAGUAIA";5
"150720 SAO DOMINGOS DO CAPIM";1
"150740 SAO FRANCISCO DO PARA";1
"150745 SAO GERALDO DO ARAGUAIA";4
"150747 SAO JOAO DE PIRABAS";2
"150760 SAO MIGUEL DO GUAMA";2
"150775 SAPUCAIA";133
"150790 SOURE";4
"150795 TAILANDIA";51
"150808 TUCUMA";6
"150810 TUCURUI";32
"150812 ULIANOPOLIS";10
"150815 URUARA";1
"150820 VIGIA";39
"150830 VISEU";1
"150840 XINGUARA";114
"160005 SERRA DO NAVIO";4
"160015 PEDRA BRANCA DO AMAPARI";2
"160020 CALCOENE";1
"160023 FERREIRA GOMES";3
"160030 MACAPA";63
"160040 MAZAGAO";3
"160050 OIAPOQUE";2
"160053 PORTO GRANDE";7
"160060 SANTANA";22
"160070 TARTARUGALZINHO";1
"170030 AGUIARNOPOLIS";5
"170040 ALMAS";2
"170070 ALVORADA";1
"170100 ANANAS";8
"170110 APARECIDA DO RIO NEGRO";31
"170130 ARAGOMINAS";1
"170190 ARAGUACEMA";2
"170200 ARAGUACU";1
"170210 ARAGUAINA";559
"170215 ARAGUANA";14
"170220 ARAGUATINS";61
"170255 AUGUSTINOPOLIS";35
"170290 AXIXA DO TOCANTINS";12
"170300 BABACULANDIA";2
"170305 BANDEIRANTES DO TOCANTINS";6
"170320 BERNARDO SAYAO";2
"170330 BOM JESUS DO TOCANTINS";21
"170360 BRASILANDIA DO TOCANTINS";3
"170380 BURITI DO TOCANTINS";12
"170388 CARMOLANDIA";4
"170389 CARRASCO BONITO";1
"170550 COLINAS DO TOCANTINS";398
"170600 COUTO MAGALHAES";5
"170610 CRISTALANDIA";1
"170650 DARCINOPOLIS";6
"170710 DIVINOPOLIS DO TOCANTINS";3
"170720 DOIS IRMAOS DO TOCANTINS";6
"170770 FILADELFIA";1
"170820 FORMOSO DO ARAGUAIA";1
"170825 FORTALEZA DO TABOCAO";6
"170900 GOIATINS";1
"170930 GUARAI";284
"170950 GURUPI";76
"171050 ITACAJA";1
"171070 ITAGUATINS";1
"171090 ITAPIRATINS";1
"171110 ITAPORA DO TOCANTINS";5
"171190 LAGOA DA CONFUSAO";2
"171200 LAJEADO";6
"171215 LAVANDEIRA";2
"171240 LIZARDA";1
"171250 MARIANOPOLIS DO TOCANTINS";4
"171280 MAURILANDIA DO TOCANTINS";2
"171320 MIRACEMA DO TOCANTINS";20
"171330 MIRANORTE";14
"171395 MURICILANDIA";1
"171420 NATIVIDADE";1
"171430 NAZARE";8
"171488 NOVA OLINDA";81
"171510 NOVO ACORDO";1
"171570 PALMEIRANTE";3
"171575 PALMEIROPOLIS";2
"171610 PARAISO DO TOCANTINS";136
"171620 PARANA";3
"171630 PAU D'ARCO";1
"171650 PEDRO AFONSO";24
"171665 PEQUIZEIRO";37
"171670 COLMEIA";9
"171720 PIRAQUE";2
"171750 PIUM";2
"171790 PONTE ALTA DO TOCANTINS";1
"171800 PORTO ALEGRE DO TOCANTINS";1
"171820 PORTO NACIONAL";64
"171840 PRESIDENTE KENNEDY";1
"171845 PUGMIL";1
"171855 RIACHINHO";2
"171865 RIO DA CONCEICAO";1
"171875 RIO SONO";2
"171880 SAMPAIO";3
"171884 SANDOLANDIA";2
"171886 SANTA FE DO ARAGUAIA";4
"171900 SANTA TEREZA DO TOCANTINS";1
"172000 SANTA TEREZINHA DO TOCANTINS";1
"172049 SAO VALERIO";1
"172065 SILVANOPOLIS";1
"172080 SITIO NOVO DO TOCANTINS";3
"172090 TAGUATINGA";1
"172100 PALMAS";1072
"172110 TOCANTINIA";10
"172120 TOCANTINOPOLIS";60
"172125 TUPIRAMA";3
"172208 WANDERLANDIA";84
"172210 XAMBIOA";1
"210005 ACAILANDIA";11
"210020 ALCANTARA";2
"210030 ALDEIAS ALTAS";1
"210060 AMARANTE DO MARANHAO";1
"210080 ANAPURUS";1
"210120 BACABAL";2
"210130 BACURI";1
"210140 BALSAS";69
"210160 BARRA DO CORDA";129
"210200 BOM JARDIM";1
"210220 BURITI";1
"210300 CAXIAS";1
"210315 CENTRO DO GUILHERME";1
"210325 CIDELANDIA";1
"210330 CODO";5
"210340 COELHO NETO";1
"210370 CURURUPU";4
"210405 ESTREITO";9
"210420 FORTUNA";1
"210430 GODOFREDO VIANA";1
"210455 GOVERNADOR EDISON LOBAO";1
"210470 GRACA ARANHA";33
"210480 GRAJAU";1
"210530 IMPERATRIZ";25
"210570 LAGO DA PEDRA";2
"210598 LAJEADO NOVO";1
"210690 MONCAO";1
"210750 PACO DO LUMIAR";16
"210770 PARAIBANO";1
"210870 PIO XII";2
"210910 PRESIDENTE DUTRA";2
"210945 RAPOSA";1
"210960 ROSARIO";14
"210970 SAMBAIBA";2
"210990 SANTA INES";1
"211000 SANTA LUZIA";2
"211020 SANTA RITA";1
"211085 SAO FRANCISCO DO BREJAO";3
"211090 SAO FRANCISCO DO MARANHAO";1
"211105 SAO JOAO DO PARAISO";5
"211120 SAO JOSE DE RIBAMAR";33
"211130 SAO LUIS";221
"211176 SENADOR LA ROCQUE";1
"211180 SITIO NOVO";1
"211190 SUCUPIRA DO NORTE";1
"211200 TASSO FRAGOSO";8
"211220 TIMON";8
"211230 TUNTUM";1
"211250 TUTOIA";1
"211300 VITORINO FREIRE";1
"211400 ZE DOCA";6
"220020 AGUA BRANCA";2
"220040 ALTOS";4
"220190 BOM JESUS";19
"220208 CAJUEIRO DA PRAIA";1
"220220 CAMPO MAIOR";1
"220277 COLONIA DO PIAUI";1
"220290 CORRENTE";1
"220330 DEMERVAL LOBAO";5
"220350 ELESBAO VELOSO";1
"220370 ESPERANTINA";1
"220390 FLORIANO";2
"220430 FRONTEIRAS";1
"220520 JAICOS";1
"220570 LUIS CORREIA";2
"220700 OEIRAS";126
"220770 PARNAIBA";63
"220790 PEDRO II";2
"220800 PICOS";1
"220820 PIO IX";1
"220840 PIRIPIRI";37
"220937 SANTA ROSA DO PIAUI";1
"220980 SAO GONCALO DO PIAUI";2
"220997 SAO JOAO DO ARRAIAL";3
"221097 TANQUE DO PIAUI";2
"221100 TERESINA";239
"221110 UNIAO";1
"221130 VALENCA DO PIAUI";1
"221140 VARZEA GRANDE";1
"230020 ACARAU";1
"230030 ACOPIARA";45
"230050 ALCANTARAS";1
"230070 ALTO SANTO";2
"230080 ANTONINA DO NORTE";2
"230100 AQUIRAZ";4
"230110 ARACATI";21
"230120 ARACOIABA";22
"230130 ARARIPE";3
"230140 ARATUBA";9
"230190 BARBALHA";11
"230195 BARREIRA";3
"230200 BARRO";1
"230210 BATURITE";5
"230230 BELA CRUZ";3
"230240 BOA VIAGEM";4
"230250 BREJO SANTO";74
"230270 CAMPOS SALES";11
"230280 CANINDE";15
"230300 CARIDADE";13
"230310 CARIRE";3
"230340 CARNAUBAL";1
"230350 CASCAVEL";26
"230360 CATARINA";10
"230370 CAUCAIA";436
"230390 CHAVAL";1
"230395 CHOROZINHO";18
"230400 COREAU";1
"230410 CRATEUS";86
"230420 CRATO";5
"230428 EUSEBIO";4
"230435 FORQUILHA";1
"230440 FORTALEZA";1500
"230450 FRECHEIRINHA";2
"230460 GENERAL SAMPAIO";4
"230470 GRANJA";6
"230500 GUARACIABA DO NORTE";5
"230523 HORIZONTE";128
"230526 IBARETAMA";4
"230535 ICAPUI";14
"230540 ICO";39
"230560 INDEPENDENCIA";135
"230565 IPAPORANGA";1
"230580 IPU";1
"230600 IRACEMA";3
"230620 ITAICABA";2
"230625 ITAITINGA";26
"230630 ITAPAGE";1
"230640 ITAPIPOCA";74
"230650 ITAPIUNA";7
"230655 ITAREMA";6
"230660 ITATIRA";22
"230680 JAGUARIBARA";4
"230730 JUAZEIRO DO NORTE";4
"230750 LAVRAS DA MANGABEIRA";3
"230760 LIMOEIRO DO NORTE";5
"230765 MARACANAU";130
"230770 MARANGUAPE";43
"230780 MARCO";3
"230800 MASSAPE";3
"230810 MAURITI";6
"230830 MILAGRES";19
"230837 MIRAIMA";1
"230840 MISSAO VELHA";3
"230850 MOMBACA";5
"230860 MONSENHOR TABOSA";1
"230870 MORADA NOVA";1
"230880 MORAUJO";2
"230900 MUCAMBO";4
"230910 MULUNGU";19
"230920 NOVA OLINDA";1
"230940 NOVO ORIENTE";1
"230945 OCARA";1
"230960 PACAJUS";48
"230970 PACATUBA";6
"230980 PACOTI";1
"231020 PARACURU";4
"231025 PARAIPABA";8
"231040 PARAMOTI";2
"231070 PENTECOSTE";27
"231085 PINDORETAMA";30
"231130 QUIXADA";5
"231140 QUIXERAMOBIM";11
"231150 QUIXERE";7
"231160 REDENCAO";3
"231170 RERIUTABA";9
"231180 RUSSAS";2
"231200 SANTANA DO ACARAU";4
"231220 SANTA QUITERIA";1
"231240 SAO GONCALO DO AMARANTE";38
"231250 SAO JOAO DO JAGUARIBE";1
"231260 SAO LUIS DO CURU";16
"231270 SENADOR POMPEU";12
"231290 SOBRAL";122
"231320 TAMBORIL";7
"231335 TEJUCUOCA";20
"231340 TIANGUA";1
"231350 TRAIRI";1
"231355 TURURU";8
"231375 UMIRIM";40
"231380 URUBURETAMA";4
"231390 URUOCA";46
"231395 VARJOTA";3
"231410 VICOSA DO CEARA";1
"240010 ACARI";4
"240020 ACU";3
"240030 AFONSO BEZERRA";1
"240050 ALEXANDRIA";2
"240070 ALTO DO RODRIGUES";1
"240100 APODI";1
"240170 BOM JESUS";1
"240180 BREJINHO";1
"240190 CAICARA DO RIO DO VENTO";4
"240200 CAICO";4
"240210 CAMPO REDONDO";2
"240220 CANGUARETAMA";2
"240250 CARNAUBAIS";1
"240260 CEARA-MIRIM";19
"240270 CERRO CORA";1
"240280 CORONEL EZEQUIEL";1
"240310 CURRAIS NOVOS";2
"240325 PARNAMIRIM";19
"240360 EXTREMOZ";2
"240420 GOIANINHA";3
"240470 IPANGUACU";1
"240485 ITAJA";1
"240540 JAPI";2
"240560 JARDIM DE PIRANHAS";18
"240580 JOAO CAMARA";1
"240600 JOSE DA PENHA";1
"240610 JUCURUTU";3
"240630 LAGOA DE PEDRAS";2
"240640 LAGOA DE VELHOS";4
"240650 LAGOA NOVA";2
"240660 LAGOA SALGADA";1
"240680 LAJES PINTADAS";3
"240700 LUIS GOMES";1
"240710 MACAIBA";10
"240720 MACAU";3
"240730 MARCELINO VIEIRA";1
"240740 MARTINS";2
"240800 MOSSORO";15
"240810 NATAL";411
"240820 NISIA FLORESTA";3
"240830 NOVA CRUZ";4
"240860 PARANA";1
"240880 PARAZINHO";2
"240890 PARELHAS";6
"240895 RIO DO FOGO";1
"240933 SANTA MARIA";2
"240980 PEDRO VELHO";2
"240990 PENDENCIAS";1
"241030 SERRA CAIADA";2
"241070 RIACHO DA CRUZ";1
"241090 RIACHUELO";2
"241120 SANTA CRUZ";36
"241150 SANTO ANTONIO";7
"241170 SAO BENTO DO TRAIRI";1
"241200 SAO GONCALO DO AMARANTE";16
"241220 SAO JOSE DE MIPIBU";5
"241230 SAO JOSE DO CAMPESTRE";1
"241255 SAO MIGUEL DO GOSTOSO";1
"241260 SAO PAULO DO POTENGI";6
"241270 SAO PEDRO";2
"241290 SAO TOME";2
"241330 SERRA DE SAO BENTO";4
"241355 SERRINHA DOS PINTOS";1
"241390 TAIPU";4
"241400 TANGARA";3
"241440 TOUROS";2
"241460 UPANEMA";2
"241480 VERA CRUZ";5
"241500 VILA FLOR";1
"250030 ALAGOA GRANDE";1
"250090 ARARA";2
"250120 AREIAL";1
"250150 BANANEIRAS";1
"250153 BARAUNA";1
"250160 BARRA DE SANTA ROSA";1
"250180 BAYEUX";8
"250190 BELEM";2
"250215 BOA VISTA";2
"250220 BOM JESUS";1
"250250 BOQUEIRAO";1
"250300 CAAPORA";2
"250320 CABEDELO";3
"250330 CACHOEIRA DOS INDIOS";1
"250370 CAJAZEIRAS";4
"250400 CAMPINA GRANDE";13
"250430 CATOLE DO ROCHA";3
"250440 CONCEICAO";1
"250460 CONDE";3
"250510 CUITE";1
"250600 ESPERANCA";2
"250610 FAGUNDES";1
"250640 GURINHEM";2
"250680 INGA";2
"250690 ITABAIANA";5
"250700 ITAPORANGA";1
"250750 JOAO PESSOA";184
"250770 JUAZEIRINHO";1
"250890 MAMANGUAPE";1
"250970 MONTEIRO";1
"251010 NOVA FLORESTA";1
"251070 PASSAGEM";1
"251110 PEDRA LAVRADA";10
"251120 PEDRAS DE FOGO";1
"251140 PICUI";1
"251150 PILAR";2
"251200 POCINHOS";4
"251250 QUEIMADAS";2
"251270 REMIGIO";1
"251272 PEDRO REGIS";1
"251310 SALGADO DE SAO FELIX";1
"251370 SANTA RITA";3
"251445 SAO JOSE DOS RAMOS";3
"251540 SAO VICENTE DO SERIDO";1
"251670 TEIXEIRA";4
"251700 UMBUZEIRO";1
"260010 AFOGADOS DA INGAZEIRA";2
"260050 AGUAS BELAS";1
"260080 ALTINHO";2
"260090 AMARAJI";1
"260100 ANGELIM";2
"260190 BEZERROS";3
"260210 BOM CONSELHO";1
"260280 BUIQUE";2
"260290 CABO DE SANTO AGOSTINHO";1
"260300 CABROBO";1
"260320 CAETES";1
"260345 CAMARAGIBE";3
"260380 CAPOEIRAS";1
"260400 CARPINA";7
"260410 CARUARU";4
"260500 CUPIRA";2
"260515 DORMENTES";1
"260530 EXU";1
"260600 GARANHUNS";2
"260620 GOIANA";2
"260630 GRANITO";2
"260660 IBIMIRIM";2
"260680 IGARASSU";1
"260720 IPOJUCA";1
"260765 ITAMBE";3
"260790 JABOATAO DOS GUARARAPES";98
"260800 JATAUBA";2
"260890 LIMOEIRO";1
"260930 MIRANDIBA";1
"260960 OLINDA";16
"261060 PAUDALHO";1
"261070 PAULISTA";2
"261090 PESQUEIRA";3
"261110 PETROLINA";6
"261140 PRIMAVERA";1
"261160 RECIFE";146
"261230 SALOA";2
"261370 SAO LOURENCO DA MATA";3
"261450 SURUBIM";4
"261530 TIMBAUBA";2
"261580 TUPANATINGA";1
"261630 VICENCIA";5
"270010 AGUA BRANCA";4
"270020 ANADIA";1
"270030 ARAPIRACA";23
"270060 BARRA DE SAO MIGUEL";1
"270100 BOCA DA MATA";3
"270120 CACIMBINHAS";1
"270130 CAJUEIRO";1
"270180 CARNEIROS";1
"270200 COITE DO NOIA";2
"270210 COLONIA LEOPOLDINA";1
"270240 DELMIRO GOUVEIA";4
"270250 DOIS RIACHOS";1
"270260 FEIRA GRANDE";7
"270280 FLEXEIRAS";3
"270330 INHAPI";1
"270400 JUNQUEIRO";3
"270430 MACEIO";138
"270440 MAJOR ISIDORO";1
"270450 MARAGOGI";1
"270460 MARAVILHA";3
"270470 MARECHAL DEODORO";1
"270500 MATA GRANDE";7
"270510 MATRIZ DE CAMARAGIBE";1
"270550 MURICI";1
"270570 OLHO D'AGUA DAS FLORES";1
"270600 OLIVENCA";5
"270610 OURO BRANCO";2
"270620 PALESTINA";3
"270630 PALMEIRA DOS INDIOS";1
"270640 PAO DE ACUCAR";1
"270644 PARIPUEIRA";4
"270670 PENEDO";4
"270690 PILAR";2
"270720 POCO DAS TRINCHEIRAS";5
"270730 PORTO CALVO";2
"270760 QUEBRANGULO";3
"270770 RIO LARGO";54
"270800 SANTANA DO IPANEMA";14
"270830 SAO JOSE DA LAJE";21
"270840 SAO JOSE DA TAPERA";2
"270850 SAO LUIS DO QUITUNDE";1
"270860 SAO MIGUEL DOS CAMPOS";2
"270880 SAO SEBASTIAO";2
"270890 SATUBA";1
"270895 SENADOR RUI PALMEIRA";1
"270900 TANQUE D'ARCA";1
"270915 TEOTONIO VILELA";13
"270920 TRAIPU";1
"270930 UNIAO DOS PALMARES";5
"270940 VICOSA";2
"280030 ARACAJU";29
"280050 AREIA BRANCA";1
"280060 BARRA DOS COQUEIROS";5
"280120 CANINDE DE SAO FRANCISCO";1
"280130 CAPELA";1
"280210 ESTANCIA";5
"280280 INDIAROBA";1
"280290 ITABAIANA";1
"280300 ITABAIANINHA";3
"280390 MALHADOR";2
"280450 NOSSA SENHORA DA GLORIA";1
"280480 NOSSA SENHORA DO SOCORRO";2
"280610 ROSARIO DO CATETE";1
"280650 SANTA ROSA DE LIMA";1
"280670 SAO CRISTOVAO";2
"280710 SIMAO DIAS";5
"290010 ABAIRA";1
"290020 ABARE";1
"290035 ADUSTINA";2
"290070 ALAGOINHAS";4
"290080 ALCOBACA";1
"290090 ALMADINA";1
"290115 AMERICA DOURADA";2
"290120 ANAGE";1
"290130 ANDARAI";2
"290160 ANTAS";1
"290225 ARATACA";2
"290260 BAIXA GRANDE";11
"290270 BARRA";3
"290280 BARRA DA ESTIVA";1
"290310 BARRA DO ROCHA";1
"290320 BARREIRAS";227
"290327 BARROCAS";1
"290330 BARRO PRETO";3
"290340 BELMONTE";1
"290350 BELO CAMPO";3
"290390 BOM JESUS DA LAPA";9
"290410 BOQUIRA";3
"290420 BOTUPORA";12
"290450 BROTAS DE MACAUBAS";2
"290460 BRUMADO";5
"290470 BUERAREMA";4
"290490 CACHOEIRA";1
"290510 CAEM";5
"290520 CAETITE";2
"290530 CAFARNAUM";2
"290560 CAMACAN";2
"290570 CAMACARI";35
"290590 CAMPO ALEGRE DE LOURDES";1
"290600 CAMPO FORMOSO";3
"290620 CANARANA";1
"290630 CANAVIEIRAS";3
"290650 CANDEIAS";13
"290670 CANDIDO SALES";7
"290685 CAPELA DO ALTO ALEGRE";3
"290687 CAPIM GROSSO";7
"290690 CARAVELAS";9
"290750 CATU";1
"290800 COARACI";20
"290820 CONCEICAO DA FEIRA";2
"290840 CONCEICAO DO COITE";1
"290860 CONDE";2
"290870 CONDEUBA";3
"290940 COTEGIPE";1
"290970 CRISTOPOLIS";1
"290980 CRUZ DAS ALMAS";1
"290990 CURACA";1
"291005 DIAS D'AVILA";14
"291070 EUCLIDES DA CUNHA";1
"291072 EUNAPOLIS";132
"291080 FEIRA DE SANTANA";216
"291085 FILADELFIA";1
"291100 FLORESTA AZUL";1
"291120 GANDU";2
"291125 GAVIAO";2
"291150 GONGOGI";1
"291160 GOVERNADOR MANGABEIRA";2
"291165 GUAJERU";99
"291170 GUANAMBI";4
"291200 IBIASSUCE";1
"291210 IBICARAI";1
"291280 IBIRAPUA";1
"291360 ILHEUS";16
"291370 INHAMBUPE";1
"291380 IPECAETA";5
"291390 IPIAU";3
"291440 IRAQUARA";8
"291450 IRARA";4
"291460 IRECE";2
"291465 ITABELA";19
"291470 ITABERABA";10
"291480 ITABUNA";451
"291490 ITACARE";3
"291510 ITAGI";1
"291530 ITAGIMIRIM";2
"291550 ITAJUIPE";16
"291560 ITAMARAJU";23
"291610 ITAPARICA";4
"291620 ITAPE";3
"291630 ITAPEBI";3
"291640 ITAPETINGA";6
"291680 ITARANTIM";22
"291685 ITATIM";3
"291700 ITIUBA";2
"291710 ITORORO";8
"291720 ITUACU";2
"291733 IUIU";1
"291750 JACOBINA";13
"291760 JAGUAQUARA";5
"291770 JAGUARARI";12
"291800 JEQUIE";21
"291820 JIQUIRICA";1
"291835 JOAO DOURADO";1
"291840 JUAZEIRO";11
"291855 JUSSARI";2
"291920 LAURO DE FREITAS";5
"291955 LUIS EDUARDO MAGALHAES";17
"291980 MACAUBAS";12
"291992 MADRE DE DEUS";2
"292000 MAIQUINIQUE";15
"292020 MALHADA";3
"292030 MALHADA DE PEDRAS";2
"292040 MANOEL VITORINO";2
"292050 MARACAS";2
"292080 MARCIONILIO SOUZA";1
"292090 MASCOTE";1
"292170 MORRO DO CHAPEU";1
"292200 MUCURI";7
"292220 MUNIZ FERREIRA";1
"292230 MURITIBA";2
"292240 MUTUIPE";4
"292273 NOVA FATIMA";85
"292280 NOVA ITARANA";2
"292300 NOVA VICOSA";30
"292303 NOVO HORIZONTE";1
"292320 OLIVEIRA DOS BREJINHOS";1
"292335 OUROLANDIA";1
"292350 PALMEIRAS";3
"292360 PARAMIRIM";1
"292370 PARATINGA";1
"292400 PAULO AFONSO";3
"292405 PE DE SERRA";3
"292460 PINDOBACU";2
"292510 POCOES";1
"292520 POJUCA";1
"292525 PONTO NOVO";1
"292530 PORTO SEGURO";227
"292550 PRADO";3
"292560 PRESIDENTE DUTRA";2
"292570 PRESIDENTE JANIO QUADROS";1
"292575 PRESIDENTE TANCREDO NEVES";3
"292590 QUIJINGUE";1
"292595 RAFAEL JAMBEIRO";2
"292600 REMANSO";8
"292610 RETIROLANDIA";5
"292620 RIACHAO DAS NEVES";1
"292630 RIACHAO DO JACUIPE";243
"292650 RIBEIRA DO AMPARO";1
"292660 RIBEIRA DO POMBAL";22
"292700 RIO REAL";4
"292740 SALVADOR";351
"292750 SANTA BARBARA";32
"292770 SANTA CRUZ CABRALIA";4
"292790 SANTA INES";1
"292800 SANTALUZ";5
"292805 SANTA LUZIA";8
"292870 SANTO ANTONIO DE JESUS";5
"292895 SAO DOMINGOS";5
"292905 SAO FELIX DO CORIBE";1
"292920 SAO FRANCISCO DO CONDE";2
"292930 SAO GONCALO DOS CAMPOS";1
"292935 SAO JOSE DA VITORIA";4
"292980 SAUDE";16
"292990 SEABRA";2
"293010 SENHOR DO BONFIM";9
"293020 SENTO SE";1
"293040 SERRA PRETA";1
"293050 SERRINHA";9
"293060 SERROLANDIA";3
"293070 SIMOES FILHO";87
"293080 SOUTO SOARES";1
"293100 TANHACU";1
"293110 TANQUINHO";12
"293135 TEIXEIRA DE FREITAS";75
"293160 TEOLANDIA";2
"293190 TUCANO";1
"293210 UBAIRA";1
"293220 UBAITABA";1
"293230 UBATA";4
"293240 UIBAI";1
"293250 UNA";4
"293270 URUCUCA";7
"293280 UTINGA";1
"293290 VALENCA";1
"293300 VALENTE";1
"293315 VARZEA NOVA";1
"293317 VARZEDO";1
"293320 VERA CRUZ";8
"293330 VITORIA DA CONQUISTA";28
"310050 ACUCENA";4
"310090 AGUAS FORMOSAS";1
"310100 AGUAS VERMELHAS";2
"310110 AIMORES";169
"310160 ALFENAS";1
"310170 ALMENARA";5
"310230 ALVINOPOLIS";1
"310260 ANDRADAS";4
"310340 ARACUAI";3
"310390 ARAUJOS";1
"310400 ARAXA";4
"310520 BANDEIRA";18
"310620 BELO HORIZONTE";127
"310640 BELO VALE";1
"310670 BETIM";92
"310710 BOA ESPERANCA";2
"310730 BOCAIUVA";5
"310740 BOM DESPACHO";2
"310780 BOM JESUS DO GALHO";1
"310860 BRASILIA DE MINAS";11
"310990 CAETANOPOLIS";1
"311130 CAMPO DO MEIO";1
"311140 CAMPO FLORIDO";1
"311230 CAPELINHA";1
"311250 CAPIM BRANCO";1
"311260 CAPINOPOLIS";2
"311280 CAPITOLIO";1
"311340 CARATINGA";5
"311530 CATAGUASES";2
"311550 CAXAMBU";1
"311650 CLARO DOS POCOES";1
"311660 CLAUDIO";1
"311730 CONCEICAO DAS ALAGOAS";2
"311750 CONCEICAO DO MATO DENTRO";1
"311787 CONFINS";1
"311790 CONGONHAL";1
"311830 CONSELHEIRO LAFAIETE";1
"311860 CONTAGEM";77
"311870 COQUEIRAL";1
"311940 CORONEL FABRICIANO";35
"312030 CRISTALIA";1
"312083 CUPARAQUE";2
"312087 CURRAL DE DENTRO";1
"312090 CURVELO";4
"312160 DIAMANTINA";1
"312200 DIVINO";2
"312230 DIVINOPOLIS";8
"312320 DORES DO INDAIA";3
