Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2021
"Município de residência";"Todos_os_casos"
"210850 PINDARE-MIRIM";1
"210860 PINHEIRO";1
"210880 PIRAPEMAS";1
"210905 PORTO RICO DO MARANHAO";1
"210920 PRESIDENTE JUSCELINO";1
"210927 PRESIDENTE SARNEY";1
"210945 RAPOSA";1
"210960 ROSARIO";1
"210990 SANTA INES";1
"211020 SANTA RITA";2
"211120 SAO JOSE DE RIBAMAR";8
"211130 SAO LUIS";31
"211150 SAO MATEUS DO MARANHAO";1
"211223 TRIZIDELA DO VALE";3
"211270 VARGEM GRANDE";1
"211280 VIANA";4
"211400 ZE DOCA";2
"220040 ALTOS";2
"220150 BATALHA";2
"220280 CONCEICAO DO CANINDE";2
"220340 DOM EXPEDITO LOPES";2
"220465 ILHA GRANDE";27
"220550 JOSE DE FREITAS";1
"220554 LAGOINHA DO PIAUI";1
"220558 LAGOA DO PIAUI";1
"220770 PARNAIBA";16
"220785 PAVUSSU";1
"220800 PICOS";2
"220840 PIRIPIRI";2
"221050 SAO PEDRO DO PIAUI";1
"221100 TERESINA";39
"221110 UNIAO";1
"221120 URUCUI";2
"230050 ALCANTARAS";1
"230070 ALTO SANTO";3
"230100 AQUIRAZ";4
"230110 ARACATI";8
"230120 ARACOIABA";1
"230140 ARATUBA";16
"230160 ASSARE";1
"230185 BANABUIU";1
"230190 BARBALHA";32
"230200 BARRO";1
"230205 BARROQUINHA";1
"230210 BATURITE";3
"230220 BEBERIBE";1
"230240 BOA VIAGEM";18
"230250 BREJO SANTO";1
"230270 CAMPOS SALES";1
"230280 CANINDE";6
"230290 CAPISTRANO";4
"230310 CARIRE";4
"230350 CASCAVEL";29
"230370 CAUCAIA";27
"230425 CRUZ";1
"230428 EUSEBIO";10
"230440 FORTALEZA";191
"230445 FORTIM";61
"230450 FRECHEIRINHA";1
"230470 GRANJA";2
"230490 GROAIRAS";1
"230495 GUAIUBA";1
"230523 HORIZONTE";5
"230535 ICAPUI";7
"230540 ICO";1
"230560 INDEPENDENCIA";3
"230600 IRACEMA";6
"230620 ITAICABA";58
"230625 ITAITINGA";13
"230640 ITAPIPOCA";3
"230650 ITAPIUNA";1
"230660 ITATIRA";16
"230680 JAGUARIBARA";2
"230690 JAGUARIBE";1
"230750 LAVRAS DA MANGABEIRA";2
"230760 LIMOEIRO DO NORTE";27
"230765 MARACANAU";26
"230770 MARANGUAPE";87
"230800 MASSAPE";219
"230830 MILAGRES";5
"230837 MIRAIMA";4
"230910 MULUNGU";6
"230945 OCARA";2
"230960 PACAJUS";1
"230970 PACATUBA";20
"231020 PARACURU";45
"231025 PARAIPABA";1
"231080 PEREIRO";7
"231130 QUIXADA";2
"231135 QUIXELO";1
"231150 QUIXERE";205
"231170 RERIUTABA";1
"231180 RUSSAS";2
"231200 SANTANA DO ACARAU";1
"231220 SANTA QUITERIA";1
"231240 SAO GONCALO DO AMARANTE";5
"231250 SAO JOAO DO JAGUARIBE";1
"231270 SENADOR POMPEU";6
"231290 SOBRAL";409
"231310 TABULEIRO DO NORTE";20
"231330 TAUA";1
"231335 TEJUCUOCA";2
"231340 TIANGUA";7
"231350 TRAIRI";2
"231355 TURURU";3
"231360 UBAJARA";1
"231380 URUBURETAMA";2
"231395 VARJOTA";1
"231410 VICOSA DO CEARA";25
"240020 ACU";49
"240030 AFONSO BEZERRA";39
"240050 ALEXANDRIA";1
"240080 ANGICOS";2
"240100 APODI";1
"240120 ARES";1
"240140 BAIA FORMOSA";88
"240145 BARAUNA";4
"240165 BODO";1
"240170 BOM JESUS";2
"240200 CAICO";4
"240210 CAMPO REDONDO";2
"240220 CANGUARETAMA";9
"240240 CARNAUBA DOS DANTAS";1
"240260 CEARA-MIRIM";5
"240270 CERRO CORA";2
"240280 CORONEL EZEQUIEL";124
"240310 CURRAIS NOVOS";4
"240325 PARNAMIRIM";32
"240360 EXTREMOZ";3
"240375 FERNANDO PEDROZA";1
"240380 FLORANIA";2
"240400 FRUTUOSO GOMES";1
"240410 GALINHOS";1
"240420 GOIANINHA";2
"240440 GROSSOS";1
"240460 IELMO MARINHO";2
"240470 IPANGUACU";1
"240500 JACANA";6
"240520 JANDUIS";2
"240530 JANUARIO CICCO";1
"240540 JAPI";1
"240560 JARDIM DE PIRANHAS";1
"240580 JOAO CAMARA";6
"240610 JUCURUTU";1
"240615 JUNDIA";1
"240650 LAGOA NOVA";3
"240670 LAJES";2
"240710 MACAIBA";16
"240720 MACAU";6
"240750 MAXARANGUAPE";1
"240770 MONTANHAS";1
"240780 MONTE ALEGRE";1
"240800 MOSSORO";102
"240810 NATAL";92
"240820 NISIA FLORESTA";3
"240830 NOVA CRUZ";34
"240880 PARAZINHO";5
"240890 PARELHAS";5
"240910 PASSA E FICA";11
"240920 PASSAGEM";1
"240940 PAU DOS FERROS";1
"240960 PEDRA PRETA";1
"240980 PEDRO VELHO";8
"240990 PENDENCIAS";1
"241000 PILOES";1
"241030 SERRA CAIADA";3
"241050 RAFAEL FERNANDES";2
"241120 SANTA CRUZ";117
"241150 SANTO ANTONIO";13
"241170 SAO BENTO DO TRAIRI";6
"241200 SAO GONCALO DO AMARANTE";14
"241220 SAO JOSE DE MIPIBU";10
"241230 SAO JOSE DO CAMPESTRE";19
"241260 SAO PAULO DO POTENGI";4
"241280 SAO RAFAEL";16
"241300 SAO VICENTE";1
"241340 SERRA NEGRA DO NORTE";1
"241390 TAIPU";1
"241400 TANGARA";2
"241415 TENENTE LAURENTINO CRUZ";1
"241480 VERA CRUZ";7
"241500 VILA FLOR";4
"250020 AGUIAR";2
"250030 ALAGOA GRANDE";108
"250040 ALAGOA NOVA";160
"250050 ALAGOINHA";2
"250057 ALGODAO DE JANDAIRA";27
"250060 ALHANDRA";1
"250090 ARARA";16
"250110 AREIA";68
"250130 AROEIRAS";9
"250135 ASSUNCAO";13
"250150 BANANEIRAS";3
"250153 BARAUNA";11
"250157 BARRA DE SANTANA";10
"250170 BARRA DE SAO MIGUEL";2
"250180 BAYEUX";7
"250215 BOA VISTA";5
"250250 BOQUEIRAO";4
"250270 BORBOREMA";1
"250280 BREJO DO CRUZ";1
"250290 BREJO DOS SANTOS";5
"250300 CAAPORA";1
"250310 CABACEIRAS";8
"250320 CABEDELO";270
"250330 CACHOEIRA DOS INDIOS";12
"250350 CACIMBA DE DENTRO";1
"250390 CAMALAU";1
"250400 CAMPINA GRANDE";148
"250403 CAPIM";1
"250415 CASSERENGUE";10
"250430 CATOLE DO ROCHA";14
"250435 CATURITE";26
"250460 CONDE";18
"250480 COREMAS";4
"250485 COXIXOLA";1
"250500 CUBATI";7
"250510 CUITE";37
"250523 CUITE DE MAMANGUAPE";1
"250527 CURRAL DE CIMA";15
"250540 DESTERRO";1
"250570 DONA INES";1
"250600 ESPERANCA";57
"250610 FAGUNDES";3
"250630 GUARABIRA";2
"250660 IBIARA";2
"250680 INGA";14
"250690 ITABAIANA";3
"250700 ITAPORANGA";1
"250710 ITAPOROROCA";26
"250740 JERICO";1
"250750 JOAO PESSOA";407
"250760 JUAREZ TAVORA";3
"250770 JUAZEIRINHO";14
"250780 JUNCO DO SERIDO";1
"250830 LAGOA SECA";2
"250850 LIVRAMENTO";1
"250880 MALTA";1
"250890 MAMANGUAPE";45
"250905 MARCACAO";2
"250910 MARI";1
"250930 MATARACA";1
"250940 MOGEIRO";2
"250950 MONTADAS";2
"250970 MONTEIRO";29
"250990 NATUBA";13
"251010 NOVA FLORESTA";58
"251030 NOVA PALMEIRA";2
"251050 OLIVEDOS";18
"251080 PATOS";13
"251110 PEDRA LAVRADA";1
"251120 PEDRAS DE FOGO";1
"251140 PICUI";6
"251150 PILAR";58
"251180 PIRPIRITUBA";1
"251200 POCINHOS";2
"251210 POMBAL";1
"251220 PRATA";8
"251240 PUXINANA";3
"251250 QUEIMADAS";488
"251260 QUIXABA";3
"251270 REMIGIO";65
"251275 RIACHAO DO BACAMARTE";1
"251370 SANTA RITA";21
"251390 SAO BENTO";2
"251400 SAO JOAO DO CARIRI";11
"251445 SAO JOSE DOS RAMOS";2
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";25
"251530 SAPE";1
"251540 SAO VICENTE DO SERIDO";2
"251550 SERRA BRANCA";2
"251600 SOLANEA";1
"251610 SOLEDADE";1
"251615 SOSSEGO";2
"251620 SOUSA";9
"251630 SUME";1
"251700 UMBUZEIRO";55
"260005 ABREU E LIMA";6
"260010 AFOGADOS DA INGAZEIRA";2
"260020 AFRANIO";3
"260040 AGUA PRETA";4
"260060 ALAGOINHA";1
"260070 ALIANCA";1
"260080 ALTINHO";1
"260090 AMARAJI";323
"260110 ARARIPINA";3
"260120 ARCOVERDE";6
"260130 BARRA DE GUABIRABA";2
"260140 BARREIROS";20
"260160 BELEM DE SAO FRANCISCO";3
"260230 BONITO";2
"260250 BREJINHO";1
"260280 BUIQUE";14
"260290 CABO DE SANTO AGOSTINHO";48
"260300 CABROBO";19
"260345 CAMARAGIBE";30
"260350 CAMOCIM DE SAO FELIX";1
"260370 CANHOTINHO";1
"260390 CARNAIBA";2
"260400 CARPINA";108
"260410 CARUARU";33
"260420 CATENDE";6
"260450 CHA GRANDE";1
"260460 CONDADO";2
"260480 CORTES";1
"260500 CUPIRA";22
"260510 CUSTODIA";58
"260515 DORMENTES";25
"260520 ESCADA";2
"260530 EXU";4
"260540 FEIRA NOVA";50
"260570 FLORESTA";2
"260590 GAMELEIRA";7
"260600 GARANHUNS";9
"260610 GLORIA DO GOITA";3
"260620 GOIANA";20
"260640 GRAVATA";132
"260660 IBIMIRIM";6
"260680 IGARASSU";5
"260700 INAJA";7
"260720 IPOJUCA";1826
"260770 ITAPETIM";1
"260775 ITAPISSUMA";4
"260780 ITAQUITINGA";3
"260790 JABOATAO DOS GUARARAPES";23
"260800 JATAUBA";4
"260810 JOAO ALFREDO";6
"260845 LAGOA DO CARRO";1
"260850 LAGOA DE ITAENGA";1
"260880 LAJEDO";2
"260890 LIMOEIRO";57
"260900 MACAPARANA";2
"260920 MARAIAL";3
"260930 MIRANDIBA";1
"260940 MORENO";17
"260960 OLINDA";90
"260970 OROBO";10
"261000 PALMARES";3
"261050 PASSIRA";2
"261060 PAUDALHO";217
"261070 PAULISTA";84
"261090 PESQUEIRA";2
"261110 PETROLINA";85
"261130 POMBOS";2
"261160 RECIFE";643
"261180 RIBEIRAO";1
"261190 RIO FORMOSO";51
"261210 SALGADINHO";2
"261220 SALGUEIRO";2
"261240 SANHARO";1
"261250 SANTA CRUZ DO CAPIBARIBE";13
"261330 SAO JOAQUIM DO MONTE";1
"261340 SAO JOSE DA COROA GRANDE";1
"261350 SAO JOSE DO BELMONTE";1
"261360 SAO JOSE DO EGITO";2
"261370 SAO LOURENCO DA MATA";4
"261390 SERRA TALHADA";11
"261400 SERRITA";3
"261410 SERTANIA";5
"261420 SIRINHAEM";38
"261450 SURUBIM";1
"261460 TABIRA";1
"261485 TAMANDARE";7
"261500 TAQUARITINGA DO NORTE";2
"261520 TERRA NOVA";2
"261530 TIMBAUBA";59
"261560 TRINDADE";1
"261570 TRIUNFO";1
"261580 TUPANATINGA";8
"261618 VERTENTE DO LERIO";1
"261630 VICENCIA";2
"261640 VITORIA DE SANTO ANTAO";107
"261650 XEXEU";1
"270020 ANADIA";2
"270030 ARAPIRACA";4
"270040 ATALAIA";3
"270060 BARRA DE SAO MIGUEL";1
"270110 BRANQUINHA";34
"270150 CAMPO GRANDE";1
"270170 CAPELA";5
"270210 COLONIA LEOPOLDINA";49
"270230 CORURIPE";4
"270235 CRAIBAS";1
"270240 DELMIRO GOUVEIA";3
"270300 IBATEGUARA";1
"270375 JEQUIA DA PRAIA";1
"270390 JUNDIA";2
"270430 MACEIO";71
"270450 MARAGOGI";14
"270470 MARECHAL DEODORO";7
"270500 MATA GRANDE";2
"270510 MATRIZ DE CAMARAGIBE";7
"270520 MESSIAS";15
"270550 MURICI";4
"270580 OLHO D'AGUA DO CASADO";3
"270630 PALMEIRA DOS INDIOS";2
"270670 PENEDO";51
"270680 PIACABUCU";3
"270690 PILAR";2
"270730 PORTO CALVO";1
"270760 QUEBRANGULO";3
"270770 RIO LARGO";4
"270800 SANTANA DO IPANEMA";1
"270810 SANTANA DO MUNDAU";2
"270830 SAO JOSE DA LAJE";2
"270840 SAO JOSE DA TAPERA";1
"270860 SAO MIGUEL DOS CAMPOS";2
"270880 SAO SEBASTIAO";5
"270890 SATUBA";1
"270900 TANQUE D'ARCA";1
"270915 TEOTONIO VILELA";31
"270930 UNIAO DOS PALMARES";66
"270940 VICOSA";34
"280020 AQUIDABA";16
"280030 ARACAJU";114
"280040 ARAUA";15
"280060 BARRA DOS COQUEIROS";15
"280067 BOQUIM";39
"280120 CANINDE DE SAO FRANCISCO";1
"280130 CAPELA";2
"280160 CEDRO DE SAO JOAO";110
"280190 CUMBE";5
"280210 ESTANCIA";15
"280290 ITABAIANA";13
"280300 ITABAIANINHA";39
"280330 JAPARATUBA";1
"280350 LAGARTO";204
"280380 MALHADA DOS BOIS";21
"280390 MALHADOR";1
"280420 MONTE ALEGRE DE SERGIPE";58
"280430 MURIBECA";1
"280440 NEOPOLIS";171
"280460 NOSSA SENHORA DAS DORES";27
"280480 NOSSA SENHORA DO SOCORRO";23
"280520 PINHAO";9
"280540 POCO REDONDO";4
"280560 PORTO DA FOLHA";7
"280570 PROPRIA";2
"280600 RIBEIROPOLIS";1
"280630 SANTA LUZIA DO ITANHY";1
"280670 SAO CRISTOVAO";42
"280680 SAO DOMINGOS";1
"280710 SIMAO DIAS";169
"280740 TOBIAS BARRETO";3
"280760 UMBAUBA";13
"290050 ERICO CARDOSO";1
"290070 ALAGOINHAS";39
"290115 AMERICA DOURADA";5
"290135 ANDORINHA";1
"290140 ANGICAL";2
"290170 ANTONIO CARDOSO";1
"290210 ARACI";6
"290270 BARRA";6
"290300 BARRA DO MENDES";1
"290320 BARREIRAS";21
"290380 BOA VISTA DO TUPIM";1
"290390 BOM JESUS DA LAPA";4
"290410 BOQUIRA";2
"290420 BOTUPORA";2
"290450 BROTAS DE MACAUBAS";7
"290460 BRUMADO";11
"290485 CABACEIRAS DO PARAGUACU";1
"290500 CACULE";1
"290520 CAETITE";5
"290530 CAFARNAUM";5
"290560 CAMACAN";1
"290570 CAMACARI";42
"290590 CAMPO ALEGRE DE LOURDES";12
"290650 CANDEIAS";4
"290660 CANDIBA";1
"290670 CANDIDO SALES";11
"290710 CARINHANHA";36
"290740 CATOLANDIA";1
"290750 CATU";19
"290755 CATURAMA";3
"290780 CICERO DANTAS";1
"290800 COARACI";2
"290810 COCOS";1
"290850 CONCEICAO DO JACUIPE";2
"290860 CONDE";1
"290870 CONDEUBA";4
"290880 CONTENDAS DO SINCORA";1
"290900 CORDEIROS";5
"290940 COTEGIPE";13
"290980 CRUZ DAS ALMAS";1
"291000 DARIO MEIRA";14
"291005 DIAS D'AVILA";6
"291010 DOM BASILIO";2
"291060 ESPLANADA";4
"291080 FEIRA DE SANTANA";41
"291110 FORMOSA DO RIO PRETO";3
"291140 GLORIA";1
"291170 GUANAMBI";358
"291190 IACU";2
"291220 IBICOARA";2
"291250 IBIPITANGA";7
"291320 IBOTIRAMA";69
"291340 IGAPORA";1
"291360 ILHEUS";5
"291370 INHAMBUPE";7
"291390 IPIAU";5
"291400 IPIRA";1
"291410 IPUPIARA";7
"291460 IRECE";1
"291470 ITABERABA";4
"291480 ITABUNA";44
"291510 ITAGI";2
"291535 ITAGUACU DA BAHIA";2
"291550 ITAJUIPE";7
"291570 ITAMARI";1
"291600 ITANHEM";1
"291610 ITAPARICA";1
"291640 ITAPETINGA";29
"291650 ITAPICURU";1
"291680 ITARANTIM";2
"291685 ITATIM";2
"291690 ITIRUCU";7
"291710 ITORORO";4
"291735 JABORANDI";2
"291740 JACARACI";2
"291750 JACOBINA";18
"291760 JAGUAQUARA";6
"291790 JANDAIRA";1
"291800 JEQUIE";37
"291820 JIQUIRICA";1
"291830 JITAUNA";1
"291840 JUAZEIRO";8
"291850 JUSSARA";2
"291915 LAPAO";1
"291920 LAURO DE FREITAS";3
"291950 LIVRAMENTO DE NOSSA SENHORA";2
"291955 LUIS EDUARDO MAGALHAES";68
"291980 MACAUBAS";182
"292000 MAIQUINIQUE";1
"292030 MALHADA DE PEDRAS";1
"292040 MANOEL VITORINO";4
"292045 MANSIDAO";1
"292050 MARACAS";1
"292100 MATA DE SAO JOAO";1
"292105 MATINA";1
"292120 MIGUEL CALMON";14
"292130 MILAGRES";1
"292170 MORRO DO CHAPEU";2
"292200 MUCURI";1
"292205 MULUNGU DO MORRO";2
"292225 MUQUEM DE SAO FRANCISCO";3
"292230 MURITIBA";4
"292270 NOVA CANAA";37
"292273 NOVA FATIMA";1
"292335 OUROLANDIA";8
"292400 PAULO AFONSO";14
"292450 PINDAI";6
"292480 PIRITIBA";1
"292510 POCOES";6
"292530 PORTO SEGURO";1
"292550 PRADO";1
"292560 PRESIDENTE DUTRA";4
"292575 PRESIDENTE TANCREDO NEVES";2
"292600 REMANSO";1
"292630 RIACHAO DO JACUIPE";3
"292670 RIO DE CONTAS";1
"292690 RIO DO PIRES";88
"292700 RIO REAL";24
"292740 SALVADOR";113
"292770 SANTA CRUZ CABRALIA";3
"292810 SANTA MARIA DA VITORIA";1
"292880 SANTO ESTEVAO";5
"292890 SAO DESIDERIO";249
"292895 SAO DOMINGOS";1
"292905 SAO FELIX DO CORIBE";1
"292910 SAO FELIPE";2
"292925 SAO GABRIEL";3
"292935 SAO JOSE DA VITORIA";1
"292970 SATIRO DIAS";1
"292975 SAUBARA";1
"292990 SEABRA";9
"293000 SEBASTIAO LARANJEIRAS";1
"293010 SENHOR DO BONFIM";1
"293060 SERROLANDIA";3
"293070 SIMOES FILHO";2
"293110 TANQUINHO";1
"293130 TAPIRAMUTA";1
"293135 TEIXEIRA DE FREITAS";18
"293160 TEOLANDIA";3
"293240 UIBAI";1
"293250 UNA";1
"293260 URANDI";2
"293270 URUCUCA";1
"293290 VALENCA";2
"293300 VALENTE";1
"293315 VARZEA NOVA";138
"293320 VERA CRUZ";2
"293330 VITORIA DA CONQUISTA";52
"293360 XIQUE-XIQUE";3
"310050 ACUCENA";1
"310090 AGUAS FORMOSAS";1
"310110 AIMORES";5
"310150 ALEM PARAIBA";2
"310170 ALMENARA";1
"310420 ARCOS";1
"310460 ASTOLFO DUTRA";1
"310620 BELO HORIZONTE";14
"310650 BERILO";1
"310670 BETIM";2
"310690 BICAS";1
"310730 BOCAIUVA";2
"311150 CAMPOS ALTOS";1
"311230 CAPELINHA";1
"311290 CAPUTIRA";1
"311450 CARMOPOLIS DE MINAS";1
"311530 CATAGUASES";21
"311550 CAXAMBU";2
"311660 CLAUDIO";1
"311730 CONCEICAO DAS ALAGOAS";1
"311820 CONQUISTA";1
"311860 CONTAGEM";23
"311920 COROACI";3
"311940 CORONEL FABRICIANO";5
"312080 CRUZILIA";2
"312090 CURVELO";1
"312420 ESPERA FELIZ";2
"312510 EXTREMA";1
"312570 FELIXLANDIA";3
"312610 FORMIGA";2
"312670 FRANCISCO SA";5
"312700 FRONTEIRA";1
"312710 FRUTAL";1
"312730 GALILEIA";4
"312733 GAMELEIRAS";7
"312770 GOVERNADOR VALADARES";20
"312780 GRAO MOGOL";1
"312825 GUARACIAMA";1
"312830 GUARANESIA";1
"312880 GUIDOVAL";1
"312950 IBIA";3
"313070 INDIANOPOLIS";5
"313130 IPATINGA";7
"313340 ITAPAGIPE";2
"313380 ITAUNA";2
"313420 ITUIUTABA";12
"313620 JOAO MONLEVADE";4
"313630 JOAO PINHEIRO";2
"313665 JUATUBA";1
"313670 JUIZ DE FORA";3
"313720 LAGOA DA PRATA";10
"313840 LEOPOLDINA";6
"313862 LIMEIRA DO OESTE";1
"313925 MAMONAS";1
"314080 MATIAS BARBOSA";35
"314085 MATIAS CARDOSO";4
"314140 MEDINA";4
"314200 MIRABELA";1
"314220 MIRAI";2
"314290 MONTE AZUL";1
"314330 MONTES CLAROS";28
"314400 MUTUM";1
"314470 NOVA ERA";2
"314480 NOVA LIMA";1
"314520 NOVA SERRANA";1
"314610 OURO PRETO";1
"314690 PAPAGAIOS";3
"314710 PARA DE MINAS";1
"314740 PARAOPEBA";1
"314790 PASSOS";1
"314800 PATOS DE MINAS";1
"314930 PEDRO LEOPOLDO";4
"314980 PERDIZES";1
"315050 PIMENTA";1
"315140 PITANGUI";1
"315150 PIUMHI";4
"315170 POCO FUNDO";1
"315210 PONTE NOVA";2
"315217 PONTO DOS VOLANTES";1
"315430 RESPLENDOR";9
"315460 RIBEIRAO DAS NEVES";6
"315540 RIO NOVO";1
"315670 SABARA";4
"315680 SABINOPOLIS";1
"315700 SALINAS";1
"315720 SANTA BARBARA";1
"315780 SANTA LUZIA";2
"315840 SANTANA DE CATAGUASES";1
"315895 SANTANA DO PARAISO";1
"315980 SANTA VITORIA";6
"316000 SANTO ANTONIO DO AVENTUREIRO";1
"316040 SANTO ANTONIO DO MONTE";4
"316250 SAO JOAO DEL REI";1
"316370 SAO LOURENCO";1
"316470 SAO SEBASTIAO DO PARAISO";1
"316720 SETE LAGOAS";3
"316800 TAIOBEIRAS";1
"316880 TIRADENTES";1
"316900 TOCANTINS";1
"316970 TURMALINA";6
"316990 UBA";8
"317010 UBERABA";27
"317020 UBERLANDIA";7
"317200 VISCONDE DO RIO BRANCO";1
"320530 VITORIA";1
"330020 ARARUAMA";1
"330025 ARRAIAL DO CABO";4
"330040 BARRA MANSA";1
"330045 BELFORD ROXO";2
"330070 CABO FRIO";4
"330100 CAMPOS DOS GOYTACAZES";33
"330170 DUQUE DE CAXIAS";1
"330187 IGUABA GRANDE";2
"330190 ITABORAI";2
"330220 ITAPERUNA";2
"330227 JAPERI";62
"330260 MANGARATIBA";2
"330270 MARICA";2
"330330 NITEROI";3
"330340 NOVA FRIBURGO";5
