DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2021
"Município de residência";"Casos_Prováveis"
"150010 ABAETETUBA";8
"150020 ACARA";8
"150030 AFUA";2
"150034 AGUA AZUL DO NORTE";27
"150040 ALENQUER";113
"150050 ALMEIRIM";1
"150060 ALTAMIRA";206
"150080 ANANINDEUA";19
"150085 ANAPU";1
"150090 AUGUSTO CORREA";10
"150095 AURORA DO PARA";1
"150120 BAIAO";3
"150125 BANNACH";22
"150130 BARCARENA";3
"150140 BELEM";620
"150145 BELTERRA";24
"150150 BENEVIDES";19
"150157 BOM JESUS DO TOCANTINS";1
"150160 BONITO";2
"150170 BRAGANCA";8
"150172 BRASIL NOVO";12
"150175 BREJO GRANDE DO ARAGUAIA";7
"150180 BREVES";2
"150210 CAMETA";13
"150215 CANAA DOS CARAJAS";48
"150220 CAPANEMA";12
"150230 CAPITAO POCO";1
"150240 CASTANHAL";13
"150250 CHAVES";1
"150260 COLARES";2
"150270 CONCEICAO DO ARAGUAIA";857
"150275 CONCORDIA DO PARA";2
"150276 CUMARU DO NORTE";37
"150280 CURRALINHO";3
"150295 ELDORADO DOS CARAJAS";1
"150304 FLORESTA DO ARAGUAIA";64
"150309 GOIANESIA DO PARA";1
"150330 IGARAPE-MIRI";36
"150340 INHANGAPI";2
"150345 IPIXUNA DO PARA";8
"150350 IRITUIA";1
"150360 ITAITUBA";519
"150370 ITUPIRANGA";2
"150375 JACAREACANGA";1
"150380 JACUNDA";3
"150390 JURUTI";8
"150410 MAGALHAES BARATA";2
"150420 MARABA";7
"150430 MARACANA";1
"150440 MARAPANIM";1
"150442 MARITUBA";10
"150445 MEDICILANDIA";56
"150450 MELGACO";1
"150460 MOCAJUBA";2
"150470 MOJU";4
"150475 MOJUI DOS CAMPOS";7
"150480 MONTE ALEGRE";2
"150490 MUANA";1
"150497 NOVA IPIXUNA";3
"150503 NOVO PROGRESSO";48
"150506 NOVO REPARTIMENTO";72
"150510 OBIDOS";9
"150530 ORIXIMINA";8
"150540 OUREM";8
"150543 OURILANDIA DO NORTE";35
"150548 PACAJA";118
"150549 PALESTINA DO PARA";1
"150550 PARAGOMINAS";3
"150553 PARAUAPEBAS";139
"150555 PAU D'ARCO";10
"150560 PEIXE-BOI";5
"150563 PICARRA";2
"150565 PLACAS";2
"150570 PONTA DE PEDRAS";1
"150600 PRAINHA";20
"150610 PRIMAVERA";1
"150611 QUATIPURU";4
"150613 REDENCAO";64
"150616 RIO MARIA";6
"150618 RONDON DO PARA";3
"150619 RUROPOLIS";66
"150620 SALINOPOLIS";3
"150630 SALVATERRA";1
"150635 SANTA BARBARA DO PARA";2
"150650 SANTA IZABEL DO PARA";7
"150655 SANTA LUZIA DO PARA";143
"150658 SANTA MARIA DAS BARREIRAS";1
"150660 SANTA MARIA DO PARA";1
"150670 SANTANA DO ARAGUAIA";446
"150680 SANTAREM";95
"150700 SANTO ANTONIO DO TAUA";7
"150710 SAO CAETANO DE ODIVELAS";3
"150715 SAO DOMINGOS DO ARAGUAIA";10
"150720 SAO DOMINGOS DO CAPIM";3
"150730 SAO FELIX DO XINGU";92
"150740 SAO FRANCISCO DO PARA";4
"150745 SAO GERALDO DO ARAGUAIA";49
"150746 SAO JOAO DA PONTA";2
"150750 SAO JOAO DO ARAGUAIA";267
"150760 SAO MIGUEL DO GUAMA";2
"150775 SAPUCAIA";63
"150780 SENADOR JOSE PORFIRIO";41
"150790 SOURE";4
"150795 TAILANDIA";3
"150796 TERRA ALTA";1
"150800 TOME-ACU";1
"150803 TRACUATEUA";3
"150805 TRAIRAO";141
"150808 TUCUMA";4
"150810 TUCURUI";6
"150815 URUARA";5
"150820 VIGIA";1
"150830 VISEU";2
"150835 VITORIA DO XINGU";116
"150840 XINGUARA";131
"160010 AMAPA";2
"160015 PEDRA BRANCA DO AMAPARI";4
"160020 CALCOENE";2
"160023 FERREIRA GOMES";1
"160027 LARANJAL DO JARI";2
"160030 MACAPA";227
"160040 MAZAGAO";6
"160050 OIAPOQUE";24
"160053 PORTO GRANDE";1
"160060 SANTANA";9
"160070 TARTARUGALZINHO";1
"160080 VITORIA DO JARI";1
"170025 ABREULANDIA";17
"170030 AGUIARNOPOLIS";4
"170035 ALIANCA DO TOCANTINS";1
"170100 ANANAS";19
"170105 ANGICO";1
"170110 APARECIDA DO RIO NEGRO";4
"170130 ARAGOMINAS";6
"170190 ARAGUACEMA";4
"170200 ARAGUACU";6
"170210 ARAGUAINA";1356
"170215 ARAGUANA";17
"170220 ARAGUATINS";11
"170230 ARAPOEMA";122
"170240 ARRAIAS";35
"170255 AUGUSTINOPOLIS";2
"170270 AURORA DO TOCANTINS";1
"170290 AXIXA DO TOCANTINS";2
"170300 BABACULANDIA";17
"170305 BANDEIRANTES DO TOCANTINS";5
"170307 BARRA DO OURO";3
"170310 BARROLANDIA";1
"170320 BERNARDO SAYAO";29
"170360 BRASILANDIA DO TOCANTINS";16
"170370 BREJINHO DE NAZARE";301
"170382 CACHOEIRINHA";43
"170386 CARIRI DO TOCANTINS";1
"170388 CARMOLANDIA";2
"170390 CASEARA";3
"170410 CENTENARIO";1
"170460 CHAPADA DE AREIA";4
"170510 CHAPADA DA NATIVIDADE";14
"170550 COLINAS DO TOCANTINS";341
"170555 COMBINADO";110
"170560 CONCEICAO DO TOCANTINS";3
"170600 COUTO MAGALHAES";22
"170610 CRISTALANDIA";7
"170650 DARCINOPOLIS";33
"170700 DIANOPOLIS";11
"170710 DIVINOPOLIS DO TOCANTINS";2
"170720 DOIS IRMAOS DO TOCANTINS";6
"170730 DUERE";194
"170755 FATIMA";5
"170765 FIGUEIROPOLIS";12
"170770 FILADELFIA";3
"170820 FORMOSO DO ARAGUAIA";38
"170825 FORTALEZA DO TABOCAO";23
"170830 GOIANORTE";2
"170900 GOIATINS";47
"170930 GUARAI";142
"170950 GURUPI";28
"170980 IPUEIRAS";14
"171050 ITACAJA";88
"171070 ITAGUATINS";1
"171090 ITAPIRATINS";38
"171110 ITAPORA DO TOCANTINS";4
"171150 JAU DO TOCANTINS";1
"171180 JUARINA";6
"171190 LAGOA DA CONFUSAO";25
"171195 LAGOA DO TOCANTINS";2
"171200 LAJEADO";50
"171215 LAVANDEIRA";8
"171240 LIZARDA";1
"171245 LUZINOPOLIS";26
"171250 MARIANOPOLIS DO TOCANTINS";3
"171320 MIRACEMA DO TOCANTINS";30
"171330 MIRANORTE";5
"171360 MONTE DO CARMO";15
"171370 MONTE SANTO DO TOCANTINS";16
"171380 PALMEIRAS DO TOCANTINS";3
"171395 MURICILANDIA";27
"171420 NATIVIDADE";12
"171430 NAZARE";1
"171488 NOVA OLINDA";38
"171500 NOVA ROSALANDIA";13
"171510 NOVO ACORDO";5
"171515 NOVO ALEGRE";11
"171525 NOVO JARDIM";8
"171550 OLIVEIRA DE FATIMA";78
"171570 PALMEIRANTE";6
"171575 PALMEIROPOLIS";9
"171610 PARAISO DO TOCANTINS";104
"171620 PARANA";11
"171630 PAU D'ARCO";122
"171650 PEDRO AFONSO";9
"171660 PEIXE";7
"171665 PEQUIZEIRO";1
"171670 COLMEIA";9
"171700 PINDORAMA DO TOCANTINS";17
"171720 PIRAQUE";7
"171750 PIUM";9
"171780 PONTE ALTA DO BOM JESUS";4
"171790 PONTE ALTA DO TOCANTINS";70
"171800 PORTO ALEGRE DO TOCANTINS";5
"171820 PORTO NACIONAL";677
"171830 PRAIA NORTE";3
"171840 PRESIDENTE KENNEDY";28
"171845 PUGMIL";1
"171855 RIACHINHO";5
"171870 RIO DOS BOIS";25
"171875 RIO SONO";5
"171880 SAMPAIO";3
"171884 SANDOLANDIA";21
"171886 SANTA FE DO ARAGUAIA";65
"171889 SANTA RITA DO TOCANTINS";2
"171890 SANTA ROSA DO TOCANTINS";4
"171900 SANTA TEREZA DO TOCANTINS";34
"172000 SANTA TEREZINHA DO TOCANTINS";25
"172010 SAO BENTO DO TOCANTINS";5
"172015 SAO FELIX DO TOCANTINS";1
"172049 SAO VALERIO";185
"172065 SILVANOPOLIS";20
"172080 SITIO NOVO DO TOCANTINS";4
"172090 TAGUATINGA";28
"172093 TAIPAS DO TOCANTINS";44
"172097 TALISMA";8
"172100 PALMAS";4300
"172110 TOCANTINIA";3
"172120 TOCANTINOPOLIS";32
"172125 TUPIRAMA";4
"172130 TUPIRATINS";8
"172208 WANDERLANDIA";15
"172210 XAMBIOA";21
"210005 ACAILANDIA";1
"210020 ALCANTARA";10
"210030 ALDEIAS ALTAS";2
"210043 ALTO ALEGRE DO MARANHAO";2
"210047 ALTO ALEGRE DO PINDARE";2
"210050 ALTO PARNAIBA";2
"210055 AMAPA DO MARANHAO";1
"210060 AMARANTE DO MARANHAO";7
"210083 APICUM-ACU";1
"210090 ARAIOSES";2
"210095 ARAME";2
"210100 ARARI";4
"210120 BACABAL";3
"210125 BACABEIRA";20
"210130 BACURI";1
"210140 BALSAS";46
"210150 BARAO DE GRAJAU";7
"210160 BARRA DO CORDA";510
"210173 BELAGUA";1
"210180 BENEDITO LEITE";71
"210190 BEQUIMAO";4
"210203 BOM JESUS DAS SELVAS";2
"210207 BOM LUGAR";1
"210210 BREJO";1
"210215 BREJO DE AREIA";3
"210220 BURITI";5
"210230 BURITI BRAVO";1
"210232 BURITICUPU";3
"210255 CAMPESTRE DO MARANHAO";1
"210270 CANTANHEDE";22
"210275 CAPINZAL DO NORTE";1
"210280 CAROLINA";1
"210300 CAXIAS";5
"210317 CENTRO NOVO DO MARANHAO";1
"210320 CHAPADINHA";5
"210330 CODO";5
"210340 COELHO NETO";1
"210350 COLINAS";2
"210360 COROATA";1
"210370 CURURUPU";5
"210380 DOM PEDRO";2
"210400 ESPERANTINOPOLIS";1
"210405 ESTREITO";64
"210409 FORMOSA DA SERRA NEGRA";3
"210410 FORTALEZA DOS NOGUEIRAS";4
"210420 FORTUNA";30
"210430 GODOFREDO VIANA";1
"210440 GONCALVES DIAS";2
"210455 GOVERNADOR EDISON LOBAO";17
"210462 GOVERNADOR LUIZ ROCHA";1
"210465 GOVERNADOR NEWTON BELLO";1
"210480 GRAJAU";7
"210510 ICATU";1
"210515 IGARAPE DO MEIO";4
"210520 IGARAPE GRANDE";1
"210530 IMPERATRIZ";12
"210535 ITAIPAVA DO GRAJAU";1
"210540 ITAPECURU MIRIM";5
"210542 ITINGA DO MARANHAO";2
"210545 JATOBA";1
"210547 JENIPAPO DOS VIEIRAS";13
"210560 JOSELANDIA";2
"210570 LAGO DA PEDRA";7
"210580 LAGO DO JUNCO";1
"210596 LAGOA GRANDE DO MARANHAO";3
"210598 LAJEADO NOVO";9
"210610 LORETO";1
"210632 MARACACUME";5
"210660 MATOES";5
"210690 MONCAO";2
"210750 PACO DO LUMIAR";2
"210770 PARAIBANO";34
"210780 PARNARAMA";1
"210790 PASSAGEM FRANCA";2
"210810 PAULO RAMOS";5
"210820 PEDREIRAS";3
"210840 PERI MIRIM";1
"210845 PERITORO";1
"210850 PINDARE-MIRIM";2
"210860 PINHEIRO";5
"210880 PIRAPEMAS";5
"210890 POCAO DE PEDRAS";1
"210900 PORTO FRANCO";10
"210905 PORTO RICO DO MARANHAO";1
"210920 PRESIDENTE JUSCELINO";2
"210927 PRESIDENTE SARNEY";1
"210950 RIACHAO";2
"210955 RIBAMAR FIQUENE";1
"210960 ROSARIO";3
"210990 SANTA INES";14
"211000 SANTA LUZIA";3
"211020 SANTA RITA";11
"211065 SAO DOMINGOS DO AZEITAO";27
"211080 SAO FELIX DE BALSAS";1
"211090 SAO FRANCISCO DO MARANHAO";1
"211105 SAO JOAO DO PARAISO";5
"211110 SAO JOAO DOS PATOS";1
"211120 SAO JOSE DE RIBAMAR";12
"211125 SAO JOSE DOS BASILIOS";2
"211130 SAO LUIS";154
"211140 SAO LUIS GONZAGA DO MARANHAO";2
"211150 SAO MATEUS DO MARANHAO";3
"211153 SAO PEDRO DA AGUA BRANCA";1
"211157 SAO PEDRO DOS CRENTES";1
"211172 SATUBINHA";1
"211180 SITIO NOVO";4
"211190 SUCUPIRA DO NORTE";1
"211195 SUCUPIRA DO RIACHAO";25
"211200 TASSO FRAGOSO";20
"211220 TIMON";5
"211223 TRIZIDELA DO VALE";2
"211230 TUNTUM";3
"211250 TUTOIA";2
"211270 VARGEM GRANDE";2
"211280 VIANA";4
"211285 VILA NOVA DOS MARTIRIOS";1
"211290 VITORIA DO MEARIM";1
"211400 ZE DOCA";4
"220010 AGRICOLANDIA";16
"220020 AGUA BRANCA";84
"220025 ALAGOINHA DO PIAUI";10
"220027 ALEGRETE DO PIAUI";1
"220040 ALTOS";3
"220045 ALVORADA DO GURGUEIA";6
"220080 ANTONIO ALMEIDA";13
"220090 AROAZES";41
"220095 AROEIRAS DO ITAIM";6
"220110 AVELINO LOPES";13
"220115 BAIXA GRANDE DO RIBEIRO";1
"220117 BARRA D'ALCANTARA";1
"220130 BARREIRAS DO PIAUI";24
"220157 BELEM DO PIAUI";1
"220160 BENEDITINOS";6
"220170 BERTOLINIA";3
"220177 BOA HORA";1
"220180 BOCAINA";7
"220190 BOM JESUS";128
"220191 BOM PRINCIPIO DO PIAUI";1
"220200 BURITI DOS LOPES";1
"220202 BURITI DOS MONTES";4
"220205 CABECEIRAS DO PIAUI";2
"220208 CAJUEIRO DA PRAIA";4
"220213 CAMPO GRANDE DO PIAUI";13
"220220 CAMPO MAIOR";10
"220230 CANTO DO BURITI";1
"220250 CARACOL";1
"220255 CARIDADE DO PIAUI";13
"220260 CASTELO DO PIAUI";1
"220265 CAXINGO";1
"220270 COCAL";5
"220271 COCAL DE TELHA";1
"220273 COIVARAS";1
"220275 COLONIA DO GURGUEIA";1
"220277 COLONIA DO PIAUI";9
"220290 CORRENTE";61
"220300 CRISTALANDIA DO PIAUI";9
"220310 CRISTINO CASTRO";24
"220320 CURIMATA";81
"220323 CURRAIS";5
"220325 CURRALINHOS";36
"220330 DEMERVAL LOBAO";2
"220340 DOM EXPEDITO LOPES";43
"220342 DOMINGOS MOURAO";53
"220345 DOM INOCENCIO";1
"220350 ELESBAO VELOSO";1
"220390 FLORIANO";69
"220400 FRANCINOPOLIS";1
"220415 FRANCISCO MACEDO";2
"220430 FRONTEIRAS";1
"220435 GEMINIANO";90
"220440 GILBUES";145
"220455 GUARIBAS";1
"220460 HUGO NAPOLEAO";1
"220465 ILHA GRANDE";61
"220470 INHUMA";2
"220480 IPIRANGA DO PIAUI";66
"220500 ITAINOPOLIS";9
"220515 JACOBINA DO PIAUI";4
"220520 JAICOS";2
"220553 JUREMA";7
"220554 LAGOINHA DO PIAUI";44
"220557 LAGOA DE SAO FRANCISCO";50
"220559 LAGOA DO SITIO";1
"220570 LUIS CORREIA";49
"220600 MARCOS PARENTE";45
"220620 MIGUEL ALVES";1
"220630 MIGUEL LEAO";2
"220635 MILTON BRANDAO";3
"220640 MONSENHOR GIL";8
"220650 MONSENHOR HIPOLITO";5
"220660 MONTE ALEGRE DO PIAUI";123
"220665 MORRO CABECA NO TEMPO";10
"220667 MORRO DO CHAPEU DO PIAUI";1
"220669 MURICI DOS PORTELAS";1
"220670 NAZARE DO PIAUI";1
"220675 NOSSA SENHORA DE NAZARE";1
"220680 NOSSA SENHORA DOS REMEDIOS";3
"220690 NOVO ORIENTE DO PIAUI";25
"220700 OEIRAS";20
"220740 PALMEIRA DO PIAUI";66
"220755 PAQUETA";30
"220760 PARNAGUA";4
"220770 PARNAIBA";140
"220777 PATOS DO PIAUI";6
"220779 PAU D'ARCO DO PIAUI";1
"220780 PAULISTANA";4
"220790 PEDRO II";68
"220800 PICOS";296
"220820 PIO IX";23
"220830 PIRACURUCA";71
"220840 PIRIPIRI";37
"220855 PORTO ALEGRE DO PIAUI";3
"220870 REDENCAO DO GURGUEIA";6
"220885 RIACHO FRIO";15
"220890 RIBEIRO GONCALVES";44
"220910 SANTA CRUZ DO PIAUI";38
"220930 SANTA LUZ";97
"220935 SANTANA DO PIAUI";3
"220937 SANTA ROSA DO PIAUI";7
"220950 SANTO INACIO DO PIAUI";1
"220985 SAO JOAO DA CANABRAVA";1
"220987 SAO JOAO DA FRONTEIRA";3
"220995 SAO JOAO DA VARJOTA";2
"221000 SAO JOAO DO PIAUI";6
"221005 SAO JOSE DO DIVINO";1
"221020 SAO JOSE DO PIAUI";11
"221030 SAO JULIAO";6
"221050 SAO PEDRO DO PIAUI";6
"221060 SAO RAIMUNDO NONATO";1
"221063 SEBASTIAO LEAL";1
"221070 SIMOES";4
"221080 SIMPLICIO MENDES";1
"221093 SUSSUAPARA";9
"221100 TERESINA";1311
"221120 URUCUI";60
"221150 VERA MENDES";10
"230010 ABAIARA";1
"230015 ACARAPE";4
"230020 ACARAU";180
"230040 AIUABA";2
"230050 ALCANTARAS";41
"230070 ALTO SANTO";76
"230075 AMONTADA";10
"230080 ANTONINA DO NORTE";5
"230090 APUIARES";18
"230100 AQUIRAZ";113
"230110 ARACATI";250
"230120 ARACOIABA";24
"230125 ARARENDA";3
"230140 ARATUBA";252
"230150 ARNEIROZ";3
"230160 ASSARE";7
"230180 BAIXIO";1
"230185 BANABUIU";11
"230190 BARBALHA";137
"230195 BARREIRA";4
"230200 BARRO";9
"230205 BARROQUINHA";1
"230210 BATURITE";24
"230220 BEBERIBE";537
"230230 BELA CRUZ";557
"230240 BOA VIAGEM";397
"230250 BREJO SANTO";54
"230260 CAMOCIM";32
"230270 CAMPOS SALES";53
"230280 CANINDE";134
"230290 CAPISTRANO";104
"230300 CARIDADE";92
"230310 CARIRE";117
"230320 CARIRIACU";7
"230340 CARNAUBAL";4
"230350 CASCAVEL";154
"230360 CATARINA";2
"230365 CATUNDA";2
"230370 CAUCAIA";870
"230380 CEDRO";6
"230390 CHAVAL";2
"230393 CHORO";11
"230395 CHOROZINHO";4
"230400 COREAU";21
"230410 CRATEUS";8
"230420 CRATO";95
"230423 CROATA";3
"230425 CRUZ";19
"230427 ERERE";9
"230428 EUSEBIO";92
"230430 FARIAS BRITO";4
"230435 FORQUILHA";14
"230440 FORTALEZA";14671
"230445 FORTIM";89
"230450 FRECHEIRINHA";5
"230460 GENERAL SAMPAIO";8
"230465 GRACA";1
"230470 GRANJA";27
"230490 GROAIRAS";9
"230495 GUAIUBA";13
"230500 GUARACIABA DO NORTE";4
"230510 GUARAMIRANGA";14
"230520 HIDROLANDIA";1
"230523 HORIZONTE";487
"230526 IBARETAMA";18
"230530 IBIAPINA";5
"230533 IBICUITINGA";6
"230535 ICAPUI";83
"230540 ICO";3
"230550 IGUATU";365
"230560 INDEPENDENCIA";2
"230565 IPAPORANGA";4
"230580 IPU";6
"230590 IPUEIRAS";18
"230600 IRACEMA";340
"230610 IRAUCUBA";78
"230620 ITAICABA";148
"230625 ITAITINGA";51
"230630 ITAPAGE";25
"230640 ITAPIPOCA";170
"230650 ITAPIUNA";10
"230655 ITAREMA";16
"230660 ITATIRA";216
"230670 JAGUARETAMA";52
"230680 JAGUARIBARA";10
"230690 JAGUARIBE";93
"230700 JAGUARUANA";729
"230710 JARDIM";1
"230725 JIJOCA DE JERICOACOARA";77
"230730 JUAZEIRO DO NORTE";29
"230740 JUCAS";1
"230750 LAVRAS DA MANGABEIRA";3
"230760 LIMOEIRO DO NORTE";522
"230763 MADALENA";217
"230765 MARACANAU";1475
"230770 MARANGUAPE";1109
"230780 MARCO";15
"230790 MARTINOPOLE";1
"230800 MASSAPE";66
"230810 MAURITI";22
"230820 MERUOCA";53
"230830 MILAGRES";9
"230837 MIRAIMA";94
"230840 MISSAO VELHA";4
"230850 MOMBACA";1
"230860 MONSENHOR TABOSA";13
"230870 MORADA NOVA";902
"230880 MORAUJO";49
"230890 MORRINHOS";6
"230900 MUCAMBO";3
"230910 MULUNGU";8
"230920 NOVA OLINDA";2
"230930 NOVA RUSSAS";4
"230945 OCARA";101
"230950 OROS";27
"230960 PACAJUS";160
"230970 PACATUBA";255
"230980 PACOTI";3
"230990 PACUJA";3
"231000 PALHANO";138
"231010 PALMACIA";34
"231020 PARACURU";128
"231025 PARAIPABA";8
"231030 PARAMBU";30
"231040 PARAMOTI";164
"231050 PEDRA BRANCA";407
"231060 PENAFORTE";2
"231070 PENTECOSTE";75
"231080 PEREIRO";129
"231085 PINDORETAMA";47
"231090 PIQUET CARNEIRO";2
"231095 PIRES FERREIRA";2
"231100 PORANGA";106
"231110 PORTEIRAS";5
"231120 POTENGI";8
"231123 POTIRETAMA";2
"231126 QUITERIANOPOLIS";7
"231130 QUIXADA";112
"231135 QUIXELO";1
"231140 QUIXERAMOBIM";80
"231150 QUIXERE";645
"231160 REDENCAO";8
"231170 RERIUTABA";15
"231180 RUSSAS";2130
"231195 SALITRE";14
"231200 SANTANA DO ACARAU";7
"231210 SANTANA DO CARIRI";7
"231220 SANTA QUITERIA";14
"231230 SAO BENEDITO";4
"231240 SAO GONCALO DO AMARANTE";59
"231250 SAO JOAO DO JAGUARIBE";5
"231260 SAO LUIS DO CURU";3
"231270 SENADOR POMPEU";10
"231280 SENADOR SA";10
"231290 SOBRAL";1051
"231300 SOLONOPOLE";6
"231310 TABULEIRO DO NORTE";492
"231320 TAMBORIL";16
"231330 TAUA";137
"231335 TEJUCUOCA";33
"231340 TIANGUA";425
"231350 TRAIRI";80
"231355 TURURU";170
"231360 UBAJARA";94
"231370 UMARI";7
"231375 UMIRIM";19
"231380 URUBURETAMA";58
"231390 URUOCA";16
"231395 VARJOTA";2
"231400 VARZEA ALEGRE";56
"231410 VICOSA DO CEARA";779
"240010 ACARI";2
"240020 ACU";132
"240030 AFONSO BEZERRA";8
"240040 AGUA NOVA";1
"240050 ALEXANDRIA";3
"240070 ALTO DO RODRIGUES";19
"240080 ANGICOS";64
"240100 APODI";9
"240110 AREIA BRANCA";2
"240120 ARES";3
"240130 AUGUSTO SEVERO";1
"240140 BAIA FORMOSA";81
"240145 BARAUNA";15
"240160 BENTO FERNANDES";1
"240165 BODO";1
"240170 BOM JESUS";57
"240180 BREJINHO";6
"240185 CAICARA DO NORTE";5
"240190 CAICARA DO RIO DO VENTO";2
"240200 CAICO";13
"240210 CAMPO REDONDO";5
"240220 CANGUARETAMA";12
"240230 CARAUBAS";1
"240240 CARNAUBA DOS DANTAS";5
"240260 CEARA-MIRIM";23
"240270 CERRO CORA";1
"240280 CORONEL EZEQUIEL";89
"240300 CRUZETA";3
"240310 CURRAIS NOVOS";22
"240320 DOUTOR SEVERIANO";4
"240325 PARNAMIRIM";247
"240350 ESPIRITO SANTO";3
"240360 EXTREMOZ";66
"240370 FELIPE GUERRA";2
"240375 FERNANDO PEDROZA";2
"240380 FLORANIA";4
"240400 FRUTUOSO GOMES";1
"240410 GALINHOS";14
"240420 GOIANINHA";19
"240440 GROSSOS";1
"240450 GUAMARE";9
"240460 IELMO MARINHO";1
"240470 IPANGUACU";233
"240500 JACANA";43
"240510 JANDAIRA";4
"240530 JANUARIO CICCO";3
"240540 JAPI";3
"240550 JARDIM DE ANGICOS";1
"240570 JARDIM DO SERIDO";7
"240580 JOAO CAMARA";13
"240600 JOSE DA PENHA";4
