DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2015
"Município de residência";"Casos_Prováveis"
"120017 CAPIXABA";7
"120020 CRUZEIRO DO SUL";4345
"120025 EPITACIOLANDIA";60
"120030 FEIJO";7
"120033 MANCIO LIMA";207
"120035 MARECHAL THAUMATURGO";26
"120038 PLACIDO DE CASTRO";6
"120039 PORTO WALTER";36
"120040 RIO BRANCO";431
"120042 RODRIGUES ALVES";319
"120043 SANTA ROSA DO PURUS";1
"120045 SENADOR GUIOMARD";27
"120050 SENA MADUREIRA";16
"120060 TARAUACA";24
"120070 XAPURI";44
"120080 PORTO ACRE";39
"130002 ALVARAES";22
"130006 AMATURA";1
"130008 ANAMA";1
"130010 ANORI";3
"130014 APUI";7
"130020 ATALAIA DO NORTE";1
"130040 BARCELOS";105
"130050 BARREIRINHA";1
"130060 BENJAMIN CONSTANT";1
"130063 BERURI";1
"130070 BOCA DO ACRE";17
"130080 BORBA";6
"130100 CARAUARI";1
"130110 CAREIRO";3
"130115 CAREIRO DA VARZEA";1
"130120 COARI";1
"130140 EIRUNEPE";1
"130150 ENVIRA";4
"130160 FONTE BOA";1
"130165 GUAJARA";266
"130170 HUMAITA";9
"130180 IPIXUNA";13
"130185 IRANDUBA";8
"130190 ITACOATIARA";127
"130240 LABREA";9
"130250 MANACAPURU";12
"130260 MANAUS";1611
"130270 MANICORE";31
"130280 MARAA";1
"130290 MAUES";165
"130310 NOVA OLINDA DO NORTE";27
"130330 NOVO ARIPUANA";259
"130340 PARINTINS";524
"130353 PRESIDENTE FIGUEIREDO";12
"130356 RIO PRETO DA EVA";3
"130370 SANTO ANTONIO DO ICA";4
"130380 SAO GABRIEL DA CACHOEIRA";144
"130390 SAO PAULO DE OLIVENCA";4
"130395 SAO SEBASTIAO DO UATUMA";1
"130400 SILVES";3
"130406 TABATINGA";315
"130410 TAPAUA";126
"130420 TEFE";72
"130440 URUCURITUBA";2
"140002 AMAJARI";43
"140005 ALTO ALEGRE";13
"140010 BOA VISTA";398
"140015 BONFIM";41
"140017 CANTA";24
"140020 CARACARAI";150
"140023 CAROEBE";4
"140028 IRACEMA";55
"140030 MUCAJAI";53
"140040 NORMANDIA";10
"140045 PACARAIMA";9
"140047 RORAINOPOLIS";280
"140050 SAO JOAO DA BALIZA";23
"140070 UIRAMUTA";10
"150010 ABAETETUBA";36
"150013 ABEL FIGUEIREDO";14
"150020 ACARA";2
"150030 AFUA";8
"150034 AGUA AZUL DO NORTE";22
"150040 ALENQUER";220
"150050 ALMEIRIM";2
"150060 ALTAMIRA";296
"150070 ANAJAS";1
"150080 ANANINDEUA";337
"150085 ANAPU";18
"150090 AUGUSTO CORREA";48
"150095 AURORA DO PARA";2
"150110 BAGRE";66
"150120 BAIAO";2
"150125 BANNACH";14
"150130 BARCARENA";18
"150140 BELEM";1491
"150145 BELTERRA";13
"150150 BENEVIDES";66
"150157 BOM JESUS DO TOCANTINS";2
"150160 BONITO";8
"150170 BRAGANCA";51
"150172 BRASIL NOVO";209
"150175 BREJO GRANDE DO ARAGUAIA";23
"150178 BREU BRANCO";31
"150180 BREVES";203
"150190 BUJARU";4
"150195 CACHOEIRA DO PIRIA";4
"150210 CAMETA";33
"150215 CANAA DOS CARAJAS";184
"150220 CAPANEMA";90
"150230 CAPITAO POCO";24
"150240 CASTANHAL";123
"150250 CHAVES";1
"150260 COLARES";21
"150270 CONCEICAO DO ARAGUAIA";18
"150275 CONCORDIA DO PARA";1
"150276 CUMARU DO NORTE";27
"150277 CURIONOPOLIS";11
"150280 CURRALINHO";3
"150285 CURUA";1
"150290 CURUCA";15
"150293 DOM ELISEU";67
"150304 FLORESTA DO ARAGUAIA";26
"150307 GARRAFAO DO NORTE";1
"150309 GOIANESIA DO PARA";28
"150310 GURUPA";8
"150320 IGARAPE-ACU";5
"150330 IGARAPE-MIRI";10
"150340 INHANGAPI";80
"150345 IPIXUNA DO PARA";3
"150350 IRITUIA";38
"150360 ITAITUBA";63
"150370 ITUPIRANGA";38
"150380 JACUNDA";18
"150390 JURUTI";1
"150400 LIMOEIRO DO AJURU";4
"150405 MAE DO RIO";10
"150410 MAGALHAES BARATA";6
"150420 MARABA";130
"150430 MARACANA";2
"150440 MARAPANIM";3
"150442 MARITUBA";318
"150445 MEDICILANDIA";11
"150450 MELGACO";2
"150460 MOCAJUBA";17
"150470 MOJU";9
"150475 MOJUI DOS CAMPOS";172
"150480 MONTE ALEGRE";232
"150490 MUANA";9
"150497 NOVA IPIXUNA";60
"150500 NOVA TIMBOTEUA";25
"150503 NOVO PROGRESSO";124
"150506 NOVO REPARTIMENTO";15
"150510 OBIDOS";12
"150520 OEIRAS DO PARA";2
"150530 ORIXIMINA";47
"150540 OUREM";2
"150543 OURILANDIA DO NORTE";66
"150548 PACAJA";170
"150549 PALESTINA DO PARA";1
"150550 PARAGOMINAS";3
"150553 PARAUAPEBAS";451
"150555 PAU D'ARCO";2
"150560 PEIXE-BOI";3
"150565 PLACAS";21
"150570 PONTA DE PEDRAS";123
"150580 PORTEL";79
"150590 PORTO DE MOZ";23
"150600 PRAINHA";73
"150610 PRIMAVERA";41
"150611 QUATIPURU";2
"150613 REDENCAO";29
"150616 RIO MARIA";24
"150618 RONDON DO PARA";70
"150619 RUROPOLIS";24
"150620 SALINOPOLIS";17
"150630 SALVATERRA";10
"150635 SANTA BARBARA DO PARA";26
"150640 SANTA CRUZ DO ARARI";2
"150650 SANTA IZABEL DO PARA";144
"150655 SANTA LUZIA DO PARA";16
"150658 SANTA MARIA DAS BARREIRAS";54
"150660 SANTA MARIA DO PARA";3
"150670 SANTANA DO ARAGUAIA";19
"150680 SANTAREM";36
"150690 SANTAREM NOVO";14
"150700 SANTO ANTONIO DO TAUA";14
"150710 SAO CAETANO DE ODIVELAS";15
"150715 SAO DOMINGOS DO ARAGUAIA";90
"150720 SAO DOMINGOS DO CAPIM";6
"150730 SAO FELIX DO XINGU";93
"150740 SAO FRANCISCO DO PARA";4
"150745 SAO GERALDO DO ARAGUAIA";29
"150746 SAO JOAO DA PONTA";13
"150747 SAO JOAO DE PIRABAS";5
"150750 SAO JOAO DO ARAGUAIA";18
"150760 SAO MIGUEL DO GUAMA";3
"150770 SAO SEBASTIAO DA BOA VISTA";7
"150775 SAPUCAIA";1
"150780 SENADOR JOSE PORFIRIO";208
"150790 SOURE";31
"150795 TAILANDIA";39
"150796 TERRA ALTA";15
"150797 TERRA SANTA";1
"150800 TOME-ACU";101
"150803 TRACUATEUA";25
"150805 TRAIRAO";3
"150808 TUCUMA";59
"150810 TUCURUI";22
"150812 ULIANOPOLIS";3
"150815 URUARA";36
"150820 VIGIA";1
"150830 VISEU";35
"150835 VITORIA DO XINGU";43
"150840 XINGUARA";75
"160005 SERRA DO NAVIO";19
"160010 AMAPA";7
"160015 PEDRA BRANCA DO AMAPARI";122
"160020 CALCOENE";379
"160021 CUTIAS";2
"160023 FERREIRA GOMES";85
"160025 ITAUBAL";5
"160027 LARANJAL DO JARI";53
"160030 MACAPA";1544
"160040 MAZAGAO";278
"160050 OIAPOQUE";419
"160053 PORTO GRANDE";150
"160055 PRACUUBA";1
"160060 SANTANA";270
"160070 TARTARUGALZINHO";60
"170025 ABREULANDIA";63
"170030 AGUIARNOPOLIS";1
"170035 ALIANCA DO TOCANTINS";5
"170040 ALMAS";8
"170070 ALVORADA";7
"170100 ANANAS";9
"170110 APARECIDA DO RIO NEGRO";77
"170130 ARAGOMINAS";17
"170190 ARAGUACEMA";6
"170200 ARAGUACU";39
"170210 ARAGUAINA";889
"170215 ARAGUANA";8
"170220 ARAGUATINS";39
"170230 ARAPOEMA";5
"170240 ARRAIAS";62
"170255 AUGUSTINOPOLIS";13
"170270 AURORA DO TOCANTINS";1
"170290 AXIXA DO TOCANTINS";8
"170300 BABACULANDIA";1
"170305 BANDEIRANTES DO TOCANTINS";5
"170310 BARROLANDIA";14
"170320 BERNARDO SAYAO";5
"170330 BOM JESUS DO TOCANTINS";23
"170360 BRASILANDIA DO TOCANTINS";1
"170370 BREJINHO DE NAZARE";39
"170380 BURITI DO TOCANTINS";8
"170384 CAMPOS LINDOS";1
"170386 CARIRI DO TOCANTINS";2
"170388 CARMOLANDIA";11
"170390 CASEARA";3
"170410 CENTENARIO";2
"170460 CHAPADA DE AREIA";2
"170510 CHAPADA DA NATIVIDADE";7
"170550 COLINAS DO TOCANTINS";23
"170555 COMBINADO";2
"170560 CONCEICAO DO TOCANTINS";4
"170600 COUTO MAGALHAES";12
"170610 CRISTALANDIA";12
"170650 DARCINOPOLIS";2
"170700 DIANOPOLIS";106
"170710 DIVINOPOLIS DO TOCANTINS";112
"170720 DOIS IRMAOS DO TOCANTINS";29
"170730 DUERE";20
"170740 ESPERANTINA";1
"170755 FATIMA";3
"170765 FIGUEIROPOLIS";6
"170770 FILADELFIA";10
"170820 FORMOSO DO ARAGUAIA";108
"170825 FORTALEZA DO TABOCAO";12
"170830 GOIANORTE";11
"170900 GOIATINS";10
"170930 GUARAI";22
"170950 GURUPI";70
"170980 IPUEIRAS";6
"171050 ITACAJA";2
"171070 ITAGUATINS";5
"171090 ITAPIRATINS";5
"171110 ITAPORA DO TOCANTINS";9
"171150 JAU DO TOCANTINS";38
"171180 JUARINA";2
"171190 LAGOA DA CONFUSAO";113
"171195 LAGOA DO TOCANTINS";17
"171200 LAJEADO";19
"171215 LAVANDEIRA";1
"171245 LUZINOPOLIS";1
"171250 MARIANOPOLIS DO TOCANTINS";55
"171270 MATEIROS";1
"171280 MAURILANDIA DO TOCANTINS";3
"171320 MIRACEMA DO TOCANTINS";112
"171330 MIRANORTE";37
"171360 MONTE DO CARMO";5
"171370 MONTE SANTO DO TOCANTINS";13
"171380 PALMEIRAS DO TOCANTINS";2
"171395 MURICILANDIA";21
"171420 NATIVIDADE";17
"171488 NOVA OLINDA";13
"171500 NOVA ROSALANDIA";10
"171510 NOVO ACORDO";13
"171515 NOVO ALEGRE";13
"171525 NOVO JARDIM";3
"171550 OLIVEIRA DE FATIMA";1
"171570 PALMEIRANTE";1
"171575 PALMEIROPOLIS";107
"171610 PARAISO DO TOCANTINS";228
"171620 PARANA";89
"171630 PAU D'ARCO";10
"171650 PEDRO AFONSO";33
"171660 PEIXE";6
"171665 PEQUIZEIRO";6
"171670 COLMEIA";6
"171700 PINDORAMA DO TOCANTINS";6
"171720 PIRAQUE";2
"171750 PIUM";92
"171780 PONTE ALTA DO BOM JESUS";8
"171790 PONTE ALTA DO TOCANTINS";13
"171800 PORTO ALEGRE DO TOCANTINS";10
"171820 PORTO NACIONAL";118
"171830 PRAIA NORTE";1
"171840 PRESIDENTE KENNEDY";8
"171845 PUGMIL";19
"171850 RECURSOLANDIA";1
"171855 RIACHINHO";17
"171865 RIO DA CONCEICAO";19
"171870 RIO DOS BOIS";15
"171875 RIO SONO";17
"171880 SAMPAIO";6
"171884 SANDOLANDIA";18
"171886 SANTA FE DO ARAGUAIA";5
"171888 SANTA MARIA DO TOCANTINS";7
"171890 SANTA ROSA DO TOCANTINS";2
"171900 SANTA TEREZA DO TOCANTINS";5
"172010 SAO BENTO DO TOCANTINS";2
"172015 SAO FELIX DO TOCANTINS";1
"172020 SAO MIGUEL DO TOCANTINS";18
"172025 SAO SALVADOR DO TOCANTINS";5
"172030 SAO SEBASTIAO DO TOCANTINS";1
"172049 SAO VALERIO";17
"172065 SILVANOPOLIS";12
"172080 SITIO NOVO DO TOCANTINS";14
"172085 SUCUPIRA";2
"172090 TAGUATINGA";32
"172093 TAIPAS DO TOCANTINS";4
"172097 TALISMA";3
"172100 PALMAS";4340
"172110 TOCANTINIA";11
"172120 TOCANTINOPOLIS";117
"172125 TUPIRAMA";6
"172208 WANDERLANDIA";7
"172210 XAMBIOA";4
"210005 ACAILANDIA";46
"210020 ALCANTARA";10
"210030 ALDEIAS ALTAS";24
"210043 ALTO ALEGRE DO MARANHAO";3
"210047 ALTO ALEGRE DO PINDARE";9
"210050 ALTO PARNAIBA";9
"210055 AMAPA DO MARANHAO";4
"210060 AMARANTE DO MARANHAO";46
"210070 ANAJATUBA";1
"210080 ANAPURUS";5
"210087 ARAGUANA";2
"210090 ARAIOSES";56
"210095 ARAME";12
"210100 ARARI";4
"210110 AXIXA";16
"210120 BACABAL";58
"210125 BACABEIRA";12
"210130 BACURI";1
"210140 BALSAS";65
"210150 BARAO DE GRAJAU";4
"210160 BARRA DO CORDA";522
"210170 BARREIRINHAS";2
"210177 BELA VISTA DO MARANHAO";9
"210190 BEQUIMAO";142
"210193 BERNARDO DO MEARIM";2
"210200 BOM JARDIM";7
"210203 BOM JESUS DAS SELVAS";12
"210207 BOM LUGAR";11
"210210 BREJO";35
"210215 BREJO DE AREIA";1
"210230 BURITI BRAVO";77
"210232 BURITICUPU";207
"210235 BURITIRANA";4
"210250 CAJARI";1
"210255 CAMPESTRE DO MARANHAO";329
"210260 CANDIDO MENDES";1
"210270 CANTANHEDE";27
"210275 CAPINZAL DO NORTE";2
"210280 CAROLINA";36
"210290 CARUTAPERA";2
"210300 CAXIAS";247
"210310 CEDRAL";1
"210317 CENTRO NOVO DO MARANHAO";1
"210320 CHAPADINHA";216
"210325 CIDELANDIA";11
"210330 CODO";22
"210340 COELHO NETO";3
"210350 COLINAS";7
"210355 CONCEICAO DO LAGO-ACU";1
"210370 CURURUPU";157
"210375 DAVINOPOLIS";12
"210380 DOM PEDRO";22
"210405 ESTREITO";4
"210407 FEIRA NOVA DO MARANHAO";10
"210408 FERNANDO FALCAO";18
"210409 FORMOSA DA SERRA NEGRA";8
"210410 FORTALEZA DOS NOGUEIRAS";3
"210420 FORTUNA";29
"210440 GONCALVES DIAS";4
"210450 GOVERNADOR ARCHER";28
"210455 GOVERNADOR EDISON LOBAO";24
"210460 GOVERNADOR EUGENIO BARROS";1
"210462 GOVERNADOR LUIZ ROCHA";1
"210470 GRACA ARANHA";3
"210480 GRAJAU";26
"210490 GUIMARAES";8
"210500 HUMBERTO DE CAMPOS";9
"210510 ICATU";1
"210515 IGARAPE DO MEIO";30
"210530 IMPERATRIZ";181
"210535 ITAIPAVA DO GRAJAU";8
"210540 ITAPECURU MIRIM";22
"210545 JATOBA";1
"210550 JOAO LISBOA";19
"210560 JOSELANDIA";4
"210565 JUNCO DO MARANHAO";6
"210570 LAGO DA PEDRA";18
"210590 LAGO VERDE";2
"210592 LAGOA DO MATO";4
"210594 LAGO DOS RODRIGUES";2
"210598 LAJEADO NOVO";26
"210600 LIMA CAMPOS";1
"210610 LORETO";2
"210630 MAGALHAES DE ALMEIDA";2
"210632 MARACACUME";16
"210640 MATA ROMA";1
"210650 MATINHA";2
"210660 MATOES";29
"210663 MATOES DO NORTE";3
"210667 MILAGRES DO MARANHAO";2
"210670 MIRADOR";11
"210675 MIRANDA DO NORTE";21
"210680 MIRINZAL";7
"210690 MONCAO";2
"210710 MORROS";2
"210720 NINA RODRIGUES";5
"210730 NOVA IORQUE";5
"210735 NOVA OLINDA DO MARANHAO";107
"210750 PACO DO LUMIAR";114
"210760 PALMEIRANDIA";2
"210770 PARAIBANO";102
"210780 PARNARAMA";20
"210790 PASSAGEM FRANCA";3
"210800 PASTOS BONS";28
"210805 PAULINO NEVES";11
"210820 PEDREIRAS";37
"210825 PEDRO DO ROSARIO";12
"210830 PENALVA";1
"210840 PERI MIRIM";53
"210845 PERITORO";14
"210850 PINDARE-MIRIM";7
"210860 PINHEIRO";277
"210870 PIO XII";14
"210880 PIRAPEMAS";15
"210890 POCAO DE PEDRAS";4
"210900 PORTO FRANCO";21
"210905 PORTO RICO DO MARANHAO";3
"210910 PRESIDENTE DUTRA";19
"210920 PRESIDENTE JUSCELINO";4
"210923 PRESIDENTE MEDICI";74
"210927 PRESIDENTE SARNEY";7
"210930 PRESIDENTE VARGAS";15
"210940 PRIMEIRA CRUZ";5
"210945 RAPOSA";6
"210950 RIACHAO";11
"210955 RIBAMAR FIQUENE";2
"210960 ROSARIO";119
"210975 SANTA FILOMENA DO MARANHAO";1
"210980 SANTA HELENA";83
"210990 SANTA INES";32
"211000 SANTA LUZIA";19
"211003 SANTA LUZIA DO PARUA";15
"211020 SANTA RITA";13
"211027 SANTO AMARO DO MARANHAO";1
"211040 SAO BENEDITO DO RIO PRETO";27
"211050 SAO BENTO";6
"211060 SAO BERNARDO";3
"211070 SAO DOMINGOS DO MARANHAO";28
"211085 SAO FRANCISCO DO BREJAO";10
"211105 SAO JOAO DO PARAISO";15
"211107 SAO JOAO DO SOTER";1
"211110 SAO JOAO DOS PATOS";9
"211120 SAO JOSE DE RIBAMAR";330
"211125 SAO JOSE DOS BASILIOS";5
"211130 SAO LUIS";2428
"211140 SAO LUIS GONZAGA DO MARANHAO";1
"211150 SAO MATEUS DO MARANHAO";26
"211153 SAO PEDRO DA AGUA BRANCA";1
"211157 SAO PEDRO DOS CRENTES";10
"211160 SAO RAIMUNDO DAS MANGABEIRAS";13
"211170 SAO VICENTE FERRER";2
"211172 SATUBINHA";1
"211174 SENADOR ALEXANDRE COSTA";71
"211176 SENADOR LA ROCQUE";1
"211180 SITIO NOVO";4
"211190 SUCUPIRA DO NORTE";1
"211200 TASSO FRAGOSO";45
"211210 TIMBIRAS";6
"211220 TIMON";137
"211223 TRIZIDELA DO VALE";4
"211230 TUNTUM";86
"211245 TURILANDIA";136
"211250 TUTOIA";13
"211260 URBANO SANTOS";23
"211270 VARGEM GRANDE";67
"211280 VIANA";10
"211290 VITORIA DO MEARIM";2
"211300 VITORINO FREIRE";2
"211400 ZE DOCA";150
"220005 ACAUA";25
"220010 AGRICOLANDIA";3
"220020 AGUA BRANCA";15
"220025 ALAGOINHA DO PIAUI";4
"220027 ALEGRETE DO PIAUI";5
"220030 ALTO LONGA";6
"220040 ALTOS";19
"220045 ALVORADA DO GURGUEIA";78
"220050 AMARANTE";3
"220060 ANGICAL DO PIAUI";8
"220070 ANISIO DE ABREU";1
"220105 ASSUNCAO DO PIAUI";3
"220115 BAIXA GRANDE DO RIBEIRO";4
"220117 BARRA D'ALCANTARA";3
"220120 BARRAS";77
"220150 BATALHA";25
"220157 BELEM DO PIAUI";7
"220160 BENEDITINOS";1
"220170 BERTOLINIA";1
"220173 BETANIA DO PIAUI";50
"220180 BOCAINA";8
"220190 BOM JESUS";58
"220191 BOM PRINCIPIO DO PIAUI";2
"220192 BONFIM DO PIAUI";56
"220196 BRASILEIRA";8
"220200 BURITI DOS LOPES";3
"220202 BURITI DOS MONTES";19
"220208 CAJUEIRO DA PRAIA";8
"220209 CALDEIRAO GRANDE DO PIAUI";5
"220210 CAMPINAS DO PIAUI";64
"220211 CAMPO ALEGRE DO FIDALGO";30
"220213 CAMPO GRANDE DO PIAUI";18
"220217 CAMPO LARGO DO PIAUI";1
"220220 CAMPO MAIOR";33
"220225 CANAVIEIRA";4
"220230 CANTO DO BURITI";11
"220240 CAPITAO DE CAMPOS";11
"220245 CAPITAO GERVASIO OLIVEIRA";1
"220250 CARACOL";1
"220253 CARAUBAS DO PIAUI";2
"220260 CASTELO DO PIAUI";2
"220270 COCAL";11
"220271 COCAL DE TELHA";1
"220272 COCAL DOS ALVES";1
"220273 COIVARAS";5
"220277 COLONIA DO PIAUI";7
"220280 CONCEICAO DO CANINDE";17
"220290 CORRENTE";3
"220300 CRISTALANDIA DO PIAUI";1
"220310 CRISTINO CASTRO";12
"220320 CURIMATA";35
"220323 CURRAIS";4
"220325 CURRALINHOS";1
"220330 DEMERVAL LOBAO";23
"220335 DIRCEU ARCOVERDE";18
"220340 DOM EXPEDITO LOPES";20
"220342 DOMINGOS MOURAO";4
"220345 DOM INOCENCIO";3
"220350 ELESBAO VELOSO";12
"220370 ESPERANTINA";50
"220390 FLORIANO";13
"220410 FRANCISCO AYRES";1
"220415 FRANCISCO MACEDO";7
"220420 FRANCISCO SANTOS";14
"220430 FRONTEIRAS";7
"220435 GEMINIANO";32
"220450 GUADALUPE";3
"220460 HUGO NAPOLEAO";6
"220465 ILHA GRANDE";4
"220470 INHUMA";11
"220480 IPIRANGA DO PIAUI";43
"220490 ISAIAS COELHO";1
"220500 ITAINOPOLIS";2
"220510 ITAUEIRA";1
"220515 JACOBINA DO PIAUI";10
"220520 JAICOS";3
"220527 JATOBA DO PIAUI";1
"220530 JERUMENHA";8
"220540 JOAQUIM PIRES";2
"220545 JOCA MARQUES";18
"220550 JOSE DE FREITAS";13
"220552 JULIO BORGES";8
"220553 JUREMA";19
"220555 LAGOA ALEGRE";3
"220556 LAGOA DO BARRO DO PIAUI";3
"220557 LAGOA DE SAO FRANCISCO";15
"220559 LAGOA DO SITIO";2
"220560 LANDRI SALES";7
"220570 LUIS CORREIA";68
"220580 LUZILANDIA";20
"220595 MARCOLANDIA";14
"220600 MARCOS PARENTE";2
"220610 MATIAS OLIMPIO";4
"220620 MIGUEL ALVES";4
"220630 MIGUEL LEAO";6
"220635 MILTON BRANDAO";14
"220640 MONSENHOR GIL";39
"220650 MONSENHOR HIPOLITO";13
"220665 MORRO CABECA NO TEMPO";2
"220667 MORRO DO CHAPEU DO PIAUI";6
"220669 MURICI DOS PORTELAS";5
"220670 NAZARE DO PIAUI";5
"220672 NAZARIA";6
"220680 NOSSA SENHORA DOS REMEDIOS";60
"220690 NOVO ORIENTE DO PIAUI";3
"220700 OEIRAS";106
"220720 PADRE MARCOS";1
"220735 PAJEU DO PIAUI";2
"220740 PALMEIRA DO PIAUI";2
"220750 PALMEIRAIS";1
"220755 PAQUETA";1
"220760 PARNAGUA";34
"220770 PARNAIBA";219
"220777 PATOS DO PIAUI";4
"220780 PAULISTANA";6
"220790 PEDRO II";66
"220793 PEDRO LAURENTINO";1
"220795 NOVA SANTA RITA";1
"220800 PICOS";313
"220810 PIMENTEIRAS";7
"220820 PIO IX";7
"220830 PIRACURUCA";6
"220840 PIRIPIRI";17
"220850 PORTO";1
"220855 PORTO ALEGRE DO PIAUI";1
"220860 PRATA DO PIAUI";2
"220880 REGENERACAO";6
"220885 RIACHO FRIO";1
"220887 RIBEIRA DO PIAUI";1
"220900 RIO GRANDE DO PIAUI";3
"220910 SANTA CRUZ DO PIAUI";3
"220920 SANTA FILOMENA";1
"220930 SANTA LUZ";5
"220935 SANTANA DO PIAUI";1
"220937 SANTA ROSA DO PIAUI";6
"220940 SANTO ANTONIO DE LISBOA";4
"220945 SANTO ANTONIO DOS MILAGRES";7
"220955 SAO BRAZ DO PIAUI";3
"220960 SAO FELIX DO PIAUI";4
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";1
"220970 SAO FRANCISCO DO PIAUI";4
"220985 SAO JOAO DA CANABRAVA";7
"220987 SAO JOAO DA FRONTEIRA";1
"220995 SAO JOAO DA VARJOTA";9
"220997 SAO JOAO DO ARRAIAL";26
"221000 SAO JOAO DO PIAUI";8
"221005 SAO JOSE DO DIVINO";4
"221020 SAO JOSE DO PIAUI";6
"221030 SAO JULIAO";2
"221035 SAO LOURENCO DO PIAUI";5
"221037 SAO LUIS DO PIAUI";1
"221038 SAO MIGUEL DA BAIXA GRANDE";1
"221039 SAO MIGUEL DO FIDALGO";1
"221040 SAO MIGUEL DO TAPUIO";8
"221050 SAO PEDRO DO PIAUI";5
"221060 SAO RAIMUNDO NONATO";96
"221063 SEBASTIAO LEAL";11
"221070 SIMOES";2
"221080 SIMPLICIO MENDES";13
"221093 SUSSUAPARA";37
"221097 TANQUE DO PIAUI";1
"221100 TERESINA";5037
"221110 UNIAO";74
"221120 URUCUI";34
"221130 VALENCA DO PIAUI";9
"221135 VARZEA BRANCA";3
"221140 VARZEA GRANDE";8
"221150 VERA MENDES";1
"221160 VILA NOVA DO PIAUI";3
"230010 ABAIARA";85
"230015 ACARAPE";82
"230020 ACARAU";63
"230030 ACOPIARA";42
"230040 AIUABA";32
"230050 ALCANTARAS";809
"230060 ALTANEIRA";7
"230070 ALTO SANTO";1
"230075 AMONTADA";25
"230080 ANTONINA DO NORTE";3
"230090 APUIARES";17
"230100 AQUIRAZ";1291
"230110 ARACATI";328
"230120 ARACOIABA";132
"230125 ARARENDA";13
"230130 ARARIPE";11
"230140 ARATUBA";23
"230150 ARNEIROZ";243
"230160 ASSARE";27
"230170 AURORA";17
"230180 BAIXIO";46
"230185 BANABUIU";17
"230190 BARBALHA";572
"230195 BARREIRA";53
"230200 BARRO";436
"230205 BARROQUINHA";127
"230210 BATURITE";66
"230220 BEBERIBE";345
"230230 BELA CRUZ";25
"230240 BOA VIAGEM";511
"230250 BREJO SANTO";954
"230260 CAMOCIM";40
"230270 CAMPOS SALES";45
"230280 CANINDE";572
"230290 CAPISTRANO";157
"230300 CARIDADE";88
"230310 CARIRE";98
"230320 CARIRIACU";43
"230330 CARIUS";6
"230340 CARNAUBAL";3
"230350 CASCAVEL";126
"230360 CATARINA";152
"230365 CATUNDA";43
"230370 CAUCAIA";1598
"230380 CEDRO";2
"230390 CHAVAL";87
"230393 CHORO";40
"230395 CHOROZINHO";11
"230400 COREAU";452
"230410 CRATEUS";404
"230420 CRATO";415
"230423 CROATA";57
"230425 CRUZ";10
"230428 EUSEBIO";400
"230430 FARIAS BRITO";132
"230435 FORQUILHA";113
"230440 FORTALEZA";27296
"230445 FORTIM";1
"230450 FRECHEIRINHA";118
"230460 GENERAL SAMPAIO";10
"230465 GRACA";17
"230470 GRANJA";102
"230490 GROAIRAS";10
"230495 GUAIUBA";15
"230500 GUARACIABA DO NORTE";240
"230510 GUARAMIRANGA";26
"230520 HIDROLANDIA";750
"230523 HORIZONTE";488
"230526 IBARETAMA";6
"230530 IBIAPINA";8
"230533 IBICUITINGA";14
"230535 ICAPUI";159
"230540 ICO";289
"230550 IGUATU";633
