Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2025
"Município de residência";"Todos_os_casos"
"172090 TAGUATINGA";1
"172100 PALMAS";91
"172208 WANDERLANDIA";3
"210005 ACAILANDIA";9
"210043 ALTO ALEGRE DO MARANHAO";1
"210060 AMARANTE DO MARANHAO";1
"210070 ANAJATUBA";1
"210080 ANAPURUS";1
"210100 ARARI";3
"210110 AXIXA";2
"210120 BACABAL";1
"210125 BACABEIRA";2
"210130 BACURI";1
"210140 BALSAS";2
"210160 BARRA DO CORDA";2
"210170 BARREIRINHAS";1
"210220 BURITI";1
"210230 BURITI BRAVO";1
"210232 BURITICUPU";1
"210250 CAJARI";1
"210270 CANTANHEDE";4
"210300 CAXIAS";5
"210320 CHAPADINHA";2
"210330 CODO";1
"210340 COELHO NETO";1
"210355 CONCEICAO DO LAGO-ACU";1
"210370 CURURUPU";3
"210408 FERNANDO FALCAO";1
"210480 GRAJAU";1
"210500 HUMBERTO DE CAMPOS";1
"210530 IMPERATRIZ";15
"210540 ITAPECURU MIRIM";1
"210570 LAGO DA PEDRA";2
"210660 MATOES";1
"210663 MATOES DO NORTE";2
"210735 NOVA OLINDA DO MARANHAO";1
"210745 OLINDA NOVA DO MARANHAO";1
"210750 PACO DO LUMIAR";7
"210770 PARAIBANO";1
"210810 PAULO RAMOS";1
"210820 PEDREIRAS";2
"210850 PINDARE-MIRIM";4
"210860 PINHEIRO";5
"210870 PIO XII";1
"210923 PRESIDENTE MEDICI";1
"210930 PRESIDENTE VARGAS";1
"210945 RAPOSA";27
"210960 ROSARIO";1
"210980 SANTA HELENA";1
"210990 SANTA INES";84
"211003 SANTA LUZIA DO PARUA";1
"211050 SAO BENTO";2
"211100 SAO JOAO BATISTA";1
"211120 SAO JOSE DE RIBAMAR";43
"211130 SAO LUIS";307
"211140 SAO LUIS GONZAGA DO MARANHAO";1
"211150 SAO MATEUS DO MARANHAO";1
"211153 SAO PEDRO DA AGUA BRANCA";1
"211220 TIMON";1
"211250 TUTOIA";1
"211260 URBANO SANTOS";2
"211280 VIANA";3
"211290 VITORIA DO MEARIM";1
"211300 VITORINO FREIRE";2
"211400 ZE DOCA";3
"220040 ALTOS";2
"220117 BARRA D'ALCANTARA";3
"220120 BARRAS";2
"220310 CRISTINO CASTRO";5
"220470 INHUMA";1
"220570 LUIS CORREIA";1
"220580 LUZILANDIA";1
"220840 PIRIPIRI";2
"221050 SAO PEDRO DO PIAUI";1
"221100 TERESINA";24
"221120 URUCUI";1
"230010 ABAIARA";12
"230020 ACARAU";1
"230030 ACOPIARA";4
"230100 AQUIRAZ";2
"230110 ARACATI";9
"230140 ARATUBA";35
"230150 ARNEIROZ";1
"230185 BANABUIU";6
"230190 BARBALHA";101
"230195 BARREIRA";1
"230200 BARRO";18
"230240 BOA VIAGEM";2
"230250 BREJO SANTO";66
"230320 CARIRIACU";1
"230350 CASCAVEL";3
"230360 CATARINA";2
"230370 CAUCAIA";9
"230380 CEDRO";8
"230410 CRATEUS";1
"230420 CRATO";1
"230425 CRUZ";1
"230428 EUSEBIO";1
"230440 FORTALEZA";67
"230445 FORTIM";8
"230520 HIDROLANDIA";1
"230523 HORIZONTE";1
"230535 ICAPUI";1
"230540 ICO";6
"230550 IGUATU";14
"230560 INDEPENDENCIA";1
"230620 ITAICABA";5
"230625 ITAITINGA";1
"230630 ITAPAGE";1
"230640 ITAPIPOCA";14
"230680 JAGUARIBARA";1
"230690 JAGUARIBE";1
"230710 JARDIM";1
"230730 JUAZEIRO DO NORTE";4
"230740 JUCAS";54
"230750 LAVRAS DA MANGABEIRA";3
"230760 LIMOEIRO DO NORTE";5
"230765 MARACANAU";4
"230770 MARANGUAPE";37
"230800 MASSAPE";1
"230810 MAURITI";7
"230830 MILAGRES";13
"230840 MISSAO VELHA";1
"230850 MOMBACA";1
"230870 MORADA NOVA";3
"230900 MUCAMBO";16
"230910 MULUNGU";3
"230920 NOVA OLINDA";2
"231060 PENAFORTE";146
"231090 PIQUET CARNEIRO";5
"231110 PORTEIRAS";12
"231130 QUIXADA";1
"231135 QUIXELO";2
"231150 QUIXERE";2
"231160 REDENCAO";2
"231180 RUSSAS";1
"231195 SALITRE";1
"231210 SANTANA DO CARIRI";1
"231220 SANTA QUITERIA";1
"231270 SENADOR POMPEU";1
"231290 SOBRAL";25
"231310 TABULEIRO DO NORTE";1
"231395 VARJOTA";12
"231400 VARZEA ALEGRE";2
"240020 ACU";9
"240030 AFONSO BEZERRA";12
"240040 AGUA NOVA";1
"240070 ALTO DO RODRIGUES";1
"240100 APODI";1
"240110 AREIA BRANCA";1
"240120 ARES";6
"240140 BAIA FORMOSA";29
"240145 BARAUNA";1
"240170 BOM JESUS";1
"240180 BREJINHO";1
"240190 CAICARA DO RIO DO VENTO";6
"240200 CAICO";18
"240220 CANGUARETAMA";2
"240240 CARNAUBA DOS DANTAS";4
"240260 CEARA-MIRIM";16
"240280 CORONEL EZEQUIEL";3
"240290 CORONEL JOAO PESSOA";1
"240310 CURRAIS NOVOS";2
"240325 PARNAMIRIM";19
"240360 EXTREMOZ";136
"240380 FLORANIA";9
"240410 GALINHOS";1
"240420 GOIANINHA";3
"240450 GUAMARE";13
"240490 ITAU";1
"240510 JANDAIRA";9
"240520 JANDUIS";1
"240560 JARDIM DE PIRANHAS";1
"240580 JOAO CAMARA";11
"240600 JOSE DA PENHA";1
"240620 LAGOA D'ANTA";1
"240640 LAGOA DE VELHOS";2
"240670 LAJES";2
"240680 LAJES PINTADAS";6
"240690 LUCRECIA";1
"240700 LUIS GOMES";1
"240710 MACAIBA";4
"240720 MACAU";1
"240725 MAJOR SALES";1
"240730 MARCELINO VIEIRA";1
"240770 MONTANHAS";4
"240780 MONTE ALEGRE";1
"240800 MOSSORO";8
"240810 NATAL";72
"240820 NISIA FLORESTA";2
"240830 NOVA CRUZ";6
"240860 PARANA";3
"240880 PARAZINHO";1
"240890 PARELHAS";1
"240895 RIO DO FOGO";1
"240910 PASSA E FICA";1
"240920 PASSAGEM";8
"240933 SANTA MARIA";5
"240940 PAU DOS FERROS";2
"240950 PEDRA GRANDE";3
"240960 PEDRA PRETA";6
"240970 PEDRO AVELINO";9
"240980 PEDRO VELHO";2
"241000 PILOES";1
"241010 POCO BRANCO";33
"241030 SERRA CAIADA";4
"241050 RAFAEL FERNANDES";1
"241105 TIBAU";1
"241120 SANTA CRUZ";9
"241150 SANTO ANTONIO";3
"241160 SAO BENTO DO NORTE";1
"241200 SAO GONCALO DO AMARANTE";4
"241210 SAO JOAO DO SABUGI";1
"241220 SAO JOSE DE MIPIBU";1
"241230 SAO JOSE DO CAMPESTRE";1
"241255 SAO MIGUEL DO GOSTOSO";3
"241260 SAO PAULO DO POTENGI";2
"241280 SAO RAFAEL";3
"241290 SAO TOME";3
"241300 SAO VICENTE";4
"241330 SERRA DE SAO BENTO";1
"241340 SERRA NEGRA DO NORTE";2
"241380 TABOLEIRO GRANDE";1
"241390 TAIPU";4
"241410 TENENTE ANANIAS";272
"241440 TOUROS";2
"241445 TRIUNFO POTIGUAR";3
"241450 UMARIZAL";2
"241470 VARZEA";1
"250060 ALHANDRA";1
"250250 BOQUEIRAO";1
"250270 BORBOREMA";1
"250300 CAAPORA";1
"250320 CABEDELO";2
"250370 CAJAZEIRAS";4
"250400 CAMPINA GRANDE";7
"250403 CAPIM";1
"250710 ITAPOROROCA";1
"250750 JOAO PESSOA";15
"250760 JUAREZ TAVORA";1
"250890 MAMANGUAPE";1
"250920 MASSARANDUBA";1
"250990 NATUBA";21
"251160 PILOES";1
"251210 POMBAL";1
"251270 REMIGIO";1
"251272 PEDRO REGIS";1
"251370 SANTA RITA";1
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";1
"251630 SUME";1
"251650 TAPEROA";1
"251670 TEIXEIRA";1
"260005 ABREU E LIMA";1
"260030 AGRESTINA";1
"260060 ALAGOINHA";4
"260080 ALTINHO";1
"260105 ARACOIABA";1
"260110 ARARIPINA";5
"260120 ARCOVERDE";2
"260130 BARRA DE GUABIRABA";2
"260160 BELEM DE SAO FRANCISCO";1
"260200 BODOCO";1
"260210 BOM CONSELHO";1
"260220 BOM JARDIM";1
"260260 BREJO DA MADRE DE DEUS";1
"260290 CABO DE SANTO AGOSTINHO";4
"260300 CABROBO";1
"260345 CAMARAGIBE";8
"260370 CANHOTINHO";1
"260410 CARUARU";19
"260430 CEDRO";1
"260510 CUSTODIA";1
"260515 DORMENTES";4
"260520 ESCADA";1
"260530 EXU";1
"260540 FEIRA NOVA";1
"260545 FERNANDO DE NORONHA";1
"260550 FERREIROS";3
"260600 GARANHUNS";10
"260640 GRAVATA";4
"260680 IGARASSU";1
"260720 IPOJUCA";92
"260790 JABOATAO DOS GUARARAPES";6
"260890 LIMOEIRO";3
"260900 MACAPARANA";3
"260960 OLINDA";3
"260980 OROCO";1
"261000 PALMARES";2
"261050 PASSIRA";1
"261060 PAUDALHO";4
"261070 PAULISTA";10
"261090 PESQUEIRA";3
"261110 PETROLINA";13
"261160 RECIFE";151
"261170 RIACHO DAS ALMAS";1
"261190 RIO FORMOSO";113
"261220 SALGUEIRO";5
"261250 SANTA CRUZ DO CAPIBARIBE";7
"261310 SAO CAITANO";28
"261320 SAO JOAO";2
"261330 SAO JOAQUIM DO MONTE";1
"261370 SAO LOURENCO DA MATA";3
"261390 SERRA TALHADA";2
"261400 SERRITA";4
"261410 SERTANIA";1
"261420 SIRINHAEM";3
"261530 TIMBAUBA";9
"261560 TRINDADE";1
"261610 VERDEJANTE";2
"261618 VERTENTE DO LERIO";1
"261630 VICENCIA";1
"261640 VITORIA DE SANTO ANTAO";7
"270030 ARAPIRACA";1
"270230 CORURIPE";1
"270240 DELMIRO GOUVEIA";1
"270300 IBATEGUARA";1
"270380 JOAQUIM GOMES";1
"270430 MACEIO";6
"270460 MARAVILHA";3
"270500 MATA GRANDE";1
"270510 MATRIZ DE CAMARAGIBE";2
"270570 OLHO D'AGUA DAS FLORES";3
"270640 PAO DE ACUCAR";4
"270690 PILAR";1
"270720 POCO DAS TRINCHEIRAS";1
"270800 SANTANA DO IPANEMA";5
"270850 SAO LUIS DO QUITUNDE";1
"270915 TEOTONIO VILELA";2
"270930 UNIAO DOS PALMARES";1
"280030 ARACAJU";16
"280060 BARRA DOS COQUEIROS";8
"280067 BOQUIM";3
"280140 CARIRA";1
"280270 ILHA DAS FLORES";1
"280300 ITABAIANINHA";1
"280340 JAPOATA";5
"280440 NEOPOLIS";9
"280740 TOBIAS BARRETO";11
"290070 ALAGOINHAS";2
"290140 ANGICAL";1
"290210 ARACI";1
"290280 BARRA DA ESTIVA";1
"290290 BARRA DO CHOCA";4
"290340 BELMONTE";1
"290350 BELO CAMPO";1
"290540 CAIRU";1
"290570 CAMACARI";2
"290650 CANDEIAS";1
"290680 CANSANCAO";1
"290710 CARINHANHA";1
"290750 CATU";3
"290870 CONDEUBA";5
"290980 CRUZ DAS ALMAS";2
"291020 DOM MACEDO COSTA";1
"291040 ENCRUZILHADA";1
"291072 EUNAPOLIS";1
"291080 FEIRA DE SANTANA";2
"291100 FLORESTA AZUL";3
"291120 GANDU";2
"291160 GOVERNADOR MANGABEIRA";2
"291170 GUANAMBI";15
"291280 IBIRAPUA";2
"291340 IGAPORA";1
"291350 IGUAI";9
"291360 ILHEUS";2
"291400 IPIRA";1
"291480 ITABUNA";52
"291550 ITAJUIPE";1
"291560 ITAMARAJU";1
"291580 ITAMBE";1
"291610 ITAPARICA";1
"291630 ITAPEBI";1
"291640 ITAPETINGA";3
"291660 ITAPITANGA";3
"291685 ITATIM";4
"291760 JAGUAQUARA";5
"291800 JEQUIE";2
"291835 JOAO DOURADO";5
"291840 JUAZEIRO";3
"291860 JUSSIAPE";1
"291880 LAJE";2
"291920 LAURO DE FREITAS";4
"291955 LUIS EDUARDO MAGALHAES";3
"292020 MALHADA";2
"292040 MANOEL VITORINO";1
"292120 MIGUEL CALMON";1
"292150 MONTE SANTO";1
"292230 MURITIBA";3
"292240 MUTUIPE";1
"292250 NAZARE";2
"292300 NOVA VICOSA";1
"292370 PARATINGA";1
"292400 PAULO AFONSO";4
"292460 PINDOBACU";5
"292470 PIRIPA";1
"292530 PORTO SEGURO";38
"292600 REMANSO";3
"292700 RIO REAL";2
"292740 SALVADOR";71
"292780 SANTA CRUZ DA VITORIA";1
"292870 SANTO ANTONIO DE JESUS";21
"292890 SAO DESIDERIO";47
"292940 SAO MIGUEL DAS MATAS";1
"292960 SAPEACU";1
"292990 SEABRA";14
"293015 SERRA DO RAMALHO";1
"293020 SENTO SE";35
"293077 SOBRADINHO";2
"293100 TANHACU";1
"293135 TEIXEIRA DE FREITAS";10
"293220 UBAITABA";1
"293300 VALENTE";4
"293320 VERA CRUZ";57
"293330 VITORIA DA CONQUISTA";6
"310070 AGUA COMPRIDA";1
"310110 AIMORES";20
"310170 ALMENARA";4
"310220 ALVARENGA";1
"310350 ARAGUARI";2
"310850 BOTUMIRIM";1
"310890 BRAZOPOLIS";1
"310900 BRUMADINHO";2
"310940 BURITIZEIRO";1
"310990 CAETANOPOLIS";1
"311000 CAETE";18
"311260 CAPINOPOLIS";2
"311380 CARMESIA";5
"311500 CASCALHO RICO";3
"311650 CLARO DOS POCOES";3
"311660 CLAUDIO";1
"311830 CONSELHEIRO LAFAIETE";1
"311860 CONTAGEM";6
"311995 CORREGO FUNDO";1
"312050 CRISTINA";1
"312080 CRUZILIA";1
"312090 CURVELO";1
"312160 DIAMANTINA";1
"312230 DIVINOPOLIS";3
"312570 FELIXLANDIA";7
"312660 FRANCISCO DUMONT";1
"312700 FRONTEIRA";1
"312710 FRUTAL";4
"312770 GOVERNADOR VALADARES";3
"312830 GUARANESIA";1
"312900 GUIRICEMA";1
"313240 ITAJUBA";99
"313380 ITAUNA";2
"313410 ITUETA";2
"313420 ITUIUTABA";7
"313440 ITURAMA";2
"313670 JUIZ DE FORA";1
"313720 LAGOA DA PRATA";1
"313820 LAVRAS";1
"313865 LONTRA";1
"313990 MARIA DA FE";2
"314080 MATIAS BARBOSA";2
"314310 MONTE CARMELO";1
"314330 MONTES CLAROS";15
"314545 OLHOS-D'AGUA";1
"314590 OURO BRANCO";1
"314655 PAI PEDRO";1
"314700 PARACATU";13
"314740 PARAOPEBA";1
"314790 PASSOS";1
"314800 PATOS DE MINAS";2
"314940 PEDRO TEIXEIRA";1
"315090 PIRANGUCU";1
"315130 PIRAUBA";1
"315250 POUSO ALEGRE";1
"315430 RESPLENDOR";1
"315460 RIBEIRAO DAS NEVES";1
"315540 RIO NOVO";1
"315670 SABARA";1
"315690 SACRAMENTO";1
"315700 SALINAS";1
"315720 SANTA BARBARA";1
"315960 SANTA RITA DO SAPUCAI";1
"315980 SANTA VITORIA";5
"316110 SAO FRANCISCO";19
"316120 SAO FRANCISCO DE PAULA";2
"316290 SAO JOAO NEPOMUCENO";7
"316470 SAO SEBASTIAO DO PARAISO";4
"316720 SETE LAGOAS";1
"316970 TURMALINA";1
"316980 TURVOLANDIA";2
"316990 UBA";14
"317020 UBERLANDIA";3
"317040 UNAI";1
"317130 VICOSA";1
"317220 WENCESLAU BRAZ";1
"320510 VIANA";1
"330080 CACHOEIRAS DE MACACU";45
"330100 CAMPOS DOS GOYTACAZES";15
"330140 CONCEICAO DE MACABU";3
"330190 ITABORAI";1
"330270 MARICA";215
"330330 NITEROI";1
"330340 NOVA FRIBURGO";6
"330415 QUISSAMA";1
"330420 RESENDE";2
"330452 RIO DAS OSTRAS";3
"330455 RIO DE JANEIRO";1
"330490 SAO GONCALO";7
"350010 ADAMANTINA";1
"350080 ALFREDO MARCONDES";1
"350280 ARACATUBA";10
"350320 ARARAQUARA";1
"350330 ARARAS";6
"350390 ARUJA";1
"350395 ASPASIA";1
"350460 BADY BASSITT";64
"350480 BALSAMO";74
"350550 BARRETOS";7
"350560 BARRINHA";4
"350570 BARUERI";2
"350600 BAURU";1
"350610 BEBEDOURO";1
"350635 BERTIOGA";1
"350650 BIRIGUI";21
"350660 BIRITIBA-MIRIM";1
"350750 BOTUCATU";1
"350950 CAMPINAS";15
"351060 CARAPICUIBA";1
"351130 CEDRAL";15
"351370 DESCALVADO";1
"351520 ESTRELA D'OESTE";1
"351550 FERNANDOPOLIS";2
"351620 FRANCA";4
"351650 GABRIEL MONTEIRO";1
"351750 GUAPIACU";15
"351810 GUARANTA";1
"351870 GUARUJA";1
"351880 GUARULHOS";1
"351930 IBATE";1
"351940 IBIRA";8
"351970 IBIUNA";1
"351980 ICEM";2
"352044 ILHA SOLTEIRA";2
"352050 INDAIATUBA";4
"352115 IPIGUA";5
"352150 IRAPUA";1
"352250 ITAPEVI";3
"352270 ITAPOLIS";1
"352430 JABOTICABAL";1
"352440 JACAREI";1
"352450 JACI";5
"352470 JAGUARIUNA";1
"352480 JALES";12
"352490 JAMBEIRO";2
"352570 JOSE BONIFACIO";16
"352610 JUQUIA";1
"352650 LAVINIA";1
"352670 LEME";23
"352950 MENDONCA";5
"353030 MIRASSOL";25
"353040 MIRASSOLANDIA";1
"353050 MOCOCA";3
"353140 MONTE APRAZIVEL";8
"353250 NEVES PAULISTA";2
"353270 NIPOA";1
"353280 NOVA ALIANCA";5
"353286 NOVA CASTILHO";1
"353300 NOVA GRANADA";12
"353320 NOVA INDEPENDENCIA";1
"353390 OLIMPIA";7
"353400 ONDA VERDE";6
"353440 OSASCO";2
"353500 PALESTINA";5
"353520 PALMEIRA D'OESTE";2
"353530 PALMITAL";1
"353660 PAULO DE FARIA";2
"353760 PERUIBE";2
"353770 PIACATU";9
"353930 PIRASSUNUNGA";1
"353960 PLANALTO";3
"353990 POLONI";1
"354080 POTIRENDABA";9
"354100 PRAIA GRANDE";6
"354140 PRESIDENTE PRUDENTE";1
"354330 RIBEIRAO PIRES";1
"354340 RIBEIRAO PRETO";27
"354520 SALTO";1
"354730 SANTANA DE PARNAIBA";1
"354850 SANTOS";1
"354870 SAO BERNARDO DO CAMPO";3
"354890 SAO CARLOS";350
"354920 SAO JOAO DAS DUAS PONTES";2
"354980 SAO JOSE DO RIO PRETO";454
"354990 SAO JOSE DOS CAMPOS";3
"355030 SAO PAULO";42
"355070 SAO SEBASTIAO";3
"355170 SERTAOZINHO";3
"355220 SOROCABA";1
"355250 SUZANO";1
"355260 TABAPUA";1
"355280 TABOAO DA SERRA";2
"355310 TAIACU";1
"355340 TANABI";5
"355410 TAUBATE";1
"355535 UBARANA";10
"355540 UBATUBA";7
"355560 UCHOA";2
"355570 UNIAO PAULISTA";1
"355710 VOTUPORANGA";17
"355715 ZACARIAS";4
"410010 ABATIA";1
"410050 ALTONIA";1
"410080 ALVORADA DO SUL";1
"410105 ANAHY";8
"410110 ANDIRA";1
"410150 ARAPONGAS";1
"410230 BALSA NOVA";1
"410460 CAPITAO LEONIDAS MARQUES";1
"410480 CASCAVEL";55
"410490 CASTRO";1
"410560 CIDADE GAUCHA";1
"410630 CORBELIA";1
"410750 ENGENHEIRO BELTRAO";1
"410830 FOZ DO IGUACU";3
"410880 GUAIRA";2
"411345 LINDOESTE";1
"411370 LONDRINA";2
"411520 MARINGA";2
"411570 MATINHOS";1
"411670 NOVA AURORA";1
"411790 PALOTINA";1
"411840 PARANAVAI";1
"411990 PONTA GROSSA";1
"412090 QUEDAS DO IGUACU";2
"412160 RENASCENCA";1
"412402 SANTA TEREZA DO OESTE";1
"412405 SANTA TEREZINHA DE ITAIPU";3
"412550 SAO JOSE DOS PINHAIS";5
"412570 SAO MIGUEL DO IGUACU";1
"412600 SAO SEBASTIAO DA AMOREIRA";1
"412635 SERRANOPOLIS DO IGUACU";2
"420130 ARAQUARI";1
"420200 BALNEARIO CAMBORIU";3
"420209 BARRA BONITA";1
"420210 BARRA VELHA";1
"420240 BLUMENAU";3
"420320 CAMBORIU";2
"420420 CHAPECO";3
"420430 CONCORDIA";2
"420490 DESCANSO";2
"420540 FLORIANOPOLIS";1
"420570 GAROPABA";1
"420640 GUARACIABA";2
"420650 GUARAMIRIM";1
"420700 ICARA";1
"420740 IMBUIA";1
"420800 ITA";1
"420820 ITAJAI";4
"420910 JOINVILLE";1
"421010 MAFRA";1
"421130 NAVEGANTES";1
"421190 PALHOCA";1
"421470 RIO DOS CEDROS";1
"421570 SANTO AMARO DA IMPERATRIZ";1
"421580 SAO BENTO DO SUL";1
"421660 SAO JOSE";3
"421690 SAO LOURENCO DO OESTE";4
"421730 SAUDADES";3
"421750 SEARA";33
"421810 TIMBE DO SUL";1
"421860 TROMBUDO CENTRAL";4
"421970 XAXIM";2
"430150 AUGUSTO PESTANA";1
"430210 BENTO GONCALVES";1
"430460 CANOAS";2
"430810 FELIZ";1
"431080 IVOTI";1
"431180 MARAU";1
"431240 MONTENEGRO";2
"431340 NOVO HAMBURGO";2
"431680 SANTA CRUZ DO SUL";2
"432000 SAPUCAIA DO SUL";2
"432010 SARANDI";2
"432180 TRES DE MAIO";2
"432270 VERA CRUZ";1
"500020 AGUA CLARA";1
"500060 AMAMBAI";13
"500070 ANASTACIO";6
"500080 ANAURILANDIA";18
"500085 ANGELICA";22
"500090 ANTONIO JOAO";4
"500110 AQUIDAUANA";37
"500124 ARAL MOREIRA";1
"500150 BANDEIRANTES";3
"500200 BATAYPORA";11
"500220 BONITO";2
"500230 BRASILANDIA";61
"500240 CAARAPO";3
"500260 CAMAPUA";6
"500270 CAMPO GRANDE";18
"500280 CARACOL";4
"500290 CASSILANDIA";16
"500295 CHAPADAO DO SUL";659
"500310 CORGUINHO";2
"500320 CORUMBA";193
"500325 COSTA RICA";17
"500330 COXIM";3
"500345 DEODAPOLIS";123
"500348 DOIS IRMAOS DO BURITI";79
"500370 DOURADOS";1
"500380 FATIMA DO SUL";18
"500390 FIGUEIRAO";2
"500400 GLORIA DE DOURADOS";1
"500410 GUIA LOPES DA LAGUNA";1
"500460 ITAQUIRAI";6
"500470 IVINHEMA";32
"500480 JAPORA";48
"500490 JARAGUARI";5
"500500 JARDIM";32
"500540 MARACAJU";50
"500560 MIRANDA";220
"500568 MUNDO NOVO";4
"500570 NAVIRAI";1
"500620 NOVA ANDRADINA";8
"500627 PARAISO DAS AGUAS";2
"500630 PARANAIBA";2
"500635 PARANHOS";2
"500660 PONTA PORA";2
"500710 RIBAS DO RIO PARDO";29
"500730 RIO NEGRO";37
"500740 RIO VERDE DE MATO GROSSO";89
"500750 ROCHEDO";1
"500769 SAO GABRIEL DO OESTE";1
"500770 SETE QUEDAS";4
"500790 SIDROLANDIA";40
"500793 SONORA";20
"500795 TACURU";32
"500797 TAQUARUSSU";1
"500800 TERENOS";92
"500830 TRES LAGOAS";175
"500840 VICENTINA";4
"510010 ACORIZAL";1
"510020 AGUA BOA";3
"510025 ALTA FLORESTA";27
"510030 ALTO ARAGUAIA";3
"510050 ALTO PARAGUAI";1
"510060 ALTO TAQUARI";5
"510125 ARAPUTANGA";1
"510180 BARRA DO GARCAS";6
"510250 CACERES";163
"510260 CAMPINAPOLIS";3
"510263 CAMPO NOVO DO PARECIS";13
"510267 CAMPO VERDE";7
"510268 CAMPOS DE JULIO";18
"510270 CANARANA";73
"510300 CHAPADA DOS GUIMARAES";22
"510305 CLAUDIA";1
"510320 COLIDER";5
"510335 CONFRESA";1
