Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2023
"Município de residência";"Todos_os_casos"
"211223 TRIZIDELA DO VALE";35
"211240 TURIACU";1
"211245 TURILANDIA";1
"211250 TUTOIA";2
"211260 URBANO SANTOS";3
"211270 VARGEM GRANDE";2
"211280 VIANA";2
"211290 VITORIA DO MEARIM";2
"211300 VITORINO FREIRE";1
"211400 ZE DOCA";1
"220020 AGUA BRANCA";1
"220030 ALTO LONGA";1
"220040 ALTOS";1
"220050 AMARANTE";2
"220060 ANGICAL DO PIAUI";1
"220115 BAIXA GRANDE DO RIBEIRO";1
"220191 BOM PRINCIPIO DO PIAUI";1
"220205 CABECEIRAS DO PIAUI";1
"220213 CAMPO GRANDE DO PIAUI";1
"220260 CASTELO DO PIAUI";1
"220323 CURRAIS";1
"220340 DOM EXPEDITO LOPES";2
"220350 ELESBAO VELOSO";1
"220370 ESPERANTINA";8
"220470 INHUMA";3
"220550 JOSE DE FREITAS";4
"220580 LUZILANDIA";1
"220672 NAZARIA";1
"220700 OEIRAS";1
"220770 PARNAIBA";16
"220820 PIO IX";1
"220840 PIRIPIRI";5
"220955 SAO BRAZ DO PIAUI";1
"221000 SAO JOAO DO PIAUI";1
"221050 SAO PEDRO DO PIAUI";1
"221100 TERESINA";43
"221120 URUCUI";1
"230015 ACARAPE";4
"230030 ACOPIARA";1
"230040 AIUABA";1
"230060 ALTANEIRA";1
"230075 AMONTADA";1
"230100 AQUIRAZ";4
"230110 ARACATI";7
"230120 ARACOIABA";5
"230125 ARARENDA";1
"230130 ARARIPE";1
"230140 ARATUBA";4
"230190 BARBALHA";15
"230195 BARREIRA";1
"230200 BARRO";66
"230210 BATURITE";5
"230240 BOA VIAGEM";4
"230250 BREJO SANTO";22
"230260 CAMOCIM";1
"230270 CAMPOS SALES";2
"230280 CANINDE";19
"230300 CARIDADE";1
"230330 CARIUS";1
"230350 CASCAVEL";45
"230370 CAUCAIA";12
"230380 CEDRO";2
"230395 CHOROZINHO";2
"230420 CRATO";1
"230425 CRUZ";16
"230427 ERERE";1
"230428 EUSEBIO";5
"230440 FORTALEZA";252
"230445 FORTIM";11
"230465 GRACA";2
"230470 GRANJA";6
"230490 GROAIRAS";1
"230500 GUARACIABA DO NORTE";1
"230523 HORIZONTE";3
"230533 IBICUITINGA";2
"230535 ICAPUI";3
"230550 IGUATU";1
"230560 INDEPENDENCIA";36
"230600 IRACEMA";3
"230620 ITAICABA";9
"230625 ITAITINGA";3
"230630 ITAPAGE";4
"230640 ITAPIPOCA";3
"230655 ITAREMA";1
"230670 JAGUARETAMA";5
"230680 JAGUARIBARA";4
"230690 JAGUARIBE";3
"230700 JAGUARUANA";3
"230710 JARDIM";1
"230720 JATI";1
"230730 JUAZEIRO DO NORTE";4
"230760 LIMOEIRO DO NORTE";27
"230763 MADALENA";1
"230765 MARACANAU";16
"230770 MARANGUAPE";48
"230800 MASSAPE";30
"230810 MAURITI";3
"230830 MILAGRES";3
"230835 MILHA";2
"230837 MIRAIMA";1
"230840 MISSAO VELHA";1
"230850 MOMBACA";1
"230870 MORADA NOVA";10
"230900 MUCAMBO";11
"230945 OCARA";2
"230970 PACATUBA";2
"230980 PACOTI";2
"231000 PALHANO";6
"231010 PALMACIA";59
"231020 PARACURU";6
"231025 PARAIPABA";1
"231040 PARAMOTI";2
"231060 PENAFORTE";6
"231070 PENTECOSTE";1
"231080 PEREIRO";1
"231095 PIRES FERREIRA";3
"231110 PORTEIRAS";7
"231120 POTENGI";1
"231123 POTIRETAMA";2
"231130 QUIXADA";2
"231150 QUIXERE";23
"231160 REDENCAO";4
"231170 RERIUTABA";67
"231180 RUSSAS";6
"231230 SAO BENEDITO";1
"231240 SAO GONCALO DO AMARANTE";2
"231290 SOBRAL";132
"231300 SOLONOPOLE";1
"231320 TAMBORIL";3
"231330 TAUA";2
"231335 TEJUCUOCA";4
"231340 TIANGUA";2
"231350 TRAIRI";3
"231395 VARJOTA";24
"231400 VARZEA ALEGRE";4
"240010 ACARI";4
"240020 ACU";8
"240030 AFONSO BEZERRA";13
"240040 AGUA NOVA";41
"240050 ALEXANDRIA";1
"240090 ANTONIO MARTINS";2
"240110 AREIA BRANCA";8
"240120 ARES";1
"240140 BAIA FORMOSA";22
"240145 BARAUNA";3
"240170 BOM JESUS";1
"240180 BREJINHO";4
"240185 CAICARA DO NORTE";1
"240190 CAICARA DO RIO DO VENTO";18
"240200 CAICO";5
"240220 CANGUARETAMA";4
"240230 CARAUBAS";1
"240240 CARNAUBA DOS DANTAS";15
"240260 CEARA-MIRIM";83
"240280 CORONEL EZEQUIEL";4
"240290 CORONEL JOAO PESSOA";3
"240310 CURRAIS NOVOS";5
"240320 DOUTOR SEVERIANO";1
"240325 PARNAMIRIM";72
"240350 ESPIRITO SANTO";1
"240360 EXTREMOZ";254
"240370 FELIPE GUERRA";2
"240380 FLORANIA";1
"240410 GALINHOS";2
"240420 GOIANINHA";2
"240440 GROSSOS";1
"240450 GUAMARE";4
"240460 IELMO MARINHO";16
"240480 IPUEIRA";3
"240485 ITAJA";1
"240500 JACANA";2
"240510 JANDAIRA";26
"240520 JANDUIS";1
"240530 JANUARIO CICCO";3
"240540 JAPI";1
"240560 JARDIM DE PIRANHAS";3
"240570 JARDIM DO SERIDO";5
"240580 JOAO CAMARA";23
"240600 JOSE DA PENHA";1
"240610 JUCURUTU";2
"240615 JUNDIA";2
"240620 LAGOA D'ANTA";1
"240650 LAGOA NOVA";2
"240670 LAJES";5
"240680 LAJES PINTADAS";4
"240700 LUIS GOMES";12
"240710 MACAIBA";54
"240720 MACAU";33
"240750 MAXARANGUAPE";1
"240770 MONTANHAS";5
"240780 MONTE ALEGRE";4
"240800 MOSSORO";44
"240810 NATAL";100
"240820 NISIA FLORESTA";5
"240830 NOVA CRUZ";45
"240840 OLHO-D'AGUA DO BORGES";1
"240850 OURO BRANCO";4
"240870 PARAU";2
"240880 PARAZINHO";6
"240890 PARELHAS";1
"240895 RIO DO FOGO";6
"240910 PASSA E FICA";1
"240920 PASSAGEM";1
"240940 PAU DOS FERROS";3
"240950 PEDRA GRANDE";98
"240960 PEDRA PRETA";18
"240970 PEDRO AVELINO";10
"240980 PEDRO VELHO";9
"240990 PENDENCIAS";2
"241000 PILOES";3
"241010 POCO BRANCO";1
"241020 PORTALEGRE";1
"241030 SERRA CAIADA";30
"241040 PUREZA";2
"241050 RAFAEL FERNANDES";1
"241080 RIACHO DE SANTANA";1
"241120 SANTA CRUZ";9
"241140 SANTANA DO MATOS";1
"241150 SANTO ANTONIO";13
"241160 SAO BENTO DO NORTE";1
"241200 SAO GONCALO DO AMARANTE";11
"241220 SAO JOSE DE MIPIBU";7
"241230 SAO JOSE DO CAMPESTRE";1
"241250 SAO MIGUEL";24
"241255 SAO MIGUEL DO GOSTOSO";1
"241260 SAO PAULO DO POTENGI";2
"241280 SAO RAFAEL";9
"241290 SAO TOME";41
"241300 SAO VICENTE";1
"241310 SENADOR ELOI DE SOUZA";7
"241330 SERRA DE SAO BENTO";2
"241350 SERRINHA";2
"241355 SERRINHA DOS PINTOS";1
"241370 SITIO NOVO";1
"241390 TAIPU";11
"241400 TANGARA";2
"241415 TENENTE LAURENTINO CRUZ";3
"241420 TIBAU DO SUL";4
"241430 TIMBAUBA DOS BATISTAS";7
"241440 TOUROS";20
"241450 UMARIZAL";3
"241460 UPANEMA";3
"241475 VENHA-VER";28
"241480 VERA CRUZ";1
"250030 ALAGOA GRANDE";24
"250040 ALAGOA NOVA";3
"250050 ALAGOINHA";2
"250060 ALHANDRA";1
"250110 AREIA";12
"250135 ASSUNCAO";1
"250153 BARAUNA";5
"250170 BARRA DE SAO MIGUEL";1
"250180 BAYEUX";2
"250250 BOQUEIRAO";1
"250300 CAAPORA";1
"250310 CABACEIRAS";3
"250320 CABEDELO";6
"250330 CACHOEIRA DOS INDIOS";4
"250380 CALDAS BRANDAO";1
"250400 CAMPINA GRANDE";21
"250415 CASSERENGUE";1
"250430 CATOLE DO ROCHA";4
"250480 COREMAS";1
"250500 CUBATI";2
"250510 CUITE";1
"250600 ESPERANCA";2
"250620 FREI MARTINHO";1
"250625 GADO BRAVO";2
"250630 GUARABIRA";2
"250640 GURINHEM";1
"250710 ITAPOROROCA";2
"250750 JOAO PESSOA";79
"250770 JUAZEIRINHO";1
"250800 JURU";3
"250830 LAGOA SECA";1
"250890 MAMANGUAPE";1
"250970 MONTEIRO";7
"250990 NATUBA";11
"251010 NOVA FLORESTA";8
"251030 NOVA PALMEIRA";3
"251050 OLIVEDOS";2
"251110 PEDRA LAVRADA";1
"251130 PIANCO";2
"251140 PICUI";15
"251180 PIRPIRITUBA";1
"251250 QUEIMADAS";7
"251270 REMIGIO";1
"251278 RIACHO DE SANTO ANTONIO";3
"251290 RIO TINTO";1
"251315 SANTA CECILIA";2
"251370 SANTA RITA";8
"251410 SAO JOAO DO TIGRE";2
"251420 SAO JOSE DA LAGOA TAPADA";1
"251500 SAO MIGUEL DE TAIPU";1
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";2
"251540 SAO VICENTE DO SERIDO";1
"251550 SERRA BRANCA";2
"251590 SERRARIA";1
"251600 SOLANEA";2
"251615 SOSSEGO";1
"251620 SOUSA";2
"251630 SUME";2
"251650 TAPEROA";1
"251700 UMBUZEIRO";7
"251710 VARZEA";3
"251720 VIEIROPOLIS";1
"260005 ABREU E LIMA";4
"260060 ALAGOINHA";1
"260080 ALTINHO";1
"260090 AMARAJI";8
"260110 ARARIPINA";82
"260120 ARCOVERDE";97
"260130 BARRA DE GUABIRABA";2
"260170 BELO JARDIM";2
"260180 BETANIA";1
"260210 BOM CONSELHO";1
"260220 BOM JARDIM";1
"260230 BONITO";3
"260280 BUIQUE";92
"260290 CABO DE SANTO AGOSTINHO";8
"260300 CABROBO";4
"260345 CAMARAGIBE";24
"260350 CAMOCIM DE SAO FELIX";1
"260400 CARPINA";2
"260410 CARUARU";65
"260500 CUPIRA";4
"260510 CUSTODIA";54
"260515 DORMENTES";19
"260550 FERREIROS";6
"260570 FLORESTA";7
"260600 GARANHUNS";38
"260620 GOIANA";3
"260630 GRANITO";4
"260640 GRAVATA";9
"260660 IBIMIRIM";3
"260680 IGARASSU";1
"260700 INAJA";10
"260710 INGAZEIRA";1
"260720 IPOJUCA";71
"260750 ITAIBA";2
"260775 ITAPISSUMA";1
"260780 ITAQUITINGA";7
"260790 JABOATAO DOS GUARARAPES";18
"260805 JATOBA";1
"260860 LAGOA DO OURO";2
"260875 LAGOA GRANDE";2
"260890 LIMOEIRO";5
"260900 MACAPARANA";22
"260915 MANARI";1
"260940 MORENO";18
"260950 NAZARE DA MATA";1
"260960 OLINDA";31
"260990 OURICURI";38
"261000 PALMARES";2
"261050 PASSIRA";2
"261060 PAUDALHO";3
"261070 PAULISTA";56
"261080 PEDRA";5
"261090 PESQUEIRA";4
"261110 PETROLINA";31
"261130 POMBOS";2
"261160 RECIFE";191
"261170 RIACHO DAS ALMAS";2
"261190 RIO FORMOSO";7
"261240 SANHARO";3
"261245 SANTA CRUZ";1
"261250 SANTA CRUZ DO CAPIBARIBE";9
"261255 SANTA FILOMENA";1
"261310 SAO CAITANO";6
"261320 SAO JOAO";2
"261370 SAO LOURENCO DA MATA";2
"261380 SAO VICENTE FERRER";11
"261390 SERRA TALHADA";4
"261410 SERTANIA";8
"261470 TACAIMBO";1
"261480 TACARATU";1
"261510 TEREZINHA";6
"261520 TERRA NOVA";1
"261530 TIMBAUBA";23
"261580 TUPANATINGA";6
"261610 VERDEJANTE";4
"261630 VICENCIA";1
"261640 VITORIA DE SANTO ANTAO";16
"270030 ARAPIRACA";2
"270060 BARRA DE SAO MIGUEL";1
"270100 BOCA DA MATA";1
"270110 BRANQUINHA";2
"270135 CAMPESTRE";1
"270160 CANAPI";2
"270170 CAPELA";13
"270180 CARNEIROS";2
"270210 COLONIA LEOPOLDINA";3
"270230 CORURIPE";1
"270250 DOIS RIACHOS";2
"270300 IBATEGUARA";2
"270420 LIMOEIRO DE ANADIA";1
"270430 MACEIO";44
"270470 MARECHAL DEODORO";3
"270510 MATRIZ DE CAMARAGIBE";1
"270540 MONTEIROPOLIS";2
"270550 MURICI";2
"270630 PALMEIRA DOS INDIOS";2
"270670 PENEDO";3
"270690 PILAR";1
"270720 POCO DAS TRINCHEIRAS";2
"270730 PORTO CALVO";1
"270770 RIO LARGO";2
"270800 SANTANA DO IPANEMA";3
"270810 SANTANA DO MUNDAU";3
"270830 SAO JOSE DA LAJE";1
"270850 SAO LUIS DO QUITUNDE";9
"270860 SAO MIGUEL DOS CAMPOS";2
"270870 SAO MIGUEL DOS MILAGRES";1
"270895 SENADOR RUI PALMEIRA";2
"270915 TEOTONIO VILELA";16
"270920 TRAIPU";2
"270930 UNIAO DOS PALMARES";61
"270940 VICOSA";1
"280020 AQUIDABA";3
"280030 ARACAJU";80
"280040 ARAUA";17
"280060 BARRA DOS COQUEIROS";43
"280067 BOQUIM";25
"280120 CANINDE DE SAO FRANCISCO";9
"280130 CAPELA";8
"280170 CRISTINAPOLIS";81
"280190 CUMBE";6
"280210 ESTANCIA";42
"280240 GARARU";2
"280290 ITABAIANA";5
"280300 ITABAIANINHA";4
"280320 ITAPORANGA D'AJUDA";33
"280330 JAPARATUBA";2
"280340 JAPOATA";3
"280350 LAGARTO";283
"280380 MALHADA DOS BOIS";1
"280390 MALHADOR";1
"280410 MOITA BONITA";22
"280420 MONTE ALEGRE DE SERGIPE";19
"280440 NEOPOLIS";8
"280450 NOSSA SENHORA DA GLORIA";3
"280480 NOSSA SENHORA DO SOCORRO";14
"280510 PEDRINHAS";3
"280520 PINHAO";2
"280570 PROPRIA";1
"280580 RIACHAO DO DANTAS";1
"280610 ROSARIO DO CATETE";1
"280670 SAO CRISTOVAO";22
"280710 SIMAO DIAS";6
"280740 TOBIAS BARRETO";2
"280760 UMBAUBA";18
"290040 AGUA FRIA";2
"290050 ERICO CARDOSO";1
"290070 ALAGOINHAS";145
"290110 AMELIA RODRIGUES";1
"290115 AMERICA DOURADA";5
"290120 ANAGE";2
"290130 ANDARAI";4
"290140 ANGICAL";3
"290150 ANGUERA";2
"290170 ANTONIO CARDOSO";1
"290205 ARACAS";2
"290210 ARACI";2
"290280 BARRA DA ESTIVA";21
"290290 BARRA DO CHOCA";18
"290323 BARRO ALTO";1
"290327 BARROCAS";2
"290340 BELMONTE";7
"290350 BELO CAMPO";5
"290390 BOM JESUS DA LAPA";2
"290410 BOQUIRA";3
"290460 BRUMADO";4
"290485 CABACEIRAS DO PARAGUACU";3
"290500 CACULE";5
"290520 CAETITE";2
"290560 CAMACAN";23
"290570 CAMACARI";20
"290590 CAMPO ALEGRE DE LOURDES";20
"290630 CANAVIEIRAS";2
"290670 CANDIDO SALES";7
"290680 CANSANCAO";1
"290690 CARAVELAS";3
"290710 CARINHANHA";12
"290720 CASA NOVA";1
"290730 CASTRO ALVES";1
"290750 CATU";12
"290755 CATURAMA";1
"290800 COARACI";3
"290820 CONCEICAO DA FEIRA";1
"290840 CONCEICAO DO COITE";1
"290860 CONDE";2
"290870 CONDEUBA";15
"290890 CORACAO DE MARIA";1
"290900 CORDEIROS";8
"290910 CORIBE";1
"290980 CRUZ DAS ALMAS";1
"290990 CURACA";1
"291000 DARIO MEIRA";1
"291005 DIAS D'AVILA";2
"291010 DOM BASILIO";2
"291040 ENCRUZILHADA";1
"291050 ENTRE RIOS";1
"291060 ESPLANADA";3
"291072 EUNAPOLIS";7
"291080 FEIRA DE SANTANA";32
"291120 GANDU";29
"291160 GOVERNADOR MANGABEIRA";14
"291170 GUANAMBI";243
"291180 GUARATINGA";3
"291220 IBICOARA";2
"291250 IBIPITANGA";5
"291270 IBIRAPITANGA";1
"291300 IBITIARA";4
"291340 IGAPORA";1
"291360 ILHEUS";15
"291370 INHAMBUPE";1
"291390 IPIAU";8
"291400 IPIRA";1
"291450 IRARA";2
"291460 IRECE";4
"291465 ITABELA";8
"291470 ITABERABA";1
"291480 ITABUNA";382
"291520 ITAGIBA";1
"291530 ITAGIMIRIM";1
"291550 ITAJUIPE";18
"291560 ITAMARAJU";1
"291580 ITAMBE";2
"291600 ITANHEM";4
"291610 ITAPARICA";6
"291620 ITAPE";17
"291640 ITAPETINGA";2
"291660 ITAPITANGA";7
"291685 ITATIM";35
"291720 ITUACU";4
"291730 ITUBERA";78
"291733 IUIU";1
"291740 JACARACI";7
"291760 JAGUAQUARA";13
"291770 JAGUARARI";3
"291790 JANDAIRA";10
"291800 JEQUIE";20
"291830 JITAUNA";2
"291835 JOAO DOURADO";24
"291840 JUAZEIRO";5
"291855 JUSSARI";1
"291915 LAPAO";1
"291920 LAURO DE FREITAS";4
"291950 LIVRAMENTO DE NOSSA SENHORA";3
"291955 LUIS EDUARDO MAGALHAES";7
"291960 MACAJUBA";65
"291970 MACARANI";1
"291980 MACAUBAS";3
"292010 MAIRI";4
"292030 MALHADA DE PEDRAS";27
"292050 MARACAS";17
"292090 MASCOTE";1
"292105 MATINA";4
"292110 MEDEIROS NETO";10
"292120 MIGUEL CALMON";1
"292145 MIRANTE";4
"292170 MORRO DO CHAPEU";3
"292180 MORTUGABA";1
"292205 MULUNGU DO MORRO";22
"292230 MURITIBA";12
"292240 MUTUIPE";1
"292250 NAZARE";4
"292273 NOVA FATIMA";2
"292275 NOVA IBIA";1
"292285 NOVA REDENCAO";1
"292303 NOVO HORIZONTE";5
"292305 NOVO TRIUNFO";1
"292340 PALMAS DE MONTE ALTO";2
"292350 PALMEIRAS";1
"292360 PARAMIRIM";1
"292400 PAULO AFONSO";79
"292405 PE DE SERRA";3
"292450 PINDAI";1
"292460 PINDOBACU";2
"292465 PINTADAS";1
"292470 PIRIPA";168
"292500 PLANALTO";14
"292510 POCOES";2
"292520 POJUCA";1
"292530 PORTO SEGURO";39
"292540 POTIRAGUA";1
"292550 PRADO";2
"292575 PRESIDENTE TANCREDO NEVES";5
"292595 RAFAEL JAMBEIRO";1
"292600 REMANSO";3
"292630 RIACHAO DO JACUIPE";2
"292670 RIO DE CONTAS";2
"292680 RIO DO ANTONIO";1
"292700 RIO REAL";28
"292730 SALINAS DA MARGARIDA";1
"292740 SALVADOR";1596
"292760 SANTA BRIGIDA";1
