DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2018
"Município de residência";"Casos_Prováveis"
"241170 SAO BENTO DO TRAIRI";28
"241180 SAO FERNANDO";163
"241200 SAO GONCALO DO AMARANTE";233
"241210 SAO JOAO DO SABUGI";2
"241220 SAO JOSE DE MIPIBU";182
"241230 SAO JOSE DO CAMPESTRE";191
"241240 SAO JOSE DO SERIDO";3
"241250 SAO MIGUEL";7
"241255 SAO MIGUEL DO GOSTOSO";60
"241260 SAO PAULO DO POTENGI";36
"241270 SAO PEDRO";8
"241280 SAO RAFAEL";9
"241290 SAO TOME";41
"241300 SAO VICENTE";95
"241310 SENADOR ELOI DE SOUZA";4
"241320 SENADOR GEORGINO AVELINO";8
"241330 SERRA DE SAO BENTO";1
"241335 SERRA DO MEL";4
"241340 SERRA NEGRA DO NORTE";5
"241350 SERRINHA";27
"241355 SERRINHA DOS PINTOS";1
"241360 SEVERIANO MELO";1
"241370 SITIO NOVO";7
"241380 TABOLEIRO GRANDE";1
"241390 TAIPU";56
"241400 TANGARA";57
"241410 TENENTE ANANIAS";6
"241415 TENENTE LAURENTINO CRUZ";149
"241420 TIBAU DO SUL";17
"241430 TIMBAUBA DOS BATISTAS";12
"241440 TOUROS";70
"241445 TRIUNFO POTIGUAR";14
"241450 UMARIZAL";4
"241470 VARZEA";125
"241480 VERA CRUZ";34
"250010 AGUA BRANCA";64
"250020 AGUIAR";11
"250030 ALAGOA GRANDE";25
"250040 ALAGOA NOVA";36
"250050 ALAGOINHA";23
"250053 ALCANTIL";16
"250057 ALGODAO DE JANDAIRA";3
"250060 ALHANDRA";7
"250070 SAO JOAO DO RIO DO PEIXE";39
"250077 APARECIDA";288
"250090 ARARA";1
"250100 ARARUNA";12
"250110 AREIA";57
"250115 AREIA DE BARAUNAS";5
"250120 AREIAL";1
"250130 AROEIRAS";125
"250135 ASSUNCAO";50
"250140 BAIA DA TRAICAO";3
"250153 BARAUNA";313
"250157 BARRA DE SANTANA";67
"250160 BARRA DE SANTA ROSA";67
"250170 BARRA DE SAO MIGUEL";2
"250180 BAYEUX";103
"250190 BELEM";7
"250200 BELEM DO BREJO DO CRUZ";1
"250205 BERNARDINO BATISTA";6
"250210 BOA VENTURA";1
"250215 BOA VISTA";39
"250220 BOM JESUS";1
"250230 BOM SUCESSO";4
"250240 BONITO DE SANTA FE";60
"250250 BOQUEIRAO";93
"250260 IGARACY";2
"250280 BREJO DO CRUZ";1
"250290 BREJO DOS SANTOS";7
"250300 CAAPORA";8
"250310 CABACEIRAS";105
"250320 CABEDELO";96
"250330 CACHOEIRA DOS INDIOS";4
"250350 CACIMBA DE DENTRO";3
"250355 CACIMBAS";2
"250360 CAICARA";1
"250370 CAJAZEIRAS";76
"250375 CAJAZEIRINHAS";1
"250380 CALDAS BRANDAO";3
"250390 CAMALAU";1
"250400 CAMPINA GRANDE";700
"250407 CARAUBAS";4
"250415 CASSERENGUE";7
"250420 CATINGUEIRA";2
"250430 CATOLE DO ROCHA";82
"250435 CATURITE";90
"250440 CONCEICAO";1
"250450 CONDADO";3
"250460 CONDE";31
"250470 CONGO";2
"250480 COREMAS";1094
"250490 CRUZ DO ESPIRITO SANTO";19
"250500 CUBATI";48
"250510 CUITE";103
"250520 CUITEGI";6
"250527 CURRAL DE CIMA";1
"250530 CURRAL VELHO";1
"250535 DAMIAO";2
"250550 VISTA SERRANA";1
"250570 DONA INES";4
"250600 ESPERANCA";10
"250610 FAGUNDES";8
"250620 FREI MARTINHO";1
"250625 GADO BRAVO";12
"250630 GUARABIRA";1
"250640 GURINHEM";7
"250650 GURJAO";6
"250670 IMACULADA";15
"250680 INGA";24
"250690 ITABAIANA";18
"250700 ITAPORANGA";1
"250710 ITAPOROROCA";2
"250720 ITATUBA";3
"250740 JERICO";23
"250750 JOAO PESSOA";2981
"250760 JUAREZ TAVORA";24
"250770 JUAZEIRINHO";258
"250780 JUNCO DO SERIDO";35
"250790 JURIPIRANGA";3
"250800 JURU";23
"250810 LAGOA";28
"250820 LAGOA DE DENTRO";2
"250830 LAGOA SECA";29
"250840 LASTRO";152
"250855 LOGRADOURO";2
"250860 LUCENA";10
"250890 MAMANGUAPE";1
"250900 MANAIRA";10
"250910 MARI";9
"250915 MARIZOPOLIS";95
"250920 MASSARANDUBA";2
"250930 MATARACA";1
"250933 MATINHAS";7
"250939 MATUREIA";1
"250940 MOGEIRO";18
"250950 MONTADAS";5
"250960 MONTE HOREBE";1
"250970 MONTEIRO";19
"250980 MULUNGU";1
"250990 NATUBA";177
"251000 NAZAREZINHO";63
"251010 NOVA FLORESTA";20
"251020 NOVA OLINDA";3
"251030 NOVA PALMEIRA";8
"251040 OLHO D'AGUA";7
"251050 OLIVEDOS";13
"251065 PARARI";14
"251070 PASSAGEM";1
"251080 PATOS";21
"251090 PAULISTA";1
"251110 PEDRA LAVRADA";103
"251120 PEDRAS DE FOGO";5
"251130 PIANCO";7
"251140 PICUI";25
"251150 PILAR";3
"251160 PILOES";2
"251180 PIRPIRITUBA";2
"251190 PITIMBU";4
"251200 POCINHOS";31
"251203 POCO DANTAS";1
"251207 POCO DE JOSE DE MOURA";4
"251210 POMBAL";29
"251220 PRATA";1
"251230 PRINCESA ISABEL";124
"251240 PUXINANA";6
"251250 QUEIMADAS";234
"251270 REMIGIO";18
"251272 PEDRO REGIS";2
"251274 RIACHAO";2
"251275 RIACHAO DO BACAMARTE";2
"251276 RIACHAO DO POCO";3
"251278 RIACHO DE SANTO ANTONIO";1
"251280 RIACHO DOS CAVALOS";2
"251300 SALGADINHO";2
"251310 SALGADO DE SAO FELIX";11
"251315 SANTA CECILIA";28
"251320 SANTA CRUZ";41
"251330 SANTA HELENA";5
"251335 SANTA INES";21
"251340 SANTA LUZIA";71
"251360 SANTANA DOS GARROTES";4
"251365 JOCA CLAUDINO";21
"251370 SANTA RITA";201
"251380 SANTA TERESINHA";6
"251385 SANTO ANDRE";1
"251390 SAO BENTO";28
"251392 SAO BENTINHO";2
"251394 SAO DOMINGOS DO CARIRI";4
"251396 SAO DOMINGOS";127
"251398 SAO FRANCISCO";111
"251400 SAO JOAO DO CARIRI";9
"251410 SAO JOAO DO TIGRE";5
"251420 SAO JOSE DA LAGOA TAPADA";54
"251440 SAO JOSE DE ESPINHARAS";3
"251445 SAO JOSE DOS RAMOS";7
"251450 SAO JOSE DE PIRANHAS";21
"251455 SAO JOSE DE PRINCESA";5
"251470 SAO JOSE DO SABUGI";38
"251490 SAO MAMEDE";6
"251500 SAO MIGUEL DE TAIPU";1
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";10
"251520 SAO SEBASTIAO DO UMBUZEIRO";2
"251530 SAPE";7
"251540 SAO VICENTE DO SERIDO";37
"251550 SERRA BRANCA";20
"251560 SERRA DA RAIZ";2
"251570 SERRA GRANDE";5
"251580 SERRA REDONDA";1
"251593 SERTAOZINHO";3
"251597 SOBRADO";1
"251600 SOLANEA";2
"251610 SOLEDADE";20
"251615 SOSSEGO";206
"251620 SOUSA";861
"251630 SUME";11
"251640 TACIMA";2
"251650 TAPEROA";2
"251660 TAVARES";5
"251670 TEIXEIRA";7
"251675 TENORIO";3
"251690 UIRAUNA";92
"251700 UMBUZEIRO";17
"251710 VARZEA";2
"251720 VIEIROPOLIS";51
"251740 ZABELE";1
"260005 ABREU E LIMA";184
"260010 AFOGADOS DA INGAZEIRA";448
"260020 AFRANIO";2
"260030 AGRESTINA";8
"260040 AGUA PRETA";14
"260050 AGUAS BELAS";6
"260060 ALAGOINHA";1
"260070 ALIANCA";7
"260080 ALTINHO";5
"260090 AMARAJI";42
"260105 ARACOIABA";6
"260110 ARARIPINA";3
"260120 ARCOVERDE";35
"260130 BARRA DE GUABIRABA";34
"260140 BARREIROS";18
"260160 BELEM DE SAO FRANCISCO";3
"260170 BELO JARDIM";171
"260180 BETANIA";2
"260190 BEZERROS";68
"260200 BODOCO";7
"260210 BOM CONSELHO";2
"260220 BOM JARDIM";155
"260230 BONITO";51
"260240 BREJAO";6
"260250 BREJINHO";1
"260260 BREJO DA MADRE DE DEUS";42
"260270 BUENOS AIRES";2
"260280 BUIQUE";9
"260290 CABO DE SANTO AGOSTINHO";1324
"260300 CABROBO";2
"260310 CACHOEIRINHA";2
"260320 CAETES";421
"260330 CALCADO";2
"260340 CALUMBI";1
"260345 CAMARAGIBE";262
"260350 CAMOCIM DE SAO FELIX";6
"260360 CAMUTANGA";1
"260370 CANHOTINHO";8
"260380 CAPOEIRAS";12
"260390 CARNAIBA";88
"260392 CARNAUBEIRA DA PENHA";1
"260400 CARPINA";84
"260410 CARUARU";191
"260415 CASINHAS";15
"260420 CATENDE";10
"260430 CEDRO";4
"260440 CHA DE ALEGRIA";13
"260450 CHA GRANDE";24
"260460 CONDADO";11
"260470 CORRENTES";6
"260480 CORTES";7
"260490 CUMARU";36
"260500 CUPIRA";1
"260510 CUSTODIA";9
"260515 DORMENTES";3
"260520 ESCADA";527
"260530 EXU";4
"260540 FEIRA NOVA";39
"260545 FERNANDO DE NORONHA";32
"260550 FERREIROS";6
"260580 FREI MIGUELINHO";2
"260590 GAMELEIRA";1
"260600 GARANHUNS";35
"260610 GLORIA DO GOITA";20
"260620 GOIANA";70
"260630 GRANITO";1
"260640 GRAVATA";681
"260650 IATI";1
"260660 IBIMIRIM";5
"260680 IGARASSU";76
"260690 IGUARACY";2
"260710 INGAZEIRA";13
"260720 IPOJUCA";47
"260730 IPUBI";2
"260740 ITACURUBA";1
"260750 ITAIBA";4
"260760 ILHA DE ITAMARACA";16
"260765 ITAMBE";4
"260770 ITAPETIM";5
"260775 ITAPISSUMA";2
"260780 ITAQUITINGA";6
"260790 JABOATAO DOS GUARARAPES";792
"260795 JAQUEIRA";3
"260800 JATAUBA";225
"260810 JOAO ALFREDO";23
"260820 JOAQUIM NABUCO";2
"260825 JUCATI";2
"260830 JUPI";1
"260840 JUREMA";1
"260845 LAGOA DO CARRO";40
"260850 LAGOA DE ITAENGA";2
"260860 LAGOA DO OURO";1
"260870 LAGOA DOS GATOS";1
"260875 LAGOA GRANDE";4
"260880 LAJEDO";19
"260890 LIMOEIRO";37
"260900 MACAPARANA";14
"260910 MACHADOS";179
"260915 MANARI";2
"260920 MARAIAL";2
"260930 MIRANDIBA";5
"260940 MORENO";136
"260950 NAZARE DA MATA";2
"260960 OLINDA";580
"260970 OROBO";57
"260990 OURICURI";2
"261000 PALMARES";73
"261010 PALMEIRINA";4
"261020 PANELAS";4
"261030 PARANATAMA";9
"261040 PARNAMIRIM";15
"261050 PASSIRA";157
"261060 PAUDALHO";45
"261070 PAULISTA";402
"261080 PEDRA";18
"261090 PESQUEIRA";32
"261100 PETROLANDIA";4
"261110 PETROLINA";148
"261120 POCAO";3
"261130 POMBOS";13
"261140 PRIMAVERA";21
"261150 QUIPAPA";8
"261153 QUIXABA";1
"261160 RECIFE";1199
"261170 RIACHO DAS ALMAS";6
"261180 RIBEIRAO";22
"261190 RIO FORMOSO";2
"261200 SAIRE";29
"261220 SALGUEIRO";229
"261230 SALOA";2
"261240 SANHARO";1
"261245 SANTA CRUZ";2
"261247 SANTA CRUZ DA BAIXA VERDE";6
"261250 SANTA CRUZ DO CAPIBARIBE";80
"261255 SANTA FILOMENA";1
"261260 SANTA MARIA DA BOA VISTA";5
"261270 SANTA MARIA DO CAMBUCA";5
"261280 SANTA TEREZINHA";2
"261290 SAO BENEDITO DO SUL";2
"261300 SAO BENTO DO UNA";13
"261310 SAO CAITANO";5
"261320 SAO JOAO";22
"261330 SAO JOAQUIM DO MONTE";9
"261340 SAO JOSE DA COROA GRANDE";4
"261350 SAO JOSE DO BELMONTE";4
"261360 SAO JOSE DO EGITO";3
"261370 SAO LOURENCO DA MATA";269
"261380 SAO VICENTE FERRER";3
"261390 SERRA TALHADA";14
"261400 SERRITA";2
"261410 SERTANIA";1
"261420 SIRINHAEM";18
"261430 MOREILANDIA";1
"261440 SOLIDAO";6
"261450 SURUBIM";21
"261460 TABIRA";16
"261470 TACAIMBO";9
"261480 TACARATU";1
"261485 TAMANDARE";5
"261500 TAQUARITINGA DO NORTE";8
"261520 TERRA NOVA";1
"261530 TIMBAUBA";30
"261540 TORITAMA";3
"261550 TRACUNHAEM";3
"261560 TRINDADE";2
"261570 TRIUNFO";3
"261580 TUPANATINGA";6
"261590 TUPARETAMA";1
"261600 VENTUROSA";36
"261618 VERTENTE DO LERIO";2
"261620 VERTENTES";4
"261630 VICENCIA";6
"261640 VITORIA DE SANTO ANTAO";536
"261650 XEXEU";11
"270030 ARAPIRACA";1299
"270060 BARRA DE SAO MIGUEL";1
"270070 BATALHA";3
"270080 BELEM";1
"270090 BELO MONTE";1
"270110 BRANQUINHA";3
"270130 CAJUEIRO";2
"270135 CAMPESTRE";1
"270140 CAMPO ALEGRE";1
"270150 CAMPO GRANDE";2
"270160 CANAPI";8
"270170 CAPELA";1
"270180 CARNEIROS";1
"270190 CHA PRETA";1
"270200 COITE DO NOIA";22
"270210 COLONIA LEOPOLDINA";17
"270230 CORURIPE";10
"270235 CRAIBAS";24
"270240 DELMIRO GOUVEIA";8
"270250 DOIS RIACHOS";6
"270255 ESTRELA DE ALAGOAS";5
"270260 FEIRA GRANDE";13
"270290 GIRAU DO PONCIANO";14
"270310 IGACI";11
"270320 IGREJA NOVA";4
"270330 INHAPI";2
"270340 JACARE DOS HOMENS";1
"270360 JAPARATINGA";4
"270370 JARAMATAIA";3
"270375 JEQUIA DA PRAIA";1
"270380 JOAQUIM GOMES";3
"270400 JUNQUEIRO";3
"270410 LAGOA DA CANOA";6
"270420 LIMOEIRO DE ANADIA";12
"270430 MACEIO";362
"270450 MARAGOGI";48
"270470 MARECHAL DEODORO";6
"270480 MARIBONDO";5
"270500 MATA GRANDE";5
"270510 MATRIZ DE CAMARAGIBE";1
"270520 MESSIAS";1
"270550 MURICI";3
"270620 PALESTINA";4
"270630 PALMEIRA DOS INDIOS";23
"270642 PARICONHA";3
"270644 PARIPUEIRA";5
"270670 PENEDO";3
"270680 PIACABUCU";2
"270690 PILAR";13
"270720 POCO DAS TRINCHEIRAS";2
"270730 PORTO CALVO";2
"270740 PORTO DE PEDRAS";4
"270750 PORTO REAL DO COLEGIO";1
"270760 QUEBRANGULO";1
"270770 RIO LARGO";55
"270800 SANTANA DO IPANEMA";2
"270810 SANTANA DO MUNDAU";1
"270820 SAO BRAS";1
"270830 SAO JOSE DA LAJE";18
"270840 SAO JOSE DA TAPERA";1
"270850 SAO LUIS DO QUITUNDE";2
"270860 SAO MIGUEL DOS CAMPOS";3
"270880 SAO SEBASTIAO";3
"270890 SATUBA";6
"270900 TANQUE D'ARCA";5
"270910 TAQUARANA";4
"270915 TEOTONIO VILELA";11
"270920 TRAIPU";3
"270930 UNIAO DOS PALMARES";107
"280010 AMPARO DE SAO FRANCISCO";1
"280020 AQUIDABA";1
"280030 ARACAJU";62
"280050 AREIA BRANCA";2
"280060 BARRA DOS COQUEIROS";4
"280070 BREJO GRANDE";1
"280120 CANINDE DE SAO FRANCISCO";1
"280140 CARIRA";1
"280150 CARMOPOLIS";1
"280160 CEDRO DE SAO JOAO";1
"280170 CRISTINAPOLIS";1
"280190 CUMBE";1
"280210 ESTANCIA";1
"280220 FEIRA NOVA";2
"280240 GARARU";1
"280260 GRACHO CARDOSO";1
"280290 ITABAIANA";3
"280300 ITABAIANINHA";5
"280310 ITABI";2
"280320 ITAPORANGA D'AJUDA";8
"280330 JAPARATUBA";2
"280350 LAGARTO";2
"280380 MALHADA DOS BOIS";2
"280400 MARUIM";2
"280420 MONTE ALEGRE DE SERGIPE";7
"280430 MURIBECA";3
"280440 NEOPOLIS";1
"280445 NOSSA SENHORA APARECIDA";2
"280450 NOSSA SENHORA DA GLORIA";4
"280470 NOSSA SENHORA DE LOURDES";1
"280480 NOSSA SENHORA DO SOCORRO";36
"280490 PACATUBA";2
"280520 PINHAO";3
"280530 PIRAMBU";3
"280560 PORTO DA FOLHA";4
"280570 PROPRIA";15
"280580 RIACHAO DO DANTAS";3
"280610 ROSARIO DO CATETE";1
"280620 SALGADO";1
"280650 SANTA ROSA DE LIMA";1
"280660 SANTO AMARO DAS BROTAS";4
"280670 SAO CRISTOVAO";25
"280700 SAO MIGUEL DO ALEIXO";1
"280710 SIMAO DIAS";3
"280720 SIRIRI";3
"280730 TELHA";3
"280740 TOBIAS BARRETO";4
"280760 UMBAUBA";1
"290010 ABAIRA";2
"290035 ADUSTINA";4
"290040 AGUA FRIA";4
"290050 ERICO CARDOSO";3
"290070 ALAGOINHAS";16
"290080 ALCOBACA";5
"290115 AMERICA DOURADA";13
"290130 ANDARAI";5
"290140 ANGICAL";4
"290150 ANGUERA";6
"290170 ANTONIO CARDOSO";1
"290180 ANTONIO GONCALVES";4
"290210 ARACI";2
"290230 ARATUIPE";1
"290265 BANZAE";3
"290270 BARRA";77
"290290 BARRA DO CHOCA";2
"290320 BARREIRAS";173
"290330 BARRO PRETO";1
"290340 BELMONTE";252
"290380 BOA VISTA DO TUPIM";3
"290390 BOM JESUS DA LAPA";752
"290410 BOQUIRA";15
"290430 BREJOES";3
"290440 BREJOLANDIA";117
"290450 BROTAS DE MACAUBAS";3
"290460 BRUMADO";2
"290470 BUERAREMA";2
"290475 BURITIRAMA";89
"290490 CACHOEIRA";2
"290500 CACULE";2
"290510 CAEM";1
"290520 CAETITE";6
"290530 CAFARNAUM";2
"290570 CAMACARI";50
"290580 CAMAMU";3
"290590 CAMPO ALEGRE DE LOURDES";22
"290600 CAMPO FORMOSO";3
"290610 CANAPOLIS";80
"290620 CANARANA";54
"290630 CANAVIEIRAS";1
"290650 CANDEIAS";4
"290670 CANDIDO SALES";2
"290687 CAPIM GROSSO";1
"290690 CARAVELAS";3
"290710 CARINHANHA";181
"290720 CASA NOVA";353
"290750 CATU";6
"290755 CATURAMA";4
"290760 CENTRAL";2
"290800 COARACI";8
"290840 CONCEICAO DO COITE";1
"290850 CONCEICAO DO JACUIPE";6
"290890 CORACAO DE MARIA";13
"290910 CORIBE";4
"290930 CORRENTINA";675
"290940 COTEGIPE";4
"290970 CRISTOPOLIS";6
"290980 CRUZ DAS ALMAS";2
"291005 DIAS D'AVILA";23
"291010 DOM BASILIO";46
"291070 EUCLIDES DA CUNHA";14
"291072 EUNAPOLIS";42
"291075 FATIMA";2
"291080 FEIRA DE SANTANA";632
"291100 FLORESTA AZUL";6
"291110 FORMOSA DO RIO PRETO";3
"291120 GANDU";2
"291130 GENTIO DO OURO";54
"291140 GLORIA";3
"291150 GONGOGI";1
"291160 GOVERNADOR MANGABEIRA";32
"291170 GUANAMBI";10
"291180 GUARATINGA";1
"291190 IACU";3
"291200 IBIASSUCE";1
"291210 IBICARAI";96
"291230 IBICUI";1
"291250 IBIPITANGA";1
"291270 IBIRAPITANGA";1
"291280 IBIRAPUA";1
"291320 IBOTIRAMA";153
"291330 ICHU";1
"291340 IGAPORA";16
"291360 ILHEUS";162
"291370 INHAMBUPE";1
"291380 IPECAETA";10
"291390 IPIAU";1
"291400 IPIRA";11
"291410 IPUPIARA";30
"291440 IRAQUARA";8
"291460 IRECE";14
"291465 ITABELA";1
"291470 ITABERABA";20
"291480 ITABUNA";60
"291490 ITACARE";11
"291530 ITAGIMIRIM";2
"291535 ITAGUACU DA BAHIA";9
"291550 ITAJUIPE";5
"291560 ITAMARAJU";16
"291570 ITAMARI";2
"291600 ITANHEM";19
"291610 ITAPARICA";1
"291620 ITAPE";1
"291630 ITAPEBI";6
"291640 ITAPETINGA";1
"291660 ITAPITANGA";1
"291700 ITIUBA";2
"291710 ITORORO";2
"291720 ITUACU";3
"291730 ITUBERA";1
"291735 JABORANDI";30
"291750 JACOBINA";15
"291760 JAGUAQUARA";5
"291770 JAGUARARI";2
"291790 JANDAIRA";2
"291800 JEQUIE";20
"291810 JEREMOABO";2
"291820 JIQUIRICA";1
"291840 JUAZEIRO";59
"291850 JUSSARA";1
"291910 LAMARAO";1
"291920 LAURO DE FREITAS";15
"291930 LENCOIS";7
"291950 LIVRAMENTO DE NOSSA SENHORA";150
"291955 LUIS EDUARDO MAGALHAES";11
"291980 MACAUBAS";43
"291992 MADRE DE DEUS";2
"292010 MAIRI";12
"292020 MALHADA";66
"292040 MANOEL VITORINO";8
"292050 MARACAS";7
"292080 MARCIONILIO SOUZA";1
"292100 MATA DE SAO JOAO";3
"292105 MATINA";9
"292110 MEDEIROS NETO";5
"292120 MIGUEL CALMON";5
"292140 MIRANGABA";2
"292160 MORPARA";24
"292170 MORRO DO CHAPEU";2
"292200 MUCURI";29
"292230 MURITIBA";3
"292240 MUTUIPE";1
"292260 NILO PECANHA";1
"292265 NORDESTINA";2
"292273 NOVA FATIMA";1
"292280 NOVA ITARANA";2
"292300 NOVA VICOSA";8
"292303 NOVO HORIZONTE";1
"292320 OLIVEIRA DOS BREJINHOS";226
"292335 OUROLANDIA";2
"292340 PALMAS DE MONTE ALTO";4
"292350 PALMEIRAS";2
"292360 PARAMIRIM";329
"292370 PARATINGA";300
"292380 PARIPIRANGA";31
"292390 PAU BRASIL";1
"292400 PAULO AFONSO";4
"292405 PE DE SERRA";24
"292440 PILAO ARCADO";164
"292460 PINDOBACU";2
"292470 PIRIPA";1
"292480 PIRITIBA";1
"292510 POCOES";3
"292520 POJUCA";2
"292525 PONTO NOVO";1
"292530 PORTO SEGURO";13
"292550 PRADO";7
"292570 PRESIDENTE JANIO QUADROS";1
"292575 PRESIDENTE TANCREDO NEVES";2
"292580 QUEIMADAS";1
"292590 QUIJINGUE";7
"292595 RAFAEL JAMBEIRO";1
"292600 REMANSO";209
"292620 RIACHAO DAS NEVES";6
"292630 RIACHAO DO JACUIPE";46
"292640 RIACHO DE SANTANA";152
"292650 RIBEIRA DO AMPARO";2
"292660 RIBEIRA DO POMBAL";69
"292670 RIO DE CONTAS";40
"292680 RIO DO ANTONIO";1
"292690 RIO DO PIRES";6
"292700 RIO REAL";1
"292740 SALVADOR";1215
"292750 SANTA BARBARA";1
"292760 SANTA BRIGIDA";1
"292770 SANTA CRUZ CABRALIA";71
"292800 SANTALUZ";4
"292810 SANTA MARIA DA VITORIA";289
"292820 SANTANA";2
"292840 SANTA RITA DE CASSIA";5
"292860 SANTO AMARO";4
"292870 SANTO ANTONIO DE JESUS";9
"292880 SANTO ESTEVAO";33
"292890 SAO DESIDERIO";20
"292895 SAO DOMINGOS";2
"292905 SAO FELIX DO CORIBE";92
"292920 SAO FRANCISCO DO CONDE";2
"292925 SAO GABRIEL";1
"292930 SAO GONCALO DOS CAMPOS";6
"292935 SAO JOSE DA VITORIA";6
"292940 SAO MIGUEL DAS MATAS";1
"292950 SAO SEBASTIAO DO PASSE";3
"292975 SAUBARA";1
"292990 SEABRA";1
"293000 SEBASTIAO LARANJEIRAS";42
"293010 SENHOR DO BONFIM";5
"293015 SERRA DO RAMALHO";33
"293020 SENTO SE";1
"293030 SERRA DOURADA";25
"293040 SERRA PRETA";4
"293050 SERRINHA";18
"293060 SERROLANDIA";5
"293070 SIMOES FILHO";9
"293075 SITIO DO MATO";322
"293076 SITIO DO QUINTO";5
"293077 SOBRADINHO";1
"293080 SOUTO SOARES";7
"293090 TABOCAS DO BREJO VELHO";18
"293100 TANHACU";97
"293105 TANQUE NOVO";3
"293110 TANQUINHO";5
"293120 TAPEROA";1
"293130 TAPIRAMUTA";9
"293135 TEIXEIRA DE FREITAS";353
"293160 TEOLANDIA";1
"293200 UAUA";4
"293220 UBAITABA";2
"293240 UIBAI";1
"293250 UNA";1
"293270 URUCUCA";1
"293280 UTINGA";3
"293290 VALENCA";25
"293300 VALENTE";4
"293315 VARZEA NOVA";3
"293320 VERA CRUZ";6
"293330 VITORIA DA CONQUISTA";71
"293340 WAGNER";3
"293345 WANDERLEY";1
"293350 WENCESLAU GUIMARAES";3
"293360 XIQUE-XIQUE";71
"310010 ABADIA DOS DOURADOS";3
"310020 ABAETE";2
"310030 ABRE CAMPO";1
"310040 ACAIACA";3
"310050 ACUCENA";16
"310060 AGUA BOA";2
"310070 AGUA COMPRIDA";4
"310080 AGUANIL";3
"310090 AGUAS FORMOSAS";2
"310100 AGUAS VERMELHAS";3
"310110 AIMORES";14
"310150 ALEM PARAIBA";7
"310160 ALFENAS";126
"310163 ALFREDO VASCONCELOS";1
"310170 ALMENARA";2
"310190 ALPINOPOLIS";2
"310200 ALTEROSA";4
"310210 ALTO RIO DOCE";1
"310220 ALVARENGA";14
"310230 ALVINOPOLIS";15
"310250 AMPARO DO SERRA";1
"310260 ANDRADAS";2
"310300 ANTONIO DIAS";31
"310320 ARACAI";1
"310330 ARACITABA";1
"310340 ARACUAI";39
"310350 ARAGUARI";57
"310375 ARAPORA";48
"310380 ARAPUA";1
"310390 ARAUJOS";60
"310400 ARAXA";81
"310410 ARCEBURGO";7
"310420 ARCOS";573
"310430 AREADO";2
"310450 ARINOS";37
"310460 ASTOLFO DUTRA";6
"310470 ATALEIA";1
"310480 AUGUSTO DE LIMA";2
"310500 BALDIM";1
"310510 BAMBUI";10
"310540 BARAO DE COCAIS";3
"310550 BARAO DE MONTE ALTO";1
"310560 BARBACENA";21
"310570 BARRA LONGA";1
"310590 BARROSO";8
"310610 BELMIRO BRAGA";1
"310620 BELO HORIZONTE";509
"310630 BELO ORIENTE";288
"310640 BELO VALE";16
"310650 BERILO";1
"310670 BETIM";353
"310690 BICAS";1
"310700 BIQUINHAS";2
"310710 BOA ESPERANCA";4
"310730 BOCAIUVA";422
"310740 BOM DESPACHO";18
"310760 BOM JESUS DA PENHA";2
"310770 BOM JESUS DO AMPARO";10
"310780 BOM JESUS DO GALHO";10
"310800 BOM SUCESSO";20
"310810 BONFIM";16
"310820 BONFINOPOLIS DE MINAS";1
"310830 BORDA DA MATA";1
"310840 BOTELHOS";2
"310850 BOTUMIRIM";7
"310855 BRASILANDIA DE MINAS";71
"310860 BRASILIA DE MINAS";1
"310870 BRAS PIRES";2
"310880 BRAUNAS";3
"310900 BRUMADINHO";25
"310920 BUENOPOLIS";10
"310925 BUGRE";3
"310930 BURITIS";1
"310940 BURITIZEIRO";31
"310945 CABECEIRA GRANDE";14
"310950 CABO VERDE";1
"310980 CACHOEIRA DOURADA";12
"310990 CAETANOPOLIS";18
"311000 CAETE";16
"311020 CAJURI";1
"311030 CALDAS";1
"311070 CAMBUQUIRA";2
"311080 CAMPANARIO";13
"311090 CAMPANHA";15
"311100 CAMPESTRE";1
"311110 CAMPINA VERDE";227
"311120 CAMPO BELO";6
"311130 CAMPO DO MEIO";3
"311140 CAMPO FLORIDO";5
"311150 CAMPOS ALTOS";120
"311160 CAMPOS GERAIS";1
"311170 CANAA";1
"311180 CANAPOLIS";84
"311190 CANA VERDE";1
"311200 CANDEIAS";8
"311230 CAPELINHA";1
"311250 CAPIM BRANCO";2
"311260 CAPINOPOLIS";129
"311265 CAPITAO ANDRADE";1
"311270 CAPITAO ENEAS";18
"311300 CARAI";2
"311310 CARANAIBA";2
"311320 CARANDAI";6
"311330 CARANGOLA";3
"311340 CARATINGA";15
"311370 CARLOS CHAGAS";7
"311380 CARMESIA";1
"311390 CARMO DA CACHOEIRA";3
"311400 CARMO DA MATA";3
"311420 CARMO DO CAJURU";6
"311430 CARMO DO PARANAIBA";3
"311440 CARMO DO RIO CLARO";3
"311450 CARMOPOLIS DE MINAS";6
"311455 CARNEIRINHO";3
"311490 CASA GRANDE";1
"311500 CASCALHO RICO";2
"311510 CASSIA";2
"311520 CONCEICAO DA BARRA DE MINAS";2
"311530 CATAGUASES";12
"311535 CATAS ALTAS";1
"311540 CATAS ALTAS DA NORUEGA";1
"311545 CATUJI";1
"311547 CATUTI";45
"311550 CAXAMBU";1
"311560 CEDRO DO ABAETE";1
